iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1284,456.661,2,20.5471,24.439,12.8012,1.52039,0.0431201,-0.409743,1.21232,0.222481,0.94222,0.270496,0.911642
1285,463.134,2,20.5476,24.4389,12.8023,1.5203,0.0431263,-0.409764,1.21277,0.22249,0.942429,0.270488,0.91161
1286,449.882,2,20.548,24.439,12.8039,1.52009,0.0431278,-0.409785,1.21313,0.222487,0.942574,0.270501,0.911491
1287,453.164,2,20.5483,24.4381,12.8052,1.52009,0.0431226,-0.409805,1.21372,0.22249,0.942694,0.270509,0.911374
1288,455.46,2,20.5479,24.437,12.8074,1.52009,0.0431195,-0.409794,1.21475,0.222492,0.942566,0.270548,0.911338
1289,456.011,2,20.5477,24.436,12.809,1.52009,0.0431166,-0.409786,1.215,0.222487,0.942583,0.270564,0.911347
1290,456.48,2,20.5475,24.4352,12.8109,1.52003,0.0431148,-0.409781,1.21615,0.222498,0.942617,0.270577,0.911362
1291,466.984,2,20.5472,24.4344,12.8123,1.52003,0.0431167,-0.40978,1.21771,0.222502,0.94283,0.270579,0.911443
1292,460.838,2,20.5473,24.4334,12.8118,1.52011,0.043113,-0.409785,1.2175,0.222498,0.942866,0.270579,0.911509
1293,466.103,2,20.547,24.4325,12.8113,1.52032,0.043107,-0.409785,1.21668,0.222496,0.942889,0.270566,0.911582
1294,457.441,2,20.547,24.4317,12.8124,1.52036,0.043105,-0.409791,1.21589,0.222487,0.942896,0.270527,0.911716
1295,451.734,2,20.5473,24.4317,12.8115,1.52036,0.0431048,-0.409808,1.2157,0.222491,0.942827,0.270472,0.911725
1296,461.77,2,20.5468,24.4312,12.8119,1.52031,0.0431146,-0.409782,1.2159,0.222495,0.94289,0.27043,0.911622
1297,446.302,2,20.5463,24.4306,12.8115,1.52038,0.0431041,-0.409767,1.21469,0.222484,0.94288,0.270382,0.911562
1298,452.126,2,20.5462,24.4289,12.8107,1.52047,0.0430977,-0.409771,1.21469,0.222475,0.942948,0.270319,0.911512
1299,458.209,2,20.5465,24.4269,12.8113,1.52054,0.0430932,-0.40979,1.21406,0.222479,0.943089,0.270296,0.911469
1300,453.951,2,20.5466,24.4265,12.8114,1.52054,0.0430918,-0.409803,1.21472,0.222484,0.943118,0.270239,0.911478
1301,455.131,2,20.5461,24.426,12.8123,1.52064,0.0430851,-0.409783,1.21511,0.222469,0.94329,0.270168,0.91153
1302,455.499,2,20.5458,24.4256,12.8135,1.52064,0.0430822,-0.409763,1.21418,0.222475,0.943347,0.270125,0.911634
1303,454.826,2,20.5451,24.4258,12.8135,1.52056,0.0430826,-0.409732,1.2133,0.222461,0.943489,0.270068,0.911776
1304,450.272,2,20.5456,24.4265,12.8121,1.52063,0.0430762,-0.409759,1.2133,0.222454,0.943456,0.270012,0.91177
1305,456.016,2,20.5456,24.4268,12.8097,1.52064,0.0430789,-0.409756,1.21216,0.222451,0.943403,0.269952,0.911833
1306,457.088,2,20.5469,24.4267,12.8082,1.52064,0.0430804,-0.409806,1.21161,0.222453,0.943433,0.269882,0.911943
1307,457.593,2,20.5466,24.4266,12.807,1.52052,0.0430876,-0.409789,1.21093,0.222457,0.943379,0.269856,0.912002
1308,453.467,2,20.5465,24.4268,12.8071,1.52052,0.0430849,-0.409784,1.21071,0.222456,0.943435,0.269849,0.91196
1309,462.908,2,20.5466,24.4269,12.8084,1.52062,0.0430835,-0.409795,1.21076,0.222457,0.943509,0.26984,0.911924
1310,467.981,2,20.5468,24.4268,12.8099,1.52062,0.0430894,-0.409804,1.21132,0.222443,0.943632,0.269828,0.912092
1311,463.882,2,20.5471,24.4267,12.8105,1.5208,0.0430862,-0.409818,1.21176,0.222436,0.943722,0.26982,0.911996
1312,468.919,2,20.5471,24.4261,12.8102,1.52087,0.0430921,-0.40982,1.21227,0.222439,0.943861,0.269798,0.911964
1313,471.802,2,20.5463,24.4246,12.8102,1.52073,0.0431038,-0.409794,1.21208,0.222431,0.94425,0.269796,0.911967
1314,463.483,2,20.5456,24.4234,12.8122,1.52083,0.0430994,-0.409778,1.21104,0.222425,0.944444,0.269799,0.911948
1315,464.385,2,20.5453,24.4228,12.8107,1.52092,0.043098,-0.409764,1.20872,0.22242,0.944489,0.269793,0.912049
1316,458.099,2,20.5454,24.4228,12.8094,1.52092,0.0430964,-0.409756,1.20814,0.22242,0.944519,0.269784,0.91213
1317,464.613,2,20.5452,24.4224,12.8076,1.52088,0.0431033,-0.409736,1.2075,0.222431,0.944513,0.269763,0.912233
1318,462.269,2,20.5453,24.4223,12.8058,1.52074,0.0431089,-0.409731,1.208,0.222446,0.944649,0.26974,0.91239
1319,451.248,2,20.5452,24.4221,12.8033,1.52068,0.0431039,-0.409721,1.20802,0.222448,0.944511,0.269743,0.912563
1320,455.196,2,20.5449,24.4216,12.8002,1.52074,0.0430996,-0.409695,1.20893,0.22246,0.944361,0.269734,0.912606
1321,456.628,2,20.5455,24.4211,12.7984,1.52074,0.0430967,-0.409716,1.20883,0.222465,0.944501,0.269721,0.912601
1322,446.622,2,20.5444,24.4213,12.7962,1.52065,0.0430928,-0.409678,1.20956,0.222457,0.94444,0.269709,0.912604
1323,461.389,2,20.5447,24.4207,12.7939,1.52066,0.0430966,-0.409676,1.20957,0.222456,0.94442,0.269695,0.912665
1324,457.477,2,20.5441,24.4205,12.7933,1.52065,0.0431004,-0.40966,1.21009,0.222446,0.944243,0.269718,0.912632
1325,470.535,2,20.5447,24.4204,12.7924,1.52072,0.0431068,-0.409685,1.20909,0.22244,0.944181,0.269742,0.912718
1326,461.694,2,20.5449,24.4197,12.7908,1.52079,0.0431047,-0.409693,1.20877,0.222444,0.944141,0.269777,0.912702
1327,468.245,2,20.5446,24.4194,12.7903,1.52086,0.0431042,-0.409687,1.20708,0.222455,0.944098,0.269851,0.912711
1328,469.831,2,20.5447,24.4186,12.7902,1.5209,0.0431094,-0.40969,1.20604,0.222465,0.944114,0.26989,0.912681
1329,456.176,2,20.5444,24.418,12.791,1.52095,0.0431087,-0.40967,1.20473,0.222461,0.944097,0.269877,0.912605
1330,464.046,2,20.5446,24.4175,12.7912,1.52103,0.0431084,-0.40968,1.20448,0.222454,0.944157,0.269873,0.912657
1331,464.077,2,20.5447,24.4175,12.7899,1.52106,0.0431084,-0.409684,1.20415,0.222456,0.944314,0.269871,0.912684
1332,456.788,2,20.5442,24.4181,12.791,1.52086,0.0431168,-0.409659,1.20264,0.222458,0.944462,0.269839,0.912676
1333,466.202,2,20.5439,24.4185,12.7912,1.52094,0.0431103,-0.409649,1.20159,0.222465,0.944596,0.269866,0.912833
1334,464.022,2,20.5435,24.418,12.7916,1.52084,0.0431176,-0.409622,1.20094,0.222477,0.944796,0.269853,0.912792
1335,459.179,2,20.5436,24.4177,12.7905,1.52081,0.0431185,-0.409624,1.20052,0.222482,0.944925,0.269851,0.912732
1336,459.089,2,20.5438,24.4178,12.7902,1.52087,0.0431108,-0.409625,1.19931,0.222481,0.944981,0.269863,0.912845
1337,448.822,2,20.5439,24.418,12.7906,1.52087,0.0431023,-0.409632,1.19855,0.222472,0.944952,0.269879,0.912769
1338,450.366,2,20.5437,24.418,12.7914,1.52092,0.0430942,-0.409631,1.19701,0.222468,0.944851,0.269909,0.912654
1339,460.276,2,20.5437,24.4172,12.7924,1.5211,0.0430848,-0.409637,1.19555,0.222475,0.944798,0.269957,0.91254
1340,455.8,2,20.5431,24.4158,12.7932,1.52114,0.0430813,-0.409621,1.1933,0.222472,0.944752,0.269949,0.912548
1341,454.596,2,20.5433,24.4151,12.7939,1.52131,0.0430723,-0.409625,1.19191,0.222462,0.944721,0.269956,0.912416
1342,456.1,2,20.5429,24.4146,12.7926,1.52145,0.0430619,-0.409612,1.19176,0.22246,0.94472,0.269953,0.912412
1343,453.87,2,20.5425,24.414,12.7911,1.52139,0.0430601,-0.409603,1.19159,0.222459,0.944677,0.269974,0.912394
1344,455.106,2,20.5422,24.4133,12.7925,1.52142,0.0430541,-0.409592,1.19166,0.222454,0.944734,0.269986,0.912369
1345,451.075,2,20.5419,24.4124,12.7938,1.52139,0.0430478,-0.409577,1.1934,0.22245,0.944771,0.269995,0.91238
1346,454.737,2,20.5413,24.4113,12.7963,1.52139,0.0430431,-0.40954,1.19433,0.222453,0.944755,0.270013,0.912398
1347,455.946,2,20.541,24.4106,12.7978,1.52131,0.0430416,-0.409531,1.19593,0.222444,0.944882,0.270051,0.912344
1348,457.394,2,20.5406,24.4097,12.799,1.5214,0.0430329,-0.409516,1.19635,0.222433,0.944858,0.270102,0.91234
1349,458.783,2,20.5399,24.4093,12.8012,1.52133,0.0430326,-0.40949,1.1968,0.22243,0.944961,0.270132,0.91235
1350,455.417,2,20.5395,24.4092,12.8011,1.52118,0.0430347,-0.409477,1.19681,0.222414,0.945,0.270169,0.912397
1351,469.005,2,20.5397,24.4088,12.8015,1.52117,0.043043,-0.409484,1.19564,0.222423,0.945114,0.270171,0.912352
1352,448.818,2,20.5405,24.4088,12.8031,1.52117,0.0430381,-0.409519,1.19648,0.222419,0.945083,0.270147,0.912304
1353,447.526,2,20.5409,24.4088,12.8045,1.52104,0.0430399,-0.409525,1.19763,0.222434,0.944958,0.270124,0.91225
1354,456.684,2,20.541,24.4088,12.8055,1.5209,0.0430457,-0.409534,1.19879,0.222433,0.944982,0.270131,0.912208
1355,464.182,2,20.5417,24.409,12.8064,1.52097,0.0430473,-0.409548,1.19964,0.222447,0.945039,0.270128,0.91214
1356,459.115,2,20.5418,24.4097,12.8063,1.52097,0.0430543,-0.409548,1.20068,0.222441,0.945042,0.270112,0.911971
1357,460.787,2,20.542,24.4113,12.8064,1.52085,0.0430626,-0.409541,1.20231,0.222441,0.945172,0.270103,0.911914
1358,460.363,2,20.5425,24.4125,12.8046,1.52085,0.0430622,-0.409559,1.20267,0.22245,0.945178,0.270091,0.912061
1359,460.934,2,20.5431,24.4132,12.8027,1.52079,0.0430635,-0.409582,1.20115,0.222459,0.945102,0.270099,0.912273
1360,450.968,2,20.5434,24.414,12.803,1.52079,0.0430638,-0.409598,1.20009,0.22245,0.94498,0.270093,0.912168
1361,453.011,2,20.5432,24.4146,12.8013,1.52068,0.0430682,-0.409582,1.19985,0.222454,0.94491,0.27009,0.912092
1362,457.779,2,20.5434,24.4148,12.7986,1.52058,0.0430721,-0.409575,1.199,0.222452,0.944954,0.270087,0.912145
1363,454.423,2,20.5439,24.4157,12.7973,1.52048,0.0430722,-0.409589,1.19858,0.222457,0.944979,0.270091,0.912173
1364,449.275,2,20.5445,24.4167,12.7961,1.52039,0.0430691,-0.409609,1.19955,0.222464,0.944999,0.270096,0.912107
1365,457.362,2,20.5442,24.4173,12.7965,1.52043,0.0430665,-0.409592,1.20175,0.222465,0.945009,0.270102,0.912052
1366,453.423,2,20.5445,24.4171,12.7958,1.5205,0.0430619,-0.409603,1.20284,0.222466,0.944951,0.270101,0.911928
1367,452.932,2,20.5451,24.4173,12.7973,1.5204,0.0430634,-0.409621,1.20386,0.222472,0.945001,0.27008,0.911904
1368,451.253,2,20.5454,24.4176,12.7983,1.52027,0.0430637,-0.409643,1.20458,0.222485,0.944972,0.270042,0.912007
1369,458.363,2,20.5454,24.4181,12.8001,1.52018,0.0430651,-0.409646,1.2047,0.22248,0.945069,0.270039,0.912108
1370,454.029,2,20.5457,24.4184,12.7998,1.52026,0.0430629,-0.409662,1.20443,0.222478,0.94502,0.270006,0.911998
1371,457.738,2,20.5465,24.4182,12.8006,1.52026,0.0430642,-0.409697,1.20483,0.222488,0.945108,0.269972,0.911918
1372,453.437,2,20.5466,24.4179,12.8004,1.52026,0.0430655,-0.4097,1.20602,0.222481,0.945093,0.269925,0.911863
1373,451.169,2,20.5468,24.4183,12.8008,1.52018,0.0430684,-0.40971,1.20589,0.222474,0.945124,0.269861,0.911891
1374,458.818,2,20.5469,24.4192,12.8012,1.52009,0.0430723,-0.409713,1.20516,0.222466,0.945198,0.269847,0.911976
1375,458.385,2,20.547,24.4196,12.8035,1.51997,0.0430772,-0.409726,1.20517,0.222456,0.945357,0.269801,0.912086
1376,456.537,2,20.5472,24.4199,12.8053,1.51997,0.0430758,-0.409733,1.20588,0.222458,0.945399,0.269786,0.912096
1377,454.431,2,20.547,24.4205,12.8065,1.51986,0.0430782,-0.409729,1.20718,0.222464,0.945402,0.269777,0.912108
1378,465.098,2,20.5474,24.4207,12.8056,1.51986,0.0430785,-0.409741,1.20671,0.222477,0.945439,0.269809,0.912214
1379,464.77,2,20.5477,24.4209,12.8045,1.51995,0.0430714,-0.409752,1.20697,0.222473,0.945578,0.269869,0.912207
1380,468.366,2,20.5482,24.4209,12.8056,1.52,0.0430727,-0.409768,1.20813,0.222465,0.945721,0.269924,0.912159
1381,461.94,2,20.5486,24.4214,12.8051,1.52005,0.043068,-0.409766,1.20941,0.222467,0.945738,0.269999,0.912145
1382,464.346,2,20.5485,24.4213,12.8044,1.51998,0.0430656,-0.409763,1.20957,0.222473,0.945988,0.270048,0.912213
1383,461.568,2,20.5485,24.4209,12.8035,1.51988,0.0430641,-0.409758,1.20961,0.222488,0.946176,0.270092,0.912235
1384,458.082,2,20.5485,24.421,12.8035,1.51988,0.0430597,-0.409753,1.20781,0.2225,0.946364,0.270093,0.912174
1385,453.784,2,20.5487,24.4211,12.8032,1.51986,0.0430529,-0.409755,1.20722,0.222511,0.946593,0.270076,0.912127
1386,457.938,2,20.5488,24.4215,12.8031,1.51985,0.0430521,-0.409761,1.2064,0.222511,0.946725,0.270059,0.912122
1387,455.378,2,20.5487,24.4215,12.8039,1.51991,0.0430445,-0.409755,1.20507,0.222516,0.946793,0.270045,0.912133
1388,452.005,2,20.548,24.4216,12.8049,1.51984,0.0430386,-0.409733,1.20361,0.222528,0.946942,0.270029,0.912144
1389,452.317,2,20.5479,24.4218,12.805,1.5198,0.0430336,-0.409724,1.20284,0.222543,0.947093,0.270033,0.912012
1390,457.526,2,20.5484,24.4227,12.8036,1.51991,0.0430255,-0.409743,1.20241,0.222547,0.947055,0.270031,0.91206
1391,459.309,2,20.5485,24.4238,12.8039,1.51995,0.0430234,-0.409738,1.20244,0.222551,0.947087,0.270022,0.91211
1392,465.12,2,20.5486,24.4241,12.8032,1.52001,0.0430221,-0.409737,1.20289,0.222574,0.94719,0.269998,0.912157
1393,458.956,2,20.5484,24.4245,12.8031,1.52005,0.0430174,-0.40973,1.20299,0.22258,0.947237,0.270006,0.912198
1394,462.232,2,20.5485,24.4243,12.8023,1.52016,0.0430123,-0.409737,1.20291,0.222592,0.947255,0.269991,0.912275
1395,461.417,2,20.5478,24.4238,12.8012,1.52028,0.0430064,-0.409709,1.20148,0.222599,0.947228,0.26998,0.912376
1396,456.865,2,20.5473,24.4238,12.8004,1.52021,0.0430092,-0.409695,1.201,0.222597,0.947111,0.269984,0.912478
1397,469.4,2,20.5472,24.424,12.8018,1.52014,0.0430174,-0.409699,1.20204,0.22259,0.947187,0.269983,0.912655
1398,456.652,2,20.5465,24.4241,12.8025,1.52004,0.0430171,-0.409687,1.2022,0.222588,0.947255,0.269981,0.912787
1399,457.081,2,20.5463,24.424,12.8037,1.51988,0.0430206,-0.409688,1.20172,0.222573,0.947435,0.269987,0.912826
1400,456.019,2,20.5468,24.4238,12.8068,1.51977,0.0430229,-0.409712,1.20148,0.222571,0.947657,0.26995,0.912845
1401,452.394,2,20.5476,24.4232,12.8082,1.51964,0.0430285,-0.409745,1.20284,0.22257,0.94772,0.269891,0.912812
1402,452.249,2,20.5478,24.4222,12.8096,1.51974,0.0430204,-0.409751,1.20362,0.222567,0.947715,0.269856,0.912827
1403,451.122,2,20.5489,24.4216,12.8109,1.51971,0.0430113,-0.409798,1.20333,0.222558,0.947943,0.269834,0.912872
1404,451.739,2,20.5489,24.4211,12.8129,1.51974,0.0430031,-0.409801,1.20333,0.222571,0.947983,0.269813,0.912851
1405,454.677,2,20.5487,24.4209,12.8127,1.51966,0.0430059,-0.409793,1.20187,0.222566,0.948138,0.269782,0.912756
1406,463.819,2,20.5483,24.4204,12.813,1.51954,0.0430155,-0.409773,1.20118,0.222576,0.948289,0.269763,0.912675
1407,463.135,2,20.5492,24.4208,12.8141,1.51954,0.043018,-0.409808,1.20053,0.222583,0.948404,0.269765,0.912606
1408,460.467,2,20.5493,24.4213,12.8153,1.51954,0.0430187,-0.409815,1.2004,0.222588,0.948538,0.269771,0.912523
1409,459.245,2,20.5501,24.4221,12.8158,1.51954,0.0430196,-0.409847,1.19939,0.22259,0.948462,0.269788,0.912574
1410,451.408,2,20.5501,24.4224,12.8175,1.51954,0.0430143,-0.409849,1.19817,0.222585,0.948393,0.269807,0.912618
1411,454.448,2,20.5496,24.4231,12.8185,1.51954,0.0430121,-0.409827,1.19825,0.222573,0.948332,0.269833,0.91258
1412,454.988,2,20.549,24.4236,12.8191,1.51954,0.0430076,-0.409809,1.19845,0.222572,0.948371,0.269857,0.912494
1413,459.42,2,20.549,24.424,12.8183,1.51952,0.0430113,-0.409813,1.19902,0.222572,0.948441,0.26987,0.912322
1414,450.883,2,20.5489,24.4239,12.8184,1.51936,0.043014,-0.409808,1.19952,0.222568,0.948469,0.26988,0.912262
1415,458.588,2,20.5493,24.4241,12.8182,1.51945,0.0430092,-0.409826,1.20067,0.222572,0.948472,0.269889,0.912208
1416,464.412,2,20.5488,24.4242,12.8188,1.5195,0.0430123,-0.409816,1.20137,0.22257,0.948532,0.269879,0.912171
1417,462.069,2,20.5485,24.4247,12.8197,1.51945,0.043017,-0.409821,1.202,0.222563,0.948685,0.269856,0.912162
1418,463.507,2,20.5492,24.4248,12.8195,1.51962,0.0430148,-0.409848,1.20254,0.222553,0.948551,0.269881,0.912116
1419,467.546,2,20.5498,24.4248,12.8185,1.51969,0.0430232,-0.409865,1.20257,0.222549,0.948362,0.269902,0.91206
1420,461.273,2,20.5501,24.4252,12.8165,1.51959,0.0430273,-0.409876,1.20229,0.222545,0.948364,0.26993,0.912137
1421,462.431,2,20.5499,24.4256,12.8153,1.51968,0.0430246,-0.40987,1.20145,0.222544,0.948362,0.269944,0.912179
1422,461.812,2,20.5499,24.4256,12.8139,1.51967,0.0430282,-0.409864,1.20032,0.222545,0.948401,0.269915,0.912242
1423,460.394,2,20.5498,24.4252,12.8126,1.5197,0.0430271,-0.409852,1.2007,0.222542,0.948475,0.269892,0.912301
1424,461.588,2,20.5494,24.4241,12.8124,1.51978,0.043023,-0.409831,1.20003,0.222549,0.948491,0.269865,0.912464
1425,466.02,2,20.5492,24.4231,12.8126,1.51983,0.043023,-0.40982,1.19913,0.222547,0.948538,0.269847,0.912674
1426,463.29,2,20.5495,24.4227,12.8123,1.51993,0.0430201,-0.409839,1.19853,0.222559,0.94849,0.269812,0.912855
1427,464.215,2,20.5495,24.4223,12.8126,1.52008,0.0430187,-0.409845,1.19832,0.222548,0.948479,0.269774,0.912942
1428,453.816,2,20.5496,24.4215,12.8127,1.52016,0.0430133,-0.409856,1.19757,0.222537,0.948454,0.269741,0.913012
1429,459.38,2,20.5497,24.4209,12.8123,1.52013,0.0430156,-0.409856,1.19781,0.22254,0.948568,0.269727,0.912978
1430,461.07,2,20.5504,24.4212,12.8123,1.52007,0.0430195,-0.40989,1.19795,0.222538,0.948701,0.269698,0.913037
1431,468.036,2,20.5508,24.4209,12.8131,1.52007,0.0430247,-0.409908,1.19867,0.222533,0.948827,0.26969,0.91313
1432,460.932,2,20.5506,24.421,12.8132,1.51998,0.043028,-0.409906,1.19931,0.22253,0.948897,0.269721,0.913131
1433,453.417,2,20.5496,24.4208,12.8125,1.5199,0.0430244,-0.409862,1.2,0.222548,0.94889,0.269739,0.913146
1434,444.611,2,20.5493,24.4203,12.8129,1.51987,0.0430172,-0.409854,1.20028,0.22255,0.948898,0.269745,0.912975
1435,462.033,2,20.5486,24.4199,12.8129,1.51997,0.0430132,-0.409821,1.19995,0.222553,0.949009,0.269737,0.912948
1436,460.498,2,20.5483,24.4205,12.8098,1.51991,0.0430137,-0.409813,1.19928,0.22255,0.949062,0.269747,0.913095
1437,453.794,2,20.5486,24.4206,12.8074,1.51984,0.0430149,-0.409819,1.19924,0.222551,0.949058,0.269735,0.913112
1438,456.442,2,20.5484,24.4206,12.8076,1.51971,0.043021,-0.409805,1.19925,0.222554,0.949118,0.269714,0.913073
1439,461.437,2,20.548,24.42,12.8078,1.51954,0.0430279,-0.409787,1.20114,0.222555,0.94916,0.269726,0.913186
1440,458.52,2,20.5476,24.4195,12.8064,1.5194,0.0430297,-0.40977,1.20198,0.222558,0.949253,0.269752,0.91325
1441,465.687,2,20.5485,24.4187,12.8056,1.51943,0.0430324,-0.409805,1.20331,0.222558,0.949341,0.269778,0.913188
1442,460.924,2,20.5484,24.418,12.8059,1.51968,0.0430192,-0.409793,1.20505,0.22256,0.94929,0.269811,0.91309
1443,465.064,2,20.5482,24.4181,12.8053,1.51968,0.0430234,-0.409773,1.20686,0.222569,0.949265,0.269841,0.913078
1444,468.347,2,20.5477,24.4175,12.8049,1.51977,0.0430222,-0.40975,1.20592,0.222554,0.949298,0.269887,0.913143
1445,468.676,2,20.5473,24.4171,12.8048,1.51966,0.0430331,-0.409735,1.2054,0.222546,0.949472,0.269879,0.913169
1446,459.498,2,20.5471,24.4165,12.8054,1.51952,0.0430437,-0.409726,1.20387,0.222532,0.949544,0.269839,0.913196
1447,460.064,2,20.5473,24.4161,12.8059,1.51946,0.0430486,-0.40973,1.2018,0.222534,0.94963,0.269812,0.913196
1448,450.071,2,20.5471,24.4151,12.8063,1.51946,0.0430476,-0.40972,1.20039,0.222534,0.949552,0.269786,0.913139
1449,457.751,2,20.5464,24.4138,12.8065,1.51948,0.0430503,-0.409692,1.19949,0.222535,0.949554,0.269755,0.913061
1450,457.111,2,20.5457,24.4128,12.8063,1.51959,0.0430452,-0.409661,1.19843,0.222533,0.949676,0.269719,0.912958
1451,453.292,2,20.546,24.4117,12.8057,1.51957,0.0430417,-0.409661,1.19686,0.222538,0.949818,0.269694,0.912914
1452,451.201,2,20.5463,24.4105,12.806,1.51961,0.0430339,-0.409671,1.19556,0.222539,0.949849,0.269666,0.912944
1453,455.04,2,20.5459,24.4094,12.8061,1.5197,0.0430284,-0.409661,1.19438,0.222532,0.949891,0.269656,0.912851
1454,467.052,2,20.5455,24.4079,12.8081,1.5197,0.0430378,-0.409649,1.19379,0.222534,0.949926,0.269655,0.91274
1455,462.543,2,20.5457,24.407,12.8104,1.51981,0.0430342,-0.409651,1.1934,0.222532,0.95002,0.269646,0.912746
1456,453.262,2,20.5456,24.406,12.8117,1.51975,0.0430341,-0.409638,1.19102,0.222529,0.950095,0.269642,0.912687
1457,447.226,2,20.5457,24.4049,12.8127,1.51976,0.0430271,-0.409641,1.18921,0.222527,0.950136,0.269637,0.912551
1458,451.541,2,20.5456,24.4044,12.8126,1.51969,0.0430282,-0.409637,1.18874,0.222518,0.950234,0.269618,0.912437
1459,453.435,2,20.5454,24.404,12.8124,1.51961,0.0430295,-0.409621,1.1892,0.222518,0.950272,0.269589,0.912475
1460,453.798,2,20.5454,24.4031,12.8128,1.51946,0.0430338,-0.409627,1.18916,0.222515,0.950379,0.269554,0.912504
1461,458.918,2,20.5452,24.4024,12.8126,1.51943,0.0430384,-0.409615,1.18968,0.222509,0.950435,0.269522,0.912489
1462,468.688,2,20.5454,24.4024,12.8113,1.51945,0.0430425,-0.40962,1.19007,0.222507,0.95049,0.269513,0.912624
1463,460.714,2,20.5454,24.402,12.8111,1.51932,0.0430485,-0.409621,1.19091,0.222506,0.950635,0.269496,0.912664
1464,463.447,2,20.5453,24.4022,12.8127,1.51925,0.0430561,-0.409622,1.19133,0.222506,0.95072,0.26948,0.912625
1465,454.377,2,20.5451,24.4022,12.8136,1.51915,0.0430608,-0.409618,1.1922,0.2225,0.950862,0.26946,0.912476
1466,458.39,2,20.5453,24.4021,12.814,1.5192,0.0430597,-0.409628,1.19163,0.222502,0.95086,0.269448,0.912441
1467,459.787,2,20.5453,24.4022,12.8136,1.51935,0.0430539,-0.409626,1.19058,0.222511,0.950783,0.269456,0.912366
1468,455.099,2,20.545,24.4023,12.8129,1.5193,0.0430568,-0.409615,1.19084,0.222518,0.950714,0.269465,0.912254
1469,458.015,2,20.5454,24.4023,12.8117,1.51933,0.0430564,-0.409633,1.19148,0.222526,0.95068,0.269453,0.912232
1470,463.268,2,20.5456,24.4024,12.8104,1.51939,0.0430597,-0.409639,1.19083,0.222518,0.950692,0.269437,0.912208
1471,470.275,2,20.5453,24.4025,12.8099,1.51939,0.0430698,-0.409627,1.19072,0.222523,0.95077,0.269413,0.912202
1472,458.383,2,20.5451,24.4025,12.811,1.51944,0.0430683,-0.409616,1.19028,0.222523,0.950847,0.269394,0.912137
1473,455.418,2,20.5451,24.4032,12.8117,1.51942,0.0430637,-0.409611,1.19128,0.222516,0.950965,0.2694,0.912184
1474,460.064,2,20.5448,24.4037,12.8135,1.51942,0.0430648,-0.409601,1.19118,0.222518,0.950928,0.269407,0.912224
1475,462.653,2,20.544,24.4044,12.8155,1.51946,0.04306,-0.409567,1.19158,0.222525,0.951129,0.2694,0.912267
1476,458.67,2,20.5441,24.4054,12.8161,1.5195,0.0430555,-0.409567,1.19184,0.222524,0.951261,0.269391,0.9123
1477,458.99,2,20.5444,24.4058,12.8156,1.5195,0.0430572,-0.409577,1.19174,0.222521,0.951369,0.269354,0.912334
1478,454.647,2,20.5443,24.4058,12.8143,1.51959,0.0430499,-0.409583,1.19179,0.222518,0.951381,0.269328,0.912365
1479,457.521,2,20.5438,24.4062,12.8135,1.51959,0.0430492,-0.409572,1.19175,0.222509,0.951471,0.269311,0.91238
1480,464.768,2,20.5436,24.4068,12.8129,1.51968,0.0430421,-0.409562,1.19059,0.222511,0.951512,0.269325,0.912562
1481,452.683,2,20.5433,24.4075,12.8124,1.51962,0.0430417,-0.409547,1.19027,0.2225,0.951559,0.26935,0.912455
1482,462.611,2,20.5428,24.4078,12.8131,1.5196,0.0430438,-0.409523,1.19102,0.222499,0.951648,0.269351,0.912483
1483,452.794,2,20.5423,24.4072,12.8138,1.51949,0.0430459,-0.409497,1.1919,0.222499,0.951692,0.269344,0.912472
1484,454.906,2,20.5421,24.4059,12.8144,1.51949,0.0430446,-0.409501,1.19235,0.222506,0.951631,0.269354,0.912406
1485,448.842,2,20.5419,24.4048,12.8164,1.51939,0.0430436,-0.4095,1.19187,0.222505,0.951652,0.26935,0.912356
1486,458.836,2,20.542,24.404,12.8177,1.51929,0.0430468,-0.4095,1.19294,0.222506,0.951655,0.269372,0.912403
1487,459.001,2,20.5415,24.4039,12.8179,1.51933,0.0430464,-0.409484,1.1937,0.222509,0.951703,0.269359,0.912338
1488,455.906,2,20.5416,24.4042,12.8173,1.5192,0.0430481,-0.409495,1.1943,0.222512,0.951764,0.269365,0.912388
1489,454.83,2,20.5421,24.4042,12.8184,1.51914,0.0430478,-0.409517,1.19536,0.222504,0.951923,0.269358,0.912351
1490,457.473,2,20.542,24.4036,12.8201,1.51907,0.0430511,-0.409513,1.1974,0.222494,0.952072,0.269344,0.912311
1491,458.638,2,20.5426,24.4028,12.821,1.51907,0.043049,-0.409538,1.19872,0.222485,0.952255,0.269346,0.912259
1492,458.616,2,20.5422,24.4019,12.8214,1.51895,0.0430525,-0.409525,1.19973,0.22248,0.952352,0.269343,0.912326
1493,459.3,2,20.5419,24.4012,12.8203,1.5189,0.0430528,-0.409512,1.20035,0.222475,0.952456,0.269374,0.912291
1494,462.421,2,20.5423,24.4007,12.822,1.51883,0.0430531,-0.409533,1.20134,0.222482,0.952651,0.269397,0.912299
