iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,c,omega_Cl,omega_Q,omega_V1,omega_V2
224,5.71625,1,13.4564,3.76932,27.5734,40.1961,0.663532,0.398858,0.272007,1.89623,0.207051,9.12331e-08
225,5.11939,1,13.4715,3.67019,28.0071,40.1961,0.674831,0.398858,0.262499,1.84881,0.21281,8.3404e-08
226,11.2927,1,13.4268,2.79103,28.4104,40.1961,0.687386,0.398858,0.265618,1.98227,0.21984,8.51186e-08
227,15.8427,1,13.5759,2.35822,28.1601,40.1961,0.676981,0.398858,0.259501,2.29621,0.206504,1.03601e-07
228,19.7756,1,13.5501,2.72391,28.1972,40.1961,0.697394,0.398858,0.269255,2.14764,0.196484,1.08629e-07
229,19.4054,1,13.4922,3.0773,28.1553,40.1961,0.677826,0.398858,0.269406,2.13668,0.202839,1.16241e-07
230,23.4757,1,13.5171,3.39206,27.6824,40.1961,0.709346,0.398858,0.260028,1.90943,0.204204,1.20862e-07
231,20.5286,1,13.4286,3.21147,27.8807,40.1961,0.69821,0.398858,0.256794,1.92378,0.198939,1.22326e-07
232,22.1714,1,13.4558,3.19587,28.1079,40.1961,0.68601,0.398858,0.250872,2.05327,0.235546,1.1836e-07
233,14.7619,1,13.638,3.46228,28.6929,40.1961,0.691644,0.398858,0.256427,1.85307,0.218543,1.04526e-07
234,15.4327,1,13.6323,3.08466,28.2888,40.1961,0.693542,0.398858,0.258937,1.98986,0.215901,1.00771e-07
235,20.4002,1,13.6054,2.72588,28.1905,40.1961,0.675089,0.398858,0.264921,2.14806,0.234782,1.16798e-07
236,14.8255,1,13.5753,2.07312,27.9776,40.1961,0.664784,0.398858,0.270176,2.25135,0.227598,1.04117e-07
237,21.3389,1,13.5364,2.89583,28.5733,40.1961,0.695213,0.398858,0.265111,2.06921,0.224294,1.0353e-07
238,27.3103,1,13.4602,3.10502,28.3951,40.1961,0.713551,0.398858,0.262062,2.01595,0.223112,1.10574e-07
239,22.1229,1,13.2951,3.26202,28.506,40.1961,0.692583,0.398858,0.258723,1.91291,0.22475,1.14987e-07
240,28.5547,1,13.5561,3.03406,28.7223,40.1961,0.720563,0.398858,0.258869,2.02772,0.222906,1.15025e-07
241,25.1313,1,13.6205,2.484,28.9467,40.1961,0.733162,0.384958,0.267123,2.02266,0.218483,1.18866e-07
242,25.6304,1,13.5365,2.34844,29.2527,40.1961,0.714253,0.384958,0.266856,1.95422,0.247604,1.26854e-07
243,18.2712,1,13.5042,2.37959,29.0538,40.1961,0.691364,0.384958,0.25605,2.05667,0.240688,1.21464e-07
244,19.1056,1,13.5261,2.28863,28.7052,40.1961,0.711805,0.384958,0.264015,2.04145,0.233948,1.07084e-07
245,25.9546,1,13.4169,2.43701,29.7236,40.1961,0.735949,0.384958,0.264297,2.02334,0.247804,1.02085e-07
246,21.6221,1,13.4982,2.61495,29.1121,40.1961,0.745959,0.384958,0.263502,1.84032,0.24352,9.28998e-08
247,29.3578,1,13.487,2.6689,28.6817,40.1961,0.752953,0.384958,0.273018,2.00323,0.22448,1.07804e-07
248,26.28,1,13.4888,2.27575,29.1052,40.1961,0.747729,0.384958,0.263007,2.07299,0.223854,1.05013e-07
249,29.6549,1,13.447,2.33441,28.9899,40.1961,0.753815,0.384958,0.258713,2.0723,0.232445,1.07386e-07
250,25.4667,1,13.5219,2.31231,29.2893,40.1961,0.737689,0.384958,0.260557,2.12798,0.243616,9.79426e-08
251,26.7136,1,13.2523,2.02673,29.4423,40.1961,0.724984,0.384958,0.255323,2.28049,0.239632,1.04459e-07
252,23.7264,1,13.4088,2.4267,29.5446,40.1961,0.746897,0.384958,0.253705,2.18029,0.239084,8.54882e-08
253,13.6913,1,13.5466,3.05162,28.4802,40.1961,0.752015,0.384958,0.252465,2.00929,0.229798,6.86615e-08
254,20.2167,1,13.479,2.63854,28.9257,40.1961,0.764332,0.384958,0.271197,2.20703,0.199072,7.39197e-08
255,19.3174,1,13.5321,2.66165,29.0508,40.1961,0.775,0.384958,0.273235,2.13487,0.195078,7.16473e-08
256,18.6456,1,13.4717,2.36518,28.8993,40.1961,0.766475,0.384958,0.263871,2.40699,0.207303,6.38628e-08
257,10.3527,1,13.4946,2.26008,28.2539,40.1961,0.734651,0.384958,0.26014,2.4009,0.208169,6.32932e-08
258,19.0261,1,13.3613,1.9117,28.2324,40.1961,0.760218,0.384958,0.260952,2.4453,0.223236,6.21642e-08
259,15.7717,1,13.6259,2.61081,28.3702,40.1961,0.758631,0.384958,0.270714,2.17595,0.215496,6.50005e-08
260,4.20849,1,13.6419,2.33423,28.5405,40.1961,0.720033,0.384958,0.257548,2.1921,0.221125,6.23252e-08
261,0.778376,1,13.6521,2.0865,28.7679,40.1961,0.657365,0.418167,0.257797,2.27549,0.212327,5.56407e-08
262,-2.3291,1,13.4385,2.38945,29.0111,40.1961,0.652406,0.418167,0.269414,2.19514,0.193414,5.41335e-08
263,0.206027,1,13.561,2.5448,28.7678,40.1961,0.670816,0.418167,0.264139,2.20049,0.19982,5.028e-08
264,-0.927605,1,13.6312,2.65654,29.0436,40.1961,0.663561,0.418167,0.263951,2.32474,0.194221,5.01887e-08
265,6.67676,1,13.4289,2.46392,28.5642,40.1961,0.684501,0.418167,0.264084,2.35462,0.204275,4.86631e-08
266,6.07926,1,13.454,2.42538,28.6982,40.1961,0.68616,0.418167,0.250345,2.32044,0.204652,5.09859e-08
267,7.68148,1,13.5674,2.48366,29.3659,40.1961,0.68526,0.418167,0.25255,2.22036,0.189512,6.13088e-08
268,10.4028,1,13.5564,2.39727,28.5466,40.1961,0.682685,0.418167,0.267553,2.29582,0.19247,6.26346e-08
269,9.24888,1,13.4986,2.68353,28.6852,40.1961,0.680065,0.418167,0.255528,2.19327,0.193478,6.52524e-08
270,14.2987,1,13.5746,2.66731,28.6034,40.1961,0.696506,0.418167,0.26114,2.1913,0.193516,6.74484e-08
271,19.0165,1,13.4691,2.61449,27.6377,40.1961,0.692188,0.418167,0.259532,2.33314,0.204161,7.1069e-08
272,15.9165,1,13.4857,2.55924,27.9212,40.1961,0.708956,0.418167,0.255016,2.32004,0.194158,5.97041e-08
273,9.47439,1,13.4963,2.71971,28.3804,40.1961,0.680881,0.418167,0.262715,2.21112,0.200112,6.02196e-08
274,14.2267,1,13.6985,2.83628,28.6111,40.1961,0.700869,0.418167,0.26057,2.14776,0.196708,6.6009e-08
275,-2.6578,1,13.4107,3.09734,28.1631,40.1961,0.654643,0.418167,0.262488,2.03756,0.177413,6.0857e-08
276,2.33593,1,13.4828,3.64918,28.0383,40.1961,0.674024,0.418167,0.25412,1.90359,0.176354,6.84339e-08
277,1.0767,1,13.6516,3.68415,27.7226,40.1961,0.689646,0.418167,0.256551,1.98469,0.184307,5.38065e-08
278,1.01574,1,13.4608,2.91553,28.0022,40.1961,0.660896,0.418167,0.262418,2.20401,0.192198,5.59617e-08
279,3.78356,1,13.5609,2.58164,27.9878,40.1961,0.675457,0.418167,0.258663,2.15505,0.192224,5.90407e-08
280,9.75106,1,13.4029,2.34805,28.2832,40.1961,0.67952,0.418167,0.261144,2.21135,0.186984,6.67374e-08
281,0.164879,1,13.5917,2.50326,28.561,40.1961,0.592373,0.452534,0.26989,2.14304,0.19291,6.09979e-08
282,1.62232,1,13.663,2.5907,28.7782,40.1961,0.587505,0.452534,0.266609,2.17647,0.204578,6.47896e-08
283,15.6178,1,13.4552,2.54442,28.548,40.1961,0.616572,0.452534,0.253065,2.27565,0.199078,7.46337e-08
284,15.0014,1,13.4858,2.59433,28.5483,40.1961,0.607769,0.452534,0.261246,2.31528,0.200101,7.69062e-08
285,11.7116,1,13.4422,2.36508,28.4512,40.1961,0.589014,0.452534,0.255873,2.3188,0.196409,8.33779e-08
286,11.7356,1,13.4438,2.04415,28.4244,40.1961,0.586498,0.452534,0.260484,2.50793,0.199642,7.91089e-08
287,16.8749,1,13.4992,2.5767,28.1285,40.1961,0.603425,0.452534,0.257633,2.38489,0.218837,7.82439e-08
288,12.816,1,13.543,2.78817,27.5121,40.1961,0.594074,0.452534,0.267331,2.4941,0.205942,7.30782e-08
289,16.5184,1,13.5906,3.01669,28.0033,40.1961,0.604061,0.452534,0.266978,2.28586,0.213437,7.89041e-08
290,9.39107,1,13.4493,2.86647,27.7418,40.1961,0.592446,0.452534,0.261765,2.36063,0.223314,6.40075e-08
291,8.4196,1,13.4882,2.40148,27.4475,40.1961,0.593421,0.452534,0.256099,2.42254,0.21855,6.30527e-08
292,16.1466,1,13.5096,2.5752,27.7917,40.1961,0.618569,0.452534,0.270144,2.34993,0.218539,6.45645e-08
293,14.5288,1,13.3486,2.08935,27.8199,40.1961,0.604814,0.452534,0.262942,2.39931,0.233797,6.41722e-08
294,9.46061,1,13.5169,1.92445,27.9258,40.1961,0.586583,0.452534,0.26046,2.682,0.202699,6.87094e-08
295,15.9947,1,13.4749,1.878,27.6693,40.1961,0.589993,0.452534,0.259211,2.7639,0.217602,7.39849e-08
296,8.11973,1,13.6058,1.62727,28.315,40.1961,0.577429,0.452534,0.258613,2.80701,0.209296,6.9673e-08
297,2.31008,1,13.5371,2.16263,28.6318,40.1961,0.570346,0.452534,0.250517,2.61514,0.201923,6.75546e-08
298,12.4575,1,13.4992,1.68985,28.4241,40.1961,0.585389,0.452534,0.257278,2.68199,0.214678,7.23679e-08
299,10.4266,1,13.3066,1.52824,28.4261,40.1961,0.58455,0.452534,0.260465,2.6804,0.2025,6.94053e-08
300,8.29231,1,13.3885,1.68038,28.1308,40.1961,0.600851,0.452534,0.26219,2.67664,0.187371,6.08482e-08
301,7.42291,1,13.448,1.64954,28.468,40.1961,0.604228,0.446028,0.266981,2.85161,0.191465,5.8503e-08
302,20.3115,1,13.4423,2.71641,28.6036,40.1961,0.651534,0.446028,0.265396,2.40327,0.194906,6.50393e-08
303,13.9279,1,13.3548,2.26167,28.2263,40.1961,0.645833,0.446028,0.257578,2.38992,0.191727,5.7673e-08
304,10.4253,1,13.4486,2.38367,28.4109,40.1961,0.644334,0.446028,0.256834,2.37003,0.195913,5.18919e-08
305,5.99322,1,13.3902,2.42199,27.9728,40.1961,0.62931,0.446028,0.258802,2.37065,0.195613,5.14653e-08
306,0.792199,1,13.4907,3.10675,28.2462,40.1961,0.60943,0.446028,0.270641,2.24515,0.196497,5.07012e-08
307,0.0807924,1,13.4974,3.12764,28.3303,40.1961,0.620501,0.446028,0.267075,2.25107,0.194054,4.69175e-08
308,-1.21745,1,13.6442,3.09434,28.775,40.1961,0.617261,0.446028,0.276101,2.10619,0.185309,5.18819e-08
309,-1.35427,1,13.465,2.83698,28.8247,40.1961,0.634464,0.446028,0.263702,2.02585,0.192392,4.50418e-08
310,-4.31143,1,13.5706,3.78242,28.878,40.1961,0.613542,0.446028,0.272172,1.7595,0.205675,5.23495e-08
311,-5.67884,1,13.5493,3.15688,28.6395,40.1961,0.600661,0.446028,0.268222,1.92938,0.202417,5.30896e-08
312,0.994299,1,13.4147,2.68235,28.4928,40.1961,0.615263,0.446028,0.27146,2.06329,0.213119,5.10906e-08
313,-1.4065,1,13.3392,2.94058,28.115,40.1961,0.600059,0.446028,0.262915,2.09674,0.212376,5.34702e-08
314,-7.52681,1,13.5454,3.67227,28.316,40.1961,0.598284,0.446028,0.256235,1.85787,0.21233,5.32861e-08
315,-7.59269,1,13.515,2.90765,27.9604,40.1961,0.600636,0.446028,0.269057,2.0564,0.188258,5.0576e-08
316,-4.09574,1,13.47,2.75853,28.606,40.1961,0.603777,0.446028,0.262985,2.13029,0.22017,4.57638e-08
317,-4.0187,1,13.4691,3.36125,27.8948,40.1961,0.619964,0.446028,0.248823,2.00179,0.24101,3.91665e-08
318,0.948493,1,13.4542,2.6054,28.1171,40.1961,0.622981,0.446028,0.261302,2.24512,0.242809,3.89433e-08
319,-14.464,1,13.5423,3.25131,28.2582,40.1961,0.59732,0.446028,0.266248,1.88164,0.220722,3.92536e-08
320,-16.0228,1,13.5055,3.19133,28.3041,40.1961,0.612502,0.446028,0.262914,1.85011,0.209114,3.48006e-08
321,-16.902,1,13.5488,3.42136,28.5745,40.1961,0.61368,0.43578,0.258429,1.82568,0.231889,3.69777e-08
322,-17.3922,1,13.5348,3.41957,28.5859,40.1961,0.630395,0.43578,0.263459,1.83747,0.205341,3.37166e-08
323,-8.97941,1,13.5476,2.75166,29.0408,40.1961,0.641568,0.43578,0.262052,2.03304,0.23675,3.22054e-08
324,-13.3996,1,13.5958,2.66449,29.3286,40.1961,0.640303,0.43578,0.261295,1.89928,0.230918,3.09689e-08
325,-20.1728,1,13.5892,2.80525,29.8686,40.1961,0.617066,0.43578,0.265853,1.89354,0.228377,3.01985e-08
326,-10.9348,1,13.5049,2.90682,30.0753,40.1961,0.63292,0.43578,0.247298,1.80529,0.263132,3.41787e-08
327,-16.4131,1,13.4071,2.52394,30.0563,40.1961,0.614783,0.43578,0.261244,1.88406,0.251417,3.09853e-08
328,-18.4301,1,13.5557,2.0547,29.1514,40.1961,0.605306,0.43578,0.269737,2.23344,0.233985,3.03554e-08
329,-12.5334,1,13.5889,2.23951,29.3296,40.1961,0.624824,0.43578,0.262564,2.21298,0.224993,3.25018e-08
330,-11.1346,1,13.7045,1.9919,29.6855,40.1961,0.639098,0.43578,0.271474,2.23594,0.219981,3.03311e-08
331,-14.4151,1,13.6349,2.47477,29.2144,40.1961,0.641413,0.43578,0.263065,2.06125,0.233005,2.79966e-08
332,-12.2946,1,13.4712,1.95177,28.8383,40.1961,0.647241,0.43578,0.2628,2.13869,0.218369,2.89443e-08
333,-12.5364,1,13.4161,2.20479,29.0378,40.1961,0.649513,0.43578,0.265777,2.19179,0.224035,2.56013e-08
334,-7.30071,1,13.5369,2.07799,28.7868,40.1961,0.667715,0.43578,0.270934,2.21892,0.209442,2.76762e-08
335,-13.9308,1,13.5228,2.22375,29.0008,40.1961,0.647003,0.43578,0.250619,2.10593,0.224033,2.79567e-08
336,-26.4134,1,13.5443,2.50116,28.8966,40.1961,0.604686,0.43578,0.26095,2.00683,0.226588,2.67288e-08
337,-23.5703,1,13.5185,2.21105,29.1907,40.1961,0.61726,0.43578,0.256944,2.02807,0.225122,2.68541e-08
338,-13.5576,1,13.5283,2.6852,29.701,40.1961,0.648328,0.43578,0.267658,1.98502,0.231,2.64771e-08
339,-13.9727,1,13.5559,2.66084,29.4142,40.1961,0.657715,0.43578,0.263796,1.97926,0.243865,2.27511e-08
340,-23.6827,1,13.612,2.43183,29.6852,40.1961,0.618317,0.43578,0.2623,2.02777,0.250494,2.2917e-08
341,-32.6172,1,13.5133,2.37369,29.3658,40.1961,0.545596,0.470198,0.265239,1.93512,0.228125,2.27928e-08
342,-29.9484,1,13.4801,2.34075,29.1415,40.1961,0.551064,0.470198,0.263065,1.88515,0.232552,2.35667e-08
343,-40.2498,1,13.4758,2.35673,29.2421,40.1961,0.537702,0.470198,0.255085,1.92913,0.224561,1.98308e-08
344,-33.4813,1,13.4801,2.14778,29.7271,40.1961,0.558846,0.470198,0.266208,2.01982,0.224749,1.81784e-08
345,-35.6643,1,13.4913,2.82904,29.498,40.1961,0.557266,0.470198,0.262639,1.88271,0.213546,1.9366e-08
346,-34.566,1,13.6585,2.87825,28.9848,40.1961,0.560443,0.470198,0.262908,1.93067,0.232314,1.81843e-08
347,-23.8778,1,13.5835,2.46358,29.3709,40.1961,0.586686,0.470198,0.271059,1.87343,0.249932,1.80988e-08
348,-29.8156,1,13.5543,2.71985,29.5393,40.1961,0.576049,0.470198,0.261602,1.87942,0.246051,1.70506e-08
349,-26.5144,1,13.5033,2.19832,29.1817,40.1961,0.579585,0.470198,0.264096,2.07086,0.248312,1.65265e-08
350,-31.2929,1,13.4831,2.07341,29.2203,40.1961,0.57785,0.470198,0.253878,2.00389,0.244834,1.5896e-08
351,-25.5082,1,13.3854,2.4983,29.3201,40.1961,0.583525,0.470198,0.258075,1.90014,0.254319,1.72586e-08
352,-19.2829,1,13.386,2.15418,29.5102,40.1961,0.598552,0.470198,0.254386,2.06789,0.274289,1.56238e-08
353,-17.1198,1,13.3935,1.62606,29.5307,40.1961,0.59581,0.470198,0.260731,2.08598,0.290843,1.64428e-08
354,-13.2199,1,13.3606,1.70139,29.4533,40.1961,0.592498,0.470198,0.262711,2.13728,0.290547,1.87043e-08
355,-17.6198,1,13.3671,1.48431,29.2442,40.1961,0.586377,0.470198,0.254152,2.14722,0.289763,1.81283e-08
356,-7.82894,1,13.3398,1.87503,29.116,40.1961,0.61228,0.470198,0.253998,2.16907,0.275392,1.97497e-08
357,-11.7611,1,13.4541,1.464,29.821,40.1961,0.593058,0.470198,0.273972,2.1766,0.2859,1.91381e-08
358,-11.0337,1,13.5961,1.75658,29.4587,40.1961,0.594888,0.470198,0.263204,2.38278,0.267564,2.04991e-08
359,-12.7651,1,13.4085,1.7861,29.4184,40.1961,0.599431,0.470198,0.255984,2.32079,0.249247,1.94437e-08
360,-14.8984,1,13.5575,1.92931,29.8763,40.1961,0.59663,0.470198,0.267203,2.17103,0.250036,1.96294e-08
361,-18.1649,1,13.49,2.00934,29.0382,40.1961,0.524426,0.504711,0.248498,2.28144,0.239998,2.15928e-08
362,-14.1118,1,13.5933,2.06372,29.5166,40.1961,0.528184,0.504711,0.255232,2.3613,0.246255,2.26142e-08
363,-19.904,1,13.5746,1.9037,29.556,40.1961,0.514836,0.504711,0.267496,2.17225,0.238451,2.35708e-08
364,-14.3465,1,13.5065,2.23729,29.6752,40.1961,0.520094,0.504711,0.256988,2.01806,0.24611,2.79532e-08
365,-11.8835,1,13.5114,2.20655,29.7918,40.1961,0.529298,0.504711,0.264979,1.99954,0.245748,2.68665e-08
366,-22.0638,1,13.4943,2.64364,29.8318,40.1961,0.517455,0.504711,0.268415,1.7875,0.255898,2.20002e-08
367,-22.6923,1,13.5534,2.44628,30.0375,40.1961,0.518766,0.504711,0.26046,1.92508,0.235233,2.30391e-08
368,-19.6069,1,13.5229,2.06217,28.7582,40.1961,0.516786,0.504711,0.255992,2.29905,0.234259,2.24895e-08
369,-18.313,1,13.436,2.05559,29.3973,40.1961,0.509231,0.504711,0.267069,2.30063,0.230674,2.45812e-08
370,-19.2059,1,13.376,1.85785,28.826,40.1961,0.515789,0.504711,0.266586,2.16369,0.226917,2.44109e-08
371,-21.8568,1,13.6014,2.36606,29.1132,40.1961,0.514154,0.504711,0.259351,2.15097,0.244068,2.26001e-08
372,-18.9769,1,13.38,2.23865,29.2879,40.1961,0.530076,0.504711,0.264426,2.01967,0.222208,2.19756e-08
373,-17.8387,1,13.52,2.87415,29.011,40.1961,0.530577,0.504711,0.268652,1.94956,0.225787,2.33177e-08
374,-22.4513,1,13.3724,2.68224,29.2093,40.1961,0.518733,0.504711,0.256853,2.0714,0.20205,2.46138e-08
375,-20.681,1,13.4983,2.65047,29.3383,40.1961,0.516981,0.504711,0.263401,2.00534,0.215973,2.63164e-08
376,-25.6204,1,13.4911,3.15883,29.1826,40.1961,0.511916,0.504711,0.252983,1.94742,0.198283,2.65632e-08
377,-20.5639,1,13.4855,2.80494,28.4667,40.1961,0.521296,0.504711,0.26304,2.09427,0.189865,2.71916e-08
378,-18.774,1,13.5303,2.87377,28.4971,40.1961,0.517969,0.504711,0.260746,2.15814,0.183839,3.05838e-08
379,-13.1169,1,13.3766,2.64334,28.6605,40.1961,0.53793,0.504711,0.252594,2.02469,0.194449,3.01034e-08
380,-16.8933,1,13.476,3.4994,28.8056,40.1961,0.525703,0.504711,0.256095,1.67635,0.200855,3.4552e-08
381,-8.34644,1,13.4783,3.30083,28.602,40.1961,0.562569,0.4913,0.266892,1.73136,0.196855,3.69938e-08
382,-5.07613,1,13.4327,3.52996,28.9816,40.1961,0.558132,0.4913,0.262274,1.82806,0.216917,3.70281e-08
383,-9.63118,1,13.4623,2.92259,29.4933,40.1961,0.543212,0.4913,0.268613,1.82262,0.211798,3.82334e-08
384,-1.89278,1,13.6789,2.45989,29.3768,40.1961,0.550707,0.4913,0.273935,2.00983,0.216518,4.25858e-08
385,-4.03838,1,13.6766,2.47373,29.329,40.1961,0.538215,0.4913,0.276899,2.00797,0.212439,4.69575e-08
386,-9.93297,1,13.5206,2.50255,29.0316,40.1961,0.518024,0.4913,0.25779,2.00623,0.217496,4.8029e-08
387,0.256234,1,13.6397,2.87968,28.8838,40.1961,0.532015,0.4913,0.262768,2.07737,0.233101,5.24029e-08
388,-5.54427,1,13.5359,2.3561,28.709,40.1961,0.537434,0.4913,0.261816,2.00181,0.2115,4.61029e-08
389,-7.33789,1,13.4991,3.23776,28.7736,40.1961,0.551389,0.4913,0.255246,1.77934,0.22549,3.84352e-08
390,-12.9145,1,13.5282,3.26305,28.8811,40.1961,0.540598,0.4913,0.261404,1.71232,0.224407,3.70524e-08
391,-13.2408,1,13.4684,3.00724,28.7482,40.1961,0.539161,0.4913,0.265324,1.89408,0.213209,3.4993e-08
392,-24.7307,1,13.5485,3.00354,28.7029,40.1961,0.501676,0.4913,0.264461,1.98619,0.210126,3.56558e-08
393,-20.9582,1,13.3963,3.00395,28.5366,40.1961,0.506037,0.4913,0.254822,2.06107,0.210539,3.55248e-08
394,-21.5529,1,13.3996,2.84195,28.1331,40.1961,0.504554,0.4913,0.263322,2.05819,0.204642,3.66151e-08
395,-20.4345,1,13.416,3.05119,28.3366,40.1961,0.507309,0.4913,0.268845,1.93498,0.200951,3.90461e-08
396,-15.4866,1,13.443,3.17787,27.9584,40.1961,0.529226,0.4913,0.260592,1.88981,0.206618,3.69348e-08
397,-14.9223,1,13.4297,2.99695,28.1529,40.1961,0.520199,0.4913,0.252321,1.91376,0.209543,4.24157e-08
398,-10.4225,1,13.4766,3.36594,27.9198,40.1961,0.525197,0.4913,0.259615,2.03662,0.214443,4.18985e-08
399,-11.5995,1,13.4276,3.13593,27.6808,40.1961,0.520723,0.4913,0.26296,2.04976,0.209037,4.27322e-08
400,-11.9595,1,13.4941,3.67239,28.0869,40.1961,0.523656,0.4913,0.265433,1.84681,0.203904,4.54783e-08
401,-10.8327,1,13.404,2.88998,27.6863,40.1961,0.532428,0.49315,0.241304,2.09312,0.189355,4.42478e-08
402,-6.73176,1,13.4299,2.80927,28.2006,40.1961,0.52781,0.49315,0.256467,2.28766,0.183538,4.76728e-08
403,-8.41974,1,13.5225,3.03074,28.323,40.1961,0.521246,0.49315,0.25998,2.26729,0.207365,4.2005e-08
404,-4.29424,1,13.5777,2.88873,28.4642,40.1961,0.545063,0.49315,0.260554,2.20215,0.185004,4.35043e-08
405,0.695253,1,13.5562,2.71124,28.061,40.1961,0.554799,0.49315,0.2594,2.33924,0.194312,4.23613e-08
406,-3.45886,1,13.6342,2.37021,27.8514,40.1961,0.541598,0.49315,0.270931,2.29172,0.189953,4.34258e-08
407,-2.7786,1,13.591,2.98067,27.7446,40.1961,0.543439,0.49315,0.258236,2.22282,0.196762,4.41991e-08
408,-2.79442,1,13.502,2.35305,28.0916,40.1961,0.5391,0.49315,0.255273,2.3386,0.181389,4.94329e-08
409,-3.60048,1,13.4972,3.0641,28.3922,40.1961,0.526643,0.49315,0.268623,2.16549,0.180113,5.33668e-08
410,4.52747,1,13.5189,2.84533,27.8832,40.1961,0.551402,0.49315,0.25908,2.27345,0.192625,5.05606e-08
411,2.11295,1,13.5616,2.9526,28.1134,40.1961,0.543568,0.49315,0.250496,2.27066,0.20128,5.11824e-08
412,12.1959,1,13.5476,3.04441,28.0332,40.1961,0.560728,0.49315,0.268963,2.21799,0.204114,5.50661e-08
413,6.7973,1,13.4931,3.0924,27.3043,40.1961,0.542746,0.49315,0.256659,2.18697,0.194976,6.29438e-08
414,6.32762,1,13.4812,2.94777,28.0425,40.1961,0.548848,0.49315,0.251837,2.19044,0.199451,5.74551e-08
415,8.3291,1,13.7068,2.23611,28.5723,40.1961,0.565895,0.49315,0.254678,2.36707,0.195487,5.06526e-08
416,13.5646,1,13.612,2.64301,29.0508,40.1961,0.561949,0.49315,0.255949,2.21318,0.21381,5.84541e-08
417,13.5539,1,13.63,2.66203,28.5205,40.1961,0.55147,0.49315,0.259674,2.10356,0.225531,6.55887e-08
418,12.6716,1,13.5514,3.09906,28.2073,40.1961,0.543959,0.49315,0.266154,2.12095,0.2007,7.15551e-08
419,8.97166,1,13.5304,3.1645,28.2085,40.1961,0.532937,0.49315,0.266342,1.92382,0.204689,7.90005e-08
420,5.01488,1,13.5103,3.35804,28.0831,40.1961,0.522158,0.49315,0.269798,1.82327,0.224466,7.24688e-08
421,6.17271,1,13.5157,3.63166,28.4706,40.1961,0.545748,0.479172,0.268247,1.87554,0.23109,7.09621e-08
422,5.59711,1,13.4708,2.86551,29.046,40.1961,0.551794,0.479172,0.262608,2.0876,0.2113,6.50433e-08
423,7.69157,1,13.6459,2.7857,28.3342,40.1961,0.559378,0.479172,0.26042,2.04131,0.211867,6.99052e-08
424,5.20506,1,13.4406,2.94923,28.3569,40.1961,0.558011,0.479172,0.253005,2.00463,0.20751,6.5785e-08
425,10.0709,1,13.4435,2.84112,27.9684,40.1961,0.565862,0.479172,0.260872,2.17113,0.19343,6.82365e-08
426,7.17391,1,13.4377,3.44119,27.8545,40.1961,0.56452,0.479172,0.261719,2.07145,0.187182,6.84626e-08
427,11.6992,1,13.3768,2.66422,28.3192,40.1961,0.551922,0.479172,0.266585,2.27378,0.199718,7.38713e-08
428,6.46088,1,13.5166,3.15791,27.9123,40.1961,0.564553,0.479172,0.264306,2.05621,0.172183,7.33521e-08
429,5.26661,1,13.5179,2.78549,27.7776,40.1961,0.559647,0.479172,0.254226,2.17153,0.170394,7.44135e-08
430,14.1122,1,13.3127,3.59347,27.628,40.1961,0.573643,0.479172,0.259245,2.20315,0.179469,7.34514e-08
431,8.99382,1,13.5743,3.33281,27.8917,40.1961,0.56549,0.479172,0.271043,2.34386,0.177443,6.58417e-08
432,11.383,1,13.5722,3.13867,28.1981,40.1961,0.566993,0.479172,0.262048,2.44798,0.191922,6.43783e-08
433,12.3354,1,13.4361,2.61621,27.9843,40.1961,0.561999,0.479172,0.260263,2.45824,0.195455,6.72255e-08
434,16.743,1,13.5055,3.04779,27.623,40.1961,0.575497,0.479172,0.267609,2.30018,0.199868,6.90125e-08
435,12.7742,1,13.5171,3.10883,28.2472,40.1961,0.577837,0.479172,0.254575,2.20237,0.20141,6.55564e-08
436,11.7461,1,13.6215,2.51696,28.2895,40.1961,0.580516,0.479172,0.255518,2.31264,0.202111,6.05173e-08
437,2.76847,1,13.3954,2.87091,28.6523,40.1961,0.549844,0.479172,0.264621,2.2112,0.20147,5.81044e-08
438,9.10521,1,13.4161,2.4789,28.7289,40.1961,0.549426,0.479172,0.262432,2.36698,0.20296,6.82024e-08
439,14.6174,1,13.3976,3.20104,27.7865,40.1961,0.559112,0.479172,0.258541,2.22829,0.198598,7.92992e-08
440,-3.15323,1,13.3394,2.78829,28.1479,40.1961,0.539487,0.479172,0.253076,2.19398,0.180412,6.00245e-08
441,-1.19217,1,13.5276,3.03496,28.473,40.1961,0.589047,0.453076,0.2678,2.05326,0.203526,5.72212e-08
442,-6.56457,1,13.5181,3.5495,28.5404,40.1961,0.578228,0.453076,0.269946,1.93769,0.205402,5.49561e-08
443,-9.63869,1,13.5313,2.95598,27.99,40.1961,0.563769,0.453076,0.257789,2.11539,0.201154,5.71198e-08
444,1.78667,1,13.472,2.61734,28.2177,40.1961,0.584279,0.453076,0.255924,2.17898,0.217728,6.07831e-08
445,2.4844,1,13.552,2.4336,28.9042,40.1961,0.595755,0.453076,0.259835,2.35936,0.222344,5.12897e-08
