iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
974,435.369,1,20.1805,37.918,21.8099,13.5424,1.86467,-0.396645,0.221651,0.858123,0.251466,0.722635
975,433.677,1,20.2214,39.6715,21.8927,13.4815,1.83771,-0.399719,0.215955,0.818715,0.261381,0.772294
976,436.535,1,20.5811,38.2873,21.9472,13.3782,1.80944,-0.408516,0.217673,0.874659,0.293846,0.780205
977,445.361,1,21.0829,34.0464,22.0363,12.8501,1.91413,-0.432741,0.218508,0.802513,0.302016,0.791135
978,442.867,1,21.025,34.4549,21.5722,13.67,1.90439,-0.433935,0.235167,0.774568,0.282621,0.758011
979,439.366,1,20.529,34.2805,21.8774,13.2052,1.89317,-0.415207,0.228766,0.754031,0.271869,0.774392
980,438.995,1,20.8477,32.4192,21.9195,12.8996,1.88212,-0.428973,0.221727,0.802003,0.274692,0.761031
981,441.14,1,20.7267,30.5914,21.7953,13.2452,1.91135,-0.426993,0.218622,0.838194,0.278978,0.713172
982,443.09,1,20.2752,34.5896,22.3409,13.9565,1.91775,-0.40622,0.216115,0.864294,0.264655,0.768436
983,439.724,1,20.6042,34.0662,22.5575,13.8991,1.8625,-0.419435,0.224258,0.926221,0.261311,0.744151
984,442.699,1,20.9989,33.5145,22.6257,13.4209,1.8789,-0.434347,0.222838,0.93928,0.262378,0.77297
985,450.09,1,20.5903,35.3775,22.3779,13.964,1.88996,-0.405524,0.231697,1.08256,0.27697,0.751919
986,443.485,1,20.7043,38.6209,22.3038,14.4033,1.83212,-0.423167,0.218897,1.15271,0.261139,0.758799
987,444.984,1,20.5697,40.1787,22.1179,14.0611,1.90365,-0.413907,0.214353,1.0689,0.250536,0.739251
988,438.554,1,21.1402,40.5289,21.8738,13.6483,1.79759,-0.436832,0.225394,1.01311,0.271699,0.782988
989,433.224,1,20.8074,38.5848,21.9142,13.4829,1.77909,-0.422071,0.222837,0.974598,0.266728,0.739012
990,436.363,1,21.0683,38.9526,21.9181,13.283,1.84045,-0.430053,0.226825,0.914482,0.263577,0.714184
991,439.317,1,20.9114,38.746,21.6515,13.7816,1.8675,-0.422143,0.230456,0.94285,0.261026,0.693528
992,440.517,1,20.9052,36.3685,21.6993,13.4899,1.86301,-0.423486,0.22894,0.937643,0.279808,0.697627
993,436.762,1,20.4304,34.3889,21.8868,13.7268,1.85136,-0.403339,0.228879,0.845661,0.257526,0.767953
994,437.793,1,20.6286,35.53,21.7766,14.5571,1.89707,-0.416115,0.234805,0.810091,0.264201,0.677868
995,436.588,1,20.5424,35.5214,21.4558,14.6534,1.88411,-0.415966,0.22696,0.860465,0.246476,0.70981
996,425.56,1,20.2999,38.0843,21.2339,14.4043,1.81913,-0.409485,0.218034,0.802219,0.253959,0.657288
997,432.304,1,19.8545,37.5184,21.2545,14.0328,1.8382,-0.384901,0.231733,0.816315,0.278549,0.648585
998,428.762,1,20.1107,37.0232,21.1901,14.3541,1.78451,-0.393032,0.230777,0.831904,0.290017,0.651205
999,420.376,1,20.5601,38.3684,21.2966,14.4682,1.73011,-0.412831,0.221081,0.817572,0.285834,0.643757
1000,425.316,1,20.5912,34.8518,21.4929,14.1806,1.7854,-0.402352,0.220353,0.79357,0.285387,0.650475
1001,428.211,1,21.0424,34.0207,21.9174,13.6063,1.77827,-0.426192,0.228734,0.834682,0.293036,0.648728
1002,440.65,1,20.8679,33.3245,22.2855,13.2384,1.8773,-0.422547,0.23193,0.856313,0.308287,0.648739
1003,440.957,1,20.6215,33.627,22.1442,13.6788,1.9283,-0.418427,0.216654,0.839118,0.307379,0.626028
1004,440.396,1,20.8173,34.6846,22.1752,13.6674,1.92688,-0.419578,0.225123,0.863253,0.28769,0.606992
1005,452.271,1,20.7946,37.4967,21.8324,13.7059,2.02114,-0.422532,0.218576,0.933378,0.277666,0.672058
1006,446.133,1,20.5265,38.5126,21.8232,13.3379,1.96723,-0.40236,0.217175,0.907449,0.264167,0.700487
1007,456.136,1,21.2987,36.8812,21.734,13.0941,2.01188,-0.424048,0.233305,0.924276,0.282086,0.7241
1008,452.075,1,20.1828,41.3068,21.7926,14.1984,1.97102,-0.396519,0.225731,0.937181,0.279146,0.72893
1009,446.653,1,20.5626,43.5206,21.774,13.94,1.92813,-0.410829,0.227459,0.954591,0.271258,0.70644
1010,449.018,1,20.4052,40.0564,21.7488,13.7625,1.9367,-0.404061,0.22151,0.925897,0.285899,0.747168
1011,450.793,1,20.5895,36.5331,21.9276,13.3792,1.95655,-0.413839,0.22838,0.80269,0.310177,0.770333
1012,449.447,1,20.3581,38.9708,21.7677,13.6602,1.98881,-0.412559,0.228857,0.816241,0.312106,0.655134
1013,450.862,1,21.1512,37.3852,21.7061,13.6818,2.02294,-0.440363,0.228708,0.782949,0.305322,0.656534
1014,446.655,1,20.7281,37.934,21.8776,13.2284,1.95782,-0.424515,0.225675,0.766809,0.303883,0.714644
1015,443.873,1,20.313,40.2978,21.5204,13.4719,1.92742,-0.411238,0.223992,0.734471,0.33295,0.69404
1016,445.918,1,21.4931,35.2107,21.5398,13.2468,1.9384,-0.440818,0.221324,0.819688,0.320165,0.673024
1017,441.36,1,20.2579,34.2732,21.6308,13.9754,1.8939,-0.405415,0.221378,0.817882,0.332586,0.64316
1018,444.257,1,20.1697,34.3276,21.6455,14.3115,1.93712,-0.401733,0.225694,0.744191,0.335638,0.662792
1019,442.53,1,21.1173,36.0386,21.3789,13.5586,1.93976,-0.429674,0.227587,0.682338,0.344864,0.647762
1020,436.553,1,20.7705,34.2155,21.9273,13.4672,1.87142,-0.418677,0.223365,0.709957,0.349794,0.639495
1021,439.373,1,20.7305,34.6523,22.1103,13.2774,1.87747,-0.418769,0.225673,0.735328,0.338859,0.680869
1022,438.39,1,20.6988,36.4945,21.6784,13.0395,1.85218,-0.421635,0.230651,0.736915,0.34584,0.680676
1023,441.355,1,20.6663,37.6182,21.8963,13.1035,1.88628,-0.421281,0.226126,0.747516,0.345262,0.676103
1024,443.448,1,20.6028,38.4876,21.5214,13.1995,1.87608,-0.419664,0.224554,0.77603,0.350871,0.715336
1025,433.324,1,20.4687,38.3492,21.4713,13.3193,1.82248,-0.404158,0.228476,0.701068,0.346403,0.677977
1026,441.754,1,20.6529,36.9046,21.4845,14.1171,1.89598,-0.416929,0.23014,0.732343,0.356624,0.644383
1027,438.421,1,20.2796,39.5244,20.834,14.9235,1.85887,-0.39542,0.222532,0.758734,0.378742,0.614367
1028,442.696,1,20.339,39.3918,21.2727,15.1207,1.87394,-0.399037,0.22928,0.754605,0.368061,0.677853
1029,436.682,1,20.3929,42.9791,20.7102,15.4441,1.82986,-0.404875,0.224793,0.763705,0.351152,0.677699
1030,437.948,1,20.0918,43.3486,20.7924,14.9235,1.8814,-0.388935,0.225166,0.74862,0.323411,0.660055
1031,441.547,1,21.0942,45.7457,21.0327,13.7549,1.89345,-0.431569,0.226871,0.804935,0.31895,0.675326
1032,447.938,1,21.2942,49.7453,21.1851,14.0105,1.91466,-0.437238,0.223682,0.858775,0.337303,0.693211
1033,447.016,1,20.2506,45.9032,21.4837,12.8659,1.93109,-0.395903,0.224255,0.814156,0.325994,0.705287
1034,449.048,1,20.2521,43.9438,21.1169,13.4243,1.96267,-0.397534,0.219783,0.801889,0.323984,0.710045
1035,434.572,1,20.6327,44.7105,20.9051,13.9036,1.83912,-0.412948,0.21919,0.811074,0.316363,0.650275
1036,432.772,1,20.5342,44.2704,20.7121,13.5471,1.80426,-0.413254,0.222897,0.787131,0.316719,0.696769
1037,439.346,1,21.1272,46.1853,21.0402,13.2553,1.85064,-0.435539,0.220726,0.857835,0.328013,0.664797
1038,442.45,1,20.909,44.3543,20.7063,13.6732,1.873,-0.420862,0.23425,0.843784,0.331016,0.657482
1039,448.417,1,20.6687,43.0627,21.5588,14.3007,2.00534,-0.421793,0.227549,0.765586,0.310855,0.636711
1040,436.312,1,21.0398,39.8379,21.5248,14.8742,1.91811,-0.430901,0.222389,0.737542,0.295674,0.63204
1041,437.737,1,20.5486,40.3564,21.3154,14.2772,1.93874,-0.417335,0.223663,0.701307,0.294905,0.643257
1042,429.897,1,21.2699,36.5671,21.7285,15.2612,1.87489,-0.450931,0.216571,0.645483,0.323739,0.625659
1043,432.944,1,20.5643,37.1391,21.6069,14.147,1.89674,-0.412406,0.222815,0.658308,0.316004,0.621705
1044,424.983,1,20.6297,38.5712,21.2074,14.0625,1.85249,-0.414848,0.222224,0.622974,0.300236,0.616044
1045,438.442,1,20.4916,39.1484,21.7179,14.269,1.94949,-0.416627,0.222106,0.645127,0.322713,0.637144
1046,448.276,1,21.2305,37.9921,21.8834,14.3838,2.05179,-0.442851,0.220401,0.660192,0.325887,0.63454
1047,457.972,1,20.2999,40.2987,21.0957,14.5872,2.12587,-0.402774,0.231355,0.730043,0.313529,0.638014
1048,446.429,1,20.719,41.1387,21.3147,13.4258,1.97128,-0.422779,0.224636,0.778779,0.332642,0.618532
1049,450.459,1,20.6989,39.3676,21.5726,13.4397,2.08699,-0.42134,0.22404,0.656748,0.325162,0.613425
1050,458.551,1,20.5589,41.0048,20.9599,13.8764,2.04985,-0.415981,0.228624,0.800097,0.351422,0.668833
1051,452.099,1,20.4298,39.519,21.5575,14.2188,2.01933,-0.416002,0.207392,0.749399,0.345894,0.701831
1052,453.828,1,20.4608,42.0029,21.5832,13.7761,2.03747,-0.416675,0.20627,0.770964,0.329439,0.720395
1053,451.771,1,20.115,41.2111,21.4984,13.2626,2.04829,-0.392855,0.218228,0.70007,0.323182,0.690311
1054,443.163,1,20.6718,38.3609,21.8316,12.8792,2.01316,-0.416646,0.220797,0.637455,0.311787,0.653241
1055,440.577,1,20.887,36.1781,22.0806,12.1377,1.96646,-0.428927,0.223058,0.655326,0.304715,0.682236
1056,439.576,1,20.6117,35.4934,21.6598,12.4205,1.90673,-0.417538,0.228398,0.7514,0.312416,0.651471
1057,437.096,1,20.27,37.8188,21.3085,13.5827,1.86648,-0.397637,0.228137,0.72651,0.318137,0.690422
1058,438.024,1,20.2186,36.1963,21.4358,13.3086,1.87326,-0.403058,0.223678,0.757731,0.331663,0.667124
1059,442.102,1,21.2592,35.6368,21.8784,12.5951,1.85812,-0.427529,0.240211,0.817849,0.323611,0.703474
1060,436.023,1,21.0181,36.1762,22.2026,12.6877,1.8548,-0.427987,0.227302,0.735143,0.312467,0.704681
1061,435.358,1,20.43,34.7042,22.0124,12.7523,1.8689,-0.404879,0.227182,0.7088,0.295768,0.72415
1062,431.29,1,20.3137,30.7691,22.4829,13.2606,1.82665,-0.402505,0.238939,0.632187,0.309049,0.735857
1063,430.328,1,21.1095,29.969,22.635,12.88,1.84175,-0.43065,0.234047,0.672236,0.290179,0.689298
1064,433.744,1,21.4221,27.6987,23.1199,12.7216,1.88205,-0.439473,0.232907,0.654249,0.296625,0.690455
1065,440.156,1,20.8817,30.2997,22.9937,12.4214,1.92659,-0.432798,0.22835,0.691261,0.31807,0.66919
1066,443.589,1,20.529,30.1093,22.937,12.3348,1.96254,-0.404616,0.222264,0.747003,0.307059,0.664962
1067,443.341,1,20.5504,30.0394,22.9448,12.7396,1.93632,-0.407773,0.22488,0.720655,0.320188,0.699741
1068,447.717,1,20.7471,27.6032,23.0982,12.9016,1.98125,-0.418965,0.214366,0.766406,0.319641,0.705528
1069,444.765,1,20.6445,26.0559,23.5109,12.8173,1.94533,-0.414091,0.217094,0.735155,0.32323,0.714026
1070,449.467,1,20.9393,25.8019,23.7121,12.4897,1.9626,-0.425641,0.230233,0.721011,0.3101,0.794634
1071,446.328,1,20.9943,28.244,23.052,12.4753,1.97212,-0.429093,0.23048,0.670514,0.308795,0.749427
1072,442.392,1,21.01,28.8469,23.3476,12.6505,1.95554,-0.430607,0.21258,0.626004,0.307803,0.797868
1073,439.072,1,20.9375,27.7738,23.3829,12.4289,1.95085,-0.42712,0.219156,0.583238,0.311744,0.742456
1074,443.383,1,20.6389,28.3918,23.5776,13.3926,1.93243,-0.409674,0.214903,0.696711,0.341179,0.7228
1075,435.825,1,21.1911,30.9889,23.2033,13.0408,1.86483,-0.437981,0.216799,0.729737,0.334717,0.669778
1076,446.619,1,21.3026,29.0391,23.0483,13.571,1.98824,-0.442828,0.215901,0.670941,0.348032,0.689832
1077,448.962,1,21.4557,28.1851,23.1437,12.359,1.98068,-0.444906,0.214085,0.732823,0.338967,0.723648
1078,445.354,1,21.08,25.0663,23.4159,12.9448,1.92488,-0.440522,0.207592,0.741056,0.365298,0.721807
1079,453.322,1,21.2724,24.8597,23.5776,13.0567,2.03666,-0.450578,0.209344,0.694991,0.353978,0.718088
1080,451.338,1,20.5,22.8774,24.3247,13.1637,2.00847,-0.411363,0.215753,0.722964,0.318346,0.768074
1081,445.997,1,20.4085,24.9259,24.119,12.3888,1.92246,-0.403581,0.222074,0.71173,0.324028,0.814252
1082,457.369,1,20.5222,26.5571,24.1564,12.3322,2.03202,-0.410518,0.219959,0.724988,0.31653,0.855616
1083,454.714,1,20.4953,26.7936,24.0776,12.3777,1.99938,-0.41212,0.215993,0.732649,0.320517,0.86343
1084,445.289,1,20.5293,28.094,23.8745,12.5663,1.90896,-0.409611,0.2246,0.750215,0.319732,0.788061
1085,450.589,1,20.843,28.7802,23.7194,12.0581,1.97174,-0.429059,0.221153,0.784183,0.318854,0.746943
1086,451.868,1,20.1855,30.7388,23.4497,12.6303,1.94023,-0.398815,0.224181,0.805373,0.322611,0.822641
1087,445.322,1,20.2987,32.6356,23.1033,12.0263,1.91827,-0.3955,0.216255,0.790131,0.307878,0.790702
1088,440.48,1,20.683,33.5204,22.7182,12.544,1.84807,-0.408817,0.234211,0.838005,0.296144,0.747489
1089,430.689,1,20.3075,33.2059,23.3556,12.573,1.80235,-0.401297,0.217674,0.812598,0.286468,0.729502
1090,436.171,1,20.2486,31.8001,23.0235,13.278,1.8509,-0.403356,0.216801,0.833838,0.299275,0.697321
1091,441.692,1,20.9092,30.0118,22.8966,13.8648,1.8724,-0.42565,0.227739,0.840529,0.299956,0.729285
1092,444.202,1,20.36,32.974,22.7502,14.6787,1.89575,-0.407425,0.234962,0.881807,0.27299,0.750758
1093,447.314,1,20.3233,31.5621,23.3247,14.114,1.91827,-0.403696,0.230084,0.861713,0.275197,0.794088
1094,437.863,1,20.4235,31.0828,23.2356,14.5853,1.81913,-0.41037,0.223469,0.911002,0.267736,0.814849
1095,437.462,1,20.0403,29.9831,22.708,14.0484,1.85729,-0.394805,0.221935,0.816502,0.277448,0.758636
1096,430.069,1,20.34,28.6361,23.0231,12.6517,1.7759,-0.407454,0.22203,0.751293,0.299757,0.78406
1097,431.967,1,20.3053,28.3551,23.3741,12.6034,1.82956,-0.404315,0.221559,0.71675,0.284059,0.770588
1098,444.724,1,20.3787,28.9802,22.8837,12.5639,1.88424,-0.410732,0.222977,0.792996,0.304703,0.824465
1099,446.411,1,19.9589,25.9811,23.5539,12.6221,1.91304,-0.39791,0.22273,0.831923,0.296263,0.78751
1100,443.589,1,19.9337,25.6762,23.3614,12.7017,1.89059,-0.391292,0.227697,0.814879,0.281607,0.805677
1101,444.617,1,20.6857,26.3017,23.6607,12.4253,1.90093,-0.417811,0.228554,0.809752,0.288299,0.787695
1102,450.504,1,20.2794,28.9299,23.4677,12.802,1.9615,-0.406506,0.221359,0.824459,0.29646,0.789363
1103,452.284,1,20.5092,27.5576,23.4319,12.9311,1.94714,-0.419849,0.215292,0.891241,0.317148,0.766895
1104,451.421,1,21.1414,27.8615,23.8655,12.4325,1.89605,-0.443813,0.225307,0.970711,0.308609,0.802775
1105,449.345,1,20.7603,25.6607,23.9869,12.052,1.89504,-0.418372,0.23573,0.95512,0.282764,0.791261
1106,442.787,1,20.7989,26.9477,23.7,12.2045,1.86358,-0.420177,0.237064,0.847825,0.294775,0.761122
1107,445.017,1,20.1702,28.2483,23.8465,13.0524,1.89252,-0.389801,0.226944,0.863511,0.292045,0.769558
1108,451.474,1,20.4567,28.7442,23.4697,12.974,1.89696,-0.403089,0.232445,0.935063,0.280205,0.885623
1109,443.752,1,20.8711,28.5822,23.8619,13.3704,1.83303,-0.425767,0.23182,0.940474,0.279063,0.837468
1110,444.975,1,20.7879,28.2167,24.0137,13.2211,1.82318,-0.418395,0.231068,1.0087,0.27889,0.852956
1111,439.685,1,20.8954,26.7607,23.7567,13.8642,1.80989,-0.427063,0.227468,0.891167,0.288729,0.81714
1112,436.2,1,20.4188,26.11,24.0021,14.0079,1.78797,-0.413756,0.223043,0.84171,0.295136,0.831881
1113,443.477,1,20.327,27.0104,23.5705,14.4715,1.86719,-0.407406,0.216278,0.842572,0.316555,0.786818
1114,436.808,1,20.49,29.0604,23.623,13.7473,1.79704,-0.414993,0.210916,0.855682,0.327793,0.767605
1115,436.053,1,20.5769,27.5234,23.4002,14.0584,1.74107,-0.413529,0.225557,0.929266,0.327542,0.777432
1116,436.684,1,20.2828,26.0204,23.5048,13.5447,1.75979,-0.403768,0.216239,0.96466,0.331101,0.741769
1117,443.439,1,20.3218,28.3323,23.4782,14.5174,1.81376,-0.405911,0.221711,1.03128,0.328395,0.719329
1118,447.189,1,20.6582,28.7934,23.4932,15.0604,1.84459,-0.419863,0.222927,1.02887,0.342213,0.69207
1119,446.913,1,20.6754,28.254,23.7596,15.2181,1.88397,-0.4196,0.221729,0.991733,0.307392,0.712717
1120,444.419,1,20.4073,25.1524,23.053,14.7592,1.8416,-0.409719,0.22133,0.96288,0.321853,0.736097
1121,441.709,1,20.6448,25.629,22.9633,13.6609,1.82262,-0.411581,0.223439,0.976002,0.309416,0.727069
1122,444.53,1,20.9963,29.7161,22.6789,13.1852,1.85403,-0.41954,0.220379,1.00517,0.306819,0.726238
1123,444.665,1,21.4037,28.9765,23.1172,14.0702,1.84585,-0.446581,0.21396,0.957479,0.325093,0.754953
1124,449.973,1,21.2222,27.3673,23.3009,13.8265,1.93026,-0.435741,0.221187,0.889435,0.318157,0.729771
1125,451.337,1,20.8595,30.8897,23.2103,13.0881,1.89878,-0.421732,0.22163,1.00558,0.317775,0.746978
1126,452.703,1,20.7725,29.9215,23.1722,14.2043,1.93534,-0.416085,0.218943,0.993807,0.32867,0.695996
1127,447.103,1,20.4716,29.0797,23.2004,14.7428,1.88962,-0.407922,0.226076,0.985733,0.308642,0.69169
1128,445.272,1,20.9744,30.6888,23.2156,13.9908,1.84862,-0.434056,0.217617,1.09637,0.320396,0.665453
1129,444.789,1,20.7524,30.0654,23.2784,14.6805,1.87976,-0.419229,0.223596,0.947904,0.323182,0.659411
1130,443.327,1,21.5206,27.4543,23.4428,14.4174,1.88125,-0.445836,0.229738,0.946664,0.312218,0.637521
1131,452.965,1,21.4356,25.992,23.8423,13.1357,1.92493,-0.437505,0.226316,1.15372,0.327726,0.606771
1132,456.848,1,21.0262,26.8106,23.6235,12.6954,1.97117,-0.423317,0.223983,1.05379,0.358486,0.605273
1133,457.428,1,20.3042,27.2853,23.8165,13.3551,1.94788,-0.398461,0.225615,1.08702,0.353059,0.645597
1134,451.632,1,20.5589,24.7395,23.7799,13.4647,1.9564,-0.411351,0.231207,0.959035,0.328121,0.617957
1135,446.388,1,20.4696,25.391,23.5415,14.2769,1.90667,-0.401417,0.221966,0.939104,0.332802,0.642571
1136,442.917,1,20.651,25.3025,23.4802,14.1176,1.86151,-0.411135,0.222613,0.94554,0.330857,0.65468
1137,440.094,1,20.9003,24.5122,23.6879,14.4379,1.8177,-0.423244,0.226395,0.996381,0.326913,0.642672
1138,439.152,1,20.8074,25.2546,23.715,14.9293,1.80436,-0.423095,0.230853,1.06652,0.326175,0.597095
1139,439.266,1,21.5489,26.9223,23.5099,14.0838,1.80827,-0.457985,0.226504,1.09312,0.325825,0.591383
1140,433.702,1,21.0293,25.2683,23.9622,13.9373,1.761,-0.43095,0.220249,0.973974,0.348255,0.617855
1141,433.508,1,20.5265,25.4045,23.5155,14.0819,1.7565,-0.411494,0.22543,0.9625,0.336802,0.63974
1142,438.77,1,20.55,25.5024,23.4084,14.7786,1.77383,-0.415979,0.227985,1.01326,0.341381,0.667841
1143,437.391,1,20.5288,27.0458,22.8977,13.5221,1.80713,-0.419287,0.224581,0.886874,0.344045,0.654295
1144,438.679,1,20.5186,27.5926,23.084,14.2232,1.82458,-0.416405,0.221963,0.921518,0.344649,0.634119
1145,447.966,1,20.7365,25.6988,22.8593,13.4971,1.86752,-0.428176,0.223838,0.942104,0.358712,0.696891
1146,445.104,1,21.0899,28.5843,22.9303,13.5311,1.87927,-0.42177,0.221493,1.06413,0.328011,0.592533
1147,448.877,1,21.0097,28.9664,22.9659,13.3947,1.92764,-0.427963,0.223954,1.02144,0.30779,0.634524
1148,443.978,1,20.8926,28.2813,22.9012,12.7156,1.89507,-0.43222,0.22147,0.932044,0.31431,0.639187
1149,446.93,1,20.4875,26.9756,22.9636,12.8976,1.9508,-0.414999,0.215082,0.910134,0.307039,0.650619
1150,446.295,1,19.6306,26.3857,22.8271,13.6499,1.92694,-0.381447,0.20603,0.881815,0.330673,0.692399
1151,445.423,1,20.1354,28.081,22.6987,13.9473,1.89151,-0.404383,0.208131,0.86925,0.342726,0.709485
1152,441.21,1,20.0435,26.3762,22.6577,13.042,1.87015,-0.392989,0.219692,0.823496,0.342631,0.674982
1153,451.613,1,20.3527,26.9615,22.7415,12.9809,1.93198,-0.40122,0.222166,0.825027,0.345903,0.770115
1154,462.933,1,20.5845,26.2182,22.6588,13.5455,2.03407,-0.412304,0.226294,0.862876,0.353721,0.744387
1155,457.908,1,19.821,24.9533,22.9553,12.9557,1.96571,-0.383649,0.223677,0.905514,0.345681,0.770152
1156,458.237,1,20.0582,24.8883,22.9776,13.3952,1.96935,-0.392652,0.225476,0.945748,0.334079,0.747008
1157,450.223,1,20.8816,23.1827,23.3666,13.6303,1.89355,-0.427738,0.225803,1.00895,0.316067,0.720371
1158,447.251,1,20.6197,22.9555,23.4164,13.7757,1.88508,-0.406033,0.224609,1.00334,0.315733,0.688291
1159,451.775,1,19.8387,22.9429,23.456,14.6603,1.88978,-0.374585,0.234547,1.09184,0.328853,0.656272
1160,452.262,1,20.082,23.534,23.8788,13.7666,1.85936,-0.387343,0.237877,1.11485,0.344567,0.684609
1161,440.209,1,20.2084,23.2789,23.4054,14.8795,1.78344,-0.394321,0.225865,1.00783,0.33118,0.711375
1162,444.865,1,20.3354,23.5238,23.7033,15.4859,1.81946,-0.403996,0.222432,1.07925,0.326511,0.702746
1163,449.337,1,20.7188,23.2378,23.8822,14.7962,1.85801,-0.410417,0.229261,1.06557,0.3281,0.71172
1164,453.8,1,20.5448,24.7927,24.1773,14.8521,1.89917,-0.406237,0.21811,1.09374,0.320106,0.759392
1165,448.812,1,20.8777,25.0863,23.8055,14.8472,1.82901,-0.425439,0.224719,1.14374,0.324347,0.735609
1166,449.376,1,20.7208,27.0358,23.8234,14.1671,1.81996,-0.414411,0.240684,1.17847,0.309018,0.729889
1167,443.017,1,20.2372,26.4569,23.801,14.6634,1.79419,-0.397926,0.224252,1.16011,0.27876,0.781535
1168,434.399,1,20.5263,24.0875,23.7908,14.4041,1.7295,-0.412342,0.216983,1.14436,0.30714,0.687868
1169,436.193,1,20.4707,22.8176,23.399,12.6896,1.76839,-0.403411,0.221897,1.12036,0.294049,0.671523
1170,438.392,1,20.1989,23.7593,22.9558,13.2989,1.74922,-0.389353,0.232654,1.09211,0.301855,0.732874
1171,436.983,1,20.7178,25.6065,23.1733,12.6245,1.75466,-0.415362,0.222567,1.06928,0.302174,0.735973
1172,444.165,1,20.5545,25.6022,22.9487,13.149,1.84959,-0.417107,0.226261,1.08031,0.295362,0.676177
1173,444.96,1,20.5558,27.5376,23.2478,14.8121,1.8452,-0.41278,0.232479,1.16291,0.286648,0.664107
1174,448.97,1,20.5846,27.1006,23.2134,13.5965,1.93599,-0.420318,0.22122,1.08702,0.263498,0.689698
1175,452.381,1,20.9521,26.6915,23.3466,13.6357,1.95324,-0.425308,0.231727,1.16774,0.264472,0.653757
1176,447.6,1,20.7297,28.2743,23.6583,13.3089,1.92562,-0.415314,0.221614,1.18063,0.242034,0.68539
1177,443.016,1,20.2538,25.9478,23.3539,13.6028,1.8497,-0.397301,0.222732,1.17893,0.249466,0.71533
1178,440.292,1,20.3435,25.7634,23.3439,13.7615,1.81592,-0.399226,0.220147,1.22608,0.246201,0.720204
1179,450.141,1,20.5591,25.1235,23.4446,14.1861,1.87508,-0.410395,0.221572,1.44265,0.23994,0.720501
1180,454.103,1,20.1732,25.91,23.3704,13.6737,1.91947,-0.395568,0.228833,1.30193,0.241143,0.762652
1181,449.458,1,20.8331,22.3929,23.3422,13.7186,1.8619,-0.41703,0.235424,1.22775,0.242001,0.80611
1182,455.407,1,20.6452,25.1579,23.4707,15.7262,1.92119,-0.407971,0.240434,1.27574,0.262148,0.70227
1183,445.867,1,20.8175,27.3986,22.9766,15.0557,1.87817,-0.422412,0.232285,1.18159,0.252967,0.681226
1184,442.81,1,20.841,27.326,22.8161,15.1147,1.86132,-0.420776,0.224848,1.12924,0.251058,0.70811
1185,448.071,1,21.0832,26.2278,22.8669,15.5459,1.88885,-0.430072,0.230765,1.15165,0.257544,0.716881
1186,438.846,1,20.4964,26.0525,23.027,15.1002,1.7894,-0.40582,0.231215,1.16599,0.272892,0.680609
1187,440.322,1,20.9256,29.4869,22.9517,14.4259,1.80147,-0.424499,0.227508,1.15605,0.275382,0.696408
1188,444.156,1,20.0833,28.1963,23.1217,14.8393,1.86027,-0.394637,0.217862,1.06345,0.276171,0.744845
1189,442.043,1,19.8466,30.0333,22.9648,14.5815,1.83173,-0.38019,0.22104,0.998118,0.279515,0.788225
1190,437.234,1,20.0701,28.9727,23.105,14.898,1.79042,-0.399805,0.218232,1.01605,0.273828,0.780625
1191,448.248,1,20.4634,28.5346,23.1469,14.1686,1.87194,-0.413017,0.218394,1.03086,0.281625,0.831503
