iteration,convergenceIndicator,phase,Cl_pop,Q2_pop,Q3_pop,V1_pop,V2_pop,V3_pop,a,omega_Cl,omega_Q2,omega_Q3,omega_V1,omega_V2,omega_V3
590,-1830.43,1,13.7475,5.41825e-08,2.79383,28.9831,207.178,36.3114,0.172712,0.230403,6.1478e-08,2.01228,2.9743e-08,9.12494e-08,6.2304e-08
591,-1828.24,1,13.5337,5.41825e-08,2.77344,28.9831,207.178,36.3114,0.17713,0.226181,5.90933e-08,2.04717,2.91207e-08,8.60305e-08,6.49999e-08
592,-1828.99,1,13.4835,5.41825e-08,3.1258,28.9831,207.178,36.3114,0.180154,0.215543,5.69822e-08,2.30749,3.07779e-08,6.34401e-08,7.094e-08
593,-1829.08,1,13.6967,5.41825e-08,2.84421,28.9831,207.178,36.3114,0.175476,0.219924,5.93685e-08,2.50671,2.90469e-08,5.9754e-08,8.06808e-08
594,-1830.43,1,13.6675,5.41825e-08,2.46127,28.9831,207.178,36.3114,0.168924,0.228411,5.78849e-08,2.59775,2.7945e-08,6.29934e-08,9.10673e-08
595,-1822.67,1,13.6755,5.41825e-08,1.77913,28.9831,207.178,36.3114,0.173864,0.224701,6.15507e-08,2.84811,2.82707e-08,6.31449e-08,8.53101e-08
596,-1825.89,1,13.7492,5.41825e-08,1.98628,28.9831,207.178,36.3114,0.179261,0.211859,5.2416e-08,2.67568,2.96854e-08,6.21116e-08,8.18808e-08
597,-1830.85,1,13.7091,5.41825e-08,2.00604,28.9831,207.178,36.3114,0.181219,0.217827,4.30277e-08,2.77327,2.89868e-08,5.38271e-08,8.78207e-08
598,-1839.14,1,13.7067,5.41825e-08,2.1586,28.9831,207.178,36.3114,0.176027,0.232902,4.23912e-08,2.72012,3.01392e-08,5.26272e-08,7.55108e-08
599,-1841.42,1,13.5031,5.41825e-08,2.24453,28.9831,207.178,36.3114,0.180884,0.215393,4.83156e-08,2.20954,2.93749e-08,5.28196e-08,7.09808e-08
600,-1853.95,1,13.5299,5.41825e-08,2.05171,28.9831,207.178,36.3114,0.184982,0.21424,4.03214e-08,2.2874,2.76512e-08,4.76361e-08,5.60122e-08
601,-1861.46,1,13.5122,5.41825e-08,2.12146,28.9831,207.178,36.3114,0.183838,0.216629,3.37161e-08,2.31248,2.87367e-08,5.06684e-08,4.7896e-08
602,-1868.64,1,13.6544,5.41825e-08,2.50314,28.9831,207.178,36.3114,0.183677,0.207583,3.40154e-08,2.29053,2.81243e-08,4.47615e-08,4.57883e-08
603,-1868.16,1,13.6651,5.41825e-08,2.40081,28.9831,207.178,36.3114,0.173984,0.233963,3.34041e-08,2.62705,2.80135e-08,4.17861e-08,5.4555e-08
604,-1864.6,1,13.5274,5.41825e-08,2.78025,28.9831,207.178,36.3114,0.177845,0.236133,3.24246e-08,2.58343,2.7169e-08,4.00193e-08,6.01759e-08
605,-1883.82,1,13.673,5.41825e-08,3.08042,28.9831,207.178,36.3114,0.176581,0.235822,2.76148e-08,2.46544,2.63915e-08,3.59866e-08,4.66775e-08
606,-1879.63,1,13.7257,5.41825e-08,2.93301,28.9831,207.178,36.3114,0.179868,0.23073,2.79763e-08,2.61859,2.41597e-08,3.90466e-08,4.59558e-08
607,-1880.85,1,13.631,5.41825e-08,2.49394,28.9831,207.178,36.3114,0.18068,0.225609,2.96738e-08,2.44422,1.98344e-08,4.44684e-08,4.74507e-08
608,-1886.07,1,13.8053,5.41825e-08,2.29395,28.9831,207.178,36.3114,0.176502,0.235297,2.35794e-08,2.42048,2.25955e-08,4.8899e-08,4.46355e-08
609,-1891.94,1,13.8403,5.41825e-08,2.71268,28.9831,207.178,36.3114,0.183581,0.222743,2.01013e-08,2.19032,2.40411e-08,4.57526e-08,3.98696e-08
610,-1884.48,1,13.7098,5.41825e-08,3.24649,28.9831,207.178,36.3114,0.188177,0.235194,2.19785e-08,1.84408,2.93961e-08,4.42751e-08,3.83209e-08
611,-1885.54,1,13.8892,5.41825e-08,3.68564,28.9831,207.178,36.3114,0.187292,0.240774,2.18802e-08,1.83881,2.90352e-08,4.41056e-08,3.80551e-08
612,-1898.79,1,13.8458,5.41825e-08,3.34888,28.9831,207.178,36.3114,0.183689,0.226888,2.30147e-08,1.7403,2.69156e-08,3.81398e-08,3.65594e-08
613,-1905.68,1,13.9885,5.41825e-08,3.68339,28.9831,207.178,36.3114,0.17608,0.224418,2.27537e-08,1.9399,2.52977e-08,3.62918e-08,3.84244e-08
614,-1906.1,1,13.9904,5.41825e-08,3.73499,28.9831,207.178,36.3114,0.179109,0.215862,2.51298e-08,1.98745,2.72658e-08,3.19995e-08,3.30686e-08
615,-1910.3,1,13.7723,5.41825e-08,3.56266,28.9831,207.178,36.3114,0.179257,0.21654,2.26753e-08,2.03191,2.5163e-08,3.35747e-08,3.19282e-08
616,-1906.64,1,13.7734,5.41825e-08,3.63676,28.9831,207.178,36.3114,0.175058,0.231546,2.52862e-08,2.06307,2.86185e-08,3.20905e-08,3.15951e-08
617,-1907.05,1,13.734,5.41825e-08,2.93198,28.9831,207.178,36.3114,0.179501,0.234165,2.52582e-08,1.91719,2.94074e-08,2.79436e-08,3.19159e-08
618,-1901.8,1,13.5185,5.41825e-08,3.25623,28.9831,207.178,36.3114,0.179508,0.237303,2.35387e-08,1.9276,3.41917e-08,2.59611e-08,3.70586e-08
619,-1904.64,1,13.6657,5.41825e-08,3.03192,28.9831,207.178,36.3114,0.178137,0.237529,2.29503e-08,2.11466,3.13025e-08,2.60029e-08,3.59541e-08
620,-1899.83,1,13.7267,5.41825e-08,2.87961,28.9831,207.178,36.3114,0.17524,0.236908,2.51408e-08,2.07617,3.27341e-08,2.85294e-08,3.78446e-08
621,-1890.09,1,13.6135,5.41825e-08,2.36714,28.9831,207.178,36.3114,0.179291,0.228288,2.37332e-08,2.1277,3.34101e-08,3.27297e-08,4.18229e-08
622,-1890.78,1,13.6727,5.41825e-08,2.32258,28.9831,207.178,36.3114,0.180066,0.240936,2.38435e-08,2.11628,3.37006e-08,3.12906e-08,3.9153e-08
623,-1891.78,1,13.7136,5.41825e-08,2.80321,28.9831,207.178,36.3114,0.178052,0.237089,2.3302e-08,2.22076,3.04848e-08,3.04143e-08,4.56692e-08
624,-1895.15,1,13.723,5.41825e-08,2.98358,28.9831,207.178,36.3114,0.176752,0.230134,2.19898e-08,2.18081,3.0271e-08,2.97752e-08,4.87734e-08
625,-1894.66,1,13.7464,5.41825e-08,3.40081,28.9831,207.178,36.3114,0.174654,0.232754,2.06086e-08,2.0343,3.19106e-08,3.35051e-08,5.07714e-08
626,-1900.67,1,13.8658,5.41825e-08,3.55097,28.9831,207.178,36.3114,0.176046,0.237844,1.89927e-08,1.86628,3.33759e-08,2.81919e-08,5.21109e-08
627,-1904.83,1,13.6899,5.41825e-08,3.66249,28.9831,207.178,36.3114,0.173491,0.230888,1.92157e-08,1.9915,2.96031e-08,3.07495e-08,4.88403e-08
628,-1893.73,1,13.826,5.41825e-08,3.5909,28.9831,207.178,36.3114,0.178946,0.236946,2.21583e-08,1.80697,3.37001e-08,3.20424e-08,4.61083e-08
629,-1894.38,1,13.6307,5.41825e-08,3.15243,28.9831,207.178,36.3114,0.177035,0.239084,2.30533e-08,2.0028,3.74944e-08,3.18805e-08,3.73671e-08
630,-1897.49,1,13.6269,5.41825e-08,3.32496,28.9831,207.178,36.3114,0.181261,0.228568,1.98093e-08,2.17889,3.92329e-08,2.95761e-08,3.37e-08
631,-1893.52,1,13.7812,5.41825e-08,3.31541,28.9831,207.178,36.3114,0.185584,0.238517,1.92376e-08,2.26115,4.03138e-08,2.84131e-08,3.21705e-08
632,-1907.51,1,13.7752,5.41825e-08,3.03309,28.9831,207.178,36.3114,0.173968,0.228148,1.89125e-08,2.192,4.24605e-08,2.84211e-08,3.09609e-08
633,-1897.01,1,13.8221,5.41825e-08,2.96237,28.9831,207.178,36.3114,0.180483,0.223508,2.21719e-08,2.17463,4.33158e-08,2.78856e-08,3.08999e-08
634,-1891.9,1,13.7442,5.41825e-08,3.11083,28.9831,207.178,36.3114,0.181591,0.219973,2.09225e-08,2.29013,4.90904e-08,2.58062e-08,3.44359e-08
635,-1890.29,1,13.6407,5.41825e-08,2.29669,28.9831,207.178,36.3114,0.18296,0.218524,2.34381e-08,2.35674,4.78423e-08,2.96018e-08,2.71295e-08
636,-1898.13,1,13.7663,5.41825e-08,2.99056,28.9831,207.178,36.3114,0.178767,0.232924,2.15858e-08,2.04922,4.6901e-08,2.92895e-08,2.89985e-08
637,-1902.85,1,13.831,5.41825e-08,2.60614,28.9831,207.178,36.3114,0.176052,0.225173,1.9261e-08,2.17115,4.7992e-08,3.10356e-08,2.74022e-08
638,-1911.29,1,13.6832,5.41825e-08,2.94834,28.9831,207.178,36.3114,0.171346,0.238479,1.95618e-08,2.18366,4.33103e-08,3.21319e-08,2.40752e-08
639,-1910.75,1,13.7145,5.41825e-08,2.57249,28.9831,207.178,36.3114,0.178935,0.244075,1.76154e-08,2.40824,4.45868e-08,2.52065e-08,2.30233e-08
640,-1929.16,1,13.7395,5.41825e-08,2.67151,28.9831,207.178,36.3114,0.170842,0.240476,1.84048e-08,2.19639,3.63157e-08,2.32553e-08,2.33216e-08
641,-1925.04,1,13.6972,5.41825e-08,2.55896,28.9831,207.178,36.3114,0.172383,0.237616,1.75712e-08,2.18602,3.86495e-08,2.57457e-08,2.29176e-08
642,-1918.95,1,13.7102,5.41825e-08,2.53966,28.9831,207.178,36.3114,0.171819,0.225923,1.75631e-08,2.33467,4.26461e-08,2.63798e-08,2.49511e-08
643,-1901.82,1,13.8128,5.41825e-08,3.25351,28.9831,207.178,36.3114,0.181343,0.220721,1.75658e-08,2.49776,4.57192e-08,2.73011e-08,2.75503e-08
644,-1901.37,1,13.8191,5.41825e-08,3.25274,28.9831,207.178,36.3114,0.177918,0.222668,2.12187e-08,2.09561,4.8639e-08,2.79044e-08,2.82037e-08
645,-1902.18,1,13.6899,5.41825e-08,3.37686,28.9831,207.178,36.3114,0.180614,0.227298,1.93115e-08,1.82271,5.48712e-08,2.66364e-08,2.88314e-08
646,-1899.27,1,13.7749,5.41825e-08,3.72569,28.9831,207.178,36.3114,0.176992,0.233106,2.13551e-08,1.76465,5.84454e-08,2.66287e-08,3.0684e-08
647,-1895.81,1,13.8798,5.41825e-08,3.50386,28.9831,207.178,36.3114,0.181939,0.223093,2.04935e-08,1.78422,6.58506e-08,2.43968e-08,3.04411e-08
648,-1891.09,1,13.873,5.41825e-08,3.60829,28.9831,207.178,36.3114,0.186638,0.216902,1.96702e-08,1.9722,6.81507e-08,2.42919e-08,2.87672e-08
649,-1890.78,1,13.7641,5.41825e-08,3.32143,28.9831,207.178,36.3114,0.18829,0.214213,2.00908e-08,1.93765,6.43453e-08,2.27376e-08,3.14751e-08
650,-1892.34,1,13.7054,5.41825e-08,3.10679,28.9831,207.178,36.3114,0.177316,0.232129,2.17524e-08,2.14801,7.13149e-08,2.51903e-08,2.6822e-08
651,-1902.25,1,13.6121,5.41825e-08,2.77591,28.9831,207.178,36.3114,0.175694,0.221648,2.39843e-08,1.88366,7.57371e-08,2.25461e-08,2.32178e-08
652,-1890.42,1,13.6067,5.41825e-08,2.81801,28.9831,207.178,36.3114,0.178772,0.229236,2.56429e-08,1.82165,7.95886e-08,2.84019e-08,2.19169e-08
653,-1891.83,1,13.6645,5.41825e-08,2.47835,28.9831,207.178,36.3114,0.176074,0.220252,2.61701e-08,1.8988,8.15815e-08,2.58633e-08,2.40151e-08
654,-1887.24,1,13.7152,5.41825e-08,2.68724,28.9831,207.178,36.3114,0.179335,0.228455,2.91874e-08,2.08383,7.71943e-08,2.42149e-08,2.22881e-08
655,-1885.33,1,13.7285,5.41825e-08,3.407,28.9831,207.178,36.3114,0.179918,0.23053,3.1103e-08,2.09279,6.24108e-08,2.89475e-08,2.23147e-08
656,-1892.07,1,13.763,5.41825e-08,3.30752,28.9831,207.178,36.3114,0.180439,0.22971,3.05938e-08,1.92919,6.09363e-08,2.66966e-08,2.15366e-08
657,-1896.97,1,13.6664,5.41825e-08,3.14199,28.9831,207.178,36.3114,0.177659,0.227399,3.22471e-08,1.74625,6.32456e-08,2.73909e-08,1.9958e-08
658,-1902.95,1,13.6632,5.41825e-08,2.46572,28.9831,207.178,36.3114,0.172511,0.222347,3.1572e-08,2.08435,5.54588e-08,2.56842e-08,2.07605e-08
659,-1911.05,1,13.6348,5.41825e-08,3.19517,28.9831,207.178,36.3114,0.16986,0.242088,2.95685e-08,1.99977,5.05215e-08,2.48969e-08,2.01341e-08
660,-1908.8,1,13.6699,5.41825e-08,3.45358,28.9831,207.178,36.3114,0.175845,0.237472,3.16168e-08,2.024,4.53406e-08,2.26469e-08,2.03461e-08
661,-1904.86,1,13.7604,5.41825e-08,3.12075,28.9831,207.178,36.3114,0.173566,0.22404,3.63813e-08,2.13527,4.23698e-08,2.48619e-08,2.13496e-08
662,-1913.2,1,13.674,5.41825e-08,3.31921,28.9831,207.178,36.3114,0.169326,0.226179,3.13094e-08,2.13237,4.27306e-08,2.55367e-08,2.08689e-08
663,-1917.77,1,13.6272,5.41825e-08,3.35942,28.9831,207.178,36.3114,0.169475,0.227097,3.05594e-08,2.02572,4.43891e-08,2.17374e-08,2.16536e-08
664,-1914.76,1,13.6729,5.41825e-08,3.02849,28.9831,207.178,36.3114,0.170267,0.225601,3.05955e-08,2.04743,4.14014e-08,2.55071e-08,2.11582e-08
665,-1914.16,1,13.6164,5.41825e-08,2.88285,28.9831,207.178,36.3114,0.171325,0.228036,2.70887e-08,2.17514,4.31877e-08,2.53897e-08,2.10706e-08
666,-1916.1,1,13.5693,5.41825e-08,2.66339,28.9831,207.178,36.3114,0.169817,0.229635,2.34477e-08,2.31258,4.51036e-08,2.55431e-08,2.13902e-08
667,-1901.78,1,13.5473,5.41825e-08,2.83613,28.9831,207.178,36.3114,0.181524,0.225482,2.35468e-08,2.26365,4.5889e-08,2.47724e-08,2.42626e-08
668,-1898.76,1,13.6237,5.41825e-08,2.77945,28.9831,207.178,36.3114,0.192523,0.236429,2.31692e-08,2.09132,4.28562e-08,2.08349e-08,2.51829e-08
669,-1911.51,1,13.5985,5.41825e-08,2.8918,28.9831,207.178,36.3114,0.18311,0.230828,2.04424e-08,2.09646,4.43266e-08,2.00786e-08,2.58406e-08
670,-1928.71,1,13.6306,5.41825e-08,2.86481,28.9831,207.178,36.3114,0.177335,0.224058,1.98943e-08,2.20187,3.98613e-08,1.81544e-08,2.18782e-08
671,-1921.64,1,13.6237,5.41825e-08,3.22947,28.9831,207.178,36.3114,0.177563,0.240033,1.69383e-08,2.23379,4.43742e-08,1.9854e-08,2.43941e-08
672,-1913.88,1,13.4968,5.41825e-08,3.10555,28.9831,207.178,36.3114,0.18154,0.245857,1.56074e-08,2.06692,4.96524e-08,2.31107e-08,2.43184e-08
673,-1920.16,1,13.9115,5.41825e-08,2.9448,28.9831,207.178,36.3114,0.177087,0.232711,1.49012e-08,1.99321,5.41703e-08,2.25468e-08,2.50876e-08
674,-1870.86,1,13.6861,5.41825e-08,2.9225,28.9831,207.178,36.3114,0.172593,0.225701,1.217e-07,1.98921,4.58707e-08,2.052e-08,2.44542e-08
675,-1871.9,1,13.7711,5.41825e-08,3.15195,28.9831,207.178,36.3114,0.173915,0.220855,1.40404e-07,2.2757,3.83138e-08,2.03071e-08,2.11341e-08
676,-1868.37,1,13.7599,5.41825e-08,2.49351,28.9831,207.178,36.3114,0.175161,0.212776,1.51871e-07,2.27321,3.56168e-08,2.257e-08,2.11754e-08
677,-1884.35,1,13.6977,5.41825e-08,2.57218,28.9831,207.178,36.3114,0.168577,0.226155,1.41224e-07,2.39532,3.02227e-08,2.00817e-08,1.98997e-08
678,-1874.9,1,13.7217,5.41825e-08,2.36491,28.9831,207.178,36.3114,0.17202,0.226635,1.42553e-07,2.50105,3.17409e-08,2.14189e-08,2.04099e-08
679,-1864.54,1,13.6299,5.41825e-08,2.02783,28.9831,207.178,36.3114,0.17298,0.232306,1.49867e-07,2.87012,3.05044e-08,2.26142e-08,2.22198e-08
680,-1860.43,1,13.6395,5.41825e-08,2.34903,28.9831,207.178,36.3114,0.180211,0.227341,1.43085e-07,2.8479,3.18054e-08,2.82009e-08,1.65366e-08
681,-1870.44,1,13.7202,5.41825e-08,2.76614,28.9831,207.178,36.3114,0.176882,0.215678,1.33104e-07,2.67345,3.56476e-08,2.48292e-08,1.62012e-08
682,-1865.09,1,13.72,5.41825e-08,2.53281,28.9831,207.178,36.3114,0.179281,0.242367,1.14254e-07,2.60709,3.61961e-08,2.86434e-08,1.62096e-08
683,-1858.87,1,13.7725,5.41825e-08,2.09509,28.9831,207.178,36.3114,0.17949,0.230697,1.04828e-07,2.62006,4.18042e-08,2.90035e-08,1.93009e-08
684,-1869.57,1,13.6917,5.41825e-08,2.29343,28.9831,207.178,36.3114,0.178914,0.216062,9.91268e-08,2.41868,3.975e-08,3.18928e-08,1.61107e-08
685,-1877.69,1,13.7546,5.41825e-08,2.25215,28.9831,207.178,36.3114,0.17919,0.225674,9.965e-08,2.33537,3.99748e-08,2.81047e-08,1.49012e-08
686,-1812.36,1,13.6254,5.41825e-08,2.62672,28.9831,207.178,36.3114,0.179988,0.232058,1.15759e-07,2.2092,3.41473e-08,3.22044e-08,1.05318e-07
687,-1814.83,1,13.7111,5.41825e-08,2.59059,28.9831,207.178,36.3114,0.179187,0.223327,1.12355e-07,2.4193,2.59686e-08,3.43999e-08,1.19859e-07
688,-1825.84,1,13.6856,5.41825e-08,3.38485,28.9831,207.178,36.3114,0.175505,0.222108,1.13285e-07,2.27781,2.72663e-08,3.17265e-08,1.02888e-07
689,-1829.49,1,13.7093,5.41825e-08,2.83891,28.9831,207.178,36.3114,0.175443,0.224437,1.00792e-07,2.1672,2.661e-08,3.3196e-08,1.0453e-07
690,-1828.74,1,13.7839,5.41825e-08,2.421,28.9831,207.178,36.3114,0.178798,0.227106,1.01904e-07,2.12692,2.65478e-08,3.40744e-08,9.3028e-08
691,-1832.4,1,13.5567,5.41825e-08,2.67332,28.9831,207.178,36.3114,0.173149,0.225818,9.51474e-08,2.11541,3.00289e-08,3.33039e-08,9.78155e-08
692,-1829.58,1,13.6245,5.41825e-08,2.40596,28.9831,207.178,36.3114,0.175968,0.228458,9.00814e-08,2.32534,2.84788e-08,3.33493e-08,9.75184e-08
693,-1827.11,1,13.6441,5.41825e-08,2.89367,28.9831,207.178,36.3114,0.178717,0.229683,9.06153e-08,2.22045,2.69897e-08,3.3607e-08,1.04623e-07
694,-1834.07,1,13.857,5.41825e-08,3.10746,28.9831,207.178,36.3114,0.179416,0.206532,8.06616e-08,2.38089,2.58644e-08,2.92248e-08,1.13309e-07
695,-1836.75,1,13.6295,5.41825e-08,2.95583,28.9831,207.178,36.3114,0.179497,0.223271,8.54251e-08,2.36965,2.5142e-08,2.66943e-08,1.02155e-07
696,-1849.61,1,13.6555,5.41825e-08,2.82738,28.9831,207.178,36.3114,0.170298,0.223521,8.87307e-08,2.38007,2.25826e-08,2.58872e-08,1.00264e-07
697,-1860.81,1,13.7124,5.41825e-08,3.02381,28.9831,207.178,36.3114,0.17233,0.209335,7.16052e-08,2.35792,1.80038e-08,2.9485e-08,9.45555e-08
698,-1858.81,1,13.7772,5.41825e-08,3.20877,28.9831,207.178,36.3114,0.180242,0.217524,6.91033e-08,2.15068,1.82651e-08,2.92595e-08,8.38457e-08
699,-1851.96,1,13.7562,5.41825e-08,2.71121,28.9831,207.178,36.3114,0.179241,0.219501,7.50823e-08,2.36582,1.78958e-08,3.08282e-08,8.74968e-08
700,-1861.48,1,13.7665,5.41825e-08,3.01886,28.9831,207.178,36.3114,0.178076,0.214342,7.34785e-08,2.12613,2.0475e-08,2.77171e-08,7.49954e-08
701,-1860.13,1,13.6206,5.41825e-08,3.42069,28.9831,207.178,36.3114,0.177265,0.230886,7.05421e-08,2.35244,1.93925e-08,2.89451e-08,7.12464e-08
702,-1851.01,1,13.6249,5.41825e-08,2.59258,28.9831,207.178,36.3114,0.18108,0.218185,7.42303e-08,2.318,2.01869e-08,3.11593e-08,7.73884e-08
703,-1854.65,1,13.6775,5.41825e-08,2.68424,28.9831,207.178,36.3114,0.184764,0.213161,5.93401e-08,2.38119,2.36853e-08,3.03108e-08,6.63412e-08
704,-1856.26,1,13.6581,5.41825e-08,3.06534,28.9831,207.178,36.3114,0.181641,0.218927,6.08639e-08,2.15225,2.42625e-08,3.36522e-08,6.42972e-08
705,-1852.2,1,13.5782,5.41825e-08,2.71503,28.9831,207.178,36.3114,0.181374,0.223715,6.33819e-08,2.39011,2.61462e-08,2.92599e-08,6.70865e-08
706,-1852.61,1,13.5258,5.41825e-08,2.44791,28.9831,207.178,36.3114,0.183077,0.222553,6.57319e-08,2.5396,2.29258e-08,3.07826e-08,6.18737e-08
707,-1872.89,1,13.6161,5.41825e-08,2.51016,28.9831,207.178,36.3114,0.1771,0.21458,5.27251e-08,2.33714,2.19877e-08,2.88042e-08,6.01183e-08
708,-1875.19,1,13.7398,5.41825e-08,2.62817,28.9831,207.178,36.3114,0.179852,0.227639,5.2378e-08,2.42279,2.21473e-08,2.51189e-08,5.28964e-08
709,-1873.31,1,13.7402,5.41825e-08,2.30599,28.9831,207.178,36.3114,0.179096,0.23309,4.91005e-08,2.62159,2.26003e-08,2.63532e-08,5.19555e-08
710,-1874.52,1,13.7777,5.41825e-08,2.55686,28.9831,207.178,36.3114,0.185104,0.230301,5.47601e-08,2.40884,1.84552e-08,2.4781e-08,5.2646e-08
711,-1876.99,1,13.6433,5.41825e-08,2.43539,28.9831,207.178,36.3114,0.18494,0.229014,5.53174e-08,2.2708,1.78892e-08,2.60896e-08,5.04488e-08
712,-1869.51,1,13.8173,5.41825e-08,2.75108,28.9831,207.178,36.3114,0.183161,0.232249,6.74823e-08,1.94631,1.76375e-08,3.09726e-08,5.52675e-08
713,-1868.88,1,13.676,5.41825e-08,2.90786,28.9831,207.178,36.3114,0.180146,0.215307,6.56905e-08,2.10604,1.87427e-08,2.99354e-08,6.2161e-08
714,-1876.62,1,13.9296,5.41825e-08,3.51453,28.9831,207.178,36.3114,0.178078,0.217643,6.16997e-08,2.01611,2.30826e-08,2.60878e-08,5.27717e-08
715,-1883.51,1,13.8088,5.41825e-08,3.53013,28.9831,207.178,36.3114,0.168605,0.232478,5.87551e-08,1.82642,2.37869e-08,3.06457e-08,5.21821e-08
716,-1884.87,1,13.682,5.41825e-08,3.2462,28.9831,207.178,36.3114,0.167767,0.237123,5.70364e-08,2.004,2.03634e-08,3.19492e-08,5.29986e-08
717,-1869.55,1,13.6812,5.41825e-08,3.14802,28.9831,207.178,36.3114,0.174602,0.227091,5.7263e-08,2.12558,2.22835e-08,3.49353e-08,5.69566e-08
718,-1877.23,1,13.6718,5.41825e-08,3.24092,28.9831,207.178,36.3114,0.173454,0.233848,5.80657e-08,1.88209,2.16896e-08,3.25518e-08,5.47144e-08
719,-1880.82,1,13.775,5.41825e-08,3.47423,28.9831,207.178,36.3114,0.174896,0.224223,5.32817e-08,1.98404,1.90261e-08,3.23135e-08,5.71823e-08
720,-1891.52,1,13.6122,5.41825e-08,3.38524,28.9831,207.178,36.3114,0.179093,0.223162,4.56543e-08,2.08851,1.55765e-08,3.00995e-08,5.07093e-08
721,-1898.03,1,13.8643,5.41825e-08,3.16285,28.9831,207.178,36.3114,0.176166,0.22221,4.72765e-08,2.23226,1.49012e-08,2.96544e-08,4.74554e-08
722,-1812.03,1,13.786,5.41825e-08,3.13032,28.9831,207.178,36.3114,0.175131,0.22668,6.00992e-08,2.19777,1.61144e-07,3.30279e-08,5.13744e-08
723,-1810.53,1,13.7905,5.41825e-08,3.47282,28.9831,207.178,36.3114,0.178316,0.225975,6.27089e-08,1.96003,1.65443e-07,3.26507e-08,5.14879e-08
724,-1816.09,1,13.8025,5.41825e-08,2.91638,28.9831,207.178,36.3114,0.174162,0.221961,5.05357e-08,2.33067,1.70119e-07,3.12865e-08,5.31273e-08
725,-1811.06,1,13.6856,5.41825e-08,2.58223,28.9831,207.178,36.3114,0.179182,0.227803,4.86446e-08,2.30557,1.77862e-07,2.82542e-08,5.74179e-08
726,-1813.65,1,13.6639,5.41825e-08,2.79471,28.9831,207.178,36.3114,0.180751,0.221327,4.55103e-08,2.13311,1.75723e-07,2.87774e-08,5.90677e-08
727,-1813.83,1,13.596,5.41825e-08,2.97484,28.9831,207.178,36.3114,0.179714,0.227942,4.18386e-08,2.19645,1.82494e-07,3.05222e-08,5.65972e-08
728,-1809.9,1,13.9014,5.41825e-08,3.24616,28.9831,207.178,36.3114,0.178795,0.218781,4.67762e-08,2.14792,2.00997e-07,3.10843e-08,5.65174e-08
729,-1806.82,1,13.7003,5.41825e-08,2.28475,28.9831,207.178,36.3114,0.176017,0.233468,4.21434e-08,2.40589,2.08222e-07,3.20793e-08,5.97727e-08
730,-1812.85,1,13.8237,5.41825e-08,2.38478,28.9831,207.178,36.3114,0.17178,0.230422,4.2337e-08,2.41553,2.30868e-07,3.0826e-08,5.33378e-08
731,-1807.68,1,13.703,5.41825e-08,2.21505,28.9831,207.178,36.3114,0.17513,0.22605,4.52947e-08,2.34441,2.2081e-07,3.09352e-08,5.77259e-08
732,-1807.49,1,13.7548,5.41825e-08,2.53849,28.9831,207.178,36.3114,0.176702,0.232134,4.70061e-08,2.24848,2.17326e-07,2.88433e-08,5.87031e-08
733,-1806.64,1,13.7765,5.41825e-08,2.97156,28.9831,207.178,36.3114,0.177712,0.23308,4.64179e-08,2.24044,2.29169e-07,2.5862e-08,6.24752e-08
734,-1819.29,1,13.7646,5.41825e-08,3.36332,28.9831,207.178,36.3114,0.170274,0.225479,3.77929e-08,2.35594,2.12108e-07,2.39025e-08,7.4763e-08
735,-1819.95,1,13.6674,5.41825e-08,3.15954,28.9831,207.178,36.3114,0.172399,0.237981,3.66936e-08,2.54554,1.99593e-07,2.42668e-08,6.4173e-08
736,-1819.9,1,13.5302,5.41825e-08,2.75661,28.9831,207.178,36.3114,0.178849,0.236149,3.25611e-08,2.30494,1.99509e-07,2.46842e-08,6.36088e-08
737,-1837.99,1,13.6666,5.41825e-08,3.04147,28.9831,207.178,36.3114,0.171494,0.236904,2.71613e-08,2.1282,1.84318e-07,2.51567e-08,6.15611e-08
738,-1836.09,1,13.8424,5.41825e-08,2.84274,28.9831,207.178,36.3114,0.174864,0.215295,2.56279e-08,2.35908,2.01842e-07,2.45684e-08,5.74093e-08
739,-1838.12,1,13.69,5.41825e-08,3.04573,28.9831,207.178,36.3114,0.176032,0.228037,2.57001e-08,2.37448,1.86564e-07,2.26055e-08,5.66928e-08
740,-1838.67,1,13.5781,5.41825e-08,2.945,28.9831,207.178,36.3114,0.17685,0.227684,2.89773e-08,2.00667,1.92062e-07,2.23208e-08,5.59831e-08
741,-1831.2,1,13.7272,5.41825e-08,2.94648,28.9831,207.178,36.3114,0.181197,0.223186,3.11626e-08,2.13434,1.77034e-07,2.45562e-08,5.45837e-08
742,-1835.53,1,13.6105,5.41825e-08,3.0672,28.9831,207.178,36.3114,0.179098,0.239538,2.97938e-08,2.00955,2.09123e-07,2.45931e-08,4.43418e-08
743,-1838.2,1,13.752,5.41825e-08,3.40924,28.9831,207.178,36.3114,0.18151,0.239144,2.38583e-08,2.01049,2.08659e-07,2.61072e-08,4.41843e-08
744,-1849.54,1,13.6982,5.41825e-08,2.95822,28.9831,207.178,36.3114,0.173687,0.240993,2.06964e-08,1.98476,2.13659e-07,2.67056e-08,4.36343e-08
745,-1838.52,1,13.4957,5.41825e-08,2.93002,28.9831,207.178,36.3114,0.17807,0.225406,2.1743e-08,2.02198,2.22588e-07,2.91899e-08,4.75973e-08
