iteration,convergenceIndicator,phase,Cl_pop,Q2_pop,Q3_pop,V1_pop,V2_pop,V3_pop,a,omega_Cl,omega_Q2,omega_Q3,omega_V1,omega_V2,omega_V3
889,-492.742,1,13.7176,36.0635,4.44049e-05,21.9555,12.4444,8.37265,1.88146,0.275123,0.528468,4.43988e-08,0.287426,0.658246,5.47245e-08
890,-486.357,1,13.5624,34.8578,4.44049e-05,22.2128,12.5573,8.37265,1.94749,0.266251,0.548678,3.84726e-08,0.297993,0.668388,6.00581e-08
891,-483.505,1,13.625,35.2142,4.44049e-05,22.1635,11.9826,8.37265,1.99895,0.269669,0.540535,3.55298e-08,0.32061,0.650905,5.84987e-08
892,-467.805,1,13.5148,38.3201,4.44049e-05,22.1235,13.1257,8.37265,2.06421,0.257331,0.627516,3.89217e-08,0.309054,0.682867,6.63411e-08
893,-463.283,1,13.5844,36.6958,4.44049e-05,22.1142,13.2094,8.37265,2.05746,0.259216,0.688264,4.25039e-08,0.299103,0.685519,6.71072e-08
894,-468.203,1,13.545,35.9523,4.44049e-05,22.3735,13.472,8.37265,1.94981,0.262836,0.754827,4.19146e-08,0.319749,0.665901,6.9048e-08
895,-474.823,1,13.5451,36.0183,4.44049e-05,22.3652,13.3398,8.37265,1.86259,0.258107,0.708108,4.39395e-08,0.325347,0.737762,6.69357e-08
896,-480.663,1,13.559,35.4158,4.44049e-05,22.2753,12.9246,8.37265,1.82875,0.270806,0.714601,4.41425e-08,0.321509,0.746969,5.77891e-08
897,-488.87,1,13.5112,33.3447,4.44049e-05,22.1846,12.9244,8.37265,1.83528,0.265201,0.745652,3.51545e-08,0.318959,0.701395,5.67573e-08
898,-476.166,1,13.4226,33.6788,4.44049e-05,22.419,14.025,8.37265,1.96492,0.266397,0.736173,3.50944e-08,0.300098,0.779109,5.56249e-08
899,-479.623,1,13.4496,33.7241,4.44049e-05,22.5007,13.0741,8.37265,1.99682,0.268986,0.726242,3.17468e-08,0.289558,0.79192,5.0926e-08
900,-474.482,1,13.5921,32.8376,4.44049e-05,22.6757,12.7411,8.37265,2.03588,0.260732,0.719561,3.39143e-08,0.288291,0.746454,5.58893e-08
901,-466.891,1,13.575,30.4196,4.44049e-05,23.1028,12.211,8.37265,2.13799,0.270937,0.746036,3.12158e-08,0.288262,0.697375,5.79334e-08
902,-474.095,1,13.5882,27.8806,4.44049e-05,23.0981,12.3973,8.37265,2.11025,0.266632,0.81011,2.50644e-08,0.309051,0.647137,5.77266e-08
903,-471.349,1,13.4743,27.4928,4.44049e-05,23.3844,12.5114,8.37265,2.15127,0.25154,0.734128,2.49437e-08,0.309221,0.708877,6.04408e-08
904,-483.711,1,13.3651,27.5639,4.44049e-05,24.041,11.6947,8.37265,2.09099,0.246621,0.67716,2.13047e-08,0.296173,0.726353,6.26216e-08
905,-485.181,1,13.4936,28.4577,4.44049e-05,23.8315,11.9426,8.37265,2.07465,0.259814,0.652911,1.96396e-08,0.285684,0.73979,6.79408e-08
906,-484.405,1,13.4895,30.1375,4.44049e-05,23.6438,12.0551,8.37265,2.08003,0.256197,0.666834,2.08166e-08,0.278003,0.730023,6.69688e-08
907,-479.119,1,13.5895,28.5239,4.44049e-05,23.8936,11.9961,8.37265,2.12054,0.250516,0.71495,2.05606e-08,0.300484,0.736089,6.30414e-08
908,-482.308,1,13.6486,26.623,4.44049e-05,23.6672,13.1179,8.37265,2.08731,0.263048,0.706941,1.92869e-08,0.306595,0.730483,6.31919e-08
909,-488.088,1,13.6058,26.7974,4.44049e-05,23.7695,12.3094,8.37265,2.08406,0.275206,0.673069,1.62664e-08,0.313934,0.759953,5.87851e-08
910,-497.976,1,13.592,29.3359,4.44049e-05,23.6946,12.7043,8.37265,2.05529,0.27236,0.605404,1.63055e-08,0.302822,0.636598,6.37385e-08
911,-496.743,1,13.5414,30.7775,4.44049e-05,23.4998,12.5235,8.37265,2.03051,0.276602,0.629914,1.61999e-08,0.306658,0.644116,6.64009e-08
912,-503.957,1,13.5795,30.117,4.44049e-05,23.485,11.9364,8.37265,1.96814,0.274953,0.596944,1.68632e-08,0.330625,0.621963,6.16681e-08
913,-504.198,1,13.6173,29.7888,4.44049e-05,23.4096,12.0637,8.37265,1.97995,0.259323,0.644089,1.60866e-08,0.32873,0.632172,6.01568e-08
914,-491.467,1,13.5023,28.5539,4.44049e-05,23.7003,11.9309,8.37265,1.994,0.259976,0.741953,1.61456e-08,0.338799,0.74342,6.27401e-08
915,-496.967,1,13.6045,29.623,4.44049e-05,23.453,12.0107,8.37265,1.92777,0.26137,0.641488,1.63944e-08,0.343738,0.811152,6.54666e-08
916,-501.657,1,13.5344,28.0695,4.44049e-05,23.7609,13.1349,8.37265,1.96423,0.257129,0.618354,1.50629e-08,0.34565,0.761689,6.08218e-08
917,-514.641,1,13.4473,27.5776,4.44049e-05,23.5498,14.4234,8.37265,1.84269,0.262691,0.646729,1.49012e-08,0.349949,0.763217,5.67488e-08
918,-442.576,1,13.3932,28.4347,4.44049e-05,23.4961,14.947,8.37265,1.83114,0.258822,0.672718,1.57611e-07,0.351314,0.809901,5.36213e-08
919,-450.222,1,13.3748,27.8404,4.44049e-05,23.3186,14.4772,8.37265,1.73638,0.254728,0.744152,1.5633e-07,0.330739,0.798433,5.70365e-08
920,-440.096,1,13.5595,25.9396,4.44049e-05,23.9213,14.287,8.37265,1.77251,0.262029,0.841871,1.56042e-07,0.342973,0.785944,5.95788e-08
921,-438.834,1,13.441,24.3251,4.44049e-05,23.968,13.5152,8.37265,1.85743,0.258129,0.778502,1.55778e-07,0.333918,0.74803,5.56864e-08
922,-431.746,1,13.5813,25.8976,4.44049e-05,23.9472,13.0758,8.37265,1.84997,0.264434,0.840755,1.68839e-07,0.344505,0.744041,5.87146e-08
923,-435.417,1,13.4672,25.1364,4.44049e-05,24.0511,12.5243,8.37265,1.79307,0.263809,0.768459,1.61049e-07,0.357969,0.772919,6.67449e-08
924,-433.666,1,13.5621,27.2269,4.44049e-05,23.9237,13.4065,8.37265,1.88861,0.268739,0.714696,1.74245e-07,0.321779,0.740999,5.86622e-08
925,-442.466,1,13.4543,26.2479,4.44049e-05,23.6222,13.6436,8.37265,1.7703,0.255099,0.885917,1.75949e-07,0.315406,0.758687,5.40886e-08
926,-438.176,1,13.3824,27.4115,4.44049e-05,23.4318,13.5207,8.37265,1.82534,0.250253,0.89565,1.78217e-07,0.307504,0.723584,5.55949e-08
927,-427.892,1,13.4493,27.6221,4.44049e-05,23.5935,13.0678,8.37265,1.8425,0.259939,0.908544,1.97e-07,0.319519,0.711114,6.2262e-08
928,-434.08,1,13.5161,25.3345,4.44049e-05,23.7866,12.569,8.37265,1.81574,0.262105,0.873953,1.89286e-07,0.333749,0.724689,5.57477e-08
929,-429.568,1,13.6331,24.2251,4.44049e-05,23.648,12.2354,8.37265,1.73899,0.268071,0.853006,2.15974e-07,0.34771,0.749427,6.84198e-08
930,-423.109,1,13.6542,23.9055,4.44049e-05,24.0124,13.1486,8.37265,1.80988,0.266047,0.863392,2.2165e-07,0.3683,0.778555,5.8858e-08
931,-415.146,1,13.575,23.7716,4.44049e-05,24.226,13.6382,8.37265,1.88795,0.265485,0.861837,2.18805e-07,0.374361,0.835124,5.5564e-08
932,-416.464,1,13.477,25.1276,4.44049e-05,24.1147,13.3526,8.37265,1.92686,0.25827,0.737728,2.15282e-07,0.362363,0.859711,5.76292e-08
933,-414.159,1,13.5724,25.4361,4.44049e-05,23.9756,12.7469,8.37265,1.94008,0.269056,0.743742,2.18614e-07,0.365475,0.873648,5.46431e-08
934,-426.324,1,13.651,22.6926,4.44049e-05,24.6705,14.036,8.37265,1.83408,0.271267,0.836796,1.95432e-07,0.358915,0.894903,5.00265e-08
935,-428.628,1,13.5846,19.998,4.44049e-05,24.73,13.6057,8.37265,1.79733,0.267585,0.796169,1.81807e-07,0.371737,0.914921,5.65811e-08
936,-433.352,1,13.5781,19.9667,4.44049e-05,24.8153,12.6414,8.37265,1.78409,0.261252,0.82158,1.92294e-07,0.382764,0.809947,5.20207e-08
937,-441.656,1,13.5351,18.4028,4.44049e-05,24.9043,13.8718,8.37265,1.71138,0.268836,0.834255,2.06954e-07,0.361384,0.778772,4.95915e-08
938,-435.832,1,13.3728,21.622,4.44049e-05,24.7709,13.4892,8.37265,1.77946,0.261015,0.794822,2.15504e-07,0.362055,0.724774,5.30564e-08
939,-437.914,1,13.4179,21.1728,4.44049e-05,24.9397,13.5739,8.37265,1.8061,0.263357,0.786586,2.06878e-07,0.341768,0.701888,5.16699e-08
940,-433.578,1,13.4157,22.9997,4.44049e-05,24.0412,14.3071,8.37265,1.84865,0.259824,0.739366,2.09252e-07,0.335293,0.810641,4.88522e-08
941,-438.649,1,13.4946,23.2953,4.44049e-05,23.9996,13.6982,8.37265,1.776,0.258909,0.786055,1.99141e-07,0.336317,0.857467,4.90548e-08
942,-432.773,1,13.4542,24.36,4.44049e-05,23.6893,14.2975,8.37265,1.81148,0.255871,0.87696,2.05593e-07,0.334014,0.840976,4.77932e-08
943,-432.208,1,13.3672,25.5605,4.44049e-05,23.6864,13.7628,8.37265,1.9015,0.249141,0.795529,1.81631e-07,0.317844,0.814868,5.0598e-08
944,-424.909,1,13.4486,24.7903,4.44049e-05,24.2826,12.4021,8.37265,1.91604,0.252877,0.797951,1.99301e-07,0.320815,0.787677,5.65652e-08
945,-422.381,1,13.5277,24.8072,4.44049e-05,23.6213,12.2897,8.37265,1.9344,0.263003,0.725201,2.15373e-07,0.319241,0.783016,5.75145e-08
946,-423.068,1,13.5237,25.7162,4.44049e-05,23.8676,12.3191,8.37265,1.89752,0.257482,0.761886,2.2259e-07,0.305707,0.806107,6.02086e-08
947,-420.137,1,13.61,29.57,4.44049e-05,23.3296,12.3762,8.37265,1.95125,0.261585,0.816915,2.16249e-07,0.286994,0.699864,6.50941e-08
948,-424.874,1,13.5722,30.2492,4.44049e-05,23.2489,11.4843,8.37265,1.89057,0.265616,0.831136,1.99395e-07,0.295032,0.75973,6.3205e-08
949,-428.599,1,13.647,29.1998,4.44049e-05,23.5527,11.8948,8.37265,1.90673,0.269916,0.791417,1.82019e-07,0.292569,0.868457,5.2976e-08
950,-425.048,1,13.6046,28.2234,4.44049e-05,23.208,12.267,8.37265,1.93561,0.269706,0.735927,1.98166e-07,0.280374,0.875159,5.57777e-08
951,-418.455,1,13.6034,26.8654,4.44049e-05,23.1992,11.5863,8.37265,1.93839,0.268994,0.735043,2.13793e-07,0.292907,0.861858,6.23071e-08
952,-426.242,1,13.4562,26.4135,4.44049e-05,23.1671,11.8427,8.37265,1.87776,0.257519,0.729396,1.98092e-07,0.299946,0.825185,6.73913e-08
953,-424.436,1,13.6262,29.4415,4.44049e-05,22.6342,11.4912,8.37265,1.90689,0.260203,0.690857,2.05946e-07,0.286133,0.80455,7.05166e-08
954,-423.523,1,13.5751,30.1548,4.44049e-05,23.054,11.8511,8.37265,1.82138,0.265314,0.704028,2.32653e-07,0.273073,0.837437,8.20992e-08
955,-432.933,1,13.4868,31.1303,4.44049e-05,22.9733,11.4118,8.37265,1.77527,0.261052,0.693737,1.97972e-07,0.283867,0.829227,8.23965e-08
956,-440.202,1,13.4278,32.4796,4.44049e-05,23.1816,11.5183,8.37265,1.79623,0.257291,0.699226,1.64238e-07,0.282662,0.858253,7.09599e-08
957,-425.923,1,13.547,31.8824,4.44049e-05,23.391,11.3486,8.37265,1.88985,0.26047,0.72456,1.6743e-07,0.282305,0.926083,7.30603e-08
958,-429.146,1,13.5743,28.7402,4.44049e-05,23.2095,10.8731,8.37265,1.868,0.263464,0.825218,1.41327e-07,0.268095,0.889201,7.93523e-08
959,-440.671,1,13.5066,30.4908,4.44049e-05,23.4609,11.262,8.37265,1.80464,0.251828,0.706451,1.37074e-07,0.275898,0.867419,8.34314e-08
960,-446.252,1,13.3036,29.4389,4.44049e-05,23.8256,11.7979,8.37265,1.82476,0.259142,0.618683,1.269e-07,0.288399,0.907615,7.10245e-08
961,-445.281,1,13.3516,29.3176,4.44049e-05,24.005,11.2571,8.37265,1.86447,0.25898,0.590913,1.31295e-07,0.289517,0.9451,6.24506e-08
962,-451.058,1,13.4613,29.3534,4.44049e-05,24.1945,11.6694,8.37265,1.83809,0.25991,0.647031,1.09565e-07,0.291674,0.958802,5.98646e-08
963,-465.563,1,13.4361,28.8948,4.44049e-05,24.0731,12.1934,8.37265,1.79348,0.258493,0.613575,9.21357e-08,0.2852,0.964581,5.48311e-08
964,-462.961,1,13.5376,29.5972,4.44049e-05,24.2184,11.9051,8.37265,1.769,0.257782,0.555958,1.05316e-07,0.303748,0.969834,5.87134e-08
965,-454.646,1,13.5378,28.5547,4.44049e-05,23.7497,11.8572,8.37265,1.82915,0.259596,0.554136,1.15965e-07,0.306066,0.985239,5.60247e-08
966,-450.187,1,13.6194,29.7241,4.44049e-05,23.8756,11.0814,8.37265,1.86101,0.263669,0.622145,1.16763e-07,0.311688,0.928272,5.31975e-08
967,-452.428,1,13.654,27.0744,4.44049e-05,23.7982,10.245,8.37265,1.84004,0.252603,0.624124,1.17032e-07,0.333605,0.953377,4.99013e-08
968,-449.504,1,13.6206,25.3766,4.44049e-05,23.8641,11.3646,8.37265,1.91403,0.256052,0.581814,1.21186e-07,0.341549,0.787777,5.24563e-08
969,-450.827,1,13.554,26.4949,4.44049e-05,24.1766,10.4006,8.37265,1.9346,0.263153,0.542103,1.11724e-07,0.338365,0.85217,4.97592e-08
970,-446.778,1,13.5639,26.7789,4.44049e-05,24.22,10.2257,8.37265,1.9876,0.277441,0.558953,1.03221e-07,0.331419,0.869126,4.82641e-08
971,-438.914,1,13.5082,26.1238,4.44049e-05,24.2704,10.8669,8.37265,2.03544,0.269617,0.561137,1.09843e-07,0.336067,0.882245,5.08943e-08
972,-451.516,1,13.5287,25.4668,4.44049e-05,24.1754,11.0958,8.37265,1.97436,0.259534,0.600643,1.02508e-07,0.33422,0.877203,4.22218e-08
973,-445.221,1,13.4329,22.4698,4.44049e-05,24.8708,10.9383,8.37265,1.94633,0.269376,0.639584,1.17426e-07,0.356224,0.947843,3.89176e-08
974,-439.064,1,13.4289,22.8614,4.44049e-05,24.3827,11.6971,8.37265,1.96969,0.253848,0.694202,1.21389e-07,0.36632,1.02574,3.78023e-08
975,-458.949,1,13.5117,23.3307,4.44049e-05,24.4254,11.0089,8.37265,1.84556,0.263116,0.670621,1.14177e-07,0.343583,1.04528,3.19855e-08
976,-462.37,1,13.5299,22.7585,4.44049e-05,24.1166,10.9036,8.37265,1.88656,0.27042,0.732132,1.08491e-07,0.324947,0.957046,2.70936e-08
977,-463.631,1,13.5349,25.0257,4.44049e-05,23.9694,11.1819,8.37265,1.89033,0.269745,0.646326,1.21084e-07,0.306694,0.903844,2.93024e-08
978,-469.154,1,13.5253,25.4737,4.44049e-05,24.0512,11.0843,8.37265,1.83793,0.267059,0.652683,1.11413e-07,0.313328,0.917332,3.02495e-08
979,-467.778,1,13.6062,28.1155,4.44049e-05,24.3545,10.2378,8.37265,1.86836,0.265539,0.646796,1.06577e-07,0.307889,0.987127,2.87921e-08
980,-464.16,1,13.6643,26.6564,4.44049e-05,24.2364,10.2237,8.37265,1.9801,0.271373,0.585434,8.84957e-08,0.313647,1.01884,2.83873e-08
981,-474.965,1,13.5706,26.8715,4.44049e-05,24.1926,11.4901,8.37265,1.91787,0.275308,0.539141,8.81963e-08,0.318846,0.91665,2.81618e-08
982,-470.871,1,13.4976,26.5375,4.44049e-05,24.6289,10.6726,8.37265,1.94297,0.270487,0.561732,9.30925e-08,0.306337,0.913009,2.88769e-08
983,-466.323,1,13.5528,24.7148,4.44049e-05,24.2268,11.6485,8.37265,1.96959,0.267066,0.518601,9.78882e-08,0.330217,0.875059,3.12727e-08
984,-471.287,1,13.4529,25.7308,4.44049e-05,24.6138,12.7001,8.37265,1.90982,0.265138,0.525986,8.80261e-08,0.335976,0.960886,3.15189e-08
985,-463.884,1,13.3896,24.5903,4.44049e-05,24.4193,12.776,8.37265,2.0306,0.262391,0.568048,8.27027e-08,0.342463,0.931593,2.81383e-08
986,-470.102,1,13.3101,25.7009,4.44049e-05,24.4466,12.8021,8.37265,1.99157,0.260279,0.551213,7.78604e-08,0.346125,0.910912,2.86924e-08
987,-469.639,1,13.4367,26.0449,4.44049e-05,24.5605,11.9178,8.37265,2.04952,0.259529,0.601776,7.93699e-08,0.328895,0.793769,2.66988e-08
988,-478.385,1,13.4144,25.6434,4.44049e-05,24.336,11.9092,8.37265,1.9867,0.26079,0.577429,7.92088e-08,0.327196,0.797955,2.49852e-08
989,-464.488,1,13.3786,26.1506,4.44049e-05,24.4861,11.8889,8.37265,2.01343,0.265031,0.625131,1.01828e-07,0.341069,0.799916,2.4795e-08
990,-474.274,1,13.3949,24.9983,4.44049e-05,24.6393,11.7233,8.37265,1.82064,0.259665,0.724578,1.05112e-07,0.339175,0.851306,2.63831e-08
991,-473.124,1,13.4739,25.9088,4.44049e-05,24.5641,12.2199,8.37265,1.78217,0.259642,0.767531,1.16595e-07,0.339156,0.843904,2.67573e-08
992,-480.328,1,13.4384,25.2819,4.44049e-05,24.3826,13.0737,8.37265,1.75671,0.260968,0.710745,1.08544e-07,0.342916,0.816724,2.70599e-08
993,-482.725,1,13.4369,25.5936,4.44049e-05,24.1478,12.7957,8.37265,1.78746,0.252358,0.668848,1.17706e-07,0.342107,0.742351,2.51572e-08
994,-485.779,1,13.4809,25.8142,4.44049e-05,23.8518,13.0889,8.37265,1.79566,0.259095,0.711121,1.03e-07,0.352834,0.767959,2.16915e-08
995,-478.559,1,13.6029,24.0464,4.44049e-05,24.0485,12.5465,8.37265,1.89466,0.260235,0.676453,1.05123e-07,0.341086,0.752495,2.16495e-08
996,-484.992,1,13.642,24.8616,4.44049e-05,24.0435,12.2042,8.37265,1.94713,0.256006,0.634381,8.85855e-08,0.343211,0.712253,2.00286e-08
997,-485.521,1,13.5947,25.4996,4.44049e-05,24.0758,11.9451,8.37265,1.94043,0.253605,0.620394,9.68419e-08,0.361381,0.664682,1.93045e-08
998,-482.1,1,13.6594,25.0556,4.44049e-05,23.9043,11.994,8.37265,1.92784,0.261727,0.618164,1.07001e-07,0.358695,0.688799,1.9251e-08
999,-471.397,1,13.5061,24.4696,4.44049e-05,24.0204,12.7204,8.37265,2.02602,0.259845,0.630885,1.12831e-07,0.351325,0.684722,1.96249e-08
1000,-472.284,2,13.5369,26.6479,4.44049e-05,23.4671,12.9494,8.37265,1.99538,0.256733,0.664052,1.1302e-07,0.333626,0.702562,2.05682e-08
1001,-472.209,2,13.4282,28.0008,4.44049e-05,23.1641,12.9398,8.37265,1.93255,0.246773,0.732066,1.29416e-07,0.322349,0.68938,2.17185e-08
1002,-482.631,2,13.4495,26.6851,4.44049e-05,23.3889,12.9165,8.37265,1.84587,0.260597,0.777148,1.27438e-07,0.30979,0.660316,1.98864e-08
1003,-484.015,2,13.4106,24.5333,4.44049e-05,23.6372,13.3047,8.37265,1.87439,0.264568,0.784983,1.09414e-07,0.320111,0.655817,1.91713e-08
1004,-483.756,2,13.4591,26.6172,4.44049e-05,23.6675,12.7996,8.37265,1.96955,0.258383,0.789232,8.9177e-08,0.322541,0.669529,1.74526e-08
1005,-500.181,2,13.3035,26.956,4.44049e-05,23.5682,13.5208,8.37265,1.89378,0.252469,0.691206,8.81269e-08,0.318716,0.678867,1.51083e-08
1006,-500.679,2,13.4439,28.4179,4.44049e-05,23.4207,13.5435,8.37265,1.82426,0.262294,0.721572,8.79708e-08,0.332413,0.721295,1.54689e-08
1007,-491.063,2,13.5709,29.3833,4.44049e-05,23.3845,12.3776,8.37265,1.89033,0.266607,0.731564,9.08463e-08,0.317176,0.766235,1.59212e-08
1008,-493.973,2,13.5443,28.4782,4.44049e-05,23.7651,12.2047,8.37265,1.89995,0.26219,0.631759,7.93736e-08,0.323086,0.786904,1.81247e-08
1009,-495.982,2,13.5002,26.3664,4.44049e-05,23.9822,12.1866,8.37265,1.86595,0.252438,0.665223,8.04411e-08,0.318466,0.762016,1.92509e-08
1010,-487.215,2,13.5568,27.0168,4.44049e-05,24.1031,11.7752,8.37265,1.89848,0.264008,0.725717,7.66265e-08,0.316641,0.849884,1.91984e-08
1011,-489.069,2,13.4947,28.5554,4.44049e-05,24.2463,11.4524,8.37265,1.95084,0.267393,0.63543,6.60291e-08,0.308699,0.921987,1.90719e-08
1012,-487.459,2,13.4936,29.1913,4.44049e-05,24.1397,11.4655,8.37265,1.97477,0.269406,0.678271,6.41728e-08,0.307341,0.868396,1.90341e-08
1013,-483.612,2,13.4812,28.4027,4.44049e-05,24.3953,11.2601,8.37265,1.95669,0.261312,0.653266,6.45806e-08,0.330676,0.889781,2.20332e-08
1014,-485.603,2,13.5166,26.5009,4.44049e-05,24.4713,11.3758,8.37265,1.94562,0.256008,0.634671,6.13962e-08,0.34153,0.822874,2.4784e-08
1015,-486.879,2,13.5748,26.3925,4.44049e-05,23.7064,11.6332,8.37265,1.94631,0.261364,0.603482,6.12187e-08,0.340945,0.84817,2.37787e-08
1016,-487.3,2,13.6091,27.4754,4.44049e-05,23.5972,11.1247,8.37265,1.98591,0.25555,0.583997,5.79038e-08,0.333424,0.863921,2.32936e-08
1017,-483.925,2,13.4735,29.0557,4.44049e-05,23.7468,12.117,8.37265,1.98994,0.255412,0.625654,6.34926e-08,0.335538,0.839402,2.23502e-08
1018,-497.508,2,13.4495,30.1217,4.44049e-05,23.9426,11.5401,8.37265,1.91202,0.256915,0.629289,5.77753e-08,0.329954,0.80271,2.12556e-08
1019,-485.125,2,13.5566,31.4699,4.44049e-05,23.7682,11.0171,8.37265,2.03576,0.265565,0.681817,5.4938e-08,0.320377,0.721902,2.30499e-08
1020,-489.941,2,13.4665,30.8727,4.44049e-05,23.3183,11.1615,8.37265,1.99903,0.265083,0.67814,5.97581e-08,0.304678,0.688425,2.27784e-08
1021,-489.832,2,13.6403,30.8109,4.44049e-05,23.0301,11.3968,8.37265,1.93771,0.270115,0.716805,6.15464e-08,0.290773,0.680608,2.62038e-08
1022,-486.494,2,13.5958,27.5726,4.44049e-05,23.2953,11.9288,8.37265,1.9314,0.261312,0.701483,6.42883e-08,0.324127,0.710524,2.5812e-08
1023,-475.08,2,13.524,28.6959,4.44049e-05,23.2343,11.9828,8.37265,1.95651,0.267041,0.696217,8.19033e-08,0.319554,0.716836,2.68853e-08
1024,-482.937,2,13.538,26.9153,4.44049e-05,22.9193,12.1596,8.37265,1.89677,0.26613,0.692846,7.72287e-08,0.333229,0.786811,2.39724e-08
1025,-492.312,2,13.4604,28.9877,4.44049e-05,23.4523,12.0533,8.37265,1.87116,0.264365,0.680609,8.48185e-08,0.323245,0.719515,2.01347e-08
1026,-485.381,2,13.4508,30.1176,4.44049e-05,23.4572,11.2829,8.37265,1.92995,0.261436,0.715025,8.48222e-08,0.322671,0.714078,1.98493e-08
1027,-482.974,2,13.4868,28.4161,4.44049e-05,23.3736,11.6235,8.37265,1.8895,0.268866,0.756191,7.91353e-08,0.337624,0.808107,2.04783e-08
1028,-487.158,2,13.3545,27.0893,4.44049e-05,23.6494,11.7086,8.37265,1.85395,0.259788,0.771913,9.09537e-08,0.329849,0.793803,1.86039e-08
1029,-489.505,2,13.448,28.4609,4.44049e-05,23.5817,11.9879,8.37265,1.88993,0.256717,0.792031,9.1822e-08,0.341823,0.801096,1.49012e-08
1030,-430.453,2,13.5244,28.8355,4.44049e-05,23.2744,12.3621,8.37265,1.88132,0.265425,0.741709,8.92971e-08,0.328132,0.730114,1.24351e-07
1031,-443.085,2,13.5131,27.2848,4.44049e-05,23.0346,12.425,8.37265,1.82791,0.259181,0.693863,8.19826e-08,0.31809,0.775043,1.17889e-07
1032,-449.209,2,13.5005,27.603,4.44049e-05,23.0306,12.6389,8.37265,1.79183,0.259638,0.812276,7.70233e-08,0.318916,0.770658,9.78575e-08
1033,-453.357,2,13.4853,30.6392,4.44049e-05,22.7873,12.3698,8.37265,1.81437,0.262189,0.83341,7.33029e-08,0.305466,0.744667,8.59575e-08
1034,-460.196,2,13.4837,31.792,4.44049e-05,22.6834,12.4652,8.37265,1.86554,0.264197,0.783326,7.06193e-08,0.298315,0.694853,7.0336e-08
1035,-457.191,2,13.5902,34.1012,4.44049e-05,22.3767,12.5259,8.37265,1.91221,0.264803,0.793445,7.0105e-08,0.285996,0.642416,7.29185e-08
1036,-453.024,2,13.6381,32.4116,4.44049e-05,22.7308,12.509,8.37265,1.93254,0.275261,0.913615,6.84145e-08,0.285506,0.638299,6.75547e-08
1037,-448.754,2,13.4753,34.7076,4.44049e-05,22.9427,12.9789,8.37265,1.95865,0.26481,0.843566,8.55753e-08,0.299235,0.611276,6.45485e-08
1038,-461.381,2,13.3739,36.7215,4.44049e-05,22.5536,13.6754,8.37265,1.8462,0.257046,0.844248,7.86411e-08,0.284044,0.64515,7.09347e-08
1039,-471.865,2,13.467,34.7308,4.44049e-05,22.201,13.2651,8.37265,1.76951,0.265519,0.794392,6.55686e-08,0.291129,0.726677,6.90555e-08
1040,-454.017,2,13.5297,35.1886,4.44049e-05,22.1262,13.1071,8.37265,1.89303,0.269157,0.794808,7.11026e-08,0.301423,0.74013,6.57171e-08
1041,-454.025,2,13.6672,36.4285,4.44049e-05,21.4053,12.8447,8.37265,1.92664,0.269044,0.772118,7.19886e-08,0.317346,0.721999,6.12666e-08
1042,-446.473,2,13.6185,40.122,4.44049e-05,21.1795,13.6674,8.37265,1.96875,0.265597,0.830789,8.01198e-08,0.31042,0.722619,5.86226e-08
1043,-448.842,2,13.6596,39.3545,4.44049e-05,21.4339,14.1087,8.37265,1.93627,0.264966,0.862075,8.23728e-08,0.316673,0.664937,6.17918e-08
1044,-451.218,2,13.5271,35.8152,4.44049e-05,21.4018,14.025,8.37265,1.94877,0.258188,0.88218,8.30946e-08,0.302678,0.657523,5.79388e-08
1045,-445.183,2,13.4613,33.7064,4.44049e-05,21.9322,13.7043,8.37265,1.94718,0.259507,0.873741,8.6303e-08,0.310455,0.641592,6.68533e-08
1046,-449.089,2,13.4681,33.7716,4.44049e-05,22.1021,14.2505,8.37265,1.96455,0.25894,0.867633,7.9069e-08,0.291506,0.636919,6.79492e-08
1047,-460.311,2,13.3901,36.1593,4.44049e-05,21.8786,15.108,8.37265,1.9286,0.249296,0.854359,7.4278e-08,0.290369,0.624762,6.2023e-08
1048,-460.179,2,13.4881,34.263,4.44049e-05,21.8658,14.7373,8.37265,1.86728,0.260805,0.811077,7.64404e-08,0.29397,0.648509,6.76812e-08
1049,-454.695,2,13.5469,33.0324,4.44049e-05,21.8679,14.706,8.37265,1.88967,0.269716,0.885668,7.28806e-08,0.304051,0.665782,6.44081e-08
1050,-467.263,2,13.4614,36.3514,4.44049e-05,21.6284,14.7988,8.37265,1.8345,0.270994,0.888919,7.39409e-08,0.28521,0.651866,5.78894e-08
1051,-460.997,2,13.3747,38.715,4.44049e-05,21.6755,14.7244,8.37265,1.829,0.267488,0.929613,7.48398e-08,0.290884,0.690332,5.99042e-08
1052,-464.758,2,13.5437,39.4938,4.44049e-05,21.4616,14.7822,8.37265,1.85065,0.261977,0.945397,6.93436e-08,0.28916,0.712703,5.38822e-08
1053,-462.992,2,13.3867,39.2784,4.44049e-05,21.6449,14.2361,8.37265,1.79767,0.25179,0.938277,7.81297e-08,0.304595,0.700638,6.00495e-08
1054,-466.151,2,13.5274,37.8963,4.44049e-05,21.3641,13.5574,8.37265,1.79406,0.250394,0.904638,7.15341e-08,0.294639,0.682758,6.73501e-08
1055,-461.823,2,13.5227,38.6226,4.44049e-05,21.3731,14.3126,8.37265,1.80438,0.25762,0.949103,7.95857e-08,0.31295,0.652492,5.98191e-08
