iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Q_LMP_1,beta_Q_logtAGEA,beta_Q_logtALBGDL,beta_Q_logtPROGDL,beta_V1_ANTU_1,beta_V1_logtCLCRMLMIN,beta_V1_logtPROGDL,beta_V2_SEXF_1,beta_V2_logtHCM,beta_V2_logtRAL,omega_Cl,omega_Q,omega_V1,omega_V2
1623,-584.303,2,13.5236,25.1801,2.47978,1.35017,0.0417597,1.02003,1.40352,19.1199,-18.9652,-0.255264,-1.41512,-0.611955,4.88198,40.0894,0.226065,0.260192,5.27984e-08,0.102067,6.14775e-08
1624,-580.768,2,13.5235,25.1805,2.47978,1.35017,0.0417643,1.02003,1.40352,19.1199,-18.9652,-0.255267,-1.41495,-0.612088,4.88198,40.0894,0.226065,0.260187,5.27893e-08,0.102058,6.14725e-08
1625,-578.61,2,13.5234,25.1799,2.47978,1.35028,0.0417684,1.02003,1.40352,19.1199,-18.9652,-0.255171,-1.41496,-0.611991,4.88198,40.0894,0.226065,0.260178,5.27727e-08,0.102044,6.14696e-08
1626,-583.162,2,13.5234,25.1796,2.47978,1.35028,0.0417715,1.02003,1.40352,19.1199,-18.9652,-0.255116,-1.41501,-0.612046,4.88198,40.0894,0.226065,0.260179,5.27643e-08,0.102025,6.14669e-08
1627,-586.684,2,13.5233,25.1795,2.47978,1.35021,0.0417657,1.02003,1.40352,19.1199,-18.9652,-0.255138,-1.41507,-0.611984,4.88198,40.0894,0.226065,0.260176,5.27727e-08,0.102022,6.14631e-08
1628,-595.588,2,13.5234,25.1795,2.47978,1.35013,0.041764,1.02003,1.40352,19.1199,-18.9652,-0.255116,-1.41517,-0.612012,4.88198,40.0894,0.226065,0.260164,5.27656e-08,0.102003,6.14501e-08
1629,-583.416,2,13.5234,25.1793,2.47978,1.35009,0.0417648,1.02003,1.40352,19.1199,-18.9652,-0.255106,-1.4152,-0.612048,4.88198,40.0894,0.226065,0.260151,5.27715e-08,0.101989,6.14436e-08
1630,-587.558,2,13.5234,25.1792,2.47978,1.35006,0.0417634,1.02003,1.40352,19.1199,-18.9652,-0.255098,-1.41522,-0.612068,4.88198,40.0894,0.226065,0.260148,5.27712e-08,0.101978,6.1432e-08
1631,-586.172,2,13.5234,25.1795,2.47978,1.35006,0.0417646,1.02003,1.40352,19.1199,-18.9652,-0.255131,-1.41518,-0.612128,4.88198,40.0894,0.226065,0.260148,5.27626e-08,0.101974,6.1421e-08
1632,-572.827,2,13.5234,25.1793,2.47978,1.35011,0.041763,1.02003,1.40352,19.1199,-18.9652,-0.255146,-1.41521,-0.612201,4.88198,40.0894,0.226065,0.260149,5.27631e-08,0.101996,6.1421e-08
1633,-571.848,2,13.5234,25.1794,2.47978,1.35012,0.0417646,1.02003,1.40352,19.1199,-18.9652,-0.255152,-1.41518,-0.612143,4.88198,40.0894,0.226065,0.260156,5.27635e-08,0.102005,6.1428e-08
1634,-570.994,2,13.5234,25.1796,2.47978,1.35011,0.0417702,1.02003,1.40352,19.1199,-18.9652,-0.255137,-1.41519,-0.612139,4.88198,40.0894,0.226065,0.260158,5.27647e-08,0.102008,6.14325e-08
1635,-577.541,2,13.5233,25.1797,2.47978,1.35011,0.0417709,1.02003,1.40352,19.1199,-18.9652,-0.25509,-1.41523,-0.612124,4.88198,40.0894,0.226065,0.260158,5.27657e-08,0.102013,6.14303e-08
1636,-584.144,2,13.5232,25.1795,2.47978,1.35003,0.0417721,1.02003,1.40352,19.1199,-18.9652,-0.255054,-1.41534,-0.612174,4.88198,40.0894,0.226065,0.260147,5.27614e-08,0.102012,6.14305e-08
1637,-593.967,2,13.523,25.1794,2.47978,1.34991,0.0417732,1.02003,1.40352,19.1199,-18.9652,-0.255032,-1.41541,-0.612058,4.88198,40.0894,0.226065,0.260153,5.27468e-08,0.102001,6.14182e-08
1638,-579.727,2,13.5229,25.1801,2.47978,1.34991,0.0417728,1.02003,1.40352,19.1199,-18.9652,-0.25505,-1.41548,-0.61217,4.88198,40.0894,0.226065,0.260154,5.27446e-08,0.102004,6.14191e-08
1639,-581.236,2,13.523,25.18,2.47978,1.34991,0.0417721,1.02003,1.40352,19.1199,-18.9652,-0.255091,-1.41567,-0.612119,4.88198,40.0894,0.226065,0.260163,5.27405e-08,0.10203,6.14007e-08
1640,-571.861,2,13.5232,25.1797,2.47978,1.34991,0.041771,1.02003,1.40352,19.1199,-18.9652,-0.255134,-1.41557,-0.612118,4.88198,40.0894,0.226065,0.260172,5.27469e-08,0.102046,6.1404e-08
1641,-587.328,2,13.5231,25.1794,2.47978,1.34988,0.0417701,1.02003,1.40352,19.1199,-18.9652,-0.255113,-1.41558,-0.612139,4.88198,40.0894,0.226065,0.260174,5.27435e-08,0.102047,6.13875e-08
1642,-582.75,2,13.5231,25.1794,2.47978,1.34992,0.0417676,1.02003,1.40352,19.1199,-18.9652,-0.255153,-1.41552,-0.61215,4.88198,40.0894,0.226065,0.260181,5.27388e-08,0.102041,6.13837e-08
1643,-574.347,2,13.523,25.1792,2.47978,1.34996,0.0417676,1.02003,1.40352,19.1199,-18.9652,-0.255147,-1.41555,-0.612146,4.88198,40.0894,0.226065,0.260188,5.2735e-08,0.102035,6.13965e-08
1644,-570.935,2,13.5229,25.1793,2.47978,1.34996,0.0417722,1.02003,1.40352,19.1199,-18.9652,-0.255122,-1.41552,-0.612176,4.88198,40.0894,0.226065,0.260189,5.27459e-08,0.102045,6.13873e-08
1645,-584.026,2,13.5229,25.1792,2.47978,1.34982,0.0417767,1.02003,1.40352,19.1199,-18.9652,-0.255059,-1.4157,-0.612154,4.88198,40.0894,0.226065,0.260186,5.27519e-08,0.102035,6.13785e-08
1646,-591.063,2,13.5228,25.1789,2.47978,1.34976,0.0417713,1.02003,1.40352,19.1199,-18.9652,-0.255073,-1.41592,-0.612144,4.88198,40.0894,0.226065,0.260177,5.27378e-08,0.102047,6.13769e-08
1647,-585.271,2,13.523,25.1787,2.47978,1.34973,0.0417704,1.02003,1.40352,19.1199,-18.9652,-0.255059,-1.41585,-0.612213,4.88198,40.0894,0.226065,0.260175,5.27311e-08,0.102061,6.13647e-08
1648,-582.744,2,13.5231,25.1787,2.47978,1.34973,0.0417697,1.02003,1.40352,19.1199,-18.9652,-0.25511,-1.41589,-0.612148,4.88198,40.0894,0.226065,0.260192,5.27304e-08,0.10206,6.13556e-08
1649,-571.972,2,13.5231,25.1787,2.47978,1.34977,0.0417705,1.02003,1.40352,19.1199,-18.9652,-0.255181,-1.416,-0.61195,4.88198,40.0894,0.226065,0.260195,5.27322e-08,0.102097,6.1343e-08
1650,-573.95,2,13.5229,25.178,2.47978,1.34977,0.0417698,1.02003,1.40352,19.1199,-18.9652,-0.255129,-1.41601,-0.611885,4.88198,40.0894,0.226065,0.260194,5.27458e-08,0.102108,6.13381e-08
1651,-583.291,2,13.5229,25.1778,2.47978,1.34974,0.0417701,1.02003,1.40352,19.1199,-18.9652,-0.255093,-1.41606,-0.611911,4.88198,40.0894,0.226065,0.260191,5.27448e-08,0.102094,6.13375e-08
1652,-581.525,2,13.5229,25.1782,2.47978,1.34978,0.041764,1.02003,1.40352,19.1199,-18.9652,-0.255135,-1.41608,-0.612003,4.88198,40.0894,0.226065,0.26019,5.2739e-08,0.102099,6.1344e-08
1653,-572.699,2,13.5228,25.1785,2.47978,1.34985,0.0417649,1.02003,1.40352,19.1199,-18.9652,-0.255166,-1.41616,-0.612151,4.88198,40.0894,0.226065,0.260181,5.27408e-08,0.102094,6.13507e-08
1654,-579.239,2,13.5225,25.179,2.47978,1.34985,0.0417661,1.02003,1.40352,19.1199,-18.9652,-0.255185,-1.41611,-0.612176,4.88198,40.0894,0.226065,0.260176,5.27406e-08,0.10209,6.13489e-08
1655,-583.012,2,13.5224,25.1793,2.47978,1.34977,0.0417679,1.02003,1.40352,19.1199,-18.9652,-0.255213,-1.41622,-0.612163,4.88198,40.0894,0.226065,0.260173,5.27314e-08,0.102094,6.13532e-08
1656,-585.015,2,13.5223,25.1791,2.47978,1.34977,0.0417695,1.02003,1.40352,19.1199,-18.9652,-0.25523,-1.41639,-0.6121,4.88198,40.0894,0.226065,0.260157,5.27155e-08,0.102107,6.13441e-08
1657,-577.894,2,13.5222,25.1791,2.47978,1.34983,0.0417698,1.02003,1.40352,19.1199,-18.9652,-0.255217,-1.41631,-0.612054,4.88198,40.0894,0.226065,0.260135,5.27171e-08,0.102095,6.13461e-08
1658,-579.466,2,13.5223,25.1792,2.47978,1.34975,0.0417711,1.02003,1.40352,19.1199,-18.9652,-0.25528,-1.41623,-0.612093,4.88198,40.0894,0.226065,0.260137,5.27271e-08,0.102087,6.13468e-08
1659,-575.027,2,13.5223,25.1794,2.47978,1.34975,0.0417696,1.02003,1.40352,19.1199,-18.9652,-0.255317,-1.41619,-0.612051,4.88198,40.0894,0.226065,0.260133,5.27377e-08,0.10208,6.13575e-08
1660,-582.227,2,13.5223,25.1791,2.47978,1.34975,0.041768,1.02003,1.40352,19.1199,-18.9652,-0.255349,-1.4162,-0.612184,4.88198,40.0894,0.226065,0.260128,5.27417e-08,0.102078,6.13528e-08
1661,-580.918,2,13.5222,25.1793,2.47978,1.34975,0.0417681,1.02003,1.40352,19.1199,-18.9652,-0.255345,-1.41616,-0.612339,4.88198,40.0894,0.226065,0.26013,5.27404e-08,0.102084,6.13407e-08
1662,-579.764,2,13.5223,25.1792,2.47978,1.34975,0.0417683,1.02003,1.40352,19.1199,-18.9652,-0.255377,-1.41631,-0.612396,4.88198,40.0894,0.226065,0.26013,5.27378e-08,0.102094,6.13349e-08
1663,-577.643,2,13.5223,25.1796,2.47978,1.34977,0.0417663,1.02003,1.40352,19.1199,-18.9652,-0.255395,-1.41638,-0.612421,4.88198,40.0894,0.226065,0.260132,5.27412e-08,0.102092,6.13367e-08
1664,-577.408,2,13.5222,25.18,2.47978,1.34974,0.0417632,1.02003,1.40352,19.1199,-18.9652,-0.255397,-1.4164,-0.612462,4.88198,40.0894,0.226065,0.260134,5.27453e-08,0.102099,6.13469e-08
1665,-586.515,2,13.5221,25.18,2.47978,1.3496,0.0417638,1.02003,1.40352,19.1199,-18.9652,-0.255354,-1.41647,-0.612297,4.88198,40.0894,0.226065,0.260146,5.2738e-08,0.102097,6.13499e-08
1666,-583.664,2,13.522,25.1805,2.47978,1.3496,0.0417619,1.02003,1.40352,19.1199,-18.9652,-0.255343,-1.41646,-0.61222,4.88198,40.0894,0.226065,0.260155,5.27313e-08,0.102091,6.1349e-08
1667,-583.675,2,13.5221,25.1803,2.47978,1.34964,0.041759,1.02003,1.40352,19.1199,-18.9652,-0.255339,-1.4165,-0.612267,4.88198,40.0894,0.226065,0.26016,5.27212e-08,0.102098,6.13429e-08
1668,-579.767,2,13.5222,25.1799,2.47978,1.34975,0.0417535,1.02003,1.40352,19.1199,-18.9652,-0.255352,-1.41648,-0.612251,4.88198,40.0894,0.226065,0.260168,5.27158e-08,0.102093,6.13454e-08
1669,-586.255,2,13.5222,25.1793,2.47978,1.34969,0.0417521,1.02003,1.40352,19.1199,-18.9652,-0.255312,-1.41646,-0.612209,4.88198,40.0894,0.226065,0.260164,5.27115e-08,0.102089,6.13449e-08
1670,-572.566,2,13.5221,25.179,2.47978,1.34968,0.0417553,1.02003,1.40352,19.1199,-18.9652,-0.255306,-1.41623,-0.612253,4.88198,40.0894,0.226065,0.260151,5.27099e-08,0.102086,6.13608e-08
1671,-581.675,2,13.5221,25.1789,2.47978,1.34965,0.0417536,1.02003,1.40352,19.1199,-18.9652,-0.255313,-1.41622,-0.612291,4.88198,40.0894,0.226065,0.26015,5.27038e-08,0.102082,6.13719e-08
1672,-576.264,2,13.522,25.1791,2.47978,1.34954,0.0417562,1.02003,1.40352,19.1199,-18.9652,-0.25533,-1.41615,-0.612361,4.88198,40.0894,0.226065,0.260152,5.2708e-08,0.102076,6.13881e-08
1673,-579.892,2,13.522,25.1789,2.47978,1.34949,0.0417577,1.02003,1.40352,19.1199,-18.9652,-0.255338,-1.41612,-0.612294,4.88198,40.0894,0.226065,0.260157,5.27016e-08,0.102086,6.13879e-08
1674,-579.876,2,13.5221,25.1792,2.47978,1.34957,0.0417547,1.02003,1.40352,19.1199,-18.9652,-0.255341,-1.41592,-0.612368,4.88198,40.0894,0.226065,0.260156,5.26969e-08,0.102094,6.13833e-08
1675,-578.111,2,13.5222,25.1798,2.47978,1.3495,0.0417598,1.02003,1.40352,19.1199,-18.9652,-0.255351,-1.41584,-0.612327,4.88198,40.0894,0.226065,0.260156,5.26936e-08,0.102101,6.13808e-08
1676,-581.323,2,13.5221,25.1799,2.47978,1.34945,0.0417609,1.02003,1.40352,19.1199,-18.9652,-0.255342,-1.41578,-0.612162,4.88198,40.0894,0.226065,0.260158,5.2692e-08,0.10209,6.13851e-08
1677,-589.168,2,13.5219,25.1799,2.47978,1.34938,0.0417584,1.02003,1.40352,19.1199,-18.9652,-0.255356,-1.41577,-0.612139,4.88198,40.0894,0.226065,0.260161,5.26891e-08,0.102092,6.13733e-08
1678,-585.141,2,13.5219,25.1801,2.47978,1.34936,0.0417529,1.02003,1.40352,19.1199,-18.9652,-0.255378,-1.41566,-0.612181,4.88198,40.0894,0.226065,0.260164,5.26961e-08,0.102084,6.13713e-08
1679,-575.967,2,13.5218,25.18,2.47978,1.34926,0.0417594,1.02003,1.40352,19.1199,-18.9652,-0.255339,-1.41559,-0.612172,4.88198,40.0894,0.226065,0.260168,5.2713e-08,0.102068,6.13627e-08
1680,-581.991,2,13.5218,25.18,2.47978,1.34923,0.0417634,1.02003,1.40352,19.1199,-18.9652,-0.255328,-1.41557,-0.612073,4.88198,40.0894,0.226065,0.260165,5.27054e-08,0.102072,6.13532e-08
1681,-579.701,2,13.5217,25.1798,2.47978,1.34926,0.0417621,1.02003,1.40352,19.1199,-18.9652,-0.255291,-1.41562,-0.612027,4.88198,40.0894,0.226065,0.260166,5.26945e-08,0.102077,6.13583e-08
1682,-582.731,2,13.5216,25.1798,2.47978,1.34926,0.0417606,1.02003,1.40352,19.1199,-18.9652,-0.25532,-1.41561,-0.612055,4.88198,40.0894,0.226065,0.260172,5.26825e-08,0.102084,6.13615e-08
1683,-584.812,2,13.5218,25.1798,2.47978,1.34926,0.0417601,1.02003,1.40352,19.1199,-18.9652,-0.255354,-1.41553,-0.612065,4.88198,40.0894,0.226065,0.260186,5.26666e-08,0.102088,6.13583e-08
1684,-573.848,2,13.5216,25.1798,2.47978,1.34937,0.041759,1.02003,1.40352,19.1199,-18.9652,-0.255368,-1.4153,-0.611989,4.88198,40.0894,0.226065,0.260179,5.26708e-08,0.102075,6.13604e-08
1685,-577.279,2,13.5217,25.1799,2.47978,1.34937,0.0417548,1.02003,1.40352,19.1199,-18.9652,-0.255372,-1.4153,-0.612017,4.88198,40.0894,0.226065,0.260178,5.26818e-08,0.102071,6.13704e-08
1686,-582.234,2,13.5217,25.1795,2.47978,1.34927,0.0417523,1.02003,1.40352,19.1199,-18.9652,-0.255349,-1.41533,-0.612,4.88198,40.0894,0.226065,0.260178,5.26822e-08,0.102067,6.13865e-08
1687,-573.539,2,13.5219,25.1787,2.47978,1.34924,0.0417549,1.02003,1.40352,19.1199,-18.9652,-0.255281,-1.41523,-0.612048,4.88198,40.0894,0.226065,0.260187,5.26896e-08,0.102059,6.13944e-08
1688,-588.7,2,13.5221,25.1786,2.47978,1.34918,0.0417574,1.02003,1.40352,19.1199,-18.9652,-0.255258,-1.41514,-0.612145,4.88198,40.0894,0.226065,0.26019,5.26823e-08,0.102039,6.13874e-08
1689,-583.283,2,13.522,25.1788,2.47978,1.34913,0.0417583,1.02003,1.40352,19.1199,-18.9652,-0.255317,-1.41504,-0.612139,4.88198,40.0894,0.226065,0.26018,5.26904e-08,0.102032,6.13772e-08
1690,-575.349,2,13.522,25.1789,2.47978,1.34901,0.0417619,1.02003,1.40352,19.1199,-18.9652,-0.255319,-1.41499,-0.612055,4.88198,40.0894,0.226065,0.260175,5.26896e-08,0.102046,6.13908e-08
1691,-577.923,2,13.5221,25.1791,2.47978,1.34904,0.0417641,1.02003,1.40352,19.1199,-18.9652,-0.255302,-1.41503,-0.612178,4.88198,40.0894,0.226065,0.260165,5.26902e-08,0.102043,6.13842e-08
1692,-564.686,2,13.5221,25.1796,2.47978,1.34917,0.0417659,1.02003,1.40352,19.1199,-18.9652,-0.255313,-1.41491,-0.612337,4.88198,40.0894,0.226065,0.260166,5.26924e-08,0.102055,6.13873e-08
1693,-572.486,2,13.5222,25.1792,2.47978,1.34919,0.0417701,1.02003,1.40352,19.1199,-18.9652,-0.255296,-1.415,-0.612366,4.88198,40.0894,0.226065,0.260161,5.26901e-08,0.102068,6.13851e-08
1694,-577.944,2,13.5222,25.1787,2.47978,1.34923,0.0417694,1.02003,1.40352,19.1199,-18.9652,-0.255239,-1.41516,-0.612377,4.88198,40.0894,0.226065,0.26016,5.26905e-08,0.102068,6.13818e-08
1695,-583.954,2,13.5222,25.1787,2.47978,1.34921,0.0417662,1.02003,1.40352,19.1199,-18.9652,-0.25518,-1.41518,-0.61245,4.88198,40.0894,0.226065,0.26016,5.26906e-08,0.102072,6.13784e-08
1696,-566.916,2,13.5221,25.1797,2.47978,1.34916,0.041773,1.02003,1.40352,19.1199,-18.9652,-0.255237,-1.41507,-0.612419,4.88198,40.0894,0.226065,0.260153,5.27083e-08,0.102068,6.13839e-08
1697,-578.999,2,13.522,25.1802,2.47978,1.34916,0.041772,1.02003,1.40352,19.1199,-18.9652,-0.255281,-1.41499,-0.612445,4.88198,40.0894,0.226065,0.260151,5.26992e-08,0.102077,6.13911e-08
1698,-579.599,2,13.5219,25.1808,2.47978,1.34909,0.0417763,1.02003,1.40352,19.1199,-18.9652,-0.255306,-1.41497,-0.61243,4.88198,40.0894,0.226065,0.260141,5.26967e-08,0.102071,6.13955e-08
1699,-577.796,2,13.5219,25.1811,2.47978,1.34909,0.0417766,1.02003,1.40352,19.1199,-18.9652,-0.255315,-1.41514,-0.612571,4.88198,40.0894,0.226065,0.260138,5.26921e-08,0.102081,6.13959e-08
1700,-574.482,2,13.5218,25.1814,2.47978,1.34912,0.0417735,1.02003,1.40352,19.1199,-18.9652,-0.255319,-1.41514,-0.612658,4.88198,40.0894,0.226065,0.260134,5.26875e-08,0.102094,6.14099e-08
1701,-576.411,2,13.5219,25.1814,2.47978,1.34913,0.0417691,1.02003,1.40352,19.1199,-18.9652,-0.255316,-1.41515,-0.612757,4.88198,40.0894,0.226065,0.260133,5.26963e-08,0.1021,6.14151e-08
1702,-573.588,2,13.522,25.1815,2.47978,1.34913,0.0417724,1.02003,1.40352,19.1199,-18.9652,-0.255292,-1.41513,-0.612651,4.88198,40.0894,0.226065,0.260149,5.26986e-08,0.1021,6.14157e-08
1703,-581.306,2,13.5221,25.1812,2.47978,1.34907,0.0417734,1.02003,1.40352,19.1199,-18.9652,-0.25525,-1.4151,-0.612473,4.88198,40.0894,0.226065,0.260157,5.26947e-08,0.102097,6.14217e-08
1704,-577.478,2,13.522,25.1813,2.47978,1.34907,0.0417732,1.02003,1.40352,19.1199,-18.9652,-0.255272,-1.41502,-0.612234,4.88198,40.0894,0.226065,0.260154,5.26949e-08,0.102099,6.1427e-08
1705,-572.047,2,13.5219,25.1815,2.47978,1.34898,0.0417777,1.02003,1.40352,19.1199,-18.9652,-0.255241,-1.41497,-0.612049,4.88198,40.0894,0.226065,0.260149,5.2703e-08,0.102097,6.14394e-08
1706,-572.65,2,13.5218,25.1817,2.47978,1.34907,0.0417759,1.02003,1.40352,19.1199,-18.9652,-0.255207,-1.41487,-0.611896,4.88198,40.0894,0.226065,0.260138,5.27087e-08,0.102096,6.14438e-08
1707,-581.241,2,13.5219,25.1815,2.47978,1.34911,0.0417759,1.02003,1.40352,19.1199,-18.9652,-0.255164,-1.4149,-0.611755,4.88198,40.0894,0.226065,0.260136,5.26952e-08,0.102089,6.14502e-08
1708,-578.813,2,13.5219,25.1819,2.47978,1.34914,0.0417753,1.02003,1.40352,19.1199,-18.9652,-0.255185,-1.41477,-0.611847,4.88198,40.0894,0.226065,0.260141,5.26924e-08,0.102096,6.14442e-08
1709,-581.485,2,13.522,25.1816,2.47978,1.34911,0.0417735,1.02003,1.40352,19.1199,-18.9652,-0.25518,-1.41474,-0.611858,4.88198,40.0894,0.226065,0.260147,5.26916e-08,0.102115,6.14376e-08
1710,-586.776,2,13.522,25.1812,2.47978,1.34911,0.0417722,1.02003,1.40352,19.1199,-18.9652,-0.255151,-1.41481,-0.611869,4.88198,40.0894,0.226065,0.260145,5.26856e-08,0.102114,6.14275e-08
1711,-584.787,2,13.522,25.181,2.47978,1.34905,0.0417672,1.02003,1.40352,19.1199,-18.9652,-0.255127,-1.41478,-0.611868,4.88198,40.0894,0.226065,0.260137,5.26919e-08,0.102109,6.14328e-08
1712,-576.706,2,13.5218,25.1812,2.47978,1.349,0.0417675,1.02003,1.40352,19.1199,-18.9652,-0.255174,-1.41488,-0.611973,4.88198,40.0894,0.226065,0.260137,5.26941e-08,0.102106,6.14442e-08
1713,-585.031,2,13.5217,25.1814,2.47978,1.34893,0.0417673,1.02003,1.40352,19.1199,-18.9652,-0.255179,-1.41481,-0.611906,4.88198,40.0894,0.226065,0.260129,5.27004e-08,0.102097,6.14392e-08
1714,-581.24,2,13.5218,25.1818,2.47978,1.34888,0.041769,1.02003,1.40352,19.1199,-18.9652,-0.255194,-1.41473,-0.611877,4.88198,40.0894,0.226065,0.260128,5.26995e-08,0.102094,6.14399e-08
1715,-576.669,2,13.5219,25.1822,2.47978,1.3489,0.0417701,1.02003,1.40352,19.1199,-18.9652,-0.255173,-1.41458,-0.611807,4.88198,40.0894,0.226065,0.260131,5.27017e-08,0.102094,6.14377e-08
1716,-570.427,2,13.522,25.1828,2.47978,1.34886,0.0417745,1.02003,1.40352,19.1199,-18.9652,-0.255159,-1.41459,-0.61176,4.88198,40.0894,0.226065,0.260133,5.27149e-08,0.102095,6.14382e-08
1717,-578.216,2,13.522,25.1832,2.47978,1.34881,0.0417766,1.02003,1.40352,19.1199,-18.9652,-0.255106,-1.41453,-0.61175,4.88198,40.0894,0.226065,0.260133,5.27195e-08,0.102093,6.14383e-08
1718,-581.959,2,13.5221,25.1836,2.47978,1.34887,0.0417727,1.02003,1.40352,19.1199,-18.9652,-0.255076,-1.41454,-0.611735,4.88198,40.0894,0.226065,0.260127,5.27164e-08,0.10209,6.14398e-08
1719,-580.068,2,13.522,25.1836,2.47978,1.34895,0.0417686,1.02003,1.40352,19.1199,-18.9652,-0.255019,-1.41459,-0.611664,4.88198,40.0894,0.226065,0.260113,5.27127e-08,0.102089,6.14412e-08
1720,-575.773,2,13.5221,25.1831,2.47978,1.349,0.0417692,1.02003,1.40352,19.1199,-18.9652,-0.254986,-1.41476,-0.611772,4.88198,40.0894,0.226065,0.260118,5.27164e-08,0.102083,6.14382e-08
1721,-582.514,2,13.5221,25.1828,2.47978,1.34896,0.0417692,1.02003,1.40352,19.1199,-18.9652,-0.254974,-1.41479,-0.611815,4.88198,40.0894,0.226065,0.260125,5.27231e-08,0.10206,6.14389e-08
1722,-586.722,2,13.522,25.1826,2.47978,1.34896,0.0417694,1.02003,1.40352,19.1199,-18.9652,-0.254997,-1.41494,-0.611763,4.88198,40.0894,0.226065,0.260119,5.27179e-08,0.102052,6.14263e-08
1723,-586.012,2,13.5219,25.183,2.47978,1.34886,0.0417733,1.02003,1.40352,19.1199,-18.9652,-0.255003,-1.41479,-0.611694,4.88198,40.0894,0.226065,0.260115,5.27118e-08,0.102041,6.14247e-08
1724,-580.928,2,13.5217,25.1833,2.47978,1.34875,0.041776,1.02003,1.40352,19.1199,-18.9652,-0.255019,-1.41477,-0.611587,4.88198,40.0894,0.226065,0.260108,5.27152e-08,0.102041,6.14247e-08
1725,-581.199,2,13.5217,25.1835,2.47978,1.34866,0.0417813,1.02003,1.40352,19.1199,-18.9652,-0.255055,-1.41472,-0.611667,4.88198,40.0894,0.226065,0.260106,5.27077e-08,0.102043,6.14229e-08
1726,-580.752,2,13.5216,25.1831,2.47978,1.34861,0.0417797,1.02003,1.40352,19.1199,-18.9652,-0.255022,-1.41475,-0.611657,4.88198,40.0894,0.226065,0.260108,5.27137e-08,0.102043,6.14245e-08
1727,-574.631,2,13.5217,25.1831,2.47978,1.34864,0.0417783,1.02003,1.40352,19.1199,-18.9652,-0.255002,-1.41481,-0.611508,4.88198,40.0894,0.226065,0.260106,5.27203e-08,0.102026,6.14385e-08
1728,-572.321,2,13.5216,25.1833,2.47978,1.34861,0.041781,1.02003,1.40352,19.1199,-18.9652,-0.254995,-1.41489,-0.611467,4.88198,40.0894,0.226065,0.260099,5.27278e-08,0.102017,6.14513e-08
1729,-579.611,2,13.5215,25.1836,2.47978,1.34868,0.0417778,1.02003,1.40352,19.1199,-18.9652,-0.255001,-1.41487,-0.611452,4.88198,40.0894,0.226065,0.26009,5.27302e-08,0.102004,6.14542e-08
1730,-570.279,2,13.5214,25.1838,2.47978,1.34868,0.0417799,1.02003,1.40352,19.1199,-18.9652,-0.255016,-1.41499,-0.61143,4.88198,40.0894,0.226065,0.260085,5.27443e-08,0.102002,6.14583e-08
1731,-578.366,2,13.5214,25.1845,2.47978,1.34873,0.0417811,1.02003,1.40352,19.1199,-18.9652,-0.25502,-1.415,-0.611494,4.88198,40.0894,0.226065,0.26008,5.27366e-08,0.101999,6.14592e-08
1732,-580.562,2,13.5214,25.1847,2.47978,1.34873,0.0417818,1.02003,1.40352,19.1199,-18.9652,-0.25499,-1.41507,-0.611413,4.88198,40.0894,0.226065,0.260075,5.27401e-08,0.101991,6.1456e-08
1733,-590.568,2,13.5214,25.1847,2.47978,1.34868,0.0417809,1.02003,1.40352,19.1199,-18.9652,-0.254958,-1.41507,-0.611355,4.88198,40.0894,0.226065,0.260075,5.27296e-08,0.101991,6.14466e-08
1734,-574.533,2,13.5215,25.184,2.47978,1.34868,0.0417842,1.02003,1.40352,19.1199,-18.9652,-0.254929,-1.41521,-0.611278,4.88198,40.0894,0.226065,0.260081,5.27279e-08,0.102002,6.14428e-08
1735,-568.815,2,13.5214,25.1839,2.47978,1.34874,0.0417877,1.02003,1.40352,19.1199,-18.9652,-0.254936,-1.4152,-0.611379,4.88198,40.0894,0.226065,0.260091,5.27226e-08,0.102003,6.14519e-08
1736,-583.396,2,13.5213,25.1839,2.47978,1.34871,0.0417883,1.02003,1.40352,19.1199,-18.9652,-0.254934,-1.41518,-0.611397,4.88198,40.0894,0.226065,0.260095,5.27155e-08,0.101991,6.1457e-08
1737,-577.014,2,13.5213,25.1841,2.47978,1.34871,0.0417934,1.02003,1.40352,19.1199,-18.9652,-0.254975,-1.41511,-0.611325,4.88198,40.0894,0.226065,0.260094,5.27151e-08,0.101976,6.14532e-08
1738,-577.085,2,13.5212,25.1844,2.47978,1.34863,0.0417907,1.02003,1.40352,19.1199,-18.9652,-0.254987,-1.41504,-0.611221,4.88198,40.0894,0.226065,0.260102,5.27211e-08,0.101981,6.14661e-08
1739,-578.146,2,13.5212,25.1844,2.47978,1.34861,0.0417901,1.02003,1.40352,19.1199,-18.9652,-0.255009,-1.41501,-0.611111,4.88198,40.0894,0.226065,0.260102,5.27198e-08,0.101984,6.14748e-08
1740,-581.293,2,13.521,25.1846,2.47978,1.34853,0.0417909,1.02003,1.40352,19.1199,-18.9652,-0.25506,-1.41508,-0.611045,4.88198,40.0894,0.226065,0.26009,5.27307e-08,0.101988,6.14661e-08
1741,-573.003,2,13.521,25.1844,2.47978,1.34859,0.0417848,1.02003,1.40352,19.1199,-18.9652,-0.255093,-1.41517,-0.611053,4.88198,40.0894,0.226065,0.260098,5.27347e-08,0.101998,6.14774e-08
