iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1292,468.789,2,13.4938,38.2474,14.3744,1.59937,0.0411113,0.260571,1.0271,0.226973,0.788769
1293,469.718,2,13.4937,38.2455,14.3726,1.59948,0.041112,0.260573,1.02711,0.226971,0.788844
1294,465.336,2,13.4936,38.2437,14.3727,1.59948,0.0411145,0.260572,1.02711,0.226969,0.788954
1295,462.723,2,13.4935,38.246,14.3729,1.59947,0.0411186,0.260574,1.02705,0.22696,0.789016
1296,457.779,2,13.4934,38.2491,14.3726,1.5995,0.0411181,0.260572,1.02697,0.226946,0.789047
1297,454.664,2,13.4933,38.2493,14.3724,1.59953,0.0411127,0.26056,1.02698,0.226933,0.789079
1298,461.501,2,13.4932,38.2517,14.3716,1.59958,0.0411122,0.260551,1.02699,0.226908,0.789178
1299,466.113,2,13.4932,38.2587,14.3703,1.59965,0.041111,0.260549,1.02703,0.226909,0.789283
1300,458.097,2,13.4932,38.2602,14.3698,1.59965,0.0411121,0.260549,1.02702,0.226888,0.78931
1301,455.779,2,13.4931,38.2597,14.3709,1.59962,0.0411144,0.26052,1.02706,0.226849,0.789375
1302,453.751,2,13.4931,38.2549,14.3721,1.59965,0.0411073,0.260505,1.02703,0.226837,0.789471
1303,456.455,2,13.493,38.2511,14.3723,1.59965,0.0411049,0.260492,1.02712,0.226811,0.789574
1304,454.474,2,13.4931,38.2475,14.3712,1.59973,0.0411002,0.260491,1.02711,0.22677,0.789566
1305,455.641,2,13.4931,38.2438,14.3702,1.59973,0.0411008,0.260501,1.02703,0.226724,0.789601
1306,458.914,2,13.4932,38.2369,14.3707,1.59976,0.0411046,0.260512,1.02689,0.226674,0.789629
1307,466.241,2,13.4932,38.233,14.3706,1.5998,0.0411089,0.260514,1.02677,0.22669,0.789657
1308,458.884,2,13.4931,38.2314,14.3714,1.59985,0.0411073,0.260513,1.02675,0.226687,0.789617
1309,452.743,2,13.4932,38.231,14.3724,1.59993,0.0411031,0.26052,1.02664,0.226658,0.789555
1310,455.382,2,13.4932,38.2341,14.372,1.59993,0.0411059,0.260518,1.02656,0.226618,0.789563
1311,458.645,2,13.493,38.2326,14.3723,1.60008,0.0411011,0.260525,1.02647,0.22657,0.789595
1312,460.318,2,13.493,38.2376,14.3721,1.60015,0.0411051,0.260533,1.02634,0.226531,0.789548
1313,452.724,2,13.4929,38.2424,14.3731,1.6002,0.0410992,0.260524,1.02619,0.226526,0.789579
1314,463.954,2,13.4927,38.2443,14.3745,1.60026,0.0411034,0.26052,1.02615,0.226509,0.789558
1315,458.989,2,13.4928,38.2451,14.374,1.60023,0.0411078,0.260523,1.02609,0.226496,0.789545
1316,460.639,2,13.4928,38.2479,14.3744,1.60018,0.041116,0.260523,1.02611,0.226466,0.789495
1317,459.09,2,13.4929,38.2421,14.3746,1.60019,0.0411188,0.260529,1.02607,0.226436,0.789474
1318,454.868,2,13.493,38.2429,14.3748,1.60012,0.04112,0.260538,1.02613,0.226395,0.789512
1319,455.506,2,13.493,38.2494,14.3743,1.60013,0.0411154,0.260548,1.02615,0.226374,0.78954
1320,451.271,2,13.493,38.2542,14.3742,1.60019,0.041104,0.260563,1.02618,0.226342,0.789549
1321,455.364,2,13.493,38.26,14.3736,1.60015,0.0411041,0.260581,1.02616,0.226327,0.789497
1322,450.49,2,13.493,38.2633,14.3747,1.60011,0.0411003,0.260584,1.0263,0.226312,0.789382
1323,454.217,2,13.4932,38.2657,14.3755,1.60004,0.041101,0.260588,1.02642,0.226291,0.789321
1324,453.976,2,13.493,38.2659,14.3769,1.59992,0.0411064,0.260583,1.02635,0.226285,0.789269
1325,467.787,2,13.493,38.2611,14.3769,1.59995,0.0411122,0.260579,1.02638,0.22627,0.789306
1326,462.524,2,13.4929,38.2574,14.3768,1.60004,0.0411059,0.260583,1.02642,0.226275,0.789377
1327,463.741,2,13.4929,38.257,14.3766,1.60007,0.0411088,0.260593,1.02637,0.226289,0.789324
1328,459.666,2,13.4931,38.2642,14.376,1.60023,0.0411002,0.260616,1.02638,0.226269,0.789268
1329,452.539,2,13.4931,38.2662,14.3763,1.60032,0.0410951,0.260611,1.02624,0.226248,0.789213
1330,454.497,2,13.4931,38.2688,14.3757,1.60036,0.0410923,0.260606,1.02629,0.226216,0.789165
1331,453.512,2,13.4932,38.271,14.3743,1.60036,0.0410883,0.26061,1.02636,0.226182,0.789171
1332,456.952,2,13.4931,38.2682,14.3735,1.60032,0.0410901,0.260602,1.02641,0.226151,0.789211
1333,466.961,2,13.493,38.2678,14.3743,1.60023,0.0410994,0.260599,1.02649,0.226127,0.789313
1334,461.212,2,13.4929,38.2715,14.3741,1.60019,0.0411046,0.260596,1.02659,0.226112,0.789248
1335,455.1,2,13.4929,38.2694,14.3725,1.60022,0.0411,0.260591,1.02657,0.226107,0.789264
1336,454.356,2,13.493,38.2706,14.3722,1.60027,0.0410937,0.260589,1.02664,0.226078,0.789271
1337,454.988,2,13.493,38.2737,14.3716,1.60032,0.0410851,0.260585,1.02667,0.226093,0.789245
1338,454.62,2,13.4929,38.2772,14.3709,1.60033,0.0410811,0.260584,1.02663,0.226099,0.789223
1339,461.263,2,13.4928,38.2822,14.3721,1.60041,0.0410819,0.260584,1.02653,0.226097,0.78919
1340,464.062,2,13.4928,38.2832,14.3729,1.6005,0.0410847,0.260574,1.02635,0.226119,0.789145
1341,467.149,2,13.4928,38.281,14.3744,1.60063,0.0410827,0.260556,1.02634,0.22618,0.789065
1342,461.985,2,13.4926,38.2802,14.3746,1.6006,0.0410804,0.260549,1.02635,0.226257,0.789041
1343,462.663,2,13.4924,38.2738,14.3743,1.60067,0.0410737,0.260543,1.02624,0.226348,0.789003
1344,473.101,2,13.4923,38.2754,14.3745,1.60067,0.0410795,0.260524,1.02622,0.226435,0.788999
1345,465.655,2,13.4924,38.2763,14.3744,1.60067,0.0410803,0.260523,1.0263,0.22648,0.789003
1346,466.554,2,13.4925,38.2803,14.3738,1.60057,0.0410823,0.260522,1.02646,0.226539,0.789045
1347,473.605,2,13.4924,38.2774,14.3732,1.60054,0.0410869,0.260519,1.02654,0.226615,0.789077
1348,467.512,2,13.4924,38.2784,14.3723,1.60054,0.0410857,0.260511,1.02648,0.226723,0.7891
1349,470.567,2,13.4924,38.2718,14.3722,1.60058,0.0410842,0.260511,1.02654,0.226803,0.789108
1350,466.619,2,13.4925,38.2697,14.372,1.60073,0.041077,0.260499,1.02662,0.226847,0.789088
1351,467.5,2,13.4924,38.2699,14.3719,1.60071,0.0410828,0.260496,1.02659,0.226893,0.789043
1352,459,2,13.4924,38.2749,14.372,1.60062,0.0410845,0.260498,1.02658,0.226899,0.789126
1353,451.502,2,13.4925,38.2785,14.3723,1.60055,0.0410824,0.260507,1.02651,0.226885,0.78918
1354,459.053,2,13.4925,38.2854,14.3728,1.6006,0.0410773,0.260505,1.02661,0.226874,0.789199
1355,463.5,2,13.4928,38.2866,14.3728,1.60058,0.0410775,0.260503,1.02667,0.226909,0.78924
1356,462.376,2,13.4929,38.2872,14.3722,1.6006,0.0410753,0.260496,1.02667,0.226953,0.789248
1357,475.488,2,13.4931,38.2875,14.3703,1.6006,0.0410821,0.260496,1.02683,0.226968,0.789337
1358,465.497,2,13.493,38.2898,14.3689,1.60056,0.0410846,0.260496,1.02689,0.226979,0.789435
1359,457.883,2,13.493,38.2939,14.3689,1.60048,0.0410856,0.260499,1.02693,0.226982,0.789476
1360,453.814,2,13.4929,38.291,14.3684,1.60053,0.0410827,0.260486,1.0268,0.226984,0.789432
1361,457.824,2,13.493,38.2917,14.3672,1.6006,0.0410784,0.260495,1.02682,0.226966,0.789411
1362,456.448,2,13.4931,38.2863,14.3668,1.60054,0.0410778,0.260491,1.02694,0.226964,0.78939
1363,456.832,2,13.4931,38.2828,14.3667,1.60045,0.041076,0.260488,1.02691,0.226988,0.789506
1364,466.389,2,13.4932,38.2767,14.3653,1.60052,0.0410758,0.260497,1.02692,0.226985,0.789563
1365,466.206,2,13.4932,38.2699,14.3652,1.60057,0.0410795,0.2605,1.02698,0.226966,0.789558
1366,460.934,2,13.4933,38.2653,14.3652,1.60054,0.0410792,0.260506,1.02705,0.226964,0.789614
1367,460.212,2,13.4933,38.2593,14.3658,1.60054,0.0410791,0.260512,1.02715,0.22695,0.789627
1368,456.491,2,13.4931,38.2528,14.3664,1.60049,0.0410758,0.260523,1.02719,0.226938,0.789728
1369,463.073,2,13.4932,38.2454,14.3683,1.60052,0.0410673,0.260534,1.02739,0.22693,0.789893
1370,456.794,2,13.4932,38.2405,14.3697,1.60055,0.0410627,0.260549,1.02732,0.226925,0.78994
1371,456.514,2,13.4933,38.236,14.3708,1.60047,0.0410635,0.260563,1.02731,0.226924,0.789957
1372,456.354,2,13.4932,38.2297,14.3726,1.60039,0.041066,0.260555,1.0274,0.226901,0.789979
1373,465.507,2,13.4931,38.2212,14.3737,1.60043,0.041067,0.260551,1.0275,0.226881,0.790064
1374,453.646,2,13.493,38.2142,14.3748,1.60054,0.0410553,0.260544,1.02754,0.226867,0.790053
1375,460.451,2,13.4931,38.2105,14.376,1.60054,0.0410516,0.260535,1.02773,0.226851,0.790139
1376,453.115,2,13.4931,38.2023,14.3777,1.60045,0.0410483,0.260536,1.02794,0.226846,0.790115
1377,456.14,2,13.493,38.1978,14.3797,1.60039,0.0410437,0.260542,1.0281,0.226862,0.790089
1378,461.842,2,13.493,38.1976,14.3805,1.60039,0.0410437,0.260549,1.02807,0.226903,0.790019
1379,463.216,2,13.493,38.2011,14.3803,1.60047,0.0410389,0.260552,1.02813,0.226945,0.789915
1380,467.094,2,13.4931,38.2036,14.3806,1.60071,0.0410278,0.26057,1.02817,0.226974,0.789817
1381,462.375,2,13.4932,38.208,14.3808,1.60067,0.0410295,0.260579,1.02814,0.227022,0.789751
1382,466.135,2,13.4932,38.2147,14.3818,1.60067,0.0410281,0.260583,1.02837,0.227059,0.789734
1383,457.137,2,13.4933,38.2182,14.3823,1.60074,0.0410167,0.26059,1.02839,0.227085,0.789748
1384,455.538,2,13.4934,38.2194,14.3825,1.60072,0.0410132,0.260599,1.0284,0.22711,0.789675
1385,450.243,2,13.4935,38.221,14.3828,1.60075,0.041001,0.260608,1.02843,0.22712,0.789639
1386,456.163,2,13.4934,38.2215,14.3835,1.60075,0.0409987,0.260606,1.02843,0.227126,0.789649
1387,457.104,2,13.4933,38.2221,14.3827,1.60086,0.0409922,0.260604,1.02834,0.22712,0.789642
1388,448.452,2,13.4933,38.2171,14.3824,1.60082,0.040986,0.260605,1.02828,0.227119,0.789656
1389,443.842,2,13.4932,38.211,14.3822,1.60075,0.0409801,0.260609,1.02817,0.227122,0.789578
1390,449.309,2,13.4932,38.2082,14.3814,1.60071,0.0409759,0.260603,1.02808,0.227119,0.789598
1391,454.442,2,13.4931,38.2033,14.3814,1.6006,0.0409798,0.260604,1.02797,0.227125,0.789587
1392,458.277,2,13.4931,38.2029,14.3805,1.60053,0.040985,0.260604,1.02785,0.227134,0.789558
1393,458.773,2,13.493,38.2034,14.3801,1.60052,0.0409883,0.260603,1.02781,0.227114,0.789537
1394,458.835,2,13.493,38.2021,14.3794,1.60052,0.0409878,0.260611,1.02786,0.227097,0.789555
1395,460.837,2,13.4929,38.2036,14.3783,1.60052,0.0409873,0.260605,1.02793,0.227098,0.789603
1396,466.444,2,13.4928,38.1996,14.3778,1.60054,0.04099,0.260615,1.0279,0.2271,0.789659
1397,461.722,2,13.4928,38.1985,14.3788,1.60051,0.0409905,0.260615,1.02797,0.227102,0.789702
1398,468.167,2,13.4926,38.1968,14.3791,1.60043,0.0409978,0.260612,1.02804,0.227141,0.789673
1399,454.519,2,13.4925,38.1945,14.3799,1.60037,0.0409979,0.260603,1.02806,0.22713,0.789701
1400,446.369,2,13.4924,38.199,14.3808,1.60029,0.0409945,0.260598,1.02811,0.227093,0.789695
1401,449.448,2,13.4922,38.2031,14.3817,1.60016,0.0409971,0.260601,1.02809,0.227056,0.789697
1402,455.641,2,13.4923,38.2064,14.3818,1.60019,0.040992,0.260593,1.02818,0.227038,0.78971
1403,453.88,2,13.4922,38.2081,14.3816,1.60016,0.0409854,0.260588,1.02838,0.227036,0.789687
1404,452.74,2,13.4922,38.2048,14.3818,1.60009,0.0409846,0.260584,1.02842,0.22702,0.789696
1405,459.95,2,13.4922,38.1946,14.3821,1.60014,0.0409803,0.260573,1.02851,0.227018,0.789735
1406,465.914,2,13.4921,38.1916,14.3841,1.60014,0.0409881,0.26057,1.02857,0.226991,0.789726
1407,455.44,2,13.4921,38.1873,14.3851,1.60018,0.0409834,0.260576,1.02868,0.226971,0.789657
1408,456.715,2,13.492,38.1868,14.3871,1.60022,0.0409789,0.260581,1.02885,0.226937,0.789617
1409,466.868,2,13.492,38.1813,14.3881,1.60022,0.0409849,0.260584,1.02888,0.22693,0.789634
1410,462.336,2,13.4919,38.1768,14.39,1.60038,0.0409792,0.260578,1.02889,0.22691,0.78967
1411,450.041,2,13.4918,38.1727,14.3906,1.60033,0.0409786,0.260569,1.02884,0.226899,0.789637
1412,455.917,2,13.4917,38.1746,14.3908,1.60033,0.0409807,0.260556,1.02874,0.226891,0.789639
1413,458.483,2,13.4917,38.178,14.3905,1.60029,0.040984,0.260559,1.02874,0.226879,0.789592
1414,450.048,2,13.4917,38.1799,14.3903,1.60026,0.0409835,0.260557,1.02866,0.226859,0.789554
1415,450.782,2,13.4917,38.1774,14.3896,1.6003,0.0409776,0.260557,1.02862,0.226831,0.78954
1416,457.041,2,13.4917,38.1773,14.389,1.6003,0.0409776,0.260563,1.02864,0.226811,0.789512
1417,462.034,2,13.4915,38.1722,14.3887,1.60027,0.0409807,0.26056,1.02872,0.226788,0.789553
1418,458.453,2,13.4916,38.1655,14.3879,1.60024,0.0409817,0.260562,1.02862,0.226789,0.789608
1419,454.262,2,13.4917,38.1578,14.3877,1.60031,0.0409776,0.260559,1.0285,0.226782,0.789591
1420,448.548,2,13.4918,38.1547,14.386,1.60029,0.0409682,0.260563,1.02844,0.226797,0.789603
1421,463,2,13.4919,38.148,14.3843,1.60039,0.0409627,0.260567,1.02836,0.226817,0.789669
1422,459.881,2,13.492,38.1389,14.3816,1.60043,0.0409624,0.260563,1.02828,0.226809,0.789725
1423,469.688,2,13.492,38.1304,14.3799,1.60048,0.0409628,0.260552,1.02838,0.226809,0.789859
1424,462.158,2,13.4919,38.1226,14.3792,1.60043,0.0409671,0.260546,1.02836,0.226792,0.789979
1425,457.711,2,13.4919,38.1205,14.3784,1.6004,0.0409654,0.260538,1.0284,0.226776,0.790113
1426,454.409,2,13.4919,38.1128,14.3772,1.60036,0.0409625,0.260542,1.02836,0.226759,0.790241
1427,463.939,2,13.4919,38.1029,14.3774,1.60046,0.040962,0.260533,1.02832,0.226732,0.790339
1428,463.195,2,13.4919,38.0952,14.3773,1.60046,0.0409647,0.260532,1.02837,0.226712,0.790408
1429,466.07,2,13.4918,38.0916,14.3777,1.60038,0.0409713,0.260536,1.02838,0.226704,0.79053
1430,471.745,2,13.4917,38.0841,14.3781,1.60037,0.0409783,0.26054,1.02849,0.226698,0.790569
1431,468.26,2,13.4917,38.0746,14.3783,1.60037,0.0409812,0.260541,1.02857,0.226697,0.790678
1432,462.432,2,13.4916,38.0729,14.3777,1.60026,0.0409865,0.260538,1.02866,0.2267,0.790726
1433,463.653,2,13.4914,38.0681,14.3764,1.60022,0.0409899,0.260538,1.02863,0.226711,0.790769
1434,452.5,2,13.4915,38.0608,14.3762,1.60029,0.0409805,0.260535,1.02862,0.226719,0.790733
1435,462.449,2,13.4916,38.0557,14.3758,1.60037,0.040975,0.260533,1.02883,0.22672,0.790693
1436,461.796,2,13.4915,38.0525,14.373,1.60032,0.0409743,0.260531,1.02891,0.226731,0.790781
1437,457.639,2,13.4915,38.0495,14.371,1.60027,0.0409769,0.260532,1.02885,0.22672,0.790838
1438,452.72,2,13.4915,38.0492,14.3705,1.6001,0.0409809,0.260536,1.02875,0.226725,0.790883
1439,469.184,2,13.4914,38.0556,14.3697,1.60012,0.0409872,0.260536,1.02866,0.226722,0.790953
1440,463.887,2,13.4915,38.0611,14.3684,1.60012,0.040988,0.260535,1.0286,0.226753,0.791032
1441,462.122,2,13.4916,38.069,14.368,1.60021,0.0409838,0.260539,1.02851,0.226776,0.791035
1442,455.416,2,13.4917,38.0749,14.3686,1.60041,0.04097,0.260535,1.02848,0.226774,0.79097
1443,458.491,2,13.4917,38.075,14.3691,1.60035,0.0409742,0.26054,1.02843,0.226774,0.790951
1444,457.375,2,13.4917,38.0709,14.369,1.60035,0.0409738,0.260532,1.02839,0.226788,0.790933
1445,458.003,2,13.4916,38.0693,14.3682,1.60029,0.0409749,0.260531,1.02838,0.226774,0.791016
1446,457.628,2,13.4916,38.0631,14.3681,1.60029,0.0409772,0.260528,1.02846,0.226725,0.791046
1447,459.12,2,13.4915,38.0594,14.3678,1.60019,0.0409846,0.260516,1.02847,0.226702,0.791086
1448,459.764,2,13.4914,38.0549,14.3658,1.60007,0.0409925,0.260508,1.02834,0.226671,0.791255
1449,462.245,2,13.4915,38.0555,14.3643,1.60005,0.0409985,0.260509,1.02827,0.226621,0.791376
1450,457.044,2,13.4915,38.0567,14.3626,1.60005,0.0410012,0.260506,1.02825,0.22657,0.791452
1451,459.553,2,13.4916,38.0598,14.3615,1.60013,0.0410002,0.260505,1.0283,0.226531,0.791446
1452,465.895,2,13.4917,38.0616,14.361,1.60021,0.0409985,0.2605,1.02838,0.226506,0.791566
1453,468.371,2,13.4916,38.0608,14.36,1.60038,0.0410012,0.260492,1.02834,0.226456,0.79159
1454,467.376,2,13.4917,38.0638,14.3593,1.60046,0.0410027,0.260485,1.02835,0.226463,0.791614
1455,459.927,2,13.4918,38.0626,14.359,1.60056,0.0409974,0.260479,1.02824,0.226465,0.791683
1456,449.651,2,13.4919,38.065,14.359,1.60046,0.0409949,0.260477,1.02829,0.226463,0.791692
1457,455.472,2,13.492,38.0646,14.3589,1.60046,0.0409931,0.260482,1.02829,0.226462,0.791638
1458,459.626,2,13.492,38.0628,14.3586,1.60046,0.0409927,0.26048,1.02836,0.226455,0.791659
1459,458.394,2,13.492,38.0662,14.3592,1.60042,0.0409948,0.26047,1.02834,0.226448,0.791698
1460,459.216,2,13.4918,38.0643,14.3597,1.60031,0.0410019,0.260463,1.02833,0.226432,0.791726
1461,458.71,2,13.4919,38.066,14.3598,1.60025,0.041006,0.26046,1.02838,0.226417,0.791715
1462,464.757,2,13.4919,38.0674,14.36,1.60019,0.0410163,0.260457,1.0283,0.226395,0.791752
1463,464.144,2,13.492,38.0709,14.36,1.6002,0.0410189,0.26046,1.02836,0.226366,0.791802
1464,461.308,2,13.4919,38.0732,14.3608,1.60012,0.0410269,0.260455,1.0283,0.226348,0.791836
1465,462.74,2,13.4919,38.0799,14.3611,1.60018,0.0410266,0.260448,1.02846,0.226319,0.79182
1466,455.978,2,13.492,38.0876,14.362,1.60018,0.0410255,0.26045,1.02857,0.226291,0.791792
1467,452.563,2,13.492,38.0983,14.3622,1.60029,0.0410162,0.260449,1.02853,0.22627,0.79177
1468,454.549,2,13.4918,38.1084,14.3612,1.60024,0.0410176,0.260449,1.0285,0.226263,0.791729
1469,458.658,2,13.4918,38.1111,14.3594,1.60027,0.0410162,0.26045,1.02848,0.226249,0.791751
