iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtCLCRMLMIN,omega_Cl,omega_Q,omega_V1,omega_V2
12658,455.26,2,6.6766,24.363,12.824,1.52452,0.0430843,0.705125,0.244098,1.00813,0.264906,0.93235
12659,472.224,2,6.6766,24.363,12.8239,1.52454,0.0430841,0.705123,0.244098,1.00814,0.264903,0.932363
12660,467.744,2,6.67658,24.363,12.8238,1.52454,0.0430839,0.705125,0.244098,1.00815,0.2649,0.932372
12661,464.163,2,6.67656,24.3629,12.8238,1.52453,0.0430847,0.705129,0.244097,1.00816,0.264895,0.932383
12662,468.847,2,6.67652,24.363,12.8236,1.52452,0.0430855,0.705133,0.244097,1.00817,0.264891,0.932404
12663,461.346,2,6.67655,24.3631,12.8235,1.52451,0.0430858,0.705129,0.244095,1.00817,0.264886,0.932418
12664,469.27,2,6.67654,24.363,12.8234,1.52451,0.0430863,0.705131,0.244095,1.00819,0.264882,0.932423
12665,469.766,2,6.6765,24.363,12.8233,1.52451,0.0430873,0.705139,0.244094,1.00821,0.264877,0.932416
12666,474.676,2,6.67654,24.3629,12.8232,1.52451,0.043088,0.705134,0.244094,1.00822,0.264873,0.932418
12667,464.603,2,6.67661,24.3628,12.8232,1.52452,0.043088,0.705123,0.244094,1.00824,0.264869,0.932412
12668,467.564,2,6.6766,24.3628,12.8232,1.5245,0.0430892,0.705125,0.244094,1.00825,0.264864,0.932418
12669,458.281,2,6.67662,24.3628,12.8232,1.52449,0.0430898,0.705124,0.244094,1.00826,0.26486,0.932414
12670,464.403,2,6.67663,24.3628,12.8232,1.52448,0.0430903,0.705123,0.244094,1.00826,0.264857,0.93242
12671,469.941,2,6.67669,24.3629,12.8232,1.52448,0.0430904,0.705113,0.244095,1.00828,0.264853,0.932428
12672,460.9,2,6.67664,24.3628,12.8232,1.52449,0.0430901,0.705117,0.244094,1.00828,0.26485,0.932427
12673,471.365,2,6.67664,24.3629,12.8232,1.5245,0.0430905,0.705119,0.244092,1.00828,0.264845,0.932447
12674,464.17,2,6.67663,24.3629,12.823,1.52449,0.0430908,0.705122,0.244093,1.00829,0.264842,0.932467
12675,463.187,2,6.67659,24.3629,12.8229,1.52448,0.0430906,0.705128,0.244094,1.0083,0.264841,0.93247
12676,460.646,2,6.67655,24.3629,12.8231,1.52448,0.0430908,0.705134,0.244096,1.0083,0.264838,0.932466
12677,462.483,2,6.67655,24.3629,12.8232,1.52448,0.0430905,0.705135,0.244096,1.00832,0.264837,0.932459
12678,456.749,2,6.67652,24.3629,12.8231,1.52448,0.0430899,0.705139,0.244097,1.00832,0.264835,0.932445
12679,459.587,2,6.67651,24.3628,12.8231,1.52448,0.0430897,0.70514,0.244097,1.00833,0.264836,0.932443
12680,459.436,2,6.67651,24.3628,12.8231,1.52447,0.0430895,0.705138,0.244096,1.00833,0.264837,0.932443
12681,453.842,2,6.67654,24.3628,12.8232,1.52447,0.0430894,0.705135,0.244096,1.00832,0.264835,0.932431
12682,465.868,2,6.67648,24.3627,12.8233,1.52447,0.0430899,0.705143,0.244096,1.00833,0.264833,0.932418
12683,451.91,2,6.67645,24.3626,12.8233,1.52447,0.04309,0.705148,0.244095,1.00833,0.26483,0.9324
12684,453.703,2,6.67649,24.3625,12.8234,1.52446,0.0430899,0.705141,0.244095,1.00832,0.264828,0.932392
12685,458.824,2,6.6765,24.3624,12.8236,1.52446,0.0430899,0.705137,0.244094,1.00834,0.264825,0.93238
12686,462.522,2,6.6765,24.3623,12.8236,1.52445,0.0430902,0.705138,0.244095,1.00833,0.264826,0.93237
12687,459.138,2,6.67648,24.3622,12.8237,1.52445,0.0430901,0.705141,0.244094,1.00835,0.264825,0.932363
12688,466.895,2,6.6764,24.3622,12.8237,1.52446,0.04309,0.705152,0.244094,1.00835,0.264823,0.932361
12689,450.998,2,6.67639,24.3621,12.8238,1.52444,0.0430901,0.705154,0.244094,1.00835,0.264818,0.93237
12690,459.316,2,6.67633,24.362,12.8239,1.52445,0.0430896,0.705163,0.244093,1.00835,0.264814,0.93237
12691,469.008,2,6.67635,24.3619,12.8239,1.52446,0.0430898,0.705159,0.244093,1.00836,0.264812,0.932372
12692,474.549,2,6.67636,24.3618,12.8238,1.52446,0.0430902,0.705158,0.244094,1.00836,0.264814,0.932372
12693,464.246,2,6.67635,24.3617,12.8237,1.52446,0.0430905,0.70516,0.244094,1.00837,0.264811,0.932375
12694,462.281,2,6.67635,24.3617,12.8238,1.52446,0.0430907,0.705159,0.244095,1.00837,0.264809,0.932369
12695,458.661,2,6.67635,24.3617,12.8237,1.52445,0.0430909,0.705159,0.244095,1.00836,0.264805,0.932367
12696,456.559,2,6.67628,24.3617,12.8236,1.52445,0.0430909,0.705169,0.244094,1.00836,0.264802,0.932364
12697,468.411,2,6.67635,24.3617,12.8235,1.52445,0.0430912,0.705161,0.244095,1.00837,0.2648,0.932365
12698,459.519,2,6.67638,24.3618,12.8235,1.52444,0.0430914,0.705156,0.244095,1.00837,0.264799,0.932369
12699,462.013,2,6.67641,24.3619,12.8233,1.52443,0.0430917,0.705152,0.244095,1.00836,0.264798,0.932382
12700,459.308,2,6.67647,24.3621,12.8231,1.52442,0.0430922,0.705141,0.244095,1.00834,0.264797,0.932397
12701,459.399,2,6.67651,24.3621,12.823,1.52441,0.0430924,0.705136,0.244094,1.00833,0.264795,0.932406
12702,460.89,2,6.67649,24.3623,12.823,1.52442,0.0430921,0.705136,0.244093,1.00833,0.264793,0.932414
12703,465.107,2,6.67647,24.3623,12.8229,1.52442,0.043092,0.705138,0.244093,1.00833,0.264792,0.932422
12704,458.58,2,6.67646,24.3624,12.8228,1.52441,0.0430921,0.705138,0.244092,1.00832,0.264791,0.932423
12705,462.487,2,6.67647,24.3625,12.8229,1.52442,0.0430917,0.705138,0.244093,1.00833,0.264789,0.932431
12706,463.058,2,6.6765,24.3625,12.8227,1.52442,0.0430912,0.705133,0.244093,1.00834,0.264788,0.932437
12707,469.571,2,6.67646,24.3626,12.8228,1.52443,0.0430913,0.705137,0.244092,1.00833,0.26479,0.932428
12708,471.661,2,6.6765,24.3627,12.8226,1.52444,0.0430919,0.705132,0.244093,1.00832,0.264791,0.932416
12709,465.124,2,6.67647,24.3627,12.8226,1.52444,0.043092,0.705138,0.244093,1.00832,0.264791,0.932423
12710,469.062,2,6.67644,24.3627,12.8226,1.52445,0.0430922,0.705141,0.244094,1.00831,0.264789,0.932435
12711,466.228,2,6.67638,24.3627,12.8225,1.52445,0.0430923,0.705151,0.244094,1.00832,0.264787,0.932442
12712,461.879,2,6.67639,24.3627,12.8224,1.52445,0.0430922,0.70515,0.244094,1.00832,0.264786,0.932439
12713,463.096,2,6.67644,24.3628,12.8224,1.52444,0.0430926,0.705143,0.244095,1.00833,0.264784,0.932427
12714,462.268,2,6.67647,24.3628,12.8223,1.52443,0.0430933,0.705137,0.244094,1.00834,0.264783,0.932426
12715,460.446,2,6.67651,24.3628,12.8221,1.52442,0.0430937,0.705131,0.244095,1.00834,0.264781,0.932425
12716,461.846,2,6.67648,24.3628,12.8222,1.52441,0.0430939,0.705135,0.244094,1.00833,0.264779,0.932437
12717,458.087,2,6.67642,24.3628,12.8221,1.52441,0.0430937,0.705145,0.244094,1.00832,0.264777,0.932437
12718,457.394,2,6.67636,24.3629,12.8219,1.5244,0.0430939,0.705153,0.244093,1.00833,0.264772,0.932449
12719,468.635,2,6.67634,24.3631,12.8218,1.5244,0.0430945,0.705156,0.244092,1.00831,0.264769,0.932475
12720,460.81,2,6.67637,24.3632,12.8217,1.52439,0.0430949,0.705152,0.24409,1.0083,0.264765,0.932493
12721,460.354,2,6.67644,24.3634,12.8216,1.52438,0.0430956,0.70514,0.244089,1.00829,0.264762,0.932505
12722,461.411,2,6.67645,24.3635,12.8216,1.52439,0.0430949,0.705138,0.244089,1.00828,0.264762,0.932514
12723,460.437,2,6.67646,24.3636,12.8215,1.52439,0.0430948,0.705137,0.244089,1.00829,0.264761,0.932512
12724,461.478,2,6.67651,24.3636,12.8215,1.52439,0.0430951,0.70513,0.244088,1.00828,0.264759,0.932505
12725,455.734,2,6.67648,24.3637,12.8215,1.52439,0.0430945,0.705134,0.244088,1.00829,0.264759,0.932501
12726,461.991,2,6.67647,24.3637,12.8213,1.5244,0.0430939,0.705134,0.244088,1.00829,0.26476,0.932496
12727,467.846,2,6.67648,24.3638,12.8211,1.52441,0.0430941,0.705133,0.244087,1.00828,0.264763,0.932483
12728,466.271,2,6.67649,24.3639,12.8211,1.52441,0.0430938,0.705131,0.244087,1.0083,0.264766,0.932485
12729,475.236,2,6.67647,24.364,12.8209,1.52441,0.0430936,0.705135,0.244086,1.00832,0.264768,0.932503
12730,466.456,2,6.67646,24.3641,12.8208,1.52442,0.0430937,0.705137,0.244085,1.00831,0.26477,0.932508
12731,460.204,2,6.67648,24.3641,12.8209,1.52441,0.0430941,0.705134,0.244085,1.00831,0.26477,0.932503
12732,465.256,2,6.67647,24.3641,12.8209,1.52439,0.0430952,0.705134,0.244084,1.00829,0.264771,0.932508
12733,461.432,2,6.67641,24.3641,12.8209,1.52439,0.043095,0.705144,0.244083,1.00829,0.264773,0.93251
12734,467.717,2,6.67633,24.3641,12.8209,1.52439,0.0430948,0.705157,0.244084,1.00829,0.264779,0.932512
12735,465.763,2,6.67636,24.364,12.8209,1.52439,0.0430951,0.705154,0.244084,1.00829,0.264782,0.932497
12736,455.055,2,6.6763,24.364,12.821,1.52439,0.0430947,0.705162,0.244084,1.0083,0.264785,0.932489
12737,457.062,2,6.67628,24.3639,12.821,1.52439,0.0430937,0.705165,0.244085,1.00831,0.264788,0.932473
12738,461.595,2,6.67628,24.3639,12.821,1.5244,0.0430933,0.705165,0.244085,1.00831,0.26479,0.932457
12739,460.883,2,6.67625,24.3638,12.821,1.52439,0.0430931,0.70517,0.244084,1.00832,0.264794,0.932454
12740,467.261,2,6.67621,24.3638,12.821,1.52439,0.0430933,0.705176,0.244083,1.00832,0.264797,0.932455
12741,473.854,2,6.67618,24.3638,12.8212,1.52439,0.0430936,0.705181,0.244084,1.00834,0.264799,0.932451
12742,467.498,2,6.6761,24.3638,12.8212,1.52439,0.043094,0.705193,0.244084,1.00835,0.264801,0.932438
12743,465.657,2,6.67609,24.3638,12.8212,1.5244,0.043094,0.705195,0.244083,1.00834,0.264804,0.932423
12744,461.775,2,6.6761,24.3638,12.8214,1.52441,0.0430937,0.705191,0.244081,1.00833,0.264808,0.932413
12745,467.922,2,6.67603,24.3638,12.8216,1.5244,0.0430939,0.705202,0.244081,1.00834,0.264813,0.93241
12746,466.304,2,6.67601,24.3637,12.8216,1.5244,0.0430942,0.705205,0.244083,1.00834,0.264819,0.932403
12747,466.337,2,6.67601,24.3638,12.8214,1.5244,0.043094,0.705205,0.244083,1.00834,0.264822,0.932416
12748,466.652,2,6.67602,24.3638,12.8211,1.5244,0.0430942,0.705203,0.244082,1.00833,0.264821,0.932426
12749,469.678,2,6.67602,24.3638,12.8211,1.52439,0.0430953,0.705203,0.244082,1.00832,0.264821,0.932431
12750,461.625,2,6.67606,24.3638,12.8211,1.52438,0.0430959,0.705197,0.244082,1.00829,0.26482,0.93244
12751,474.441,2,6.67605,24.3639,12.821,1.52439,0.043097,0.705197,0.244083,1.00828,0.26482,0.932438
12752,475.351,2,6.67613,24.3638,12.821,1.52439,0.0430976,0.705187,0.244083,1.00828,0.264821,0.93244
12753,462.788,2,6.67616,24.3638,12.821,1.52439,0.043098,0.705182,0.244082,1.00826,0.264821,0.932435
12754,468.07,2,6.67618,24.3638,12.821,1.52438,0.043099,0.705179,0.244082,1.00828,0.26482,0.932431
12755,462.798,2,6.67615,24.3637,12.821,1.52438,0.0430989,0.705184,0.244082,1.00829,0.264818,0.932423
12756,461.045,2,6.67615,24.3637,12.8211,1.52439,0.0430986,0.705183,0.244082,1.00829,0.264816,0.932419
12757,462.936,2,6.67618,24.3637,12.821,1.5244,0.0430979,0.70518,0.244082,1.0083,0.264813,0.932413
12758,464.103,2,6.67616,24.3636,12.8209,1.52441,0.0430978,0.705182,0.244082,1.0083,0.264812,0.932411
12759,460.983,2,6.6762,24.3635,12.8208,1.52441,0.0430974,0.705176,0.244083,1.0083,0.264811,0.932403
12760,459.129,2,6.67616,24.3634,12.8207,1.52441,0.0430972,0.705183,0.244083,1.0083,0.264812,0.932396
12761,453.39,2,6.67617,24.3633,12.8207,1.52441,0.0430968,0.705183,0.244082,1.00829,0.264814,0.932402
12762,453.638,2,6.67615,24.3632,12.8206,1.5244,0.043096,0.705184,0.244082,1.00828,0.264815,0.932414
12763,477.401,2,6.6762,24.3632,12.8204,1.52441,0.0430964,0.705176,0.244081,1.00828,0.264817,0.932423
12764,467.194,2,6.67619,24.3632,12.8203,1.52441,0.0430969,0.705178,0.24408,1.00828,0.26482,0.932422
12765,461.165,2,6.67619,24.3632,12.8204,1.52441,0.043097,0.705176,0.244078,1.00828,0.264821,0.932412
12766,462.304,2,6.6762,24.3633,12.8201,1.52441,0.0430971,0.705176,0.244078,1.00827,0.264818,0.932422
12767,466.354,2,6.67626,24.3633,12.8201,1.52441,0.0430975,0.705166,0.244078,1.00828,0.264818,0.932413
12768,462.715,2,6.67629,24.3633,12.8201,1.52441,0.0430974,0.705161,0.244079,1.00828,0.264816,0.932406
12769,463.009,2,6.67626,24.3633,12.8202,1.5244,0.043098,0.705165,0.244078,1.00829,0.264814,0.932406
12770,465.997,2,6.67623,24.3633,12.8202,1.52439,0.0430987,0.70517,0.244077,1.0083,0.26481,0.93242
12771,463.395,2,6.67628,24.3632,12.8202,1.52439,0.0430988,0.705162,0.244078,1.0083,0.264809,0.932418
12772,454.703,2,6.6763,24.3633,12.8203,1.52438,0.0430988,0.705158,0.244078,1.00829,0.264808,0.932414
12773,461.49,2,6.67627,24.3633,12.8204,1.52437,0.0430991,0.705163,0.244079,1.00829,0.264808,0.932411
12774,458.048,2,6.67627,24.3632,12.8206,1.52437,0.0430991,0.705162,0.244078,1.00828,0.26481,0.932401
12775,455.742,2,6.6763,24.3632,12.8208,1.52437,0.0430986,0.705158,0.244078,1.00827,0.264812,0.932393
12776,462.745,2,6.67627,24.3633,12.8208,1.52437,0.0430985,0.70516,0.244078,1.00828,0.264811,0.932389
12777,458.923,2,6.67633,24.3633,12.8209,1.52438,0.0430975,0.705151,0.244078,1.00828,0.264811,0.932384
12778,464.878,2,6.67633,24.3633,12.8209,1.52438,0.0430981,0.705151,0.244079,1.00827,0.26481,0.93238
12779,460.483,2,6.67636,24.3633,12.8208,1.52437,0.0430981,0.705147,0.24408,1.00827,0.264807,0.93239
12780,461.068,2,6.67633,24.3633,12.8207,1.52437,0.0430979,0.705151,0.244082,1.00828,0.264804,0.932396
12781,466.368,2,6.67637,24.3632,12.8207,1.52438,0.0430979,0.705146,0.244083,1.00827,0.264802,0.932394
12782,451.075,2,6.67639,24.3631,12.8209,1.52437,0.0430976,0.705143,0.244082,1.00827,0.264801,0.93239
12783,456.688,2,6.67641,24.3631,12.8209,1.52436,0.0430981,0.70514,0.244082,1.00825,0.264798,0.932386
12784,458.49,2,6.67644,24.3631,12.8209,1.52437,0.0430976,0.705135,0.244081,1.00823,0.264796,0.932388
12785,458.627,2,6.6764,24.3631,12.8208,1.52436,0.0430979,0.70514,0.24408,1.00823,0.264795,0.93238
12786,461.281,2,6.67644,24.363,12.8209,1.52437,0.0430978,0.705133,0.244079,1.00823,0.264793,0.932379
12787,466.684,2,6.67643,24.363,12.821,1.52437,0.0430986,0.705134,0.244077,1.00823,0.264789,0.932366
12788,456.631,2,6.6764,24.3629,12.8211,1.52437,0.0430984,0.705137,0.244076,1.00823,0.264789,0.932356
12789,449.873,2,6.67635,24.3628,12.8211,1.52437,0.043098,0.705145,0.244075,1.00823,0.264783,0.932348
12790,461.449,2,6.6763,24.3628,12.8211,1.52436,0.0430983,0.705154,0.244075,1.00823,0.264781,0.93235
12791,462.431,2,6.67628,24.3629,12.8211,1.52436,0.0430981,0.705158,0.244076,1.00823,0.264782,0.93235
12792,463.237,2,6.67624,24.3629,12.821,1.52436,0.0430985,0.705165,0.244077,1.00823,0.264781,0.932344
12793,469.261,2,6.67622,24.363,12.8209,1.52436,0.0430987,0.705168,0.244078,1.00824,0.264779,0.932352
12794,470.744,2,6.67625,24.363,12.8208,1.52437,0.0430987,0.705164,0.244078,1.00824,0.264778,0.932358
12795,468.322,2,6.67626,24.3631,12.8208,1.52437,0.0430991,0.705162,0.244077,1.00825,0.264777,0.932366
12796,468.291,2,6.67625,24.3632,12.8206,1.52437,0.0430994,0.705163,0.244078,1.00825,0.264776,0.932361
12797,463.103,2,6.67624,24.3632,12.8206,1.52438,0.0430991,0.705164,0.24408,1.00823,0.264776,0.932357
12798,456.683,2,6.67627,24.3631,12.8205,1.52438,0.0430989,0.70516,0.244081,1.00821,0.264774,0.932351
12799,464.512,2,6.67627,24.3631,12.8203,1.52437,0.0430992,0.70516,0.244081,1.00822,0.264776,0.932349
12800,463.072,2,6.67627,24.363,12.8201,1.52438,0.0430986,0.70516,0.244082,1.00823,0.264776,0.932343
12801,462.387,2,6.67625,24.363,12.8202,1.52438,0.043099,0.705163,0.244083,1.00823,0.264774,0.932339
12802,463.83,2,6.67622,24.3631,12.8201,1.52438,0.0430992,0.705168,0.244083,1.00821,0.264774,0.932348
12803,468.616,2,6.67619,24.363,12.8201,1.52438,0.0430993,0.705172,0.244083,1.0082,0.264777,0.932348
12804,464.41,2,6.67617,24.363,12.8202,1.52438,0.0430993,0.705175,0.244083,1.0082,0.26478,0.932349
12805,470.04,2,6.67614,24.363,12.8203,1.52439,0.0430994,0.705179,0.244083,1.00821,0.26478,0.932347
12806,457.123,2,6.6762,24.363,12.8204,1.52439,0.043099,0.70517,0.244082,1.00822,0.264777,0.932347
12807,466.005,2,6.67622,24.363,12.8204,1.52439,0.0430992,0.705166,0.244082,1.00822,0.264775,0.932342
12808,452.604,2,6.6763,24.363,12.8204,1.52438,0.0430992,0.705155,0.244083,1.00822,0.264774,0.932337
12809,461.122,2,6.67631,24.3631,12.8203,1.52438,0.0430991,0.705153,0.244084,1.00821,0.264772,0.932337
12810,457.125,2,6.67629,24.3632,12.8204,1.52437,0.0430995,0.705156,0.244083,1.00821,0.26477,0.932336
12811,466.807,2,6.6763,24.3633,12.8203,1.52437,0.0430998,0.705155,0.244083,1.00821,0.264772,0.932329
12812,467.038,2,6.67629,24.3634,12.8202,1.52437,0.0430998,0.705154,0.244084,1.00822,0.264773,0.932319
12813,460.857,2,6.67623,24.3634,12.8202,1.52437,0.0430999,0.705163,0.244084,1.00821,0.264771,0.932319
12814,470.111,2,6.67625,24.3634,12.8201,1.52437,0.0431007,0.70516,0.244083,1.0082,0.26477,0.932319
12815,462.515,2,6.67626,24.3634,12.8201,1.52438,0.0431008,0.705158,0.244083,1.0082,0.264769,0.93231
12816,458.669,2,6.67624,24.3634,12.82,1.52439,0.0431,0.705161,0.244083,1.00819,0.26477,0.932306
12817,465.309,2,6.67625,24.3635,12.8201,1.52439,0.0431002,0.70516,0.244082,1.00818,0.264773,0.932312
12818,469.561,2,6.67626,24.3635,12.82,1.5244,0.0431002,0.705159,0.244081,1.00818,0.264771,0.932328
12819,455.096,2,6.67625,24.3636,12.8201,1.5244,0.0430999,0.70516,0.24408,1.00816,0.26477,0.932336
12820,450.558,2,6.67625,24.3636,12.82,1.52439,0.0430996,0.705157,0.244079,1.00815,0.26477,0.932332
12821,466.869,2,6.67623,24.3636,12.8202,1.5244,0.0430999,0.70516,0.244078,1.00814,0.26477,0.932325
12822,461.239,2,6.67624,24.3637,12.8205,1.5244,0.0430997,0.705159,0.244077,1.00814,0.264771,0.932329
12823,452.018,2,6.67621,24.3637,12.8207,1.5244,0.0430988,0.705163,0.244077,1.00814,0.26477,0.932322
12824,452.762,2,6.67619,24.3637,12.8209,1.5244,0.0430981,0.705166,0.244078,1.00813,0.264768,0.932315
12825,456.139,2,6.67616,24.3636,12.8211,1.5244,0.043098,0.70517,0.244078,1.00812,0.264767,0.932317
12826,465.572,2,6.67617,24.3636,12.8212,1.5244,0.043098,0.70517,0.244077,1.00812,0.264767,0.932324
12827,466.037,2,6.67616,24.3636,12.8213,1.52438,0.0430991,0.705171,0.244077,1.00813,0.264763,0.932326
12828,467.462,2,6.67615,24.3636,12.8212,1.52438,0.0430993,0.705172,0.244076,1.00815,0.264762,0.932322
12829,463.978,2,6.6762,24.3636,12.8213,1.52438,0.0430997,0.705164,0.244075,1.00815,0.264762,0.932321
12830,463.309,2,6.67626,24.3636,12.8213,1.52437,0.0430999,0.705156,0.244074,1.00815,0.264763,0.932324
12831,472.369,2,6.67628,24.3636,12.8211,1.52438,0.0431002,0.705153,0.244074,1.00814,0.264763,0.932332
12832,477.195,2,6.67629,24.3636,12.8208,1.5244,0.0431,0.705154,0.244075,1.00815,0.264769,0.932338
12833,472.658,2,6.6763,24.3636,12.8206,1.52441,0.0430994,0.705152,0.244076,1.00815,0.264773,0.932345
12834,476.061,2,6.67631,24.3636,12.8204,1.52441,0.0430994,0.705152,0.244078,1.00815,0.264781,0.932368
12835,477.713,2,6.67631,24.3636,12.8202,1.52441,0.0430998,0.705151,0.244078,1.00815,0.264784,0.932391
12836,453.259,2,6.67632,24.3636,12.8201,1.5244,0.0430996,0.705149,0.244078,1.00814,0.264787,0.932388
12837,463.738,2,6.67636,24.3637,12.82,1.52439,0.0430995,0.705145,0.24408,1.00814,0.26479,0.932394
12838,467.432,2,6.67631,24.3638,12.82,1.5244,0.0430993,0.705152,0.24408,1.00813,0.264795,0.932397
12839,457.818,2,6.67631,24.3638,12.8199,1.5244,0.0430985,0.70515,0.24408,1.00813,0.264797,0.932384
12840,452.238,2,6.67629,24.3638,12.8199,1.52439,0.0430983,0.705154,0.244082,1.00811,0.264797,0.932378
12841,464.371,2,6.67636,24.3639,12.8198,1.52439,0.0430989,0.705143,0.244081,1.00813,0.264796,0.932361
12842,467.332,2,6.67631,24.3639,12.82,1.52438,0.0430991,0.705151,0.244081,1.00814,0.264797,0.932376
12843,464.23,2,6.67629,24.3639,12.82,1.52436,0.0430997,0.705154,0.244081,1.00815,0.264799,0.93239
12844,461.654,2,6.67629,24.3639,12.8201,1.52435,0.0430998,0.705155,0.244081,1.00816,0.264798,0.932387
12845,460.068,2,6.67632,24.364,12.8202,1.52435,0.0430999,0.705149,0.244081,1.00816,0.264798,0.932376
12846,466.141,2,6.67629,24.364,12.8204,1.52435,0.0431,0.705153,0.244081,1.00817,0.264798,0.932382
12847,468.332,2,6.67638,24.364,12.8205,1.52435,0.0431,0.705141,0.244082,1.00817,0.2648,0.932383
12848,464.837,2,6.67639,24.364,12.8205,1.52436,0.0430994,0.70514,0.244081,1.00818,0.264799,0.932382
12849,462.717,2,6.67645,24.364,12.8204,1.52437,0.0430994,0.705132,0.244081,1.00819,0.264797,0.932372
12850,463.985,2,6.67645,24.364,12.8205,1.52436,0.0431003,0.705132,0.24408,1.00817,0.264797,0.93237
12851,458.048,2,6.67649,24.364,12.8205,1.52435,0.0431007,0.705127,0.24408,1.00815,0.264797,0.932361
12852,467.293,2,6.67651,24.364,12.8205,1.52435,0.0431011,0.705124,0.24408,1.00814,0.264799,0.932357
12853,459.277,2,6.67651,24.364,12.8203,1.52436,0.043101,0.705124,0.24408,1.00811,0.2648,0.932361
12854,463.274,2,6.67654,24.364,12.8203,1.52436,0.0431009,0.705118,0.24408,1.0081,0.264803,0.932366
12855,463.682,2,6.67651,24.3641,12.8204,1.52436,0.0431013,0.705122,0.244079,1.00808,0.264805,0.93237
12856,459.522,2,6.67652,24.3641,12.8206,1.52436,0.0431011,0.705121,0.244078,1.00807,0.264808,0.932369
12857,464.422,2,6.67654,24.3642,12.8205,1.52434,0.043102,0.705116,0.244077,1.00805,0.26481,0.932381
12858,469.47,2,6.67649,24.3642,12.8204,1.52434,0.0431026,0.705126,0.244077,1.00804,0.26481,0.932399
12859,480.645,2,6.67642,24.3642,12.8204,1.52432,0.0431041,0.705136,0.244078,1.00804,0.264813,0.932422
12860,466.873,2,6.67644,24.3643,12.8203,1.52431,0.0431048,0.705136,0.244079,1.00803,0.264813,0.932431
12861,462.202,2,6.67646,24.3643,12.8202,1.5243,0.0431051,0.705132,0.244079,1.00802,0.264813,0.932439
12862,462.582,2,6.67647,24.3644,12.8203,1.5243,0.0431049,0.705131,0.244079,1.00801,0.264815,0.932447
12863,465.491,2,6.6765,24.3645,12.8204,1.52432,0.0431044,0.705127,0.244079,1.00799,0.264818,0.932455
12864,476.119,2,6.67653,24.3646,12.8204,1.52433,0.0431049,0.705122,0.244078,1.00798,0.26482,0.932467
12865,474.249,2,6.67661,24.3647,12.8204,1.52432,0.0431057,0.705111,0.244078,1.00798,0.264823,0.932471
12866,472.635,2,6.67661,24.3647,12.8205,1.52432,0.043106,0.705111,0.244077,1.00798,0.264828,0.932479
12867,472.16,2,6.67663,24.3647,12.8205,1.52432,0.0431063,0.705107,0.244077,1.00798,0.264832,0.932484
12868,472.456,2,6.67659,24.3647,12.8204,1.52432,0.0431066,0.705112,0.244078,1.00799,0.264834,0.932486
12869,467.982,2,6.67662,24.3647,12.8205,1.52432,0.0431069,0.705107,0.244077,1.00799,0.264837,0.932487
12870,466.304,2,6.67664,24.3648,12.8204,1.52431,0.0431078,0.705104,0.244076,1.00798,0.26484,0.932491
12871,458.85,2,6.67667,24.3648,12.8205,1.5243,0.0431078,0.705098,0.244076,1.00798,0.264842,0.932492
12872,453.738,2,6.67666,24.3648,12.8204,1.52429,0.043108,0.7051,0.244076,1.00796,0.264843,0.932483
