iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tCLCRMLMIN,omega_Cl,omega_Q,omega_V1,omega_V2
6661,546.541,2,5.12237,23.8232,14.1865,1.56444,0.0425354,8.81795,3.34867,1.07547,0.252373,0.853415
6662,550.531,2,5.27956,23.7628,14.2396,1.57373,0.0430578,8.66251,3.35248,1.07831,0.2535,0.84983
6663,552.649,2,5.44999,23.7458,14.2304,1.57373,0.0436134,8.49404,3.37665,1.10573,0.257599,0.838876
6664,549.008,2,5.48246,23.7328,14.2133,1.55353,0.0445518,8.47723,3.37289,1.16137,0.258467,0.822909
6665,546.931,2,5.5293,23.749,14.3224,1.55352,0.0443347,8.40426,3.36131,1.18636,0.255368,0.832142
6666,551.157,2,5.57359,23.7405,14.7271,1.52921,0.0456115,8.34566,3.36295,1.2228,0.25345,0.835854
6667,551.092,2,5.5675,23.6707,14.9994,1.54273,0.0456161,8.35185,3.36734,1.22664,0.25052,0.833511
6668,550.342,2,5.68941,23.5829,15.0603,1.55945,0.0451256,8.23394,3.38701,1.22439,0.248666,0.832447
6669,550.242,2,5.79618,23.655,15.1869,1.55161,0.0454358,8.12598,3.3862,1.24418,0.247011,0.840661
6670,542.373,2,5.96043,23.6355,15.199,1.54423,0.0450867,7.94557,3.358,1.25695,0.24599,0.839604
6671,548.62,2,5.85249,23.5778,15.1984,1.54424,0.0452238,8.07996,3.36778,1.25829,0.246014,0.837128
6672,550.181,2,5.7003,23.5591,15.0864,1.53907,0.0457217,8.25569,3.37522,1.27953,0.242464,0.839602
6673,544.4,2,5.49114,23.5168,15.2787,1.55023,0.0453238,8.47967,3.37845,1.27047,0.24047,0.82475
6674,550.194,2,5.29395,23.5087,15.1434,1.55764,0.0455192,8.65602,3.35637,1.25331,0.240991,0.827895
6675,549.176,2,5.20029,23.5532,15.194,1.55149,0.0458493,8.72659,3.33599,1.23849,0.244735,0.835548
6676,556.66,2,4.87924,23.6072,15.1322,1.58429,0.0444754,9.04762,3.33341,1.26151,0.242252,0.849559
6677,550.44,2,4.70425,23.6782,15.2667,1.56946,0.044972,9.22651,3.34598,1.28472,0.242514,0.846733
6678,546.429,2,4.8607,23.7851,15.5029,1.56099,0.0452741,9.06203,3.34227,1.2956,0.240166,0.83906
6679,539.465,2,4.77287,23.7238,15.7265,1.5675,0.0444904,9.12652,3.3141,1.28147,0.237844,0.830095
6680,543.496,2,4.70645,23.6607,15.7541,1.5454,0.0447952,9.20615,3.32367,1.26959,0.239332,0.845663
6681,538.904,2,4.85231,23.6823,15.6955,1.54614,0.0439349,9.05761,3.33286,1.27033,0.237711,0.840332
6682,550.44,2,4.93495,23.5626,15.7621,1.54615,0.0442499,8.97386,3.30915,1.30599,0.239545,0.835277
6683,545.864,2,4.92155,23.4887,15.6976,1.52611,0.0449367,8.97371,3.30285,1.33086,0.236331,0.844334
6684,548.979,2,5.1299,23.3542,15.492,1.51889,0.0448058,8.78524,3.33577,1.35106,0.237816,0.854764
6685,550.826,2,5.26478,23.1336,15.4636,1.52492,0.0451097,8.63446,3.31882,1.37287,0.235461,0.84968
6686,547.388,2,5.17035,23.0031,15.4173,1.53805,0.044351,8.71686,3.31066,1.37809,0.235394,0.847267
6687,551.189,2,5.02259,22.8562,15.3498,1.54195,0.0445447,8.89506,3.3398,1.3709,0.235009,0.850165
6688,546.891,2,4.87029,22.747,15.257,1.53243,0.0452959,9.03394,3.30557,1.34019,0.234122,0.867809
6689,542.103,2,4.94469,22.7235,14.9891,1.52019,0.0454051,8.95131,3.30145,1.31781,0.232276,0.88359
6690,540.172,2,4.97914,22.662,14.6859,1.51505,0.045482,8.92011,3.28554,1.30747,0.229121,0.88271
6691,547.544,2,5.18592,22.5615,14.4364,1.53574,0.0446124,8.71808,3.28457,1.29801,0.227708,0.889961
6692,538.596,2,5.28924,22.5618,14.2923,1.53574,0.0445818,8.62726,3.29509,1.27065,0.224206,0.884749
6693,541.231,2,5.39393,22.6246,14.4122,1.52336,0.0451056,8.52261,3.28794,1.26887,0.223348,0.879755
6694,544.075,2,5.3647,22.7811,13.9359,1.52335,0.0447465,8.55656,3.30161,1.26675,0.221932,0.896036
6695,544.539,2,5.23232,22.8222,13.9062,1.53776,0.0440628,8.67225,3.29858,1.24333,0.224196,0.900864
6696,546.389,2,5.15679,22.783,13.9302,1.54096,0.0446354,8.75126,3.29244,1.22172,0.22393,0.900634
6697,534.839,2,5.04031,22.7674,14.0126,1.54432,0.0432575,8.89763,3.32026,1.19569,0.2238,0.909564
6698,537.007,2,5.12566,22.7915,14.0563,1.53307,0.0437482,8.8031,3.32589,1.1862,0.220302,0.903928
6699,532.678,2,4.93973,22.8512,14.0495,1.52434,0.0438554,9.00229,3.32587,1.16724,0.217521,0.899535
6700,535.833,2,4.71031,22.907,14.0995,1.51899,0.0443457,9.22694,3.32008,1.14251,0.21424,0.903571
6701,529.273,2,4.81647,22.9739,14.3087,1.51166,0.0437981,9.1016,3.32537,1.11902,0.211321,0.920219
6702,530.043,2,4.89196,23.0645,14.1453,1.51166,0.0436075,8.99522,3.31639,1.10979,0.207134,0.916251
6703,529.933,2,4.91493,23.2069,13.9925,1.5015,0.0437113,8.98374,3.31106,1.11344,0.20144,0.92702
6704,531.718,2,5.01863,23.4041,13.9867,1.48896,0.0439355,8.89093,3.2948,1.12989,0.20012,0.927618
6705,530.579,2,5.03737,23.5117,13.8683,1.48895,0.043726,8.8923,3.29698,1.13049,0.200994,0.916807
6706,533.104,2,5.09995,23.5968,13.6264,1.50052,0.0431888,8.81811,3.28519,1.13143,0.201313,0.906231
6707,536.905,2,5.18276,23.6197,13.5807,1.50052,0.0430307,8.76485,3.3259,1.12836,0.204204,0.907733
6708,536.238,2,5.26073,23.5426,13.5321,1.50051,0.0427822,8.70676,3.359,1.13557,0.204512,0.906194
6709,541.668,2,5.45259,23.5566,13.5668,1.49171,0.0433666,8.5327,3.39257,1.1608,0.205407,0.90754
6710,535.626,2,5.41644,23.6278,13.7072,1.48475,0.043503,8.57607,3.3984,1.1575,0.207737,0.90896
6711,545.48,2,5.30248,23.6368,13.679,1.494,0.043707,8.70026,3.40328,1.14675,0.211543,0.919105
6712,538.936,2,5.32074,23.5601,13.9054,1.494,0.0436054,8.65274,3.38978,1.14854,0.211722,0.932142
6713,541.406,2,5.25378,23.5433,14.1383,1.50441,0.0432604,8.70527,3.38647,1.18384,0.207025,0.934911
6714,537.574,2,5.08301,23.4121,14.5313,1.50963,0.0429252,8.86971,3.37433,1.20877,0.204346,0.928549
6715,541.813,2,4.96209,23.4376,14.8318,1.49942,0.0435851,8.97661,3.36284,1.23305,0.204439,0.926779
6716,540.095,2,5.08901,23.3578,14.8935,1.50779,0.0427614,8.83863,3.36861,1.25271,0.204832,0.928437
6717,539.422,2,5.13816,23.3621,15.0929,1.48935,0.04341,8.78562,3.36373,1.28698,0.205719,0.919261
6718,533.568,2,5.23313,23.2437,15.2785,1.48934,0.0430815,8.68043,3.36445,1.30495,0.203458,0.906465
6719,547.451,2,5.25805,23.2184,15.2178,1.49835,0.0434322,8.64945,3.37902,1.30881,0.205365,0.901669
6720,541.153,2,5.37055,23.3274,15.3551,1.50286,0.0437248,8.55908,3.39758,1.29487,0.202767,0.903835
6721,543.636,2,5.20151,23.4211,15.218,1.49205,0.04423,8.72395,3.37307,1.30346,0.204245,0.920027
6722,548.154,2,5.013,23.4738,15.0765,1.49206,0.0447936,8.91232,3.36361,1.34141,0.201769,0.927362
6723,551.278,2,4.92244,23.3196,14.7185,1.47737,0.0459118,8.9861,3.34764,1.36385,0.204886,0.932613
6724,539.989,2,5.12698,23.224,14.4225,1.47736,0.04546,8.81159,3.37061,1.34582,0.208295,0.932521
6725,551.639,2,5.00713,23.1054,14.2918,1.48914,0.0459397,8.93544,3.35194,1.33285,0.212092,0.927739
6726,548.844,2,5.09773,22.9563,14.3084,1.49294,0.0463574,8.83728,3.32797,1.32527,0.213765,0.928523
6727,553.921,2,5.0704,22.8144,14.4195,1.50349,0.0461856,8.86488,3.32422,1.34978,0.215383,0.933562
6728,554.9,2,5.1584,22.8061,14.5007,1.51065,0.0467612,8.7837,3.32537,1.35543,0.215164,0.931165
6729,549.013,2,5.19509,22.8291,14.565,1.5002,0.0472336,8.73324,3.31446,1.36957,0.218801,0.916729
6730,545.217,2,5.12415,22.8621,14.5781,1.49964,0.0463672,8.80994,3.31505,1.36732,0.221264,0.928689
6731,545.039,2,5.01934,22.871,14.4038,1.50672,0.0456184,8.92091,3.33051,1.33615,0.220839,0.948305
6732,547.696,2,4.95307,22.9639,14.2611,1.51661,0.0449179,8.97894,3.33785,1.32818,0.2195,0.965447
6733,548.264,2,4.92184,23.0013,14.1721,1.50601,0.0454782,9.01766,3.35207,1.31817,0.220895,0.966115
6734,545.909,2,4.90483,23.1452,14.2687,1.506,0.0452656,9.02234,3.35722,1.31204,0.220416,0.976527
6735,545.329,2,4.94401,23.3201,14.1998,1.50141,0.0452813,8.95733,3.34354,1.31023,0.222476,0.970025
6736,542.793,2,5.11898,23.524,14.2376,1.50659,0.044932,8.79485,3.34819,1.29608,0.222256,0.96086
6737,549.146,2,5.09076,23.7076,14.3961,1.49969,0.0453704,8.83392,3.33336,1.28949,0.223907,0.977979
6738,551.233,2,5.13653,23.8412,14.4688,1.49969,0.0459203,8.7943,3.3274,1.294,0.225613,0.973678
6739,547.562,2,5.31388,23.9416,14.1568,1.48161,0.0465594,8.61373,3.3172,1.2867,0.229747,0.978803
6740,552.929,2,5.37677,24.1004,13.97,1.4816,0.0463677,8.55965,3.32484,1.29892,0.231321,0.996789
6741,557.017,2,5.20786,24.1379,13.7846,1.49433,0.0464762,8.73669,3.33893,1.28756,0.232753,1.00387
6742,550.089,2,5.29017,24.1967,13.3854,1.49053,0.0469522,8.66107,3.34989,1.27369,0.232107,1.00283
6743,541.265,2,5.23543,24.1715,13.315,1.49051,0.0462635,8.73412,3.34596,1.28678,0.230386,0.990705
6744,541.382,2,5.17528,24.1869,13.1156,1.49753,0.0453349,8.80233,3.35542,1.28452,0.22708,0.987565
6745,542.268,2,5.345,24.2183,12.949,1.50132,0.0449749,8.62896,3.35591,1.29037,0.223351,0.979726
6746,535.618,2,5.30025,24.1467,12.9514,1.49088,0.0451997,8.66304,3.33785,1.27321,0.219478,0.971013
6747,542.182,2,5.27674,24.0337,12.9247,1.49792,0.0450857,8.67242,3.32393,1.2594,0.219139,0.961527
6748,538.736,2,5.1752,23.9433,12.9324,1.51197,0.0437468,8.76723,3.31813,1.25472,0.218277,0.961385
6749,544.871,2,5.21714,23.84,13.2047,1.49749,0.0445645,8.71792,3.32515,1.25083,0.21804,0.968969
6750,542.498,2,5.20898,23.7018,13.3119,1.48522,0.0452473,8.71913,3.31168,1.25538,0.216088,0.970464
6751,543.697,2,5.17825,23.6008,13.3281,1.4927,0.044872,8.75895,3.3326,1.27469,0.211951,0.96916
6752,545.118,2,5.05395,23.571,13.738,1.48803,0.0456046,8.89735,3.32715,1.30193,0.20762,0.960635
6753,541.305,2,5.08543,23.517,13.9772,1.48323,0.0453367,8.88128,3.32896,1.30561,0.207224,0.973692
6754,536.062,2,5.33083,23.3816,14.0001,1.48941,0.0442305,8.64705,3.35123,1.30501,0.206782,0.965477
6755,535.705,2,5.2591,23.2185,14.0849,1.4894,0.0438836,8.7295,3.37633,1.30295,0.205634,0.954486
6756,541.391,2,5.24036,23.1464,14.019,1.4951,0.0436891,8.76591,3.39585,1.30596,0.204822,0.948221
6757,539.739,2,5.23346,23.0913,14.0893,1.49959,0.0434926,8.76819,3.40595,1.31145,0.204602,0.934028
6758,525.621,2,5.28439,23.1196,14.0367,1.49958,0.0431483,8.72204,3.40467,1.28012,0.201743,0.912798
6759,522.497,2,5.45958,23.1694,13.9727,1.49594,0.0420194,8.55355,3.41407,1.25818,0.20141,0.903494
6760,532.482,2,5.41842,23.1464,14.0521,1.49594,0.0419059,8.598,3.4159,1.25608,0.200003,0.899205
6761,542.014,2,5.47412,22.9868,14.0424,1.49777,0.04276,8.53577,3.41276,1.24294,0.199912,0.899942
6762,531.909,2,5.51285,22.8109,14.1238,1.49777,0.0424529,8.48585,3.38654,1.22653,0.204517,0.890257
6763,525.951,2,5.44051,22.7322,14.0836,1.48044,0.0426931,8.54608,3.3622,1.21818,0.202069,0.897037
6764,527.656,2,5.3157,22.7441,14.2435,1.48043,0.0425008,8.65056,3.33363,1.2091,0.200975,0.898186
6765,538.232,2,5.23484,22.7992,14.4799,1.49288,0.0428528,8.72134,3.3203,1.19612,0.198903,0.899378
6766,535.659,2,5.35438,22.8474,14.5484,1.5014,0.0429893,8.60174,3.32697,1.18061,0.200031,0.886733
6767,540.006,2,5.31406,22.9731,14.533,1.51025,0.0431739,8.63822,3.33569,1.1821,0.200681,0.878432
6768,548.006,2,5.4707,23.0481,14.1937,1.52221,0.0437279,8.47543,3.34874,1.18844,0.199569,0.882551
6769,534.876,2,5.48109,23.1104,13.945,1.52448,0.0434562,8.4462,3.35532,1.18347,0.199837,0.874921
6770,545.154,2,5.48273,23.1241,13.9327,1.54555,0.0428919,8.45665,3.34966,1.19677,0.200009,0.878982
6771,535.163,2,5.30756,23.0719,13.8928,1.55522,0.0415147,8.64774,3.35503,1.19994,0.20088,0.8863
6772,535.005,2,5.24563,23.0878,13.999,1.55651,0.0407432,8.69586,3.33509,1.20178,0.204293,0.890585
6773,530.679,2,5.27084,23.1251,14.1395,1.54036,0.0401844,8.65443,3.33349,1.20994,0.20706,0.902526
6774,538.353,2,5.31751,23.1793,14.0935,1.55014,0.0402054,8.59343,3.30924,1.22189,0.207054,0.888305
6775,536.239,2,5.31517,23.2163,14.219,1.54193,0.0412279,8.57975,3.30529,1.2209,0.202023,0.884748
6776,535.02,2,5.30704,23.2524,14.1598,1.52751,0.0418147,8.58826,3.29743,1.21793,0.200924,0.896245
6777,531.729,2,5.27397,23.3237,14.1758,1.52751,0.0415265,8.64091,3.31933,1.20099,0.199978,0.897117
6778,546.876,2,5.32081,23.3278,14.0595,1.53219,0.0417726,8.60676,3.32732,1.22424,0.201206,0.905898
6779,544.532,2,5.35944,23.3832,13.8917,1.53219,0.0423023,8.57988,3.33107,1.23862,0.204515,0.898025
6780,534.004,2,5.35485,23.4158,13.7558,1.54142,0.0418867,8.60675,3.34038,1.20875,0.202153,0.903287
6781,540.314,2,5.16757,23.4525,13.5078,1.55246,0.0422809,8.79716,3.3356,1.17662,0.199758,0.910224
6782,538.274,2,5.15076,23.529,13.2063,1.55617,0.0422824,8.81668,3.32597,1.15531,0.200573,0.918012
6783,539.794,2,4.97049,23.5657,12.9357,1.56601,0.0418257,9.00473,3.32898,1.12799,0.20271,0.931862
6784,545.198,2,4.87719,23.6331,12.8069,1.57634,0.041955,9.08669,3.31691,1.1156,0.204196,0.940953
6785,538.2,2,4.84675,23.7448,12.7157,1.5982,0.0407629,9.10814,3.30923,1.1089,0.204193,0.935168
6786,537.875,2,4.85014,23.7641,12.5031,1.61449,0.0399419,9.10072,3.29073,1.09118,0.204254,0.940465
6787,538.136,2,4.87669,23.8945,12.5061,1.62069,0.0400447,9.05775,3.26626,1.06702,0.203131,0.950781
6788,536.537,2,4.96857,23.9538,12.5054,1.6124,0.0401042,8.96868,3.25351,1.04769,0.204788,0.972861
6789,539.325,2,5.11707,24.0524,12.5352,1.59444,0.0409989,8.82605,3.26018,1.01712,0.210405,0.983891
6790,541.779,2,5.19758,23.9617,12.5788,1.59445,0.041047,8.74777,3.27979,1.00416,0.212391,0.990353
6791,544.191,2,5.09499,23.9703,12.7232,1.58983,0.0413968,8.86409,3.29127,1.00624,0.21628,0.992034
6792,538.52,2,5.13215,23.936,12.9111,1.57271,0.0419459,8.82424,3.28953,1.00499,0.218892,0.993796
6793,533.579,2,5.30907,23.9046,12.9375,1.57598,0.0411209,8.65883,3.28748,1.00146,0.224044,0.972617
6794,538.651,2,5.26546,24.0057,12.9202,1.56791,0.041498,8.70056,3.27861,0.99236,0.229451,0.966213
6795,543.342,2,5.30512,24.0759,12.7926,1.54877,0.0423728,8.67147,3.28862,0.9878,0.23594,0.973046
6796,546.915,2,5.23833,24.0186,12.8001,1.54792,0.0431264,8.75263,3.30583,0.98199,0.238962,0.967864
6797,561.804,2,5.28104,23.9454,13.1071,1.53781,0.0451057,8.6955,3.2978,1.00814,0.24194,0.968938
6798,550.011,2,5.29337,23.9247,13.268,1.52384,0.0458741,8.67122,3.2963,1.0206,0.241986,0.988241
6799,543.056,2,5.30794,23.9146,13.5359,1.52383,0.0457826,8.63095,3.29113,1.01436,0.241667,0.99261
6800,542.859,2,5.25749,23.9439,13.6281,1.52843,0.0449557,8.68671,3.29926,1.02763,0.241873,0.994768
6801,538.708,2,5.13122,23.8259,13.7121,1.52666,0.0443542,8.81317,3.31744,1.03712,0.240638,0.990894
6802,537.752,2,5.25025,23.7641,13.6231,1.5264,0.0435245,8.69625,3.33768,1.04038,0.241487,0.988981
6803,542.032,2,5.22893,23.6968,13.4692,1.5349,0.0427816,8.71916,3.33258,1.0406,0.242178,0.994905
6804,545.272,2,5.35784,23.6958,13.4305,1.56053,0.0423882,8.58954,3.3295,1.03757,0.237239,0.984645
6805,538.339,2,5.35372,23.7186,13.3562,1.56052,0.0420902,8.61673,3.3514,1.03713,0.235489,0.980119
6806,539.776,2,5.42569,23.7902,13.0135,1.56052,0.0419281,8.54085,3.35255,1.04138,0.23437,0.978498
6807,547.701,2,5.34137,23.9082,12.9897,1.56442,0.0424285,8.62054,3.35231,1.04085,0.233953,0.979317
6808,534.961,2,5.34664,23.9693,12.9509,1.55822,0.0421261,8.61096,3.34094,1.0463,0.23076,0.9808
6809,542.994,2,5.17907,24.0087,12.8975,1.57039,0.0417244,8.79036,3.31972,1.04849,0.229702,0.983947
6810,534.952,2,5.02367,24.1101,13.0002,1.56259,0.041593,8.94169,3.29752,1.04698,0.231014,0.979428
6811,542.516,2,4.90182,24.1944,13.1547,1.54566,0.0423734,9.06087,3.28753,1.04613,0.234336,0.985947
6812,545.526,2,5.05704,24.2271,13.3961,1.5413,0.0425936,8.89584,3.30957,1.05891,0.237179,0.978652
6813,545.852,2,4.96856,24.2732,13.4506,1.52851,0.0434633,8.99135,3.33509,1.06678,0.239021,0.968447
6814,548.602,2,4.9223,24.2435,13.5511,1.51877,0.0441356,9.02886,3.31665,1.08468,0.241006,0.974048
6815,553.222,2,4.91896,24.1776,13.5719,1.53032,0.0442052,9.03885,3.31898,1.10341,0.243097,0.966199
6816,553.043,2,4.96232,24.2155,13.6166,1.53644,0.0448321,9.00087,3.31485,1.1087,0.242935,0.961884
6817,552.512,2,5.00864,24.3312,13.3935,1.53646,0.0453732,8.95974,3.33137,1.11204,0.242521,0.964012
6818,545.114,2,5.19109,24.3437,13.1549,1.53358,0.0448325,8.77875,3.34605,1.10009,0.24403,0.985115
6819,546.323,2,5.18913,24.3625,12.8837,1.52086,0.0452059,8.77984,3.35274,1.08708,0.2455,1.00079
6820,548.75,2,5.19594,24.3675,12.6769,1.52745,0.045005,8.782,3.36686,1.07895,0.244184,1.01333
6821,546.751,2,5.14116,24.3964,12.5594,1.53691,0.0446356,8.83977,3.37539,1.07328,0.243721,1.00902
6822,553.434,2,5.16287,24.455,12.4272,1.53047,0.0456403,8.82368,3.38355,1.07498,0.243734,1.0076
6823,550.783,2,5.22604,24.5674,12.5104,1.52976,0.0460753,8.7383,3.36925,1.08648,0.242919,1.00082
6824,547.623,2,5.21947,24.5517,12.3877,1.52339,0.0460238,8.71324,3.35697,1.09785,0.24467,0.999313
6825,555.168,2,5.15894,24.6349,12.1441,1.51721,0.0466989,8.77651,3.35309,1.10123,0.246187,1.01001
6826,555.783,2,5.09512,24.6981,12.2099,1.51193,0.0472704,8.84259,3.33367,1.11669,0.247743,1.01536
6827,555.113,2,5.01155,24.7186,12.3423,1.52366,0.0468639,8.92873,3.34359,1.12702,0.246171,1.02304
6828,547.555,2,4.94634,24.7355,12.3403,1.52366,0.0465928,9.00184,3.33989,1.10733,0.245432,1.03937
6829,547.522,2,4.99996,24.7213,12.3824,1.51104,0.0467354,8.95861,3.35129,1.105,0.247737,1.04038
6830,546.337,2,5.07801,24.6736,12.482,1.49282,0.0470909,8.89659,3.36849,1.09391,0.246143,1.06434
6831,546.668,2,5.08927,24.7288,12.3792,1.47482,0.0477529,8.92536,3.38191,1.09237,0.243622,1.07543
6832,555.976,2,5.13835,24.7251,12.2489,1.46841,0.0487985,8.89102,3.38381,1.0842,0.242971,1.08848
6833,553.08,2,5.00222,24.715,12.5161,1.47644,0.0484845,9.00627,3.38023,1.08694,0.242822,1.09715
6834,552.981,2,4.91564,24.6445,12.8154,1.4884,0.0483388,9.07147,3.36065,1.07957,0.241548,1.10476
6835,550.422,2,4.92224,24.6023,12.9948,1.4752,0.0487609,9.05429,3.35937,1.07543,0.242756,1.1148
6836,546.017,2,4.91761,24.599,13.0013,1.46245,0.0488629,9.04631,3.34864,1.07337,0.244127,1.11639
6837,539.859,2,4.98879,24.5815,12.8652,1.45661,0.0482662,8.98382,3.34449,1.07981,0.24317,1.10661
6838,544.746,2,5.01826,24.5737,12.656,1.44581,0.0482683,8.96382,3.35792,1.07947,0.241291,1.12025
6839,545.02,2,5.14665,24.6196,12.4555,1.4458,0.0476592,8.83351,3.35944,1.0875,0.239823,1.13937
6840,550.434,2,5.19939,24.6898,12.1415,1.46186,0.047281,8.76578,3.35882,1.08407,0.237732,1.13844
6841,555.297,2,5.2439,24.7231,11.9789,1.47781,0.0475112,8.73606,3.37049,1.07497,0.234823,1.14101
6842,541.737,2,5.241,24.7419,11.8276,1.47007,0.0474149,8.73883,3.38056,1.07268,0.232289,1.13785
6843,542.084,2,5.08126,24.768,11.7054,1.46642,0.0474735,8.89873,3.37786,1.06437,0.231458,1.12711
6844,548.046,2,5.12633,24.7408,11.5291,1.47632,0.0465619,8.87958,3.40459,1.07848,0.231048,1.12973
6845,548.466,2,5.11362,24.7695,11.2633,1.48965,0.0460249,8.87469,3.38711,1.07417,0.231757,1.13185
6846,547.701,2,5.15572,24.8066,11.2255,1.48966,0.0463174,8.83917,3.37997,1.067,0.232337,1.13104
6847,546.928,2,5.14108,24.7839,11.291,1.48967,0.0464656,8.85474,3.38183,1.06323,0.231602,1.12338
6848,541.052,2,4.84918,24.8058,11.2793,1.50094,0.0458449,9.14065,3.36809,1.04764,0.232745,1.10347
6849,543.706,2,4.61238,24.7557,11.3126,1.50768,0.0453385,9.3917,3.3723,1.04911,0.232801,1.09232
6850,545.615,2,4.60153,24.686,11.251,1.50768,0.0454809,9.38705,3.35656,1.03072,0.23633,1.09052
6851,542.255,2,4.53871,24.6138,11.2115,1.49875,0.0461461,9.45006,3.34892,0.999557,0.24165,1.07268
6852,545.673,2,4.57714,24.6563,11.2124,1.5035,0.0460646,9.40735,3.34343,0.986538,0.243602,1.07328
6853,544.681,2,4.76235,24.6875,11.2915,1.49967,0.0462049,9.23549,3.3635,0.981282,0.24664,1.06134
6854,538.1,2,4.79352,24.8003,11.1426,1.49641,0.0457069,9.19006,3.36209,0.968777,0.248763,1.06074
6855,543.821,2,5.00302,24.8642,10.9766,1.4914,0.0458199,8.98369,3.36325,0.969118,0.250594,1.05863
6856,538.335,2,4.90083,24.9395,10.8966,1.48315,0.0460455,9.09176,3.36194,0.956151,0.250627,1.05534
6857,551.073,2,4.74138,25.0401,10.8511,1.50029,0.0459028,9.2488,3.35029,0.963859,0.25136,1.0455
6858,539.545,2,4.68073,25.0737,10.9335,1.49459,0.0459885,9.32206,3.34882,0.955265,0.253206,1.03542
6859,546.305,2,4.74392,25.0939,10.9144,1.48513,0.0462591,9.26791,3.35879,0.962794,0.253949,1.04695
6860,537.183,2,4.86925,25.1316,10.7295,1.48067,0.0457351,9.14176,3.37532,0.953153,0.254362,1.0516
6861,535.385,2,4.91277,25.1544,10.6645,1.47148,0.0459898,9.08773,3.35869,0.938698,0.253976,1.04654
6862,540.309,2,4.97589,25.1292,10.6994,1.47767,0.0453259,9.03745,3.35847,0.94346,0.252134,1.05623
6863,536.942,2,4.95607,25.1882,10.7167,1.47822,0.0450321,9.05106,3.35216,0.9493,0.250699,1.04662
6864,546.517,2,4.89822,25.199,10.7514,1.48388,0.0450521,9.11692,3.37197,0.968221,0.248658,1.04006
6865,546.518,2,4.91338,25.2887,10.8759,1.48696,0.0444168,9.11956,3.3883,0.970235,0.251725,1.06858
6866,552.885,2,4.96344,25.3005,11.0997,1.49925,0.0438738,9.06874,3.39894,0.987471,0.256765,1.07139
6867,539.204,2,5.00764,25.3025,11.3166,1.50235,0.0425783,9.01472,3.39479,0.99181,0.259185,1.08486
6868,542.436,2,5.05555,25.3381,11.3903,1.51362,0.0418326,8.96409,3.40824,0.987575,0.263666,1.06757
6869,533.949,2,4.99125,25.2571,11.5301,1.5088,0.041814,9.01873,3.39484,0.966798,0.267208,1.04932
6870,536.76,2,5.01972,25.2241,11.6263,1.51284,0.0410969,8.97983,3.36664,0.9665,0.271601,1.03962
6871,542.892,2,5.16475,25.2443,11.7615,1.51284,0.040949,8.81329,3.35613,0.977085,0.273405,1.04428
6872,538.011,2,5.2285,25.2706,12.0048,1.51284,0.0406218,8.72292,3.33589,0.977179,0.275705,1.03677
6873,539.26,2,5.25145,25.3047,12.371,1.51681,0.0396428,8.69244,3.34425,0.97925,0.279933,1.04287
6874,534.406,2,5.2648,25.2545,12.6136,1.50608,0.0395767,8.66356,3.34257,0.982197,0.27936,1.04291
6875,537.802,2,5.37563,25.195,12.7138,1.50857,0.0398749,8.53759,3.32765,0.980727,0.276555,1.02833
6876,551.756,2,5.26871,25.1963,12.9388,1.52884,0.0397207,8.65036,3.34364,0.980441,0.276765,1.03382
6877,537.989,2,5.23601,25.1831,13.0168,1.51611,0.0401174,8.67257,3.33953,0.987444,0.277143,1.0273
6878,533.422,2,5.28413,25.0706,13.3373,1.51239,0.0396812,8.62468,3.33016,0.985447,0.277496,1.02811
6879,543.964,2,5.30568,25.0042,13.4337,1.5179,0.0398747,8.60341,3.31595,0.98704,0.277436,1.02847
6880,539.396,2,5.38096,24.9817,13.4666,1.50965,0.0400537,8.52733,3.31118,0.989461,0.279925,1.02878
6881,543.45,2,5.5196,24.9376,13.4835,1.50965,0.0403397,8.39751,3.31789,0.997192,0.279774,1.02702
6882,544.931,2,5.40942,24.9037,13.4607,1.50494,0.0409636,8.51325,3.3404,1.0034,0.277837,1.02279
6883,536.834,2,5.50192,24.8524,13.32,1.51204,0.0404029,8.42171,3.35516,0.99045,0.280106,1.00816
6884,547.323,2,5.58538,24.8284,13.0395,1.50982,0.0408074,8.3572,3.39036,0.995641,0.281325,1.00651
6885,543.869,2,5.72465,24.8443,12.9507,1.50777,0.0413531,8.22241,3.39175,0.994513,0.282898,0.991744
6886,538.358,2,5.6567,24.7966,12.9567,1.51395,0.0411198,8.28884,3.38695,0.989748,0.282201,0.978181
6887,537.78,2,5.55962,24.6909,13.0371,1.50874,0.0412331,8.40004,3.38584,0.996585,0.279304,0.974555
6888,541.446,2,5.55547,24.6217,13.1457,1.50018,0.0414625,8.41286,3.39205,1.00765,0.27891,0.977577
