iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtWTKG,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1091,452.448,2,22.2836,24.5866,13.0296,1.42268,0.050501,1.07506,-0.482217,1.29479,-3.54858,0.187846,1.05717,0.238966,0.902266
1092,455.862,2,22.284,24.5862,13.0304,1.42268,0.0505032,1.07517,-0.482218,1.29461,-3.5487,0.187843,1.05716,0.239013,0.902101
1093,460.473,2,22.2839,24.5858,13.0307,1.42268,0.0505081,1.07531,-0.482226,1.29333,-3.54853,0.187817,1.05721,0.23904,0.90214
1094,452.489,2,22.2845,24.5855,13.033,1.42268,0.050506,1.0754,-0.482239,1.29405,-3.54853,0.187823,1.05715,0.239082,0.902023
1095,453.506,2,22.2854,24.5849,13.0346,1.42268,0.0505015,1.07543,-0.482275,1.29402,-3.55025,0.187825,1.05727,0.239099,0.901957
1096,445.74,2,22.2854,24.584,13.0367,1.42249,0.0505008,1.07548,-0.48228,1.29327,-3.55182,0.187821,1.05729,0.239112,0.901872
1097,456.456,2,22.2848,24.5824,13.0382,1.4223,0.0505087,1.07556,-0.482253,1.29274,-3.55123,0.187818,1.05737,0.239169,0.901703
1098,456.648,2,22.2841,24.5818,13.038,1.42237,0.0505087,1.07556,-0.482224,1.2936,-3.55157,0.187821,1.0574,0.239203,0.901459
1099,449.909,2,22.2842,24.5819,13.0384,1.42241,0.0505019,1.07553,-0.482234,1.29275,-3.55119,0.187819,1.05743,0.239218,0.901289
1100,445.42,2,22.2847,24.5819,13.0393,1.42225,0.0505011,1.07551,-0.482258,1.28985,-3.5511,0.187814,1.05739,0.239243,0.90113
1101,446.389,2,22.2858,24.5819,13.0397,1.42222,0.0504869,1.07545,-0.482299,1.28887,-3.55143,0.187822,1.05756,0.239273,0.901025
1102,448.003,2,22.2855,24.5818,13.0389,1.42204,0.0504934,1.07548,-0.482285,1.28675,-3.55203,0.187817,1.05744,0.23926,0.900924
1103,454.403,2,22.2857,24.5825,13.0382,1.4221,0.0504883,1.07544,-0.482297,1.28449,-3.55205,0.187799,1.05754,0.239246,0.901016
1104,460.505,2,22.2856,24.5826,13.0384,1.42217,0.0504876,1.07538,-0.482303,1.28343,-3.55314,0.187795,1.05773,0.239207,0.901101
1105,459.42,2,22.2855,24.5832,13.0371,1.42213,0.0504916,1.07537,-0.482297,1.28208,-3.55505,0.187784,1.05803,0.239177,0.901155
1106,457.776,2,22.2852,24.5841,13.0356,1.42198,0.0505017,1.07521,-0.482287,1.28092,-3.5571,0.187776,1.05808,0.23914,0.901304
1107,455.398,2,22.2859,24.5842,13.0343,1.42202,0.0504962,1.0752,-0.482303,1.2791,-3.55919,0.187775,1.0582,0.239122,0.901431
1108,458.573,2,22.2861,24.5844,13.0352,1.42194,0.0505049,1.07518,-0.48232,1.27827,-3.55993,0.187781,1.05813,0.239107,0.901463
1109,459.698,2,22.2856,24.585,13.0346,1.42194,0.0505054,1.07519,-0.482311,1.27762,-3.56053,0.187779,1.05824,0.239121,0.901514
1110,456.389,2,22.2856,24.5857,13.0351,1.42184,0.0505066,1.07522,-0.48231,1.27715,-3.56245,0.187772,1.05831,0.239142,0.901632
1111,453.93,2,22.2849,24.5864,13.034,1.42177,0.0505104,1.07522,-0.482294,1.27615,-3.56447,0.187761,1.05825,0.239152,0.901589
1112,448.868,2,22.2849,24.5864,13.0354,1.42172,0.0505094,1.07529,-0.482305,1.27633,-3.56486,0.187763,1.05817,0.239164,0.901449
1113,456.759,2,22.2855,24.5864,13.0374,1.42172,0.0505138,1.07531,-0.482332,1.278,-3.56538,0.187764,1.05819,0.239162,0.901383
1114,455.593,2,22.2863,24.5869,13.0366,1.42193,0.0505005,1.07529,-0.482362,1.27808,-3.56441,0.187771,1.05812,0.239191,0.901343
1115,454.367,2,22.2861,24.5864,13.0379,1.42186,0.0505033,1.07535,-0.482352,1.27863,-3.56469,0.187768,1.05794,0.239215,0.901412
1116,458.563,2,22.2866,24.586,13.0377,1.42183,0.0505081,1.07536,-0.482355,1.2808,-3.56542,0.187768,1.05787,0.239219,0.901473
1117,457.644,2,22.2864,24.5861,13.0393,1.42174,0.050515,1.07526,-0.482354,1.2797,-3.56532,0.187757,1.05785,0.239217,0.901558
1118,449.789,2,22.286,24.5861,13.0398,1.42177,0.0505103,1.0753,-0.482333,1.27869,-3.56468,0.187759,1.05773,0.239185,0.90164
1119,453.217,2,22.2865,24.5857,13.0405,1.42173,0.0505143,1.07534,-0.482355,1.27753,-3.56414,0.187756,1.05755,0.239185,0.901606
1120,452.661,2,22.2865,24.586,13.04,1.42185,0.0505078,1.07536,-0.482353,1.27777,-3.56445,0.187756,1.05735,0.239181,0.901658
1121,452.786,2,22.2852,24.586,13.039,1.42178,0.0505069,1.0753,-0.482305,1.27661,-3.56525,0.187758,1.0573,0.239175,0.901775
1122,454.286,2,22.2849,24.586,13.0379,1.42165,0.0505089,1.0752,-0.482297,1.27571,-3.56688,0.187772,1.05731,0.239183,0.901807
1123,454.181,2,22.2841,24.5858,13.0393,1.42164,0.0505017,1.07527,-0.482273,1.27701,-3.56765,0.187772,1.05743,0.23921,0.901855
1124,452.313,2,22.2838,24.5846,13.0396,1.42164,0.0504979,1.07528,-0.48227,1.27831,-3.56786,0.187772,1.0575,0.239209,0.901814
1125,452.1,2,22.2846,24.584,13.0408,1.42147,0.0505048,1.07539,-0.482308,1.27977,-3.5681,0.187768,1.0574,0.239239,0.901716
1126,464.044,2,22.2852,24.5834,13.0434,1.42154,0.050508,1.07548,-0.482323,1.2805,-3.5674,0.187772,1.0574,0.239259,0.901744
1127,460.257,2,22.2855,24.5826,13.0419,1.42169,0.0505001,1.07556,-0.482312,1.27872,-3.56685,0.187782,1.05764,0.239274,0.901653
1128,459.987,2,22.2862,24.5818,13.0406,1.42156,0.050511,1.07559,-0.482329,1.27827,-3.56604,0.187785,1.05764,0.239279,0.901672
1129,445.922,2,22.2864,24.5811,13.0423,1.42156,0.0505084,1.07564,-0.482324,1.2796,-3.56638,0.187788,1.05754,0.239261,0.901557
1130,456.286,2,22.2862,24.58,13.0406,1.42173,0.050507,1.07564,-0.482309,1.28003,-3.56627,0.187778,1.05761,0.23924,0.901347
1131,451.973,2,22.2867,24.5787,13.0401,1.42178,0.0505028,1.07557,-0.482332,1.27904,-3.56499,0.187771,1.05767,0.239217,0.901312
1132,461.573,2,22.2867,24.5776,13.0398,1.42172,0.0505062,1.07553,-0.482332,1.27734,-3.56538,0.18777,1.05792,0.239241,0.901323
1133,457.733,2,22.2874,24.578,13.0377,1.42172,0.0505104,1.07564,-0.482358,1.27674,-3.56545,0.18776,1.05813,0.239219,0.901201
1134,462.293,2,22.2871,24.5787,13.0368,1.42172,0.0505172,1.0757,-0.482341,1.27557,-3.56678,0.187743,1.05836,0.239198,0.90119
1135,461.073,2,22.2872,24.5779,13.0364,1.42179,0.0505135,1.07563,-0.482338,1.27626,-3.56688,0.18775,1.05843,0.239248,0.901169
1136,451.447,2,22.2872,24.5776,13.0359,1.42174,0.0505115,1.07557,-0.482342,1.27626,-3.56842,0.187755,1.05842,0.239256,0.901137
1137,459.445,2,22.288,24.5779,13.0347,1.42184,0.0505133,1.07554,-0.482378,1.27835,-3.5691,0.187752,1.05844,0.239271,0.900958
1138,457.434,2,22.2878,24.5778,13.0352,1.42196,0.0505048,1.07556,-0.482365,1.28055,-3.5697,0.187766,1.05855,0.239288,0.900893
1139,453.566,2,22.2879,24.5783,13.0345,1.42204,0.0505016,1.07567,-0.482382,1.28107,-3.57031,0.187765,1.05839,0.239294,0.900842
1140,451.001,2,22.2885,24.5791,13.0361,1.42204,0.0504995,1.0756,-0.482404,1.28144,-3.57112,0.187761,1.05847,0.239288,0.900723
1141,455.259,2,22.2892,24.58,13.0358,1.42198,0.0505043,1.07561,-0.482425,1.28127,-3.57264,0.187766,1.05853,0.239261,0.900685
1142,451.999,2,22.2901,24.5802,13.0359,1.42198,0.0505018,1.07568,-0.482462,1.28217,-3.57175,0.18778,1.05849,0.239255,0.900678
1143,448.065,2,22.2899,24.5804,13.0373,1.42199,0.0505,1.07574,-0.482446,1.28306,-3.57123,0.187786,1.05834,0.239246,0.900578
1144,451.472,2,22.2899,24.5795,13.0381,1.42203,0.0504969,1.07586,-0.482444,1.28369,-3.57046,0.187785,1.05843,0.239231,0.900396
1145,461.677,2,22.2897,24.5789,13.0404,1.42218,0.0504964,1.07599,-0.482438,1.28549,-3.57078,0.187801,1.05841,0.23924,0.900276
1146,461.565,2,22.2905,24.5784,13.0429,1.42219,0.0505077,1.07596,-0.48247,1.28588,-3.57044,0.187805,1.05817,0.239236,0.900212
1147,466.11,2,22.2897,24.5775,13.0457,1.42243,0.0505057,1.07591,-0.482432,1.28804,-3.56938,0.187829,1.05821,0.239232,0.900102
1148,443.051,2,22.2897,24.5771,13.0465,1.42234,0.0505027,1.07599,-0.482433,1.28988,-3.56956,0.187831,1.05813,0.239232,0.899915
1149,452.102,2,22.2902,24.5761,13.0475,1.42225,0.0505108,1.07585,-0.482458,1.29144,-3.56882,0.187834,1.05786,0.239228,0.899811
1150,453.784,2,22.2906,24.5758,13.0473,1.42214,0.0505127,1.07585,-0.482486,1.29499,-3.56853,0.187826,1.05784,0.239246,0.899886
1151,457.652,2,22.2904,24.5765,13.0475,1.42214,0.0505108,1.07592,-0.482494,1.29588,-3.57068,0.187806,1.05783,0.239299,0.899953
1152,454.512,2,22.2906,24.5769,13.0461,1.42199,0.0505191,1.07586,-0.482521,1.2968,-3.57204,0.187787,1.05778,0.239309,0.899936
1153,458.654,2,22.292,24.5769,13.0457,1.42194,0.0505298,1.07605,-0.482565,1.29677,-3.57231,0.18778,1.05769,0.239305,0.899871
1154,459.763,2,22.292,24.5779,13.0465,1.42188,0.0505312,1.07609,-0.482554,1.2998,-3.57308,0.187779,1.05816,0.239276,0.899912
1155,466.578,2,22.2933,24.5787,13.0464,1.42188,0.0505324,1.07605,-0.482597,1.30168,-3.57521,0.187785,1.05862,0.23926,0.899984
1156,458.269,2,22.2941,24.5798,13.047,1.42184,0.0505337,1.07614,-0.48263,1.30532,-3.5769,0.18779,1.05895,0.239258,0.899862
1157,453.067,2,22.294,24.5799,13.0494,1.42175,0.050535,1.0763,-0.482628,1.30823,-3.5785,0.187787,1.05904,0.239283,0.899742
1158,463.92,2,22.2934,24.5792,13.0507,1.42174,0.0505431,1.07607,-0.482613,1.31007,-3.57929,0.187785,1.05918,0.239323,0.899546
1159,453.18,2,22.2942,24.5793,13.0509,1.4218,0.0505369,1.07609,-0.482632,1.3103,-3.5804,0.187797,1.05915,0.239326,0.899518
1160,449.477,2,22.2951,24.5799,13.0513,1.42174,0.0505311,1.07605,-0.482666,1.30903,-3.58107,0.187794,1.05924,0.239332,0.899551
1161,447.778,2,22.2953,24.5796,13.0513,1.4217,0.0505293,1.07606,-0.482665,1.30762,-3.58146,0.187797,1.05917,0.239308,0.899524
1162,447.165,2,22.2955,24.5792,13.0531,1.42161,0.0505284,1.07614,-0.482671,1.30805,-3.58178,0.187804,1.05923,0.239294,0.899373
1163,445.387,2,22.2961,24.5786,13.0538,1.4215,0.0505262,1.07615,-0.482693,1.30737,-3.58236,0.187807,1.05935,0.239279,0.899212
1164,451.703,2,22.2967,24.5784,13.0528,1.4215,0.0505221,1.07609,-0.482703,1.30571,-3.58225,0.187819,1.05941,0.239262,0.899207
1165,452.017,2,22.2967,24.5776,13.0523,1.42145,0.0505217,1.07598,-0.482706,1.30406,-3.5822,0.187824,1.05941,0.239289,0.899048
1166,451.377,2,22.2962,24.5773,13.0519,1.4214,0.0505181,1.07587,-0.482677,1.30308,-3.58251,0.187825,1.05942,0.23931,0.899064
1167,448.313,2,22.2953,24.577,13.0526,1.42133,0.0505159,1.07593,-0.48263,1.3033,-3.584,0.187818,1.0594,0.239299,0.899095
1168,452.295,2,22.2947,24.5768,13.0539,1.42133,0.0505141,1.07589,-0.482605,1.30162,-3.5843,0.187819,1.05945,0.239263,0.899098
1169,449.393,2,22.2946,24.5768,13.0531,1.42133,0.05051,1.07586,-0.482594,1.30075,-3.58421,0.187819,1.05935,0.239249,0.899193
1170,450.259,2,22.2947,24.5771,13.0523,1.42137,0.0505063,1.07581,-0.482595,1.29977,-3.58419,0.187831,1.05925,0.239224,0.899183
1171,448.887,2,22.2951,24.576,13.0525,1.42148,0.0504997,1.07585,-0.482611,1.29944,-3.58409,0.187827,1.05916,0.239184,0.899152
1172,446.664,2,22.2958,24.5758,13.052,1.42128,0.0505017,1.07584,-0.482646,1.29892,-3.58522,0.187824,1.05908,0.239192,0.899142
1173,447.283,2,22.2963,24.5752,13.0537,1.42118,0.0504999,1.07584,-0.482668,1.29935,-3.58598,0.18783,1.05899,0.239219,0.899049
1174,456.367,2,22.2967,24.5752,13.0566,1.42112,0.0504987,1.07579,-0.482676,1.30005,-3.58676,0.187829,1.05896,0.239283,0.899069
1175,453.649,2,22.2971,24.5746,13.0576,1.42107,0.0504957,1.07574,-0.482704,1.30252,-3.5869,0.187825,1.05902,0.239297,0.899141
1176,450.254,2,22.2968,24.574,13.058,1.42101,0.0504939,1.07559,-0.482712,1.3033,-3.58683,0.187824,1.05885,0.239299,0.899246
1177,456.799,2,22.2977,24.5745,13.0566,1.42104,0.0504947,1.0755,-0.482745,1.30269,-3.5872,0.18781,1.05873,0.239319,0.899297
1178,456.184,2,22.298,24.5754,13.0571,1.42095,0.0504964,1.07539,-0.482766,1.30239,-3.58722,0.187799,1.05863,0.239381,0.899363
1179,455.467,2,22.2983,24.5761,13.0558,1.42105,0.0504851,1.0753,-0.482784,1.30212,-3.58713,0.187797,1.05843,0.239445,0.899523
1180,456.975,2,22.2983,24.5777,13.0563,1.42092,0.0504886,1.07532,-0.482785,1.30101,-3.58899,0.18779,1.05846,0.239454,0.899728
1181,460.149,2,22.2984,24.5796,13.0549,1.4208,0.0504901,1.07532,-0.482777,1.30045,-3.59172,0.187798,1.05842,0.23949,0.900032
1182,463.261,2,22.2987,24.5812,13.0527,1.42075,0.050494,1.07522,-0.482773,1.3005,-3.59323,0.187798,1.05838,0.239532,0.900248
1183,464.501,2,22.2979,24.5824,13.0512,1.42087,0.0504979,1.07522,-0.482752,1.29831,-3.59465,0.187783,1.05819,0.239545,0.900377
1184,461.407,2,22.2979,24.5825,13.0503,1.42087,0.0505067,1.0753,-0.482747,1.29684,-3.59435,0.187788,1.05812,0.239536,0.900361
1185,455.153,2,22.2975,24.5825,13.0495,1.42087,0.0505066,1.07521,-0.482736,1.29682,-3.59433,0.187788,1.05817,0.239524,0.900397
1186,458.461,2,22.2961,24.5831,13.0499,1.42082,0.0505061,1.07516,-0.482681,1.29879,-3.5945,0.187797,1.05807,0.239551,0.900605
1187,464.352,2,22.2957,24.5829,13.0483,1.42092,0.0505076,1.07512,-0.482662,1.29945,-3.59473,0.187804,1.05807,0.239572,0.900601
1188,459.461,2,22.2963,24.5821,13.0481,1.42099,0.0505124,1.07519,-0.482681,1.29919,-3.5946,0.187807,1.05799,0.239571,0.900469
1189,459.476,2,22.297,24.5814,13.0476,1.42106,0.0505143,1.07525,-0.482714,1.29733,-3.59435,0.187802,1.05814,0.239562,0.900354
1190,457.77,2,22.2976,24.5806,13.0495,1.42106,0.0505168,1.07538,-0.482748,1.29711,-3.59529,0.187798,1.05826,0.239557,0.900268
1191,450.632,2,22.2985,24.5798,13.0515,1.42109,0.0505128,1.07556,-0.482784,1.29798,-3.59616,0.187804,1.05829,0.239532,0.900206
1192,447.231,2,22.2983,24.5788,13.053,1.42103,0.0505128,1.07572,-0.482784,1.2985,-3.59647,0.187793,1.05835,0.239494,0.900107
1193,451.007,2,22.2979,24.5785,13.0545,1.42092,0.0505156,1.07577,-0.482782,1.29753,-3.59568,0.187793,1.05834,0.239496,0.900026
1194,443.425,2,22.2981,24.5784,13.0563,1.42076,0.0505141,1.07574,-0.482792,1.29582,-3.59591,0.187784,1.05843,0.239471,0.89999
1195,454.346,2,22.2978,24.5777,13.06,1.4209,0.0505083,1.07585,-0.482773,1.29464,-3.59621,0.187789,1.05846,0.239458,0.8999
1196,452.121,2,22.2976,24.5772,13.0603,1.42094,0.0505043,1.07601,-0.482759,1.29461,-3.59651,0.187779,1.0585,0.23946,0.899845
1197,448.735,2,22.296,24.5766,13.0595,1.42089,0.0505031,1.07613,-0.482702,1.29441,-3.5978,0.187768,1.05847,0.239459,0.899801
1198,462.411,2,22.2958,24.5756,13.06,1.42089,0.050506,1.0761,-0.482699,1.29407,-3.5985,0.187755,1.05863,0.239481,0.899847
1199,461.434,2,22.2946,24.5747,13.0609,1.4211,0.0505033,1.07616,-0.48266,1.29273,-3.59806,0.18775,1.0587,0.239467,0.899726
1200,451.959,2,22.2941,24.5739,13.0629,1.42124,0.0504951,1.07613,-0.482644,1.29157,-3.59763,0.187754,1.05873,0.239431,0.899674
1201,442.253,2,22.2939,24.5736,13.0642,1.42123,0.0504867,1.07608,-0.482634,1.29095,-3.59791,0.187766,1.05868,0.239412,0.899518
1202,455.497,2,22.2942,24.5738,13.0646,1.42126,0.0504839,1.076,-0.482645,1.29095,-3.59856,0.187768,1.05879,0.239391,0.899583
1203,457.025,2,22.2946,24.5739,13.0639,1.42128,0.0504871,1.07594,-0.482664,1.29183,-3.59912,0.187765,1.05889,0.239359,0.899526
1204,453.758,2,22.2955,24.5747,13.0625,1.42141,0.0504773,1.07589,-0.482701,1.29138,-3.59804,0.187766,1.05897,0.239345,0.899531
1205,460.049,2,22.2957,24.5748,13.0615,1.42152,0.0504734,1.07593,-0.482713,1.29058,-3.59724,0.187766,1.05904,0.239338,0.89958
1206,457.132,2,22.2956,24.5753,13.0602,1.42155,0.0504721,1.07592,-0.482707,1.29006,-3.59605,0.187779,1.05902,0.239352,0.899549
1207,448.069,2,22.295,24.5762,13.061,1.42141,0.0504722,1.07589,-0.482687,1.28868,-3.59724,0.187781,1.05911,0.239337,0.899542
1208,459.37,2,22.2951,24.5763,13.0613,1.42141,0.0504757,1.07599,-0.482687,1.28647,-3.59864,0.187787,1.05925,0.239311,0.899543
1209,459.91,2,22.2952,24.5769,13.0641,1.42132,0.0504811,1.07592,-0.482693,1.28417,-3.59951,0.187784,1.05954,0.239295,0.899535
1210,464.623,2,22.2961,24.5765,13.0653,1.42142,0.0504831,1.07613,-0.482736,1.28406,-3.59979,0.187785,1.05982,0.23929,0.899378
1211,446.547,2,22.2973,24.576,13.0665,1.42142,0.0504784,1.07612,-0.482774,1.28457,-3.5986,0.187778,1.05993,0.239275,0.899259
1212,464.456,2,22.2969,24.5753,13.0652,1.42146,0.0504836,1.07617,-0.482767,1.28297,-3.59789,0.187772,1.05998,0.239292,0.899237
1213,449.389,2,22.2966,24.5735,13.0663,1.42151,0.0504736,1.07628,-0.482762,1.28199,-3.59911,0.187756,1.06,0.239336,0.899157
1214,449.029,2,22.2965,24.5713,13.0686,1.42144,0.0504727,1.07618,-0.482763,1.28232,-3.59878,0.187745,1.05999,0.239359,0.899069
1215,462.328,2,22.2971,24.57,13.071,1.42158,0.0504712,1.07622,-0.482795,1.28218,-3.59802,0.187742,1.06013,0.239359,0.89899
1216,458.027,2,22.2972,24.5696,13.0713,1.42163,0.0504716,1.07623,-0.482803,1.2815,-3.59808,0.187732,1.06007,0.239365,0.89906
1217,455.849,2,22.2968,24.5692,13.0743,1.42154,0.0504667,1.07623,-0.482789,1.2815,-3.59907,0.187729,1.06017,0.239428,0.899198
1218,463.875,2,22.2969,24.5682,13.0754,1.42151,0.0504648,1.0762,-0.482799,1.28044,-3.59952,0.187724,1.06031,0.239505,0.899322
1219,457.539,2,22.2972,24.5674,13.0758,1.42144,0.0504703,1.07609,-0.482806,1.28094,-3.59979,0.187738,1.06032,0.23949,0.899304
1220,453.015,2,22.2968,24.5664,13.0761,1.4214,0.0504673,1.07608,-0.482799,1.2805,-3.59933,0.187744,1.0603,0.239519,0.899298
1221,455.365,2,22.2973,24.5653,13.076,1.4214,0.0504687,1.07622,-0.482814,1.2816,-3.59826,0.187734,1.06029,0.239546,0.899221
1222,459.713,2,22.2977,24.5647,13.0761,1.4213,0.0504713,1.07616,-0.482827,1.28313,-3.59773,0.187733,1.06051,0.239559,0.89929
1223,462.501,2,22.2982,24.5643,13.078,1.42116,0.0504736,1.07615,-0.482838,1.28414,-3.59703,0.187728,1.06074,0.239639,0.899361
1224,455.369,2,22.2987,24.5645,13.0785,1.42129,0.0504615,1.07623,-0.482852,1.28516,-3.59717,0.187727,1.06073,0.239666,0.899464
1225,459.303,2,22.2994,24.5652,13.0786,1.42121,0.050468,1.07624,-0.482876,1.28764,-3.59788,0.18772,1.06079,0.239672,0.899474
1226,461.67,2,22.2991,24.5658,13.0785,1.42114,0.0504751,1.07624,-0.482849,1.28816,-3.59728,0.187707,1.06081,0.239702,0.899546
1227,453.109,2,22.2988,24.5666,13.08,1.42095,0.0504823,1.07627,-0.482838,1.28997,-3.59789,0.187699,1.0609,0.239692,0.899541
1228,459.507,2,22.299,24.5675,13.0802,1.42082,0.0504879,1.0763,-0.482839,1.29176,-3.59886,0.187698,1.06106,0.239678,0.899669
1229,461.319,2,22.2992,24.5687,13.0806,1.42082,0.0504875,1.07641,-0.482846,1.29311,-3.60033,0.187707,1.06116,0.23969,0.899748
1230,455.748,2,22.2999,24.5699,13.0809,1.42086,0.0504851,1.07652,-0.482867,1.29461,-3.60233,0.187724,1.06111,0.239687,0.899759
1231,453.674,2,22.2999,24.5705,13.0798,1.42097,0.0504794,1.07657,-0.482857,1.29437,-3.60341,0.187727,1.06109,0.239704,0.899622
1232,448.07,2,22.3004,24.5709,13.078,1.42088,0.05048,1.07657,-0.482874,1.29499,-3.60549,0.187725,1.06107,0.239718,0.899463
1233,443.017,2,22.3005,24.571,13.0789,1.42085,0.0504741,1.07668,-0.482873,1.29571,-3.60657,0.18772,1.06102,0.239731,0.899298
1234,447.359,2,22.2999,24.5707,13.0796,1.42073,0.0504797,1.07672,-0.48285,1.29539,-3.60704,0.187726,1.06092,0.239697,0.899169
1235,449.058,2,22.2993,24.5712,13.0797,1.42064,0.0504853,1.0767,-0.482833,1.29689,-3.608,0.187725,1.0608,0.23969,0.899001
1236,454.603,2,22.2992,24.5716,13.0809,1.42064,0.0504879,1.0768,-0.482832,1.29581,-3.60909,0.187717,1.0607,0.239697,0.898939
1237,449.48,2,22.3003,24.5726,13.0821,1.42064,0.0504844,1.07693,-0.482875,1.29556,-3.60924,0.187713,1.06057,0.239711,0.898976
1238,468.692,2,22.3008,24.5743,13.0824,1.42059,0.050494,1.07694,-0.482899,1.29547,-3.60988,0.187705,1.06077,0.239728,0.898992
1239,454.466,2,22.3008,24.576,13.0818,1.42061,0.0504923,1.07708,-0.482898,1.29513,-3.61119,0.187695,1.06072,0.239747,0.898989
1240,453.304,2,22.301,24.5779,13.0794,1.42061,0.0504904,1.07709,-0.482898,1.29435,-3.61233,0.187702,1.06064,0.239752,0.899054
1241,449.482,2,22.3002,24.5787,13.0773,1.42056,0.0504911,1.07717,-0.48287,1.29425,-3.6128,0.187701,1.06061,0.239749,0.898923
1242,444.91,2,22.3,24.5797,13.0763,1.42046,0.0504887,1.07723,-0.482858,1.29394,-3.61415,0.187708,1.06048,0.239741,0.898937
1243,452.919,2,22.2993,24.5808,13.0733,1.42046,0.0504873,1.07719,-0.482838,1.29231,-3.61469,0.187714,1.0603,0.239747,0.898945
1244,458.222,2,22.2992,24.5825,13.0709,1.42049,0.0504869,1.07727,-0.482827,1.29273,-3.61499,0.187726,1.06028,0.23976,0.898928
1245,456.566,2,22.299,24.5837,13.0687,1.42039,0.0504922,1.07719,-0.482816,1.29158,-3.61541,0.187731,1.06023,0.239766,0.89897
1246,453.895,2,22.2987,24.5835,13.0678,1.42028,0.0505023,1.07721,-0.482792,1.29058,-3.61573,0.187729,1.06008,0.23978,0.89881
1247,459.185,2,22.2991,24.5833,13.0662,1.42034,0.0505004,1.07717,-0.482802,1.29001,-3.61548,0.187732,1.06021,0.239809,0.898687
1248,464.257,2,22.2997,24.5834,13.065,1.42043,0.0505002,1.07715,-0.482828,1.28977,-3.61552,0.187727,1.06042,0.239838,0.898585
1249,450.329,2,22.3,24.5833,13.0641,1.42047,0.0504929,1.07709,-0.482834,1.28733,-3.61481,0.187729,1.06047,0.239864,0.898454
1250,448.478,2,22.2992,24.5832,13.0633,1.42053,0.0504877,1.07717,-0.482805,1.28571,-3.61563,0.187715,1.06034,0.239873,0.898407
1251,452.86,2,22.2985,24.5832,13.0639,1.42062,0.0504819,1.07715,-0.482784,1.2847,-3.61585,0.187709,1.06033,0.23989,0.898321
1252,454.225,2,22.297,24.5838,13.0643,1.42061,0.0504786,1.07713,-0.48273,1.28347,-3.61603,0.187711,1.06033,0.239921,0.898311
1253,454.499,2,22.296,24.5839,13.0639,1.42055,0.0504798,1.07715,-0.48269,1.28287,-3.61671,0.187708,1.06033,0.239925,0.898376
1254,460.795,2,22.2954,24.5832,13.0647,1.4206,0.0504803,1.07704,-0.482673,1.28258,-3.61642,0.187706,1.06026,0.239978,0.898331
1255,463.812,2,22.295,24.5824,13.0644,1.42076,0.0504791,1.07704,-0.482658,1.28039,-3.61519,0.187705,1.06025,0.24,0.89827
1256,466.703,2,22.294,24.5815,13.0643,1.4208,0.0504849,1.07707,-0.482617,1.27966,-3.61497,0.187708,1.06041,0.240018,0.89814
1257,452.589,2,22.2944,24.5811,13.0656,1.42083,0.0504767,1.07709,-0.482632,1.27767,-3.61331,0.187719,1.06074,0.239992,0.898065
1258,446.712,2,22.2945,24.58,13.0669,1.42088,0.0504679,1.07708,-0.48262,1.27703,-3.61274,0.187726,1.06092,0.239954,0.897945
1259,450.711,2,22.2934,24.5785,13.068,1.4208,0.0504699,1.07712,-0.482576,1.27655,-3.61171,0.187727,1.06103,0.239935,0.897819
1260,449.507,2,22.2928,24.5782,13.069,1.4208,0.0504664,1.07718,-0.482555,1.27617,-3.61208,0.187731,1.06101,0.239914,0.89784
1261,456.65,2,22.2917,24.5774,13.072,1.42087,0.0504631,1.07719,-0.482519,1.27564,-3.61212,0.187725,1.06105,0.239911,0.897888
1262,453.24,2,22.2911,24.5771,13.0738,1.42076,0.0504655,1.07717,-0.482496,1.27405,-3.61227,0.187718,1.06117,0.239898,0.89793
1263,462.184,2,22.2916,24.5774,13.0741,1.42095,0.0504577,1.07728,-0.482507,1.27339,-3.6127,0.18772,1.06115,0.239874,0.898179
1264,468.509,2,22.2917,24.5785,13.0736,1.42092,0.0504686,1.07728,-0.482493,1.2731,-3.61362,0.187715,1.06126,0.23985,0.898331
1265,465.207,2,22.2918,24.5795,13.0704,1.42103,0.0504686,1.07733,-0.482491,1.27308,-3.61336,0.187709,1.06126,0.239853,0.898487
1266,463.784,2,22.2916,24.5803,13.0681,1.42099,0.0504734,1.07738,-0.482486,1.27461,-3.61491,0.187722,1.06127,0.239857,0.898592
1267,459.175,2,22.291,24.5812,13.0674,1.42097,0.0504771,1.07733,-0.482469,1.27555,-3.61631,0.187723,1.06126,0.239829,0.898724
1268,456.345,2,22.2914,24.5821,13.0656,1.42097,0.0504829,1.0773,-0.482482,1.27454,-3.61704,0.187719,1.06123,0.239823,0.898628
1269,457.352,2,22.2909,24.5827,13.0637,1.42097,0.0504831,1.07725,-0.482457,1.274,-3.61666,0.187724,1.06119,0.239832,0.898679
1270,461.615,2,22.2903,24.5829,13.0619,1.42093,0.0504845,1.07728,-0.482441,1.27369,-3.61559,0.187728,1.06129,0.23983,0.898859
1271,454.828,2,22.2901,24.5836,13.0601,1.42097,0.0504791,1.07717,-0.482423,1.27425,-3.61447,0.187724,1.06134,0.23983,0.898951
