iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1057,470.008,2,20.549,24.7199,12.5084,1.46359,0.0497919,-0.409241,-3.29066,0.223883,1.01045,0.253364,0.867499
1058,463.119,2,20.5482,24.7184,12.5109,1.46363,0.0497833,-0.409195,-3.28975,0.223876,1.01054,0.253456,0.867466
1059,466.83,2,20.5478,24.7176,12.5129,1.46378,0.0497759,-0.40918,-3.2884,0.223864,1.01064,0.253503,0.867489
1060,456.31,2,20.5482,24.7161,12.5157,1.46368,0.0497762,-0.409205,-3.28719,0.223869,1.01061,0.253523,0.867331
1061,456.541,2,20.5464,24.7153,12.5184,1.46363,0.0497799,-0.409125,-3.286,0.223865,1.01042,0.253528,0.867168
1062,449.011,2,20.5454,24.7152,12.5208,1.46363,0.0497716,-0.409088,-3.28528,0.223848,1.01031,0.253509,0.867107
1063,457.066,2,20.5451,24.715,12.5213,1.46369,0.0497591,-0.409079,-3.28507,0.223841,1.0105,0.253526,0.866995
1064,468.605,2,20.5452,24.7153,12.5228,1.46385,0.0497575,-0.409069,-3.2856,0.223842,1.01052,0.253557,0.86693
1065,462.073,2,20.5449,24.7145,12.5241,1.46385,0.0497592,-0.40906,-3.28702,0.223836,1.01049,0.253584,0.866843
1066,458.09,2,20.5447,24.7139,12.5264,1.46378,0.0497517,-0.409059,-3.28734,0.223854,1.01052,0.253623,0.866847
1067,459.376,2,20.5441,24.7144,12.5293,1.46383,0.0497457,-0.409041,-3.2872,0.223859,1.01041,0.253655,0.866804
1068,464.66,2,20.5444,24.7155,12.5334,1.46383,0.049743,-0.40906,-3.2867,0.22386,1.01037,0.253709,0.866974
1069,461.937,2,20.544,24.7151,12.5334,1.46383,0.0497447,-0.409047,-3.28466,0.223864,1.01032,0.253713,0.866933
1070,456.17,2,20.5438,24.7152,12.5328,1.46372,0.0497368,-0.409039,-3.28364,0.223865,1.01039,0.253737,0.86702
1071,465.868,2,20.5449,24.7159,12.5321,1.46363,0.0497334,-0.409084,-3.28343,0.223873,1.01052,0.253761,0.867346
1072,460.8,2,20.5443,24.7157,12.5347,1.46363,0.0497298,-0.409062,-3.2832,0.223874,1.0104,0.253776,0.867514
1073,463.007,2,20.5438,24.7141,12.5348,1.46363,0.0497322,-0.409045,-3.28073,0.223864,1.01046,0.253782,0.867395
1074,464.366,2,20.5436,24.7135,12.5357,1.46373,0.0497315,-0.40904,-3.28046,0.223856,1.01053,0.253771,0.867338
1075,451.943,2,20.543,24.7129,12.5364,1.46365,0.0497274,-0.409023,-3.27997,0.223841,1.01043,0.25377,0.867334
1076,453.526,2,20.5433,24.7127,12.5371,1.4635,0.0497235,-0.409038,-3.27978,0.223845,1.01034,0.253813,0.867289
1077,459.8,2,20.543,24.7137,12.5382,1.46364,0.0497141,-0.409037,-3.27887,0.223832,1.01034,0.253838,0.867212
1078,460.274,2,20.5436,24.7143,12.5396,1.46347,0.0497204,-0.409069,-3.27898,0.223831,1.0103,0.253834,0.867247
1079,464.247,2,20.5438,24.7146,12.54,1.46357,0.0497219,-0.409081,-3.27983,0.22384,1.01029,0.253828,0.86708
1080,455.672,2,20.5445,24.7141,12.5403,1.46362,0.0497124,-0.409115,-3.27893,0.223845,1.01035,0.253839,0.866932
1081,460.395,2,20.5452,24.7135,12.5404,1.46362,0.0497137,-0.409152,-3.27934,0.223836,1.01034,0.253843,0.866864
1082,460.125,2,20.5462,24.7128,12.5399,1.46374,0.0497086,-0.409195,-3.28065,0.223832,1.01033,0.253824,0.866792
1083,458.1,2,20.5474,24.7135,12.5413,1.46367,0.0497078,-0.40926,-3.28354,0.223823,1.01033,0.253825,0.866792
1084,459.167,2,20.5485,24.7138,12.5418,1.4635,0.0497145,-0.409305,-3.28419,0.223825,1.01032,0.253824,0.866772
1085,472.102,2,20.5488,24.7145,12.5421,1.4635,0.0497235,-0.409316,-3.28379,0.22382,1.0106,0.253843,0.866675
1086,462.229,2,20.5484,24.7147,12.5428,1.4635,0.0497198,-0.409294,-3.28241,0.223824,1.01071,0.253864,0.866659
1087,455.856,2,20.5481,24.7146,12.5427,1.46349,0.0497081,-0.409285,-3.28253,0.223817,1.01069,0.253946,0.866599
1088,460.42,2,20.5493,24.7137,12.5411,1.46348,0.0496965,-0.409329,-3.28206,0.223822,1.01065,0.254065,0.866614
1089,452.601,2,20.5497,24.7145,12.5399,1.46348,0.0496813,-0.409336,-3.28091,0.223818,1.01047,0.25415,0.866609
1090,462.747,2,20.5501,24.7149,12.5408,1.46337,0.0496857,-0.409355,-3.28031,0.223827,1.01036,0.254215,0.866566
1091,463.706,2,20.5503,24.7157,12.5405,1.46344,0.049681,-0.409373,-3.28032,0.223823,1.01009,0.254264,0.866741
1092,464.361,2,20.5501,24.7171,12.5383,1.46332,0.0496838,-0.409358,-3.28126,0.223832,1.00993,0.254329,0.866902
1093,470.71,2,20.5499,24.718,12.5363,1.46332,0.049682,-0.409353,-3.28259,0.223836,1.01001,0.254357,0.867181
1094,456.616,2,20.5508,24.7185,12.537,1.4633,0.0496784,-0.409382,-3.28238,0.223853,1.00994,0.254389,0.867026
1095,454.783,2,20.5508,24.7179,12.5371,1.46322,0.0496761,-0.409391,-3.28398,0.223858,1.00996,0.254397,0.866873
1096,457.201,2,20.5503,24.7179,12.5383,1.46299,0.0496806,-0.40938,-3.28539,0.22385,1.01005,0.25442,0.86678
1097,456.741,2,20.5499,24.7175,12.5389,1.46281,0.0496829,-0.409365,-3.28371,0.223853,1.01013,0.254461,0.866588
1098,458.678,2,20.5497,24.7173,12.5394,1.46287,0.0496751,-0.409356,-3.28285,0.223851,1.01023,0.254501,0.866396
1099,458.953,2,20.5496,24.7179,12.5405,1.46275,0.0496724,-0.409343,-3.28295,0.223853,1.01028,0.254563,0.866396
1100,462.165,2,20.5506,24.7188,12.5406,1.46263,0.0496743,-0.409379,-3.28351,0.22385,1.01029,0.25462,0.86642
1101,465.012,2,20.5516,24.7187,12.5416,1.4628,0.0496691,-0.40942,-3.28324,0.22385,1.01024,0.25466,0.866316
1102,474.589,2,20.5508,24.7188,12.5408,1.46288,0.0496764,-0.409384,-3.28349,0.223871,1.01007,0.254717,0.866306
1103,459.682,2,20.5509,24.7189,12.5408,1.46305,0.0496653,-0.409402,-3.28237,0.223851,1.01007,0.254746,0.866212
1104,460.693,2,20.5512,24.7187,12.5397,1.46317,0.0496587,-0.409421,-3.28235,0.223848,1.01015,0.25472,0.866165
1105,468.078,2,20.551,24.7184,12.5394,1.46331,0.0496492,-0.409423,-3.28341,0.22385,1.0104,0.254715,0.866307
1106,453.682,2,20.5511,24.7176,12.5383,1.46312,0.0496477,-0.409425,-3.28584,0.223838,1.01045,0.254695,0.866452
1107,459.739,2,20.551,24.7166,12.5375,1.46318,0.0496385,-0.409419,-3.28828,0.223838,1.01049,0.2547,0.866527
1108,461.435,2,20.5505,24.7161,12.5375,1.46309,0.0496439,-0.40941,-3.28895,0.22383,1.01041,0.254676,0.866651
1109,462.234,2,20.5498,24.7157,12.5369,1.463,0.0496435,-0.409384,-3.29035,0.223835,1.0105,0.254694,0.866712
1110,465.744,2,20.5494,24.716,12.5358,1.46288,0.049647,-0.409368,-3.29203,0.223829,1.01054,0.254721,0.866902
1111,459.129,2,20.5492,24.7168,12.5354,1.4628,0.0496454,-0.409365,-3.29345,0.223824,1.01051,0.254784,0.866834
1112,462.347,2,20.5491,24.7159,12.536,1.46275,0.0496501,-0.409363,-3.29362,0.223823,1.01064,0.254781,0.866689
1113,457.028,2,20.5496,24.7159,12.5374,1.46275,0.049649,-0.409389,-3.29412,0.223823,1.01066,0.254779,0.866527
1114,453.13,2,20.5495,24.7162,12.5372,1.46275,0.0496415,-0.409381,-3.29415,0.223818,1.01058,0.254784,0.86648
1115,459.931,2,20.5497,24.7156,12.5368,1.46259,0.0496393,-0.409383,-3.29522,0.223834,1.01064,0.254818,0.866589
1116,463.365,2,20.5498,24.7159,12.5358,1.46272,0.0496341,-0.409374,-3.29539,0.223835,1.0107,0.254789,0.866635
1117,464.599,2,20.5496,24.7167,12.5361,1.46272,0.0496334,-0.409362,-3.29619,0.223821,1.01076,0.254799,0.866819
1118,455.801,2,20.5496,24.7158,12.538,1.46272,0.0496284,-0.409355,-3.29597,0.223823,1.01064,0.254814,0.866837
1119,451.717,2,20.5502,24.7152,12.5386,1.46259,0.0496265,-0.409381,-3.29567,0.223821,1.01046,0.254832,0.866828
1120,447.978,2,20.5506,24.7157,12.5388,1.46239,0.0496259,-0.409398,-3.29597,0.223814,1.01023,0.254815,0.866906
1121,459.084,2,20.5497,24.7161,12.5396,1.46229,0.0496267,-0.409373,-3.29587,0.223803,1.01015,0.254818,0.867032
1122,458.946,2,20.5497,24.7161,12.5395,1.46224,0.0496255,-0.409382,-3.29684,0.223809,1.01019,0.254806,0.867027
1123,456.845,2,20.5495,24.7154,12.5405,1.46218,0.0496198,-0.409378,-3.29733,0.22381,1.01024,0.254826,0.867037
1124,456.837,2,20.5489,24.7139,12.5401,1.46205,0.0496229,-0.409352,-3.29738,0.22381,1.01022,0.254801,0.86706
1125,459.966,2,20.5494,24.7125,12.5398,1.46196,0.0496259,-0.409367,-3.29744,0.223812,1.01023,0.25479,0.867089
1126,465.901,2,20.5498,24.7117,12.542,1.46196,0.0496289,-0.409379,-3.29761,0.223814,1.01018,0.254785,0.867228
1127,466.289,2,20.5496,24.7119,12.541,1.46196,0.0496322,-0.409355,-3.29829,0.22381,1.01029,0.254791,0.867249
1128,463.313,2,20.5499,24.7118,12.54,1.46177,0.0496417,-0.409365,-3.298,0.223813,1.01015,0.254814,0.867359
1129,457.22,2,20.5495,24.7119,12.5396,1.46177,0.0496342,-0.409335,-3.29875,0.223815,1.01006,0.254842,0.867431
1130,465.666,2,20.5491,24.7119,12.5388,1.46195,0.0496312,-0.409312,-3.29988,0.223815,1.00996,0.25484,0.86743
1131,464.865,2,20.5501,24.7121,12.5357,1.46202,0.0496283,-0.409354,-3.30066,0.223801,1.00987,0.254841,0.86766
1132,467.809,2,20.5503,24.7122,12.5328,1.46198,0.0496338,-0.409357,-3.30194,0.223794,1.00998,0.254841,0.867741
1133,453.294,2,20.55,24.7128,12.5309,1.4618,0.0496372,-0.409338,-3.30201,0.223795,1.00994,0.254837,0.867643
1134,454.658,2,20.5493,24.7135,12.5318,1.46155,0.0496438,-0.409315,-3.30316,0.223787,1.0099,0.254839,0.867612
1135,465.028,2,20.5493,24.7137,12.5338,1.46144,0.0496504,-0.409316,-3.30336,0.223781,1.00994,0.254883,0.867555
1136,456.205,2,20.5497,24.7135,12.5345,1.46159,0.0496367,-0.409352,-3.30321,0.223785,1.00988,0.254893,0.867473
1137,454.73,2,20.5506,24.7139,12.5344,1.46153,0.0496343,-0.409393,-3.30325,0.223781,1.00981,0.254917,0.867368
1138,464.959,2,20.5504,24.714,12.5371,1.46172,0.049626,-0.409387,-3.30334,0.223796,1.00985,0.254906,0.867366
1139,457.266,2,20.5502,24.7144,12.5381,1.46178,0.0496244,-0.409387,-3.30216,0.223802,1.00969,0.254895,0.867248
1140,459.955,2,20.5509,24.7145,12.5412,1.4619,0.0496168,-0.409415,-3.30058,0.223802,1.00979,0.254883,0.86716
1141,461.427,2,20.5506,24.7146,12.541,1.4621,0.0496106,-0.409408,-3.29916,0.223804,1.00976,0.254856,0.867039
1142,461.96,2,20.5507,24.7149,12.5418,1.46223,0.0496065,-0.409413,-3.29776,0.22381,1.0098,0.254838,0.866931
1143,454.631,2,20.5514,24.7148,12.5438,1.46228,0.049601,-0.409441,-3.29706,0.223814,1.0098,0.254808,0.866807
1144,450.027,2,20.5516,24.7138,12.5456,1.46228,0.0495941,-0.409457,-3.29601,0.223811,1.00989,0.254778,0.866602
1145,458.273,2,20.5516,24.7135,12.548,1.46243,0.0495822,-0.409466,-3.29516,0.223801,1.00999,0.254794,0.866448
1146,460.943,2,20.5517,24.713,12.5504,1.46243,0.049585,-0.409475,-3.29542,0.223802,1.00995,0.254812,0.866317
1147,470.991,2,20.5512,24.7122,12.5529,1.46257,0.0495856,-0.409453,-3.29495,0.22382,1.01004,0.254821,0.866219
1148,461.529,2,20.5508,24.7127,12.5524,1.46257,0.0495845,-0.409441,-3.29516,0.223823,1.01,0.254893,0.866007
1149,466.547,2,20.5509,24.7129,12.5539,1.46243,0.0495993,-0.409449,-3.29407,0.223817,1.00977,0.254947,0.865909
1150,463.039,2,20.5509,24.7137,12.554,1.46231,0.0496005,-0.409454,-3.29248,0.223811,1.0099,0.254994,0.865905
1151,465.305,2,20.5502,24.715,12.5543,1.4622,0.0496046,-0.409441,-3.29297,0.223799,1.00996,0.255061,0.865874
1152,459.554,2,20.5498,24.7155,12.5538,1.46227,0.0496004,-0.409439,-3.29266,0.223784,1.00995,0.255065,0.86582
1153,463.442,2,20.5497,24.7149,12.5552,1.46231,0.0496005,-0.409438,-3.29283,0.223789,1.00986,0.255086,0.865814
1154,450.27,2,20.5495,24.7153,12.5551,1.46225,0.0495955,-0.409429,-3.29271,0.223794,1.00987,0.255043,0.865747
1155,461.637,2,20.5508,24.7156,12.5549,1.46215,0.0496011,-0.409479,-3.29318,0.223803,1.00993,0.255007,0.865754
1156,460.611,2,20.5517,24.7167,12.5542,1.46215,0.0495971,-0.409519,-3.29396,0.223813,1.01009,0.254997,0.865749
1157,455.583,2,20.5516,24.7165,12.5553,1.46219,0.0495922,-0.409519,-3.29425,0.223814,1.00998,0.254984,0.865729
1158,463.543,2,20.5513,24.7161,12.5555,1.46219,0.0495992,-0.40951,-3.29499,0.223798,1.00983,0.254983,0.865746
1159,458.043,2,20.5522,24.7158,12.5568,1.46225,0.0495903,-0.409534,-3.29625,0.223809,1.0098,0.254969,0.86585
1160,457.317,2,20.5531,24.7159,12.5574,1.46218,0.0495902,-0.409563,-3.29779,0.223804,1.00979,0.25494,0.865948
1161,456.027,2,20.5532,24.716,12.5577,1.46206,0.0495929,-0.409562,-3.29905,0.223807,1.00973,0.254905,0.866002
1162,457.227,2,20.5535,24.717,12.5598,1.46185,0.0495992,-0.409577,-3.29988,0.223817,1.00971,0.254893,0.866003
1163,452.238,2,20.5547,24.7177,12.559,1.46181,0.0495931,-0.409615,-3.30032,0.223828,1.00985,0.254857,0.865889
1164,459.614,2,20.5558,24.7183,12.5571,1.46188,0.0495887,-0.409644,-3.30063,0.223841,1.00981,0.254826,0.865948
1165,464.572,2,20.5559,24.7192,12.5566,1.46186,0.0495953,-0.409651,-3.30052,0.223841,1.00978,0.254844,0.8658
1166,458.823,2,20.5554,24.7199,12.5554,1.4619,0.0495946,-0.409618,-3.30037,0.223836,1.00977,0.254842,0.865668
1167,453.961,2,20.5547,24.7205,12.556,1.46197,0.0495865,-0.409591,-3.30025,0.223836,1.00971,0.254829,0.865581
1168,460.897,2,20.5547,24.721,12.5563,1.46191,0.0495902,-0.409586,-3.30014,0.223834,1.00969,0.254793,0.865666
1169,466.768,2,20.554,24.722,12.5537,1.46201,0.0495888,-0.409552,-3.30027,0.223823,1.00964,0.254809,0.865778
1170,462.475,2,20.5549,24.7226,12.5512,1.46223,0.0495825,-0.40958,-3.30065,0.223834,1.00936,0.254817,0.865737
1171,458.616,2,20.555,24.723,12.5493,1.46223,0.0495851,-0.409585,-3.30056,0.223837,1.00908,0.254835,0.865688
1172,454.622,2,20.5557,24.7238,12.5484,1.46213,0.049588,-0.409617,-3.30032,0.223825,1.0088,0.254886,0.865579
1173,459.027,2,20.5557,24.725,12.5478,1.46217,0.049582,-0.409615,-3.30028,0.223829,1.00856,0.254975,0.865521
1174,471.5,2,20.5555,24.7257,12.5484,1.46223,0.0495814,-0.409596,-3.30027,0.223837,1.00848,0.255087,0.865486
1175,460.296,2,20.5558,24.7259,12.5475,1.4623,0.0495769,-0.40961,-3.30062,0.223833,1.0084,0.255115,0.865451
1176,460.755,2,20.5555,24.7264,12.5491,1.4624,0.0495746,-0.409601,-3.30047,0.223827,1.00817,0.255113,0.865506
1177,456.303,2,20.5567,24.7267,12.5481,1.4625,0.049568,-0.409648,-3.30113,0.223811,1.0081,0.255126,0.865418
1178,452.795,2,20.5566,24.7271,12.5489,1.4624,0.0495666,-0.409653,-3.3012,0.223808,1.00794,0.255137,0.865399
1179,456.708,2,20.5571,24.7276,12.5494,1.46248,0.0495584,-0.40967,-3.30112,0.223812,1.00776,0.25516,0.865416
1180,455.244,2,20.5574,24.7282,12.5497,1.46234,0.0495589,-0.409678,-3.30066,0.223818,1.00765,0.255149,0.86552
1181,462.752,2,20.5578,24.7289,12.5471,1.4622,0.0495648,-0.409691,-3.30112,0.223821,1.00747,0.255141,0.865794
1182,465.123,2,20.5579,24.73,12.5449,1.46213,0.0495687,-0.409683,-3.30139,0.223817,1.00739,0.255128,0.866105
1183,465.29,2,20.5578,24.73,12.5431,1.46223,0.0495687,-0.409681,-3.30194,0.223801,1.00731,0.255133,0.866162
1184,463.788,2,20.5581,24.7299,12.5428,1.46227,0.0495723,-0.409691,-3.30126,0.223803,1.00725,0.255111,0.866146
1185,460.109,2,20.5585,24.7301,12.5415,1.46227,0.0495735,-0.409705,-3.29972,0.223792,1.0073,0.25509,0.866107
1186,463.414,2,20.5582,24.7299,12.541,1.46231,0.0495721,-0.409686,-3.29818,0.223791,1.00735,0.255083,0.866142
1187,470.634,2,20.5582,24.7305,12.5398,1.46236,0.0495763,-0.409676,-3.29645,0.22379,1.00737,0.255056,0.866341
1188,466.027,2,20.558,24.7301,12.5397,1.46243,0.0495798,-0.409659,-3.29512,0.223802,1.00738,0.255007,0.866336
1189,469.491,2,20.5581,24.7301,12.5433,1.46239,0.049588,-0.409658,-3.29565,0.223803,1.00749,0.254963,0.866488
1190,463.536,2,20.5573,24.7302,12.545,1.46267,0.0495734,-0.409633,-3.29646,0.223804,1.00764,0.254926,0.86647
1191,463.968,2,20.557,24.7308,12.5461,1.4628,0.0495658,-0.409619,-3.29704,0.223801,1.00787,0.254924,0.866385
1192,463.045,2,20.5569,24.7311,12.5474,1.4628,0.0495665,-0.409614,-3.29745,0.223811,1.00811,0.254907,0.866254
1193,469.956,2,20.5562,24.7326,12.5497,1.4628,0.0495646,-0.409583,-3.29813,0.223824,1.00845,0.254905,0.866284
1194,461.737,2,20.5557,24.7334,12.5502,1.46268,0.0495643,-0.409559,-3.29858,0.223833,1.00855,0.254928,0.866364
1195,460.026,2,20.5552,24.7339,12.5521,1.46268,0.0495607,-0.409532,-3.29931,0.223848,1.00861,0.254933,0.86634
1196,454.435,2,20.5548,24.7344,12.5518,1.46259,0.0495614,-0.409517,-3.30017,0.223835,1.00857,0.254919,0.866332
1197,447.331,2,20.5542,24.7349,12.5508,1.4626,0.0495527,-0.409481,-3.301,0.223832,1.00841,0.254914,0.866241
1198,471.243,2,20.5536,24.7351,12.551,1.4627,0.0495512,-0.409454,-3.30191,0.223827,1.00838,0.25495,0.866412
1199,470.856,2,20.5524,24.7349,12.5502,1.46286,0.049554,-0.409411,-3.3021,0.22382,1.00837,0.25494,0.866377
1200,457.868,2,20.5511,24.7346,12.5501,1.46292,0.0495504,-0.40936,-3.30147,0.223822,1.00842,0.254903,0.866293
1201,451.548,2,20.5509,24.7351,12.5502,1.46292,0.0495446,-0.409353,-3.3021,0.223829,1.00844,0.25489,0.866126
1202,463.633,2,20.5512,24.7356,12.5515,1.46289,0.0495507,-0.409368,-3.30195,0.223836,1.00852,0.254885,0.865971
1203,459.935,2,20.5517,24.7352,12.5516,1.46285,0.0495499,-0.409394,-3.30133,0.223832,1.00857,0.254908,0.865894
1204,472.112,2,20.5514,24.7357,12.5512,1.46297,0.049548,-0.409387,-3.30074,0.223837,1.00867,0.254911,0.86601
1205,461.637,2,20.5513,24.7358,12.5503,1.46301,0.0495459,-0.409383,-3.29971,0.223843,1.00867,0.254902,0.866001
1206,461.512,2,20.5509,24.7354,12.5493,1.46296,0.0495442,-0.409358,-3.29897,0.223867,1.00867,0.254933,0.865979
1207,455.926,2,20.5506,24.7358,12.5499,1.46283,0.0495443,-0.409348,-3.29924,0.223861,1.00879,0.254936,0.865938
1208,461.89,2,20.5506,24.7355,12.551,1.46277,0.0495476,-0.409351,-3.29963,0.22386,1.00885,0.254931,0.865914
1209,456.967,2,20.5504,24.7357,12.5518,1.46268,0.0495474,-0.409351,-3.29997,0.223855,1.00896,0.254927,0.86586
1210,467.697,2,20.5511,24.7359,12.5514,1.46268,0.0495499,-0.40938,-3.30006,0.223868,1.00915,0.254925,0.86582
1211,455.641,2,20.5519,24.7358,12.552,1.46264,0.0495488,-0.40941,-3.29898,0.223869,1.00917,0.25492,0.865724
1212,463.333,2,20.5519,24.735,12.5526,1.46264,0.0495484,-0.409412,-3.29899,0.22388,1.00916,0.254943,0.865651
1213,456.394,2,20.552,24.7334,12.5536,1.46255,0.0495496,-0.409426,-3.29816,0.223873,1.00916,0.254955,0.865564
1214,457.615,2,20.5522,24.7322,12.555,1.46247,0.0495491,-0.409433,-3.29799,0.223858,1.00913,0.254968,0.865631
1215,457.378,2,20.5523,24.732,12.5566,1.4625,0.0495391,-0.409439,-3.29739,0.223864,1.00917,0.255012,0.86558
1216,453.045,2,20.5515,24.7318,12.5578,1.46242,0.0495351,-0.40941,-3.29725,0.223862,1.0091,0.255065,0.865433
1217,462.901,2,20.5514,24.7313,12.5612,1.46229,0.0495351,-0.409399,-3.29758,0.223865,1.00923,0.255142,0.865426
1218,465.928,2,20.5521,24.7305,12.5632,1.46218,0.0495396,-0.409424,-3.29781,0.223856,1.00921,0.25524,0.865354
1219,462.915,2,20.5524,24.7309,12.5644,1.46218,0.0495379,-0.409436,-3.29726,0.22386,1.00915,0.255301,0.865303
1220,473.614,2,20.5523,24.7306,12.5652,1.46242,0.049533,-0.409441,-3.29692,0.223864,1.00916,0.255336,0.865274
1221,475.822,2,20.5526,24.7298,12.5644,1.4626,0.0495299,-0.409448,-3.2955,0.223872,1.00927,0.255401,0.865196
1222,465.058,2,20.5532,24.7294,12.5646,1.46255,0.0495367,-0.409471,-3.29549,0.223862,1.00919,0.255444,0.865128
1223,465.321,2,20.5534,24.7291,12.5662,1.46261,0.0495385,-0.409484,-3.29447,0.223842,1.00904,0.255485,0.865139
1224,460.859,2,20.5542,24.73,12.5672,1.46271,0.0495311,-0.409512,-3.29429,0.22384,1.00892,0.255518,0.86517
1225,456.557,2,20.5548,24.7309,12.5674,1.46275,0.0495264,-0.409535,-3.2936,0.223842,1.00884,0.255518,0.865155
1226,464.445,2,20.5548,24.7307,12.5685,1.46281,0.0495237,-0.409531,-3.29148,0.223832,1.00892,0.255556,0.865091
1227,450.588,2,20.5545,24.7308,12.5704,1.46277,0.0495179,-0.409522,-3.29024,0.223831,1.009,0.255545,0.864934
1228,451.931,2,20.5548,24.7307,12.5697,1.46271,0.0495157,-0.409529,-3.29071,0.223825,1.00894,0.255541,0.864875
1229,465.23,2,20.5545,24.7309,12.5694,1.46278,0.0495157,-0.409515,-3.29226,0.223828,1.00886,0.255547,0.864879
1230,457.367,2,20.5554,24.7312,12.5694,1.46282,0.0495102,-0.409539,-3.29307,0.223838,1.0088,0.255549,0.864874
1231,470.313,2,20.5552,24.7313,12.5699,1.46288,0.0495138,-0.409508,-3.29285,0.223827,1.0089,0.255564,0.864858
1232,474.868,2,20.5554,24.7306,12.569,1.46289,0.0495248,-0.409517,-3.29373,0.223823,1.00898,0.255582,0.864777
1233,465.975,2,20.5552,24.73,12.5692,1.46282,0.0495301,-0.409511,-3.29491,0.223835,1.0091,0.255584,0.864715
1234,465.724,2,20.5554,24.7293,12.57,1.46282,0.0495333,-0.409501,-3.29478,0.223851,1.00922,0.255558,0.864725
1235,463.25,2,20.5543,24.7288,12.5708,1.46274,0.0495385,-0.409457,-3.29564,0.223843,1.00935,0.255564,0.864633
1236,456.373,2,20.5536,24.7279,12.571,1.46261,0.0495385,-0.409428,-3.29662,0.223832,1.00946,0.255574,0.864631
1237,462.912,2,20.5538,24.7267,12.5718,1.46255,0.0495423,-0.409437,-3.29704,0.223838,1.00932,0.25559,0.864705
1238,466.459,2,20.5543,24.7264,12.5717,1.46255,0.0495471,-0.40946,-3.29843,0.223835,1.00933,0.255557,0.8648
1239,454.805,2,20.5542,24.7258,12.5714,1.46261,0.0495399,-0.409463,-3.29964,0.22384,1.00919,0.255529,0.86486
1240,448.738,2,20.5536,24.726,12.571,1.46256,0.0495329,-0.409433,-3.29983,0.223831,1.00913,0.255512,0.864887
1241,455.008,2,20.5527,24.7257,12.5707,1.46251,0.0495318,-0.409408,-3.29979,0.223832,1.00913,0.255482,0.864858
1242,451.508,2,20.5524,24.7255,12.5714,1.46245,0.0495275,-0.409398,-3.30025,0.223838,1.00902,0.255474,0.864851
1243,460.968,2,20.552,24.7256,12.5702,1.46233,0.0495337,-0.409383,-3.30107,0.22384,1.00894,0.255456,0.864939
1244,471.63,2,20.552,24.7266,12.5699,1.46239,0.0495355,-0.40939,-3.3016,0.223852,1.00892,0.255477,0.865013
1245,472.33,2,20.5522,24.7273,12.5685,1.46241,0.0495428,-0.4094,-3.30123,0.223842,1.00883,0.255469,0.865206
1246,461.721,2,20.552,24.727,12.5691,1.46232,0.0495539,-0.409385,-3.30042,0.223834,1.00869,0.255478,0.865064
1247,471.536,2,20.5528,24.7266,12.5693,1.46244,0.0495575,-0.409423,-3.29957,0.223826,1.00871,0.2555,0.864971
1248,467.429,2,20.5528,24.7263,12.5686,1.46254,0.0495571,-0.409436,-3.29835,0.223826,1.00871,0.255506,0.864963
1249,465.814,2,20.5529,24.7263,12.568,1.46262,0.0495544,-0.409448,-3.29633,0.223827,1.00873,0.255534,0.864927
1250,464.128,2,20.5525,24.7264,12.5668,1.46262,0.0495554,-0.409432,-3.29445,0.223825,1.00864,0.25556,0.865006
1251,464.414,2,20.552,24.7269,12.5657,1.46268,0.0495526,-0.409417,-3.29287,0.223819,1.0087,0.255589,0.864954
1252,466.441,2,20.5509,24.7275,12.5656,1.46264,0.0495526,-0.409381,-3.29102,0.223806,1.00877,0.25563,0.865064
1253,468.323,2,20.55,24.7285,12.5653,1.46273,0.0495505,-0.409349,-3.29069,0.223801,1.00873,0.255673,0.865101
1254,472.8,2,20.5496,24.7289,12.5657,1.46282,0.0495534,-0.409335,-3.28988,0.223805,1.00873,0.255715,0.865076
1255,465.115,2,20.5493,24.7287,12.5656,1.4629,0.0495491,-0.409321,-3.28896,0.223809,1.00878,0.255723,0.865107
1256,472.435,2,20.5487,24.7286,12.5664,1.46296,0.0495517,-0.409302,-3.28894,0.22382,1.00898,0.255708,0.865086
1257,461.369,2,20.5488,24.7289,12.5676,1.46306,0.0495457,-0.409304,-3.2891,0.223824,1.00919,0.255672,0.865019
1258,465.362,2,20.5488,24.7275,12.5683,1.46325,0.0495409,-0.409302,-3.28888,0.223823,1.0094,0.255646,0.864816
1259,472.045,2,20.5482,24.7258,12.5684,1.46333,0.0495449,-0.409272,-3.28821,0.223829,1.00958,0.255621,0.864781
1260,464.528,2,20.548,24.7254,12.569,1.46338,0.049547,-0.409259,-3.28745,0.223837,1.00954,0.255591,0.864801
1261,466.908,2,20.5472,24.7237,12.5714,1.46346,0.0495467,-0.40923,-3.28586,0.22383,1.00965,0.255581,0.864815
1262,461.608,2,20.5466,24.7225,12.573,1.46349,0.0495441,-0.409203,-3.28558,0.223829,1.00974,0.255557,0.864868
1263,463.09,2,20.5468,24.722,12.5719,1.46363,0.049539,-0.409208,-3.28524,0.223827,1.00962,0.255533,0.86501
1264,467.244,2,20.5472,24.7219,12.57,1.4637,0.0495398,-0.409214,-3.28425,0.223819,1.00957,0.255502,0.865216
