iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtWTKG,beta_Cl_tSCRMGDL,beta_Q_logtWTKG,beta_V1_logtWTKG,beta_V2_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
10168,-2.55799,2,20.7422,27.5398,15.5455,1.35816,0.0640505,-0.499398,-0.415054,10.1828,-1.68765,-10.3019,0.26586,2.19408,0.31416,3.42057e-08
10169,3.60173,2,20.7281,27.5248,15.5455,1.3564,0.0644016,-0.499385,-0.414356,10.242,-1.69504,-10.3019,0.265726,2.20762,0.312716,3.40958e-08
10170,0.626771,2,20.7004,27.5583,15.5455,1.35464,0.0647821,-0.500566,-0.413331,10.2514,-1.70742,-10.3019,0.265485,2.20209,0.312136,3.39617e-08
10171,-9.0429,2,20.7147,27.5528,15.5455,1.35327,0.0645967,-0.501045,-0.413822,10.2607,-1.71121,-10.3019,0.265669,2.20434,0.311944,3.3889e-08
10172,0.536772,2,20.7167,27.5518,15.5455,1.35558,0.0646033,-0.502447,-0.413999,10.0477,-1.71679,-10.3019,0.265937,2.21407,0.310954,3.37849e-08
10173,-11.2183,2,20.7154,27.5616,15.5455,1.35484,0.0644304,-0.507854,-0.414019,9.80702,-1.71663,-10.3019,0.265814,2.20989,0.310565,3.36953e-08
10174,-3.79542,2,20.6975,27.576,15.5455,1.35484,0.0644356,-0.512378,-0.412656,9.57066,-1.73136,-10.3019,0.265502,2.21065,0.310119,3.37675e-08
10175,-11.2019,2,20.6889,27.5625,15.5455,1.34949,0.0644042,-0.511457,-0.412366,9.57371,-1.73651,-10.3019,0.265232,2.20593,0.30928,3.39092e-08
10176,-12.4119,2,20.6791,27.568,15.5455,1.34769,0.0642635,-0.510579,-0.41169,9.56766,-1.74577,-10.3019,0.264812,2.20746,0.308599,3.38431e-08
10177,-8.1194,2,20.654,27.5563,15.5455,1.34894,0.0641924,-0.510628,-0.410629,9.60592,-1.74477,-10.3019,0.264547,2.20517,0.308523,3.36503e-08
10178,-7.18946,2,20.6613,27.5396,15.5455,1.34205,0.0642412,-0.512754,-0.410717,9.66091,-1.74196,-10.3019,0.264155,2.20338,0.30873,3.39691e-08
10179,-3.84982,2,20.6822,27.5029,15.5455,1.33685,0.0644666,-0.511214,-0.412039,9.73078,-1.73895,-10.3019,0.264468,2.20295,0.309635,3.38418e-08
10180,-1.20861,2,20.7106,27.496,15.5455,1.33998,0.0642179,-0.513104,-0.413661,9.93392,-1.73251,-10.3019,0.264644,2.20791,0.310317,3.39609e-08
10181,-10.5288,2,20.7202,27.4953,15.5455,1.33693,0.064075,-0.511833,-0.413963,9.98645,-1.72896,-10.3019,0.264786,2.21222,0.309482,3.40275e-08
10182,-10.0958,2,20.7062,27.531,15.5455,1.33318,0.0641258,-0.514725,-0.413257,10.0085,-1.7258,-10.3019,0.264649,2.21604,0.309359,3.38926e-08
10183,-1.42232,2,20.7045,27.5415,15.5455,1.3324,0.0642383,-0.517321,-0.413506,10.237,-1.72603,-10.3019,0.264568,2.23533,0.30823,3.37818e-08
10184,-9.15129,2,20.6987,27.5397,15.5455,1.3324,0.0642142,-0.513891,-0.413515,10.4071,-1.72564,-10.3019,0.264898,2.23086,0.306869,3.37039e-08
10185,-3.56787,2,20.6636,27.5133,15.5455,1.33447,0.0644308,-0.516899,-0.412585,10.3807,-1.72458,-10.3019,0.264514,2.22021,0.30587,3.35373e-08
10186,-5.65573,2,20.6524,27.5124,15.5455,1.33447,0.0643944,-0.51671,-0.412107,10.3954,-1.72271,-10.3019,0.264949,2.20867,0.30524,3.37332e-08
10187,-1.47931,2,20.6717,27.5229,15.5455,1.3378,0.0643474,-0.519591,-0.413085,10.5349,-1.71975,-10.3019,0.264803,2.2106,0.305012,3.37528e-08
10188,0.512654,2,20.6788,27.4937,15.5455,1.34126,0.0642821,-0.520215,-0.41368,10.5814,-1.71219,-10.3019,0.264833,2.21401,0.305536,3.3745e-08
10189,1.51489,2,20.7074,27.4852,15.5455,1.34563,0.0642708,-0.518802,-0.414902,10.5312,-1.7063,-10.3019,0.265046,2.21994,0.305239,3.36763e-08
10190,10.5281,2,20.7221,27.4678,15.5455,1.34832,0.0644753,-0.520812,-0.414949,10.6369,-1.70414,-10.3019,0.264907,2.21788,0.305785,3.40391e-08
10191,5.32027,2,20.7217,27.4556,15.5455,1.35093,0.0645016,-0.522804,-0.414924,10.6498,-1.69671,-10.3019,0.264708,2.23284,0.306266,3.40556e-08
10192,-5.95931,2,20.7109,27.4785,15.5455,1.35093,0.0643669,-0.516725,-0.414353,10.6317,-1.69346,-10.3019,0.265044,2.24131,0.306946,3.38116e-08
10193,-0.851463,2,20.7416,27.5053,15.5455,1.35259,0.0645136,-0.515998,-0.41497,10.758,-1.69088,-10.3019,0.265302,2.24343,0.306441,3.36372e-08
10194,9.38479,2,20.7701,27.5276,15.5455,1.35432,0.0648119,-0.515186,-0.41573,10.8672,-1.69467,-10.3019,0.265366,2.24469,0.306323,3.37698e-08
10195,-1.10724,2,20.7568,27.5662,15.5455,1.3531,0.065031,-0.51001,-0.414979,10.9763,-1.70066,-10.3019,0.265681,2.23368,0.30583,3.37843e-08
10196,2.37558,2,20.7364,27.5925,15.5455,1.3531,0.0653343,-0.510562,-0.414209,10.9407,-1.69527,-10.3019,0.265601,2.22758,0.305689,3.37339e-08
10197,-2.11192,2,20.708,27.6038,15.5455,1.35192,0.0655231,-0.509992,-0.4126,10.9541,-1.69024,-10.3019,0.265538,2.21615,0.306706,3.36403e-08
10198,-3.44251,2,20.6606,27.5903,15.5455,1.34721,0.0657589,-0.512554,-0.411119,10.9398,-1.68659,-10.3019,0.265275,2.21056,0.307567,3.35151e-08
10199,7.18233,2,20.635,27.5829,15.5455,1.34716,0.0659385,-0.509176,-0.41022,10.7554,-1.68429,-10.3019,0.265328,2.21699,0.308521,3.35371e-08
10200,-0.0538439,2,20.6333,27.5938,15.5455,1.34716,0.0659986,-0.508346,-0.410221,10.6044,-1.68881,-10.3019,0.265299,2.21657,0.308143,3.36263e-08
10201,7.14241,2,20.6299,27.6305,15.5455,1.34451,0.0662525,-0.504079,-0.410017,10.6064,-1.6907,-10.3019,0.265719,2.21859,0.308371,3.38243e-08
10202,-2.92003,2,20.6115,27.6693,15.5455,1.3383,0.0663548,-0.508238,-0.409379,10.6296,-1.70104,-10.3019,0.265124,2.23643,0.307792,3.38771e-08
10203,3.38329,2,20.6059,27.709,15.5455,1.3383,0.0664674,-0.510875,-0.40891,10.6508,-1.71536,-10.3019,0.264981,2.23461,0.308124,3.40394e-08
10204,0.030561,2,20.5836,27.711,15.5455,1.3383,0.0663263,-0.511834,-0.408351,10.7289,-1.71974,-10.3019,0.265021,2.24589,0.308154,3.40924e-08
10205,-10.8736,2,20.5894,27.677,15.5455,1.33563,0.0662487,-0.511656,-0.408147,10.7603,-1.717,-10.3019,0.264982,2.24319,0.307983,3.39303e-08
10206,-2.19424,2,20.6061,27.6582,15.5455,1.33562,0.066192,-0.512419,-0.408702,10.7654,-1.70883,-10.3019,0.264996,2.2433,0.308377,3.3941e-08
10207,-0.0803753,2,20.5872,27.616,15.5455,1.33816,0.0661375,-0.51535,-0.407988,10.8317,-1.70486,-10.3019,0.264523,2.24241,0.308245,3.39808e-08
10208,6.50053,2,20.5847,27.592,15.5455,1.33763,0.0665583,-0.517082,-0.407964,10.8375,-1.70387,-10.3019,0.264206,2.24151,0.309016,3.37689e-08
10209,3.71226,2,20.5493,27.5792,15.5455,1.33155,0.0670842,-0.51826,-0.406789,10.9829,-1.70303,-10.3019,0.263868,2.2531,0.3089,3.34863e-08
10210,8.54988,2,20.536,27.5861,15.5455,1.33743,0.0670844,-0.516946,-0.405553,10.934,-1.70654,-10.3019,0.263971,2.26135,0.309767,3.33587e-08
10211,6.75941,2,20.5288,27.5879,15.5455,1.34097,0.0670544,-0.516649,-0.405202,10.9116,-1.71473,-10.3019,0.264366,2.25833,0.31081,3.33899e-08
10212,-1.98138,2,20.5129,27.6002,15.5455,1.3396,0.0670981,-0.516634,-0.404832,10.9197,-1.72257,-10.3019,0.264422,2.25195,0.311507,3.32843e-08
10213,-1.58734,2,20.501,27.6428,15.5455,1.34246,0.0668075,-0.515446,-0.404687,10.9912,-1.72645,-10.3019,0.264494,2.24481,0.313102,3.33099e-08
10214,-3.02376,2,20.5082,27.6744,15.5455,1.34397,0.0666512,-0.520083,-0.405128,11.0161,-1.72431,-10.3019,0.264123,2.23968,0.314014,3.33038e-08
10215,-1.87129,2,20.5337,27.6965,15.5455,1.34397,0.0665295,-0.520363,-0.406277,11.0789,-1.72505,-10.3019,0.26412,2.23728,0.314147,3.34113e-08
10216,1.18611,2,20.5383,27.7443,15.5455,1.34601,0.0665017,-0.521795,-0.406711,11.0448,-1.72142,-10.3019,0.26424,2.24167,0.314355,3.32918e-08
10217,-5.79928,2,20.525,27.7458,15.5455,1.34601,0.0664767,-0.525882,-0.406553,11.0698,-1.722,-10.3019,0.264102,2.23407,0.314815,3.30362e-08
10218,-7.55458,2,20.5102,27.7219,15.5455,1.3443,0.0664842,-0.530683,-0.406012,11.1619,-1.71777,-10.3019,0.2636,2.22556,0.315827,3.28386e-08
10219,3.12339,2,20.5061,27.7051,15.5455,1.3437,0.0667731,-0.529543,-0.406074,11.1714,-1.70959,-10.3019,0.26394,2.21204,0.316421,3.27244e-08
10220,1.26903,2,20.5025,27.7133,15.5455,1.34242,0.0667579,-0.531587,-0.406257,11.1767,-1.6987,-10.3019,0.26399,2.20654,0.31764,3.28846e-08
10221,2.6117,2,20.4933,27.752,15.5455,1.34242,0.0668582,-0.530934,-0.406203,11.3595,-1.69972,-10.3019,0.264013,2.21099,0.317761,3.28251e-08
10222,-1.44724,2,20.5003,27.7351,15.5455,1.33836,0.067098,-0.529648,-0.40618,11.2536,-1.70362,-10.3019,0.264064,2.20544,0.31793,3.27983e-08
10223,-1.25955,2,20.5339,27.7257,15.5455,1.34037,0.0670927,-0.533626,-0.407864,11.142,-1.70633,-10.3019,0.263812,2.1952,0.317996,3.27942e-08
10224,-7.43123,2,20.5358,27.7286,15.5455,1.33668,0.0671639,-0.538483,-0.407797,11.1894,-1.71537,-10.3019,0.263167,2.19088,0.31853,3.26892e-08
10225,-6.72726,2,20.5365,27.7251,15.5455,1.33517,0.0670382,-0.535989,-0.40768,11.2034,-1.71802,-10.3019,0.263279,2.19001,0.318383,3.26865e-08
10226,-9.97584,2,20.5601,27.7694,15.5455,1.33199,0.0668998,-0.534934,-0.408113,11.2886,-1.73394,-10.3019,0.263751,2.18405,0.318243,3.27548e-08
10227,-0.684485,2,20.602,27.8073,15.5455,1.32752,0.0670226,-0.532309,-0.409218,11.4156,-1.74404,-10.3019,0.264239,2.17957,0.318792,3.29647e-08
10228,-4.99712,2,20.6217,27.8391,15.5455,1.32752,0.0669394,-0.535513,-0.409279,11.6042,-1.74683,-10.3019,0.264357,2.18068,0.319095,3.29134e-08
10229,-0.172222,2,20.6213,27.8741,15.5455,1.32986,0.0668096,-0.536978,-0.409156,11.6948,-1.75766,-10.3019,0.264083,2.17965,0.320277,3.29684e-08
10230,-3.83977,2,20.6431,27.87,15.5455,1.33348,0.0666815,-0.536517,-0.409871,11.8251,-1.75718,-10.3019,0.263885,2.17657,0.320562,3.28325e-08
10231,-8.41572,2,20.6323,27.8713,15.5455,1.33516,0.066665,-0.53317,-0.409097,11.8575,-1.75597,-10.3019,0.264423,2.16655,0.320813,3.24627e-08
10232,-1.83474,2,20.6275,27.8475,15.5455,1.33516,0.0666135,-0.533084,-0.408728,11.8495,-1.7571,-10.3019,0.26458,2.16703,0.321523,3.24452e-08
10233,8.69244,2,20.6084,27.8637,15.5455,1.33517,0.0668469,-0.534351,-0.408168,11.8878,-1.75664,-10.3019,0.264412,2.16671,0.321793,3.26523e-08
10234,-3.67965,2,20.6194,27.8452,15.5455,1.33644,0.0667448,-0.530137,-0.408602,11.795,-1.75011,-10.3019,0.26492,2.17552,0.321913,3.23774e-08
10235,-3.07427,2,20.6223,27.8515,15.5455,1.33644,0.0668566,-0.528332,-0.408982,11.6704,-1.75237,-10.3019,0.26501,2.17249,0.320638,3.22798e-08
10236,-5.7234,2,20.6426,27.8587,15.5455,1.34026,0.0667278,-0.525262,-0.409428,11.5845,-1.75519,-10.3019,0.265809,2.16485,0.319061,3.21584e-08
10237,-0.260959,2,20.6557,27.8485,15.5455,1.34091,0.0668709,-0.527501,-0.409699,11.4486,-1.75881,-10.3019,0.265993,2.15683,0.317719,3.22286e-08
10238,4.90299,2,20.6576,27.8333,15.5455,1.34091,0.0670932,-0.529848,-0.41032,11.3549,-1.76322,-10.3019,0.265972,2.15204,0.317744,3.23311e-08
10239,-2.20206,2,20.6467,27.796,15.5455,1.33615,0.0673289,-0.534048,-0.409857,11.2022,-1.76072,-10.3019,0.265724,2.15275,0.317693,3.22862e-08
10240,10.5975,2,20.6325,27.7904,15.5455,1.3377,0.0674358,-0.533363,-0.409234,11.1252,-1.76406,-10.3019,0.265936,2.16177,0.318478,3.24066e-08
10241,5.84602,2,20.6298,27.7766,15.5455,1.34,0.0674378,-0.531478,-0.409711,10.9701,-1.76342,-10.3019,0.266033,2.16079,0.319478,3.24354e-08
10242,-1.16313,2,20.614,27.7701,15.5455,1.3436,0.0675235,-0.530337,-0.409134,10.8337,-1.7623,-10.3019,0.265706,2.15362,0.320061,3.20999e-08
10243,-3.50356,2,20.6273,27.7429,15.5455,1.34575,0.067492,-0.527561,-0.409375,10.838,-1.76185,-10.3019,0.265771,2.14121,0.321243,3.19235e-08
10244,-6.1499,2,20.6212,27.708,15.5455,1.35009,0.0671097,-0.52646,-0.408723,10.9842,-1.75655,-10.3019,0.265877,2.13875,0.321,3.19085e-08
10245,-11.449,2,20.6254,27.7089,15.5455,1.35217,0.0668659,-0.531708,-0.408776,10.9828,-1.75684,-10.3019,0.265273,2.14358,0.32022,3.16587e-08
10246,-0.259599,2,20.6641,27.7169,15.5455,1.3562,0.0668237,-0.531977,-0.410036,11.118,-1.75655,-10.3019,0.265358,2.14136,0.319979,3.15741e-08
10247,10.5566,2,20.642,27.7276,15.5455,1.35607,0.0670865,-0.534899,-0.410018,11.1886,-1.75774,-10.3019,0.264959,2.1418,0.319601,3.18305e-08
10248,7.56716,2,20.6369,27.732,15.5455,1.35607,0.0671377,-0.532527,-0.410423,11.2109,-1.7596,-10.3019,0.265044,2.14293,0.319851,3.21204e-08
10249,6.58323,2,20.6298,27.7438,15.5455,1.35387,0.0674161,-0.532371,-0.410413,11.178,-1.76783,-10.3019,0.26467,2.1433,0.319663,3.22811e-08
10250,-5.43181,2,20.626,27.7009,15.5455,1.35386,0.0673472,-0.532416,-0.410626,11.235,-1.77063,-10.3019,0.264858,2.13728,0.319454,3.21794e-08
10251,-3.29695,2,20.6326,27.6854,15.5455,1.35176,0.0673804,-0.530616,-0.410861,11.2095,-1.76843,-10.3019,0.265043,2.12981,0.321039,3.20658e-08
10252,-3.94447,2,20.6657,27.6974,15.5455,1.35175,0.0672348,-0.527889,-0.41221,11.0558,-1.77153,-10.3019,0.265438,2.12564,0.321389,3.21335e-08
10253,-6.17221,2,20.6491,27.7018,15.5455,1.34784,0.06728,-0.527384,-0.411409,10.9377,-1.77094,-10.3019,0.264962,2.12349,0.321686,3.21342e-08
10254,-2.19029,2,20.6513,27.7054,15.5455,1.34881,0.067149,-0.527635,-0.41146,10.6854,-1.76417,-10.3019,0.26468,2.12569,0.322482,3.2115e-08
10255,-4.40755,2,20.6186,27.7057,15.5455,1.35023,0.0668828,-0.525132,-0.410408,10.6271,-1.75737,-10.3019,0.264649,2.12621,0.323262,3.20853e-08
10256,10.0897,2,20.6449,27.7425,15.5455,1.34832,0.0671116,-0.52418,-0.411508,10.5917,-1.75179,-10.3019,0.26453,2.1381,0.324502,3.21978e-08
10257,7.3597,2,20.6543,27.7969,15.5455,1.34844,0.0672679,-0.524874,-0.412242,10.5124,-1.74863,-10.3019,0.264212,2.14357,0.325355,3.22461e-08
10258,6.995,2,20.6483,27.7946,15.5455,1.34945,0.0672069,-0.525611,-0.41229,10.378,-1.74863,-10.3019,0.263977,2.15156,0.326254,3.24319e-08
10259,-1.3959,2,20.6187,27.7907,15.5455,1.34483,0.0672195,-0.525004,-0.411347,10.3116,-1.74697,-10.3019,0.263793,2.16829,0.326812,3.23514e-08
10260,-0.737311,2,20.6242,27.7985,15.5455,1.34483,0.0672414,-0.52541,-0.411397,10.2494,-1.74551,-10.3019,0.263714,2.17564,0.326847,3.22217e-08
10261,-5.39473,2,20.6434,27.799,15.5455,1.34381,0.0670999,-0.526251,-0.412419,10.2471,-1.7502,-10.3019,0.263723,2.1786,0.325643,3.22859e-08
10262,5.20479,2,20.62,27.7973,15.5455,1.34654,0.0672007,-0.527286,-0.411622,10.3299,-1.74819,-10.3019,0.263987,2.17974,0.325529,3.21671e-08
10263,12.6513,2,20.6249,27.7916,15.5455,1.3478,0.0675336,-0.527353,-0.411909,10.388,-1.74961,-10.3019,0.264175,2.18786,0.325367,3.20911e-08
10264,1.50509,2,20.6195,27.8001,15.5455,1.34961,0.0673885,-0.528434,-0.411744,10.5278,-1.75152,-10.3019,0.264199,2.18484,0.325201,3.22782e-08
10265,9.31516,2,20.5982,27.7995,15.5455,1.34966,0.0676271,-0.53393,-0.41118,10.7407,-1.74815,-10.3019,0.263795,2.1782,0.325652,3.24402e-08
10266,-0.294175,2,20.5852,27.7859,15.5455,1.34548,0.0678702,-0.53468,-0.410957,10.6898,-1.74288,-10.3019,0.263586,2.16486,0.325529,3.25201e-08
10267,-2.03945,2,20.6176,27.7843,15.5455,1.34309,0.067926,-0.532104,-0.411998,10.6799,-1.73973,-10.3019,0.264174,2.1632,0.325664,3.24346e-08
10268,-6.64845,2,20.6082,27.7922,15.5455,1.34309,0.067942,-0.528922,-0.411296,10.7175,-1.74608,-10.3019,0.264637,2.15216,0.324949,3.22668e-08
10269,2.88572,2,20.5998,27.7813,15.5455,1.34184,0.0678738,-0.524455,-0.410343,10.6564,-1.73994,-10.3019,0.265318,2.15766,0.324861,3.24613e-08
10270,-0.243284,2,20.5986,27.7617,15.5455,1.33486,0.0682739,-0.524478,-0.410012,10.6044,-1.72694,-10.3019,0.265079,2.15048,0.324969,3.24702e-08
10271,-5.03106,2,20.6075,27.7442,15.5455,1.33486,0.0681961,-0.525095,-0.410297,10.5317,-1.72459,-10.3019,0.265005,2.15252,0.32384,3.24601e-08
10272,-0.408081,2,20.6373,27.7134,15.5455,1.33288,0.0684192,-0.527593,-0.411547,10.4739,-1.7203,-10.3019,0.264923,2.14925,0.322609,3.24367e-08
10273,1.06274,2,20.652,27.6927,15.5455,1.32956,0.0686614,-0.526812,-0.411829,10.4082,-1.71568,-10.3019,0.265022,2.15113,0.321895,3.24257e-08
10274,-1.88492,2,20.6521,27.6744,15.5455,1.32837,0.0686628,-0.527533,-0.411987,10.4008,-1.71463,-10.3019,0.26504,2.15045,0.320544,3.25305e-08
10275,-5.4565,2,20.6372,27.6439,15.5455,1.32622,0.0685868,-0.524998,-0.411146,10.284,-1.70235,-10.3019,0.265348,2.15715,0.320545,3.23886e-08
10276,-0.270565,2,20.6067,27.6394,15.5455,1.32504,0.0686057,-0.523057,-0.41,10.2152,-1.70083,-10.3019,0.265582,2.1564,0.320285,3.24239e-08
10277,0.292828,2,20.5767,27.6322,15.5455,1.32286,0.0687293,-0.521003,-0.408692,10.2634,-1.69622,-10.3019,0.265569,2.15397,0.320006,3.24869e-08
10278,-0.811674,2,20.5382,27.6188,15.5455,1.321,0.0687877,-0.52172,-0.407025,10.3606,-1.6891,-10.3019,0.265279,2.15867,0.319656,3.24984e-08
10279,-6.15567,2,20.5598,27.6298,15.5455,1.31744,0.0688905,-0.522002,-0.40774,10.4045,-1.68628,-10.3019,0.264935,2.16681,0.319005,3.23264e-08
10280,-6.68569,2,20.5542,27.6477,15.5455,1.31744,0.0687479,-0.522682,-0.407123,10.3738,-1.69308,-10.3019,0.264973,2.17063,0.318161,3.22657e-08
10281,-10.7877,2,20.576,27.6654,15.5455,1.3163,0.0685884,-0.523412,-0.407902,10.4374,-1.68893,-10.3019,0.264714,2.17118,0.31906,3.20477e-08
10282,-4.44542,2,20.5895,27.6456,15.5455,1.31629,0.0685502,-0.529047,-0.40891,10.5872,-1.6921,-10.3019,0.264266,2.17622,0.318588,3.19478e-08
10283,6.71057,2,20.5915,27.6617,15.5455,1.31964,0.0685542,-0.526902,-0.408645,10.6078,-1.69489,-10.3019,0.264479,2.18704,0.318059,3.19861e-08
10284,-1.91702,2,20.5933,27.6721,15.5455,1.31964,0.0685765,-0.527366,-0.408273,10.6271,-1.69855,-10.3019,0.264527,2.19365,0.317175,3.19338e-08
10285,9.72953,2,20.6121,27.6511,15.5455,1.31965,0.06876,-0.523518,-0.40868,10.5174,-1.69779,-10.3019,0.265001,2.19266,0.317948,3.21561e-08
10286,2.77354,2,20.6069,27.6605,15.5455,1.31854,0.0690193,-0.527118,-0.408404,10.4194,-1.70055,-10.3019,0.264942,2.19241,0.317818,3.20274e-08
10287,-4.60078,2,20.609,27.6566,15.5455,1.31854,0.0689493,-0.529244,-0.408228,10.3197,-1.70519,-10.3019,0.265136,2.19394,0.316784,3.2008e-08
10288,-0.337422,2,20.61,27.6516,15.5455,1.32048,0.0687786,-0.522377,-0.407778,10.3009,-1.69553,-10.3019,0.265767,2.20046,0.315927,3.2065e-08
10289,1.51011,2,20.6216,27.6298,15.5455,1.31889,0.0687215,-0.520606,-0.40813,10.4682,-1.68901,-10.3019,0.265616,2.21413,0.315469,3.22445e-08
10290,-8.76747,2,20.6245,27.6379,15.5455,1.31698,0.068419,-0.519994,-0.408232,10.4522,-1.69017,-10.3019,0.265749,2.22377,0.314943,3.2288e-08
10291,5.89789,2,20.6148,27.6447,15.5455,1.31917,0.068296,-0.520037,-0.408216,10.3627,-1.69445,-10.3019,0.26575,2.24576,0.313908,3.2394e-08
10292,-0.0675645,2,20.6057,27.6408,15.5455,1.32075,0.0681821,-0.518677,-0.407593,10.1914,-1.69496,-10.3019,0.265842,2.26273,0.312963,3.23237e-08
10293,-8.52068,2,20.5973,27.6289,15.5455,1.32074,0.0680099,-0.518646,-0.407247,10.1039,-1.69048,-10.3019,0.265806,2.26404,0.313255,3.22084e-08
10294,0.986763,2,20.5787,27.6422,15.5455,1.3196,0.0679827,-0.517725,-0.406058,9.99815,-1.68549,-10.3019,0.265779,2.26352,0.312973,3.24888e-08
10295,0.507721,2,20.5964,27.6283,15.5455,1.3196,0.0680275,-0.516946,-0.406505,9.93873,-1.67678,-10.3019,0.265707,2.27805,0.312017,3.24319e-08
10296,-0.517585,2,20.6129,27.63,15.5455,1.3196,0.0680436,-0.517043,-0.407156,9.7641,-1.67853,-10.3019,0.265494,2.28965,0.310956,3.23553e-08
10297,6.74649,2,20.6248,27.6185,15.5455,1.32328,0.0681534,-0.520472,-0.407772,9.70495,-1.68021,-10.3019,0.265446,2.28124,0.310939,3.23912e-08
10298,3.01505,2,20.621,27.6233,15.5455,1.32676,0.068245,-0.520102,-0.408099,9.65243,-1.69208,-10.3019,0.265347,2.28549,0.310506,3.2125e-08
10299,6.47298,2,20.6269,27.6406,15.5455,1.32905,0.0683989,-0.520945,-0.408573,9.64188,-1.69837,-10.3019,0.265225,2.29089,0.310734,3.19583e-08
10300,4.15401,2,20.6069,27.6358,15.5455,1.32905,0.0686282,-0.52031,-0.40789,9.78309,-1.70017,-10.3019,0.26494,2.28303,0.310474,3.2039e-08
10301,6.13893,2,20.617,27.5886,15.5455,1.33049,0.0687439,-0.521132,-0.408322,9.85107,-1.69637,-10.3019,0.264813,2.27673,0.311387,3.20431e-08
10302,-4.04156,2,20.6173,27.5649,15.5455,1.32895,0.068733,-0.52018,-0.408724,9.87136,-1.70386,-10.3019,0.264798,2.27421,0.310873,3.19858e-08
10303,-1.73895,2,20.6236,27.5618,15.5455,1.32895,0.0686601,-0.518563,-0.409326,9.73088,-1.71125,-10.3019,0.264788,2.27545,0.310396,3.19418e-08
10304,-5.18779,2,20.6198,27.5572,15.5455,1.32895,0.0685291,-0.521291,-0.409169,9.67962,-1.7047,-10.3019,0.26459,2.28323,0.310624,3.17765e-08
10305,0.841887,2,20.6308,27.5321,15.5455,1.33301,0.0685187,-0.523215,-0.409357,9.59317,-1.69719,-10.3019,0.264505,2.27907,0.309814,3.16963e-08
10306,12.6218,2,20.6202,27.5289,15.5455,1.33784,0.0686775,-0.521117,-0.408447,9.61865,-1.6967,-10.3019,0.264809,2.2864,0.309141,3.16616e-08
10307,1.26398,2,20.6418,27.5476,15.5455,1.33943,0.068584,-0.520701,-0.409383,9.52599,-1.69313,-10.3019,0.264829,2.29259,0.308599,3.16837e-08
10308,12.0096,2,20.6606,27.5579,15.5455,1.34115,0.0687103,-0.519494,-0.410539,9.40433,-1.6967,-10.3019,0.264932,2.29456,0.308106,3.19091e-08
10309,8.61015,2,20.6767,27.5763,15.5455,1.34602,0.0687168,-0.52089,-0.411197,9.4462,-1.70218,-10.3019,0.264806,2.28528,0.308395,3.20268e-08
10310,2.84659,2,20.6864,27.5836,15.5455,1.34762,0.0686806,-0.522092,-0.411517,9.49288,-1.71539,-10.3019,0.264668,2.2848,0.307834,3.21177e-08
10311,6.23362,2,20.6905,27.593,15.5455,1.34961,0.0687233,-0.524302,-0.411688,9.57685,-1.72325,-10.3019,0.26467,2.29367,0.306648,3.21341e-08
10312,5.09507,2,20.6815,27.588,15.5455,1.35087,0.0686142,-0.522955,-0.411402,9.57056,-1.71456,-10.3019,0.264812,2.29492,0.308625,3.21148e-08
10313,-0.192728,2,20.6425,27.5717,15.5455,1.35087,0.0686464,-0.520267,-0.409955,9.51219,-1.70988,-10.3019,0.264806,2.28313,0.310526,3.1926e-08
10314,0.411235,2,20.5943,27.5611,15.5455,1.35087,0.0686525,-0.518166,-0.408111,9.54782,-1.70975,-10.3019,0.264941,2.27861,0.311702,3.17613e-08
10315,1.53573,2,20.6146,27.5542,15.5455,1.35087,0.0685734,-0.520098,-0.409154,9.79221,-1.71778,-10.3019,0.264922,2.28083,0.311561,3.1837e-08
10316,-1.33015,2,20.6056,27.5583,15.5455,1.35194,0.0684431,-0.51655,-0.408546,9.86878,-1.72419,-10.3019,0.265412,2.28319,0.311314,3.17389e-08
10317,7.2662,2,20.5914,27.552,15.5455,1.35413,0.0684261,-0.513855,-0.407663,9.84949,-1.72787,-10.3019,0.265666,2.28452,0.31105,3.18618e-08
10318,2.80231,2,20.5908,27.546,15.5455,1.35413,0.0684362,-0.514072,-0.40788,9.85559,-1.73416,-10.3019,0.265638,2.27484,0.31099,3.20088e-08
10319,6.30043,2,20.5867,27.553,15.5455,1.35273,0.0685381,-0.514848,-0.407967,9.89302,-1.72916,-10.3019,0.26526,2.27609,0.3108,3.22055e-08
10320,7.84161,2,20.5888,27.5533,15.5455,1.35382,0.0686907,-0.51446,-0.40806,10.0059,-1.72546,-10.3019,0.265132,2.26863,0.310617,3.23269e-08
10321,1.30776,2,20.5892,27.5509,15.5455,1.35148,0.0687646,-0.514967,-0.408097,10.0221,-1.72062,-10.3019,0.265341,2.26461,0.310793,3.23515e-08
10322,-0.767215,2,20.5767,27.5381,15.5455,1.35147,0.0686247,-0.511927,-0.407471,9.95574,-1.71352,-10.3019,0.265581,2.26371,0.311141,3.23531e-08
10323,4.07472,2,20.557,27.4938,15.5455,1.35344,0.0683851,-0.508802,-0.406666,9.96459,-1.70508,-10.3019,0.265897,2.27224,0.31188,3.23688e-08
10324,0.0105399,2,20.5573,27.4794,15.5455,1.35092,0.0684878,-0.510545,-0.406906,10.0138,-1.69982,-10.3019,0.265629,2.26806,0.311612,3.2401e-08
