iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_logtSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
8743,455.164,2,13.3953,23.9814,13.0974,1.55603,0.0407832,-0.332567,0.237313,1.01583,0.267325,0.900623
8744,458.878,2,13.3957,23.9838,13.1008,1.55547,0.0408471,-0.332405,0.237284,1.01498,0.266888,0.900717
8745,468.134,2,13.3964,23.9877,13.0875,1.55597,0.0409064,-0.332341,0.237222,1.01464,0.266512,0.901661
8746,469.807,2,13.3992,23.9955,13.0896,1.5572,0.0409802,-0.332127,0.237253,1.01478,0.265898,0.900982
8747,458.098,2,13.3989,24.0005,13.0862,1.55653,0.0410219,-0.332139,0.237232,1.01554,0.265507,0.900223
8748,458.919,2,13.3988,24.004,13.0693,1.556,0.0410616,-0.332055,0.237332,1.01495,0.264902,0.900998
8749,461.354,2,13.3993,24.0132,13.0482,1.556,0.0410851,-0.332182,0.237356,1.01555,0.264764,0.900421
8750,459.588,2,13.3995,24.0126,13.0322,1.55718,0.0410557,-0.332613,0.237379,1.01356,0.264801,0.89962
8751,457.687,2,13.3984,24.0106,13.0259,1.55816,0.0410248,-0.332954,0.237429,1.01141,0.264965,0.898166
8752,461.28,2,13.3985,24.0114,13.0082,1.55714,0.0410554,-0.333129,0.237587,1.0105,0.265162,0.898733
8753,467.207,2,13.3975,24.0156,12.98,1.55655,0.0411099,-0.332938,0.237727,1.01043,0.265037,0.899894
8754,456.69,2,13.3976,24.0203,12.9656,1.5559,0.041132,-0.332889,0.237715,1.01014,0.264752,0.899946
8755,454.526,2,13.3975,24.0339,12.9667,1.55656,0.0411097,-0.332773,0.237751,1.00827,0.264492,0.899213
8756,458.058,2,13.3967,24.0475,12.9584,1.55565,0.0411505,-0.332686,0.23786,1.00667,0.264604,0.898968
8757,466.392,2,13.3968,24.0597,12.9464,1.55599,0.041201,-0.332429,0.237822,1.00655,0.264576,0.898439
8758,465.425,2,13.3962,24.066,12.9344,1.55599,0.041244,-0.33231,0.237802,1.0056,0.264531,0.899315
8759,460.179,2,13.3948,24.0774,12.9255,1.55572,0.0412573,-0.332217,0.237749,1.00512,0.264395,0.900016
8760,461.559,2,13.3946,24.0814,12.9087,1.55659,0.041195,-0.332156,0.237777,1.0053,0.264165,0.901057
8761,463.94,2,13.3937,24.0849,12.9032,1.55557,0.0412858,-0.331962,0.237661,1.00602,0.263959,0.900883
8762,468.029,2,13.3936,24.0879,12.8952,1.55423,0.0413875,-0.331894,0.237616,1.00697,0.264012,0.901297
8763,471.101,2,13.3945,24.0869,12.9011,1.55423,0.0414174,-0.332061,0.237693,1.00779,0.264232,0.902326
8764,470.575,2,13.3947,24.0799,12.927,1.55423,0.0414581,-0.332197,0.237653,1.00919,0.264424,0.902947
8765,457.136,2,13.3932,24.0702,12.9459,1.55423,0.0414337,-0.332013,0.237593,1.01027,0.264264,0.902337
8766,457.379,2,13.3926,24.0632,12.9663,1.55423,0.0414235,-0.332032,0.237583,1.01077,0.264001,0.901607
8767,470.152,2,13.392,24.0618,12.9865,1.55418,0.0414927,-0.331678,0.237648,1.01089,0.264026,0.901553
8768,456.708,2,13.3918,24.064,12.9963,1.55459,0.0414316,-0.331969,0.237631,1.01105,0.264125,0.900648
8769,463.712,2,13.392,24.0669,13.0023,1.55375,0.0414684,-0.331976,0.23763,1.01239,0.264019,0.901033
8770,461.282,2,13.3917,24.0735,13.0171,1.55345,0.0414521,-0.331906,0.237625,1.0138,0.264014,0.901098
8771,458.964,2,13.3908,24.072,13.0169,1.55285,0.0414862,-0.331735,0.237546,1.01369,0.263945,0.900684
8772,459.674,2,13.3914,24.0636,13.0249,1.55082,0.0415775,-0.331756,0.237525,1.0137,0.264057,0.900203
8773,467.75,2,13.3928,24.0639,13.0315,1.55231,0.0415459,-0.331754,0.237653,1.01333,0.264161,0.899883
8774,467.187,2,13.3918,24.0647,13.026,1.55319,0.0415518,-0.331963,0.237498,1.01452,0.264165,0.899254
8775,463.159,2,13.3919,24.0616,13.0163,1.55404,0.0414645,-0.331739,0.237487,1.01686,0.264146,0.899163
8776,469.081,2,13.3931,24.0441,13.0163,1.55457,0.0414595,-0.331221,0.237478,1.01961,0.264295,0.898188
8777,463.37,2,13.3918,24.0357,13.0322,1.55393,0.0414858,-0.330783,0.237463,1.01977,0.264407,0.898756
8778,467.951,2,13.3915,24.0233,13.0541,1.55355,0.0415006,-0.330584,0.237512,1.021,0.264782,0.899019
8779,467.025,2,13.39,24.0112,13.0688,1.55478,0.0414572,-0.330787,0.237446,1.02101,0.265204,0.898593
8780,461.811,2,13.3886,24.0113,13.0773,1.55436,0.0414658,-0.33082,0.23735,1.0211,0.265576,0.898228
8781,457.926,2,13.3896,24.0099,13.0881,1.55291,0.0414989,-0.331003,0.237391,1.02119,0.265887,0.897452
8782,457.938,2,13.3911,24.0126,13.0987,1.5526,0.0414766,-0.331071,0.237511,1.02272,0.265653,0.896756
8783,455.639,2,13.391,24.0106,13.1139,1.552,0.0414423,-0.331314,0.23763,1.02314,0.265705,0.89632
8784,451.824,2,13.3898,24.0058,13.1361,1.55192,0.0413158,-0.331526,0.237701,1.02341,0.265729,0.896754
8785,455.081,2,13.3878,24.0039,13.167,1.55128,0.041296,-0.331895,0.237676,1.02369,0.265603,0.896829
8786,458.203,2,13.3876,23.9943,13.1925,1.55128,0.0412808,-0.331918,0.23766,1.02426,0.265489,0.896474
8787,453.632,2,13.3872,23.9922,13.2037,1.55111,0.0412279,-0.332035,0.237726,1.02439,0.265434,0.895856
8788,467.296,2,13.3856,23.9907,13.2069,1.55159,0.0412652,-0.33205,0.237639,1.02508,0.265288,0.895474
8789,463.484,2,13.3867,23.9926,13.2052,1.55293,0.0411999,-0.331873,0.237649,1.02565,0.265403,0.894706
8790,459.537,2,13.3856,23.9934,13.1938,1.55326,0.0411584,-0.331647,0.237637,1.02585,0.265544,0.894138
8791,460.701,2,13.3863,23.9969,13.1909,1.55276,0.0412007,-0.33183,0.237611,1.02475,0.265639,0.894092
8792,456.687,2,13.3857,24.002,13.1863,1.55411,0.0410759,-0.331766,0.237594,1.02376,0.265559,0.894742
8793,453.266,2,13.3874,24.0076,13.1704,1.55378,0.0410038,-0.332025,0.237615,1.02371,0.265678,0.894978
8794,458.292,2,13.3882,24.0183,13.162,1.55325,0.0409838,-0.33209,0.237618,1.02379,0.265705,0.89581
8795,458.363,2,13.3888,24.0255,13.1426,1.55225,0.0409863,-0.332288,0.237604,1.0236,0.265832,0.896825
8796,454.146,2,13.3886,24.0294,13.1301,1.55261,0.0408928,-0.332434,0.237595,1.02428,0.26572,0.896693
8797,462.855,2,13.3892,24.035,13.1328,1.55294,0.0409229,-0.332671,0.237544,1.02328,0.265616,0.89685
8798,459.736,2,13.389,24.0496,13.1282,1.55227,0.0409239,-0.332688,0.237602,1.02239,0.265761,0.898045
8799,459.409,2,13.3905,24.0572,13.1259,1.55071,0.0410064,-0.332869,0.237573,1.02055,0.265772,0.899213
8800,460.816,2,13.3897,24.0636,13.1164,1.55018,0.0410459,-0.332747,0.237615,1.01978,0.265748,0.899322
8801,459.589,2,13.3903,24.0666,13.1188,1.55047,0.041021,-0.333007,0.237576,1.02018,0.265717,0.899106
8802,458.944,2,13.391,24.0651,13.1088,1.55047,0.0410144,-0.332764,0.237603,1.02067,0.265756,0.898379
8803,460.88,2,13.3906,24.061,13.1157,1.55119,0.0410279,-0.332955,0.237547,1.02073,0.265558,0.8969
8804,460.741,2,13.3906,24.0626,13.0955,1.55119,0.0410192,-0.333051,0.237558,1.02222,0.265618,0.895339
8805,454.209,2,13.3906,24.0616,13.0914,1.5499,0.040986,-0.333153,0.237554,1.02385,0.265893,0.894841
8806,456.407,2,13.3918,24.0551,13.0879,1.54893,0.040977,-0.333012,0.237621,1.02495,0.265904,0.894578
8807,456.564,2,13.3919,24.0545,13.0749,1.549,0.0409246,-0.332973,0.237501,1.02585,0.266073,0.894076
8808,455.279,2,13.3908,24.0555,13.0657,1.54752,0.0409531,-0.332739,0.237461,1.02566,0.26627,0.893813
8809,455.436,2,13.3892,24.0563,13.0596,1.54752,0.0409156,-0.332788,0.237422,1.02656,0.266261,0.893029
8810,454.935,2,13.3887,24.0542,13.0617,1.54919,0.0407574,-0.332933,0.237374,1.02658,0.266177,0.892865
8811,453.927,2,13.3885,24.0578,13.0523,1.54927,0.0407006,-0.332941,0.237388,1.02684,0.266033,0.892656
8812,470.944,2,13.3881,24.0638,13.0442,1.54972,0.0407505,-0.333186,0.237432,1.02561,0.266029,0.894145
8813,465.433,2,13.387,24.0708,13.0339,1.54972,0.0407927,-0.333225,0.237449,1.02581,0.265987,0.894435
8814,459.782,2,13.3857,24.0735,13.0286,1.54972,0.0408177,-0.332889,0.237435,1.02483,0.265883,0.894579
8815,453.808,2,13.3853,24.0762,13.0234,1.54795,0.0408733,-0.332846,0.23738,1.02357,0.265895,0.894921
8816,464.18,2,13.3854,24.0775,13.0154,1.54749,0.0409154,-0.332662,0.237383,1.02321,0.265918,0.895812
8817,474.744,2,13.3852,24.0753,13.0109,1.54877,0.0409417,-0.332655,0.237427,1.02244,0.26614,0.89653
8818,466.821,2,13.3851,24.0756,12.9854,1.54912,0.0409478,-0.332832,0.237381,1.02104,0.26646,0.898079
8819,468.603,2,13.3847,24.0712,12.9671,1.55086,0.0408592,-0.33257,0.237379,1.02149,0.266738,0.898639
8820,460.425,2,13.3825,24.072,12.9477,1.55197,0.0407613,-0.332601,0.237383,1.02067,0.267048,0.898975
8821,462.534,2,13.3831,24.0725,12.9292,1.55231,0.0407504,-0.332473,0.237427,1.01917,0.267203,0.899817
8822,465.476,2,13.384,24.078,12.9198,1.5535,0.0406944,-0.332451,0.237427,1.01863,0.267235,0.901145
8823,461.264,2,13.3826,24.0845,12.9117,1.55433,0.0406955,-0.332063,0.237346,1.01795,0.266994,0.900891
8824,463.016,2,13.3846,24.0906,12.8961,1.55433,0.0406745,-0.332194,0.237477,1.0183,0.267129,0.901259
8825,459.278,2,13.3849,24.0949,12.8897,1.55461,0.0406663,-0.332272,0.237584,1.01736,0.267194,0.900454
8826,457.202,2,13.3861,24.1017,12.8738,1.55461,0.0406468,-0.33246,0.237624,1.01674,0.267278,0.899991
8827,463.927,2,13.3858,24.104,12.8788,1.55489,0.0406893,-0.33234,0.237553,1.01565,0.267204,0.900108
8828,468.275,2,13.3844,24.1013,12.8807,1.55526,0.0407267,-0.33261,0.237453,1.01639,0.267206,0.899932
8829,466.322,2,13.3835,24.0961,12.8834,1.55526,0.0407364,-0.33277,0.237446,1.01725,0.267297,0.900079
8830,471.209,2,13.3836,24.0957,12.8829,1.55527,0.0408255,-0.332533,0.237433,1.01744,0.267159,0.900006
8831,462.675,2,13.3843,24.0975,12.8832,1.55564,0.0408544,-0.33246,0.237426,1.01635,0.267027,0.899958
8832,457.447,2,13.3845,24.0923,12.8851,1.55659,0.0408184,-0.332326,0.23732,1.01563,0.266644,0.900044
8833,464.717,2,13.3853,24.0934,12.8834,1.55668,0.0408347,-0.332448,0.237348,1.01746,0.266376,0.899695
8834,467.086,2,13.3864,24.0899,12.8782,1.55635,0.0408545,-0.332413,0.237363,1.01978,0.266347,0.89985
8835,468.729,2,13.387,24.0837,12.8768,1.55715,0.0408801,-0.332576,0.237349,1.01942,0.266181,0.90048
8836,463.449,2,13.388,24.0808,12.8824,1.55802,0.0408797,-0.33274,0.237486,1.01852,0.265848,0.900591
8837,463.783,2,13.3864,24.081,12.8785,1.55672,0.0409642,-0.332781,0.23748,1.01793,0.265602,0.901818
8838,466.136,2,13.3855,24.0763,12.882,1.55673,0.040993,-0.332806,0.237585,1.01814,0.265424,0.902222
8839,466.334,2,13.386,24.0693,12.8675,1.55749,0.0410228,-0.332696,0.237469,1.01848,0.265005,0.902537
8840,460.835,2,13.3875,24.0765,12.8639,1.55799,0.0410316,-0.332837,0.237397,1.0189,0.264677,0.901913
8841,466.444,2,13.3886,24.08,12.8536,1.55837,0.0410527,-0.333005,0.237284,1.0211,0.264479,0.901074
8842,457.645,2,13.3887,24.0824,12.8467,1.55837,0.0410409,-0.332894,0.237317,1.02174,0.264163,0.900527
8843,467.612,2,13.3892,24.0875,12.8485,1.55732,0.0411532,-0.332821,0.237358,1.02082,0.26395,0.901365
8844,463.977,2,13.3897,24.0872,12.8507,1.55788,0.0411496,-0.332579,0.237334,1.02082,0.263743,0.901825
8845,464.009,2,13.3887,24.0853,12.8526,1.55827,0.0411874,-0.332285,0.237284,1.02002,0.2636,0.901445
8846,462.741,2,13.3892,24.0854,12.8557,1.557,0.0412584,-0.332087,0.237252,1.02059,0.26353,0.901501
8847,463.216,2,13.3887,24.0858,12.8568,1.55599,0.041331,-0.331699,0.237271,1.01998,0.263591,0.901427
8848,466.667,2,13.3882,24.0889,12.8583,1.5572,0.0413012,-0.331642,0.23744,1.01965,0.263838,0.900202
8849,475.099,2,13.3889,24.0934,12.8538,1.5575,0.041366,-0.331604,0.237432,1.0199,0.264031,0.900556
8850,484.742,2,13.3893,24.0954,12.8483,1.55826,0.0414339,-0.331324,0.237513,1.01978,0.264373,0.902483
8851,465.623,2,13.3884,24.0947,12.8518,1.55826,0.0414157,-0.331144,0.237418,1.02032,0.26463,0.903337
8852,468.743,2,13.3896,24.1003,12.8611,1.55843,0.0414577,-0.33105,0.237382,1.02027,0.264875,0.903083
8853,463.66,2,13.3911,24.1014,12.8562,1.55843,0.0414793,-0.331423,0.237475,1.02011,0.264912,0.902539
8854,455.651,2,13.3917,24.0989,12.8549,1.55843,0.0414728,-0.331589,0.237386,1.01883,0.264839,0.901963
8855,451.842,2,13.3923,24.1029,12.8533,1.55802,0.0414379,-0.331674,0.237397,1.01802,0.26486,0.901412
8856,457.705,2,13.3918,24.1038,12.8547,1.55802,0.0414183,-0.331661,0.237369,1.01723,0.264983,0.901336
8857,455.665,2,13.391,24.1004,12.8591,1.5583,0.0413805,-0.331549,0.237313,1.01689,0.264946,0.900537
8858,462.689,2,13.3916,24.1018,12.8691,1.55941,0.0413482,-0.331504,0.237336,1.01587,0.265144,0.899606
8859,463.223,2,13.3912,24.1043,12.8675,1.56013,0.0413214,-0.331516,0.237315,1.01585,0.26524,0.899054
8860,460.768,2,13.3911,24.1039,12.8711,1.56019,0.0412856,-0.331713,0.237395,1.01533,0.265573,0.89897
8861,459.513,2,13.3908,24.0955,12.88,1.5597,0.041271,-0.331613,0.237362,1.01597,0.265785,0.898644
8862,462.509,2,13.3916,24.0931,12.8815,1.55907,0.0412968,-0.331801,0.237397,1.01631,0.266021,0.897999
8863,459.635,2,13.3928,24.0922,12.885,1.55979,0.0412354,-0.331916,0.237418,1.01631,0.266005,0.897877
8864,463.401,2,13.3938,24.0944,12.8958,1.55915,0.0412424,-0.332001,0.23744,1.01758,0.266051,0.898324
8865,464.581,2,13.3936,24.0965,12.9091,1.55876,0.0412551,-0.331992,0.237429,1.01958,0.265851,0.898613
8866,470.655,2,13.3947,24.1028,12.9194,1.55804,0.0412944,-0.332189,0.237565,1.02057,0.266012,0.899796
8867,458.772,2,13.3943,24.1137,12.9208,1.55684,0.0413115,-0.332265,0.237604,1.02193,0.266133,0.89895
8868,457.68,2,13.3939,24.1163,12.9187,1.55529,0.0413491,-0.332269,0.237612,1.02191,0.266093,0.899343
8869,458.729,2,13.3941,24.1281,12.9085,1.55476,0.0413302,-0.332239,0.237588,1.02184,0.266271,0.899818
8870,465.339,2,13.3945,24.1399,12.8891,1.55476,0.0413438,-0.332383,0.237502,1.02175,0.266459,0.900508
8871,468.24,2,13.3954,24.1545,12.8791,1.55581,0.0413125,-0.332337,0.237581,1.02135,0.266798,0.90033
8872,472.519,2,13.3966,24.1708,12.8633,1.55582,0.0413729,-0.331989,0.237547,1.02016,0.267292,0.900705
8873,460.256,2,13.397,24.1776,12.8661,1.55573,0.0413264,-0.331941,0.237632,1.01893,0.267905,0.900856
8874,460.227,2,13.3956,24.1875,12.8696,1.55547,0.0413078,-0.331841,0.237654,1.01776,0.26841,0.900808
8875,454.322,2,13.3946,24.1883,12.8677,1.55445,0.0413208,-0.331701,0.237567,1.01687,0.268706,0.900022
8876,460.002,2,13.3939,24.1896,12.8594,1.55364,0.0413404,-0.33176,0.237533,1.01683,0.268929,0.899815
8877,446.003,2,13.3943,24.1898,12.8542,1.5529,0.0412852,-0.33188,0.237408,1.01547,0.26901,0.899722
8878,462.385,2,13.3944,24.1961,12.8388,1.55333,0.0412797,-0.332118,0.237321,1.01487,0.269102,0.899701
8879,464.754,2,13.3943,24.2032,12.8296,1.55418,0.0412675,-0.332099,0.237346,1.01348,0.269175,0.900052
8880,470.066,2,13.3945,24.2069,12.83,1.55548,0.0412435,-0.332445,0.237382,1.01339,0.269168,0.900493
8881,474.397,2,13.3941,24.2166,12.8182,1.55566,0.0412847,-0.33248,0.237309,1.01452,0.269439,0.900838
8882,449.753,2,13.3927,24.2223,12.8166,1.55666,0.0411248,-0.332486,0.237208,1.01302,0.269694,0.900715
8883,459.78,2,13.3918,24.2279,12.8159,1.55723,0.0411034,-0.332331,0.237107,1.0111,0.269982,0.900623
8884,461.781,2,13.3921,24.233,12.8063,1.55666,0.0411319,-0.332127,0.237056,1.01079,0.270124,0.90078
8885,466.576,2,13.3927,24.233,12.7939,1.55684,0.0411346,-0.33207,0.23714,1.01124,0.27008,0.90121
8886,461.154,2,13.3913,24.2311,12.7959,1.55684,0.0411526,-0.332044,0.237044,1.01155,0.269896,0.901013
8887,460.285,2,13.3919,24.2318,12.8,1.5573,0.0411185,-0.332075,0.237003,1.01128,0.269906,0.901161
8888,460.96,2,13.3923,24.2314,12.8061,1.55643,0.0411367,-0.332058,0.236929,1.01185,0.269836,0.902141
8889,464.565,2,13.3931,24.2371,12.7917,1.55748,0.0410998,-0.332073,0.2369,1.01091,0.269846,0.902875
8890,462.183,2,13.3941,24.2409,12.7696,1.55841,0.0410762,-0.33236,0.236861,1.01025,0.269698,0.902957
8891,458.488,2,13.3956,24.2436,12.7425,1.55968,0.0410119,-0.332633,0.236898,1.00879,0.269622,0.902659
8892,460.252,2,13.3967,24.2437,12.7379,1.56063,0.0409688,-0.332799,0.236979,1.00765,0.269635,0.902233
8893,452.029,2,13.3979,24.2473,12.7324,1.55984,0.0409937,-0.332678,0.237015,1.00614,0.269544,0.90151
8894,451.553,2,13.3975,24.2539,12.728,1.55938,0.0409685,-0.332737,0.236998,1.00551,0.26954,0.900943
8895,456.111,2,13.3972,24.2605,12.7225,1.55814,0.0409985,-0.332722,0.236987,1.00517,0.269659,0.900648
8896,458.061,2,13.3972,24.2603,12.7267,1.55682,0.0409919,-0.33281,0.237085,1.00668,0.269881,0.900281
8897,462.289,2,13.397,24.2569,12.7456,1.55571,0.0410354,-0.332953,0.237139,1.00728,0.269747,0.900859
8898,458.015,2,13.3974,24.252,12.7586,1.55528,0.0410499,-0.333215,0.237129,1.0084,0.269473,0.900067
8899,466.006,2,13.3983,24.2548,12.7446,1.55406,0.0411361,-0.333224,0.237188,1.00964,0.269467,0.899144
8900,446.907,2,13.3994,24.2577,12.7437,1.55263,0.0411218,-0.333235,0.237253,1.00905,0.269462,0.89858
8901,460.499,2,13.4003,24.2563,12.7593,1.55186,0.0411479,-0.333293,0.237328,1.00955,0.269423,0.898465
8902,466.863,2,13.4002,24.2515,12.7714,1.55186,0.0411592,-0.333239,0.237406,1.00986,0.269531,0.898746
8903,473.941,2,13.4006,24.2506,12.7624,1.55241,0.0412168,-0.333028,0.237513,1.00951,0.269725,0.89825
8904,466.9,2,13.3988,24.2515,12.769,1.55207,0.0412662,-0.332961,0.237515,1.00981,0.26993,0.897534
8905,467.935,2,13.3981,24.26,12.7685,1.55207,0.0413144,-0.332939,0.237575,1.00933,0.270148,0.897178
8906,457.519,2,13.3971,24.2619,12.7767,1.5527,0.0412366,-0.333012,0.23754,1.00931,0.270332,0.896756
8907,458.842,2,13.3966,24.2634,12.786,1.55312,0.0411762,-0.332938,0.237504,1.00882,0.27058,0.896935
8908,456.126,2,13.3962,24.2624,12.7907,1.55208,0.0412003,-0.332841,0.237441,1.00885,0.270478,0.897179
8909,454.327,2,13.3956,24.2701,12.8036,1.55169,0.0411912,-0.332961,0.237358,1.00827,0.270469,0.897044
8910,466.53,2,13.3948,24.2778,12.8121,1.55196,0.041199,-0.333314,0.237335,1.00814,0.270577,0.897564
8911,463.124,2,13.3939,24.2802,12.8209,1.55196,0.0412197,-0.333514,0.237341,1.00745,0.270795,0.897248
8912,456.978,2,13.3937,24.2793,12.8351,1.5521,0.041233,-0.333542,0.237334,1.00617,0.270697,0.89651
8913,455.243,2,13.3948,24.2764,12.8376,1.55166,0.0412594,-0.333568,0.237308,1.00456,0.270709,0.896085
8914,451.166,2,13.3949,24.2694,12.8467,1.55118,0.0412379,-0.333591,0.237233,1.00326,0.270734,0.896116
8915,459.317,2,13.3937,24.2652,12.8583,1.55118,0.0412287,-0.333485,0.237142,1.00295,0.270857,0.896187
8916,455.734,2,13.3939,24.2611,12.8739,1.55174,0.0411794,-0.333551,0.237108,1.00262,0.270754,0.895856
8917,470.913,2,13.3924,24.2611,12.8828,1.55325,0.0411123,-0.333589,0.23716,1.0035,0.270728,0.896912
8918,457.305,2,13.3922,24.2597,12.8835,1.55325,0.0411066,-0.333884,0.237242,1.0033,0.270462,0.896808
8919,454.505,2,13.3925,24.2556,12.8848,1.55338,0.0410363,-0.334095,0.237407,1.00312,0.270456,0.896621
8920,464.888,2,13.3933,24.2555,12.8716,1.55439,0.0410183,-0.333985,0.237426,1.00221,0.270607,0.896431
8921,463.972,2,13.3932,24.2528,12.8659,1.55536,0.0409653,-0.334195,0.237414,1.00188,0.270795,0.89668
8922,454.19,2,13.3946,24.2519,12.8677,1.55488,0.040951,-0.334047,0.237458,1.00116,0.27096,0.896155
8923,463.699,2,13.395,24.2538,12.8648,1.55456,0.0410068,-0.334233,0.237391,1.00014,0.271314,0.89538
8924,460.826,2,13.394,24.2546,12.8695,1.55382,0.0410306,-0.33403,0.237339,1.00002,0.271705,0.894945
8925,468.54,2,13.3932,24.2496,12.8743,1.55382,0.0410623,-0.334055,0.237355,0.999721,0.272136,0.894461
8926,461.488,2,13.3935,24.2589,12.8823,1.55382,0.0410444,-0.333982,0.237333,1.00031,0.272308,0.894455
8927,467.382,2,13.3933,24.2718,12.893,1.55434,0.0410372,-0.333756,0.237321,1.00146,0.272419,0.894134
8928,458.019,2,13.3927,24.282,12.8963,1.55456,0.0409938,-0.333918,0.237342,1.0017,0.272538,0.893558
8929,459.652,2,13.394,24.2892,12.9015,1.55456,0.0409994,-0.333908,0.237458,1.00094,0.272714,0.892698
8930,468.656,2,13.3932,24.2976,12.9049,1.55494,0.0409856,-0.334054,0.237597,1.00273,0.272766,0.892239
8931,456.309,2,13.3937,24.3066,12.9021,1.55392,0.0410016,-0.334005,0.237673,1.00228,0.272834,0.892278
8932,458.328,2,13.3945,24.32,12.898,1.55285,0.0410003,-0.333737,0.237766,1.00295,0.273124,0.89205
8933,462.58,2,13.3943,24.3251,12.8918,1.55264,0.0410403,-0.333659,0.237835,1.00177,0.273133,0.891915
8934,466.4,2,13.3948,24.3275,12.881,1.55327,0.0410655,-0.333689,0.237819,1.00098,0.273257,0.891336
8935,453.036,2,13.3953,24.329,12.8658,1.55237,0.0410379,-0.333708,0.237821,1.00004,0.27334,0.892463
8936,453.633,2,13.395,24.3268,12.8618,1.55144,0.0410649,-0.333411,0.237765,0.998727,0.273398,0.892378
8937,459.204,2,13.3944,24.3274,12.868,1.55201,0.041039,-0.333189,0.237704,0.997834,0.273465,0.892287
8938,460.678,2,13.395,24.3287,12.8576,1.55201,0.0410474,-0.333192,0.237774,0.997508,0.273234,0.892528
8939,461.874,2,13.3947,24.3343,12.8541,1.55173,0.0410803,-0.333085,0.237693,0.996822,0.273272,0.892847
8940,468.011,2,13.3943,24.3395,12.8651,1.55173,0.0410979,-0.333172,0.237672,0.996942,0.273554,0.893381
8941,465.858,2,13.3945,24.3431,12.8644,1.55137,0.0411441,-0.332979,0.237659,0.997504,0.27359,0.893239
8942,463.353,2,13.3957,24.3442,12.853,1.55026,0.0412123,-0.332968,0.237698,0.997465,0.273509,0.893558
8943,457.906,2,13.3968,24.3446,12.8407,1.54961,0.0412143,-0.333013,0.23783,0.997044,0.273497,0.8939
8944,466.578,2,13.397,24.3459,12.8471,1.5493,0.0412562,-0.332863,0.237819,0.998083,0.273292,0.894357
8945,461.102,2,13.3959,24.354,12.8431,1.54878,0.0412631,-0.332984,0.237758,0.998691,0.273276,0.894896
8946,457.853,2,13.3955,24.3589,12.8432,1.54878,0.0412587,-0.332956,0.237672,0.997923,0.273128,0.895589
8947,465.447,2,13.3939,24.3599,12.853,1.54995,0.041234,-0.332918,0.237624,0.997107,0.272935,0.896574
8948,468.655,2,13.3931,24.3625,12.8679,1.55055,0.0412634,-0.333119,0.237557,0.99642,0.272783,0.897626
8949,468.808,2,13.3916,24.3628,12.8902,1.55112,0.0412646,-0.333308,0.237583,0.996315,0.272514,0.899346
8950,475.092,2,13.3928,24.3575,12.8963,1.55148,0.0413091,-0.333191,0.237602,0.997856,0.272255,0.90023
8951,468.721,2,13.3919,24.3597,12.901,1.55089,0.0413806,-0.333038,0.237587,0.998743,0.272129,0.900249
8952,466.029,2,13.3918,24.361,12.8955,1.55067,0.0414088,-0.332978,0.237584,0.999739,0.271943,0.90065
8953,458.048,2,13.3901,24.3626,12.9033,1.5495,0.0414478,-0.33284,0.237424,1.00053,0.271908,0.900405
8954,462.018,2,13.3892,24.3637,12.912,1.54921,0.0414427,-0.33286,0.237347,1.00123,0.271889,0.901075
8955,466.234,2,13.3883,24.3674,12.9228,1.54902,0.0414527,-0.33306,0.237217,1.00249,0.271799,0.902177
8956,467.692,2,13.388,24.3695,12.9226,1.54839,0.0415118,-0.333283,0.2371,1.00333,0.271929,0.902181
8957,465.487,2,13.389,24.3721,12.9194,1.5489,0.0414911,-0.333482,0.237039,1.00375,0.272284,0.90169
8958,462.302,2,13.39,24.3718,12.9123,1.54932,0.0414297,-0.333521,0.237008,1.00491,0.272772,0.900751
8959,456.481,2,13.3897,24.375,12.9063,1.54985,0.0413317,-0.333587,0.236949,1.00544,0.273056,0.900316
