iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,beta_V1_logtWTKG,omega_Cl,omega_Q,omega_V1,omega_V2
1055,451.559,2,20.5219,24.3896,12.8742,1.54085,0.0419728,-0.410702,-0.505588,0.221171,0.942128,0.278791,0.899926
1056,455.142,2,20.5213,24.39,12.8732,1.54077,0.0419694,-0.410665,-0.505859,0.221182,0.942141,0.278822,0.899914
1057,456.063,2,20.5213,24.3903,12.8734,1.5405,0.0419759,-0.410665,-0.505915,0.221188,0.942152,0.278864,0.899925
1058,453.714,2,20.5205,24.39,12.8752,1.54044,0.0419679,-0.410629,-0.505584,0.221173,0.942315,0.278897,0.899926
1059,460.212,2,20.5192,24.3897,12.8768,1.54049,0.0419641,-0.410583,-0.505176,0.22116,0.942345,0.27893,0.899963
1060,462.52,2,20.519,24.3889,12.8791,1.54025,0.0419789,-0.41058,-0.505475,0.22118,0.942273,0.27897,0.89989
1061,461.03,2,20.5186,24.3887,12.8778,1.5404,0.0419734,-0.410558,-0.505722,0.221185,0.942179,0.278982,0.899925
1062,456.284,2,20.5183,24.3887,12.8786,1.5404,0.041971,-0.410543,-0.50631,0.221175,0.942145,0.278988,0.899919
1063,456.785,2,20.5178,24.3882,12.881,1.54035,0.0419727,-0.410521,-0.506583,0.221167,0.942138,0.279009,0.899857
1064,464.51,2,20.5184,24.3884,12.8804,1.54017,0.0419847,-0.410531,-0.506664,0.221167,0.942006,0.279072,0.899967
1065,460.732,2,20.5179,24.3882,12.8814,1.54007,0.0419948,-0.410518,-0.506719,0.221159,0.941857,0.279092,0.899977
1066,459.028,2,20.5175,24.3881,12.883,1.54001,0.0419975,-0.410494,-0.507135,0.221173,0.941952,0.279083,0.899897
1067,464.06,2,20.5169,24.388,12.885,1.5403,0.0419885,-0.410464,-0.507513,0.221196,0.94179,0.279067,0.899956
1068,462.877,2,20.5169,24.3881,12.8877,1.54042,0.0419836,-0.410456,-0.508017,0.221212,0.941823,0.279078,0.899976
1069,450.794,2,20.5165,24.3876,12.8866,1.54053,0.0419734,-0.410433,-0.50841,0.221219,0.941773,0.279022,0.899904
1070,456.402,2,20.5166,24.3878,12.8859,1.54059,0.0419666,-0.41044,-0.508535,0.221218,0.94181,0.279007,0.899915
1071,459.169,2,20.5168,24.3878,12.8844,1.54042,0.0419726,-0.410445,-0.508589,0.221237,0.941865,0.278986,0.90002
1072,452.092,2,20.5168,24.3878,12.8842,1.54028,0.041969,-0.410459,-0.508861,0.221241,0.941951,0.278984,0.90003
1073,457.703,2,20.5162,24.3877,12.8835,1.54036,0.0419686,-0.410424,-0.508631,0.221231,0.941871,0.278977,0.899979
1074,458.979,2,20.5156,24.3882,12.883,1.54025,0.0419715,-0.410401,-0.508565,0.22122,0.941974,0.278975,0.900066
1075,465.932,2,20.5158,24.3897,12.8814,1.54019,0.041979,-0.410419,-0.508263,0.221211,0.941921,0.278988,0.900312
1076,457.867,2,20.5158,24.3907,12.8818,1.54008,0.0419832,-0.410417,-0.508033,0.221218,0.941945,0.278989,0.900289
1077,466.504,2,20.5157,24.3921,12.8833,1.54025,0.0419778,-0.410408,-0.507776,0.22122,0.941998,0.279031,0.900322
1078,455.479,2,20.5165,24.393,12.8837,1.54025,0.0419758,-0.41043,-0.507605,0.221229,0.941941,0.279079,0.900127
1079,447.948,2,20.5166,24.3932,12.886,1.54025,0.0419688,-0.410438,-0.507483,0.221227,0.941885,0.279075,0.899977
1080,443.785,2,20.5169,24.3938,12.887,1.54023,0.0419547,-0.410454,-0.507283,0.221225,0.941836,0.27907,0.899873
1081,446.95,2,20.5169,24.3944,12.888,1.54011,0.0419525,-0.410455,-0.506862,0.221207,0.941861,0.279062,0.899707
1082,455.356,2,20.517,24.3945,12.8908,1.54011,0.0419515,-0.410466,-0.506518,0.22121,0.941834,0.279039,0.899631
1083,453.34,2,20.5175,24.3951,12.8943,1.54011,0.041946,-0.410501,-0.506196,0.221203,0.941907,0.279016,0.899622
1084,451.449,2,20.5178,24.3954,12.8958,1.53997,0.0419459,-0.410524,-0.505654,0.221205,0.941898,0.279004,0.899621
1085,463.793,2,20.5187,24.3957,12.899,1.53977,0.0419569,-0.410555,-0.505574,0.221209,0.94222,0.278989,0.899614
1086,449.837,2,20.5187,24.3954,12.902,1.53975,0.0419404,-0.410552,-0.505289,0.221212,0.94242,0.278978,0.899675
1087,453.54,2,20.5185,24.3953,12.9013,1.53981,0.0419272,-0.410532,-0.50482,0.221219,0.942521,0.278991,0.899637
1088,459.793,2,20.5191,24.395,12.9001,1.53981,0.0419251,-0.410549,-0.504505,0.221216,0.942607,0.279013,0.899668
1089,444.649,2,20.5192,24.3949,12.8979,1.53987,0.0419104,-0.410545,-0.504327,0.221212,0.942533,0.278996,0.899506
1090,459.735,2,20.5195,24.3955,12.8947,1.53991,0.0419079,-0.410557,-0.504354,0.221217,0.9425,0.278993,0.899616
1091,463.766,2,20.5196,24.3954,12.8945,1.53991,0.0419098,-0.410563,-0.504465,0.221215,0.942557,0.27903,0.899625
1092,464.778,2,20.5201,24.3958,12.8929,1.53991,0.0419128,-0.410578,-0.504262,0.221223,0.942557,0.279115,0.899559
1093,470.754,2,20.52,24.3959,12.8917,1.53987,0.0419208,-0.410581,-0.504161,0.221217,0.942706,0.279139,0.899729
1094,460.375,2,20.5211,24.3963,12.8918,1.53996,0.0419172,-0.41062,-0.503941,0.22123,0.942815,0.27913,0.899651
1095,456.272,2,20.5217,24.3965,12.8927,1.53996,0.0419142,-0.410642,-0.503682,0.221235,0.94298,0.279111,0.899557
1096,453.975,2,20.5223,24.3959,12.8927,1.54,0.0419077,-0.410674,-0.503292,0.22123,0.943163,0.279094,0.899414
1097,461.759,2,20.5225,24.3959,12.8914,1.53983,0.0419157,-0.410678,-0.502977,0.221239,0.943348,0.279105,0.899356
1098,463.112,2,20.5223,24.3963,12.89,1.53977,0.0419219,-0.410656,-0.50328,0.221246,0.943495,0.279102,0.899335
1099,459.727,2,20.5222,24.3972,12.8895,1.53983,0.041918,-0.410644,-0.50351,0.22125,0.943516,0.279095,0.899395
1100,457.392,2,20.5227,24.398,12.8887,1.53983,0.0419177,-0.410652,-0.503265,0.221247,0.943539,0.279067,0.899461
1101,455.482,2,20.523,24.3989,12.888,1.53997,0.0419068,-0.410656,-0.502929,0.22125,0.94363,0.279048,0.899384
1102,457.679,2,20.5231,24.3995,12.8862,1.53991,0.0419118,-0.410646,-0.502591,0.22127,0.94349,0.279047,0.899331
1103,445.448,2,20.5237,24.4002,12.8841,1.53986,0.0419049,-0.410674,-0.502232,0.221262,0.943374,0.279026,0.89929
1104,459.702,2,20.5253,24.4003,12.8818,1.53993,0.0419049,-0.410739,-0.501868,0.221272,0.94335,0.278994,0.89927
1105,460.136,2,20.5258,24.3998,12.8829,1.53997,0.0419047,-0.410768,-0.501425,0.221269,0.943446,0.278943,0.899365
1106,463.374,2,20.5255,24.3994,12.8831,1.53999,0.0419132,-0.410757,-0.500918,0.221258,0.943493,0.278875,0.899395
1107,454.673,2,20.5258,24.3984,12.8838,1.53991,0.0419138,-0.410759,-0.500131,0.221251,0.943566,0.27883,0.899496
1108,463.605,2,20.525,24.3983,12.8853,1.53985,0.0419217,-0.410735,-0.49953,0.221255,0.943595,0.278796,0.899602
1109,460.917,2,20.5248,24.3994,12.8851,1.5397,0.041931,-0.410731,-0.499059,0.221257,0.943586,0.27878,0.899729
1110,461.585,2,20.5247,24.3994,12.8861,1.53958,0.0419378,-0.410728,-0.498599,0.221246,0.943586,0.27878,0.899905
1111,459.214,2,20.5253,24.4003,12.8855,1.53953,0.0419382,-0.41075,-0.498267,0.221248,0.94362,0.278806,0.899947
1112,450.785,2,20.525,24.4005,12.8867,1.53953,0.0419325,-0.410744,-0.497972,0.221246,0.943562,0.278808,0.899855
1113,452.788,2,20.5256,24.4003,12.8887,1.53953,0.0419295,-0.410788,-0.497683,0.221247,0.943567,0.2788,0.899747
1114,459.64,2,20.5261,24.4008,12.8884,1.53959,0.0419289,-0.410808,-0.497568,0.221248,0.943516,0.278813,0.899702
1115,460.219,2,20.5264,24.4011,12.8893,1.53949,0.0419339,-0.410821,-0.497867,0.221241,0.943509,0.278823,0.899812
1116,462.539,2,20.5272,24.4009,12.8897,1.53958,0.0419322,-0.410848,-0.497938,0.221254,0.943481,0.278803,0.899918
1117,463.62,2,20.5279,24.4013,12.8905,1.53958,0.0419388,-0.410877,-0.497933,0.221234,0.943544,0.27878,0.900026
1118,461.786,2,20.5268,24.401,12.892,1.53961,0.0419404,-0.410829,-0.498032,0.221237,0.943589,0.278774,0.900007
1119,457.162,2,20.5273,24.4003,12.8931,1.53961,0.0419422,-0.410853,-0.498138,0.221245,0.943546,0.278794,0.899876
1120,454.878,2,20.5275,24.3995,12.8944,1.53961,0.0419419,-0.41086,-0.498516,0.221246,0.943462,0.278813,0.899757
1121,454.794,2,20.5269,24.3992,12.8944,1.53961,0.0419408,-0.410826,-0.498995,0.221234,0.943365,0.278823,0.899723
1122,452.097,2,20.5274,24.3986,12.8939,1.53957,0.041939,-0.410844,-0.49966,0.221247,0.943343,0.278816,0.899576
1123,455.395,2,20.5269,24.3981,12.8965,1.5394,0.0419419,-0.410822,-0.500172,0.221251,0.943543,0.278792,0.89956
1124,451.111,2,20.5265,24.3971,12.8971,1.5394,0.0419387,-0.410805,-0.500345,0.221247,0.943522,0.278751,0.899532
1125,457.484,2,20.527,24.397,12.8961,1.53936,0.0419419,-0.410826,-0.500401,0.221254,0.943398,0.278729,0.899597
1126,463.441,2,20.5277,24.3968,12.8969,1.53937,0.0419499,-0.410849,-0.50072,0.221266,0.943385,0.278671,0.899676
1127,456.869,2,20.5281,24.3969,12.8967,1.53919,0.0419596,-0.410851,-0.501152,0.22127,0.943373,0.278644,0.899672
1128,462.753,2,20.5281,24.3962,12.8955,1.53911,0.0419697,-0.410854,-0.501503,0.221278,0.943289,0.278625,0.899733
1129,460.127,2,20.5277,24.3952,12.8957,1.53911,0.0419722,-0.410829,-0.501793,0.221273,0.943303,0.278586,0.899858
1130,460.586,2,20.5273,24.3946,12.8973,1.53927,0.0419671,-0.410813,-0.501836,0.221281,0.943225,0.278551,0.899921
1131,455.69,2,20.527,24.3945,12.8973,1.53934,0.0419591,-0.410808,-0.501789,0.22127,0.94326,0.278513,0.900071
1132,462.118,2,20.5277,24.3945,12.8974,1.53931,0.0419608,-0.410828,-0.501769,0.221262,0.943471,0.278496,0.900174
1133,461.017,2,20.5277,24.3948,12.8967,1.53923,0.041966,-0.410819,-0.50189,0.221257,0.943687,0.278472,0.900158
1134,464.321,2,20.5271,24.3949,12.8976,1.53915,0.0419726,-0.410784,-0.502225,0.221253,0.943903,0.278441,0.900261
1135,458.975,2,20.5275,24.3946,12.8984,1.53907,0.0419765,-0.410798,-0.502252,0.221252,0.943967,0.278438,0.900267
1136,458.384,2,20.5272,24.3941,12.8974,1.53913,0.0419743,-0.410791,-0.502142,0.221249,0.943916,0.278436,0.900266
1137,457.375,2,20.5281,24.3935,12.896,1.53918,0.0419717,-0.410822,-0.502292,0.221246,0.943914,0.278452,0.900195
1138,459.2,2,20.5284,24.3928,12.895,1.53938,0.0419589,-0.410834,-0.502784,0.221261,0.943974,0.278473,0.90003
1139,455.049,2,20.5281,24.3927,12.8948,1.53938,0.0419624,-0.410828,-0.503379,0.221262,0.943755,0.27849,0.89988
1140,452.34,2,20.5284,24.3928,12.8969,1.53945,0.0419554,-0.410832,-0.504021,0.221254,0.943758,0.278507,0.899694
1141,466.477,2,20.5279,24.3925,12.8972,1.53949,0.0419635,-0.410806,-0.504431,0.221258,0.943685,0.278507,0.89969
1142,455.993,2,20.5296,24.393,12.8976,1.53957,0.0419674,-0.410872,-0.504734,0.221253,0.943473,0.278502,0.899482
1143,455.662,2,20.5298,24.3924,12.8985,1.53966,0.0419693,-0.410872,-0.505037,0.221248,0.943262,0.2785,0.89928
1144,456.79,2,20.5298,24.3912,12.9002,1.53975,0.0419661,-0.41087,-0.505201,0.221249,0.943418,0.278475,0.899044
1145,455.091,2,20.5294,24.3903,12.9029,1.53986,0.0419555,-0.410864,-0.505565,0.22125,0.943492,0.278482,0.898943
1146,464.559,2,20.5297,24.3905,12.9052,1.5399,0.0419632,-0.410883,-0.50538,0.221258,0.943451,0.278473,0.898799
1147,465.399,2,20.5288,24.3896,12.9067,1.54005,0.0419624,-0.41085,-0.505259,0.221276,0.943444,0.278486,0.898679
1148,450.282,2,20.5288,24.39,12.9054,1.53995,0.0419647,-0.41085,-0.505239,0.221281,0.943347,0.278479,0.898538
1149,460.183,2,20.5295,24.3898,12.9054,1.5398,0.0419816,-0.410884,-0.505108,0.221282,0.943066,0.278489,0.898393
1150,458.019,2,20.5299,24.3896,12.9043,1.53968,0.0419888,-0.410898,-0.505193,0.221286,0.943129,0.278484,0.898274
1151,460.995,2,20.5295,24.3905,12.9049,1.53974,0.0419894,-0.410892,-0.505077,0.221274,0.943064,0.278503,0.898277
1152,452.552,2,20.5293,24.3914,12.9027,1.53974,0.0419912,-0.410893,-0.504817,0.221264,0.942815,0.278485,0.898231
1153,457.205,2,20.5289,24.3917,12.9006,1.53974,0.0419968,-0.410862,-0.504597,0.221261,0.94268,0.278487,0.898144
1154,455.139,2,20.5288,24.3926,12.9002,1.53967,0.0419976,-0.410856,-0.504539,0.221252,0.942793,0.278475,0.898101
1155,464.629,2,20.5297,24.3935,12.8982,1.53977,0.0419996,-0.410887,-0.504545,0.221259,0.942794,0.278455,0.89809
1156,452.409,2,20.53,24.3945,12.8984,1.53957,0.042003,-0.410906,-0.504509,0.221262,0.942889,0.278466,0.897984
1157,456.293,2,20.5301,24.3949,12.8988,1.5395,0.042004,-0.410911,-0.504136,0.221268,0.942948,0.278494,0.897846
1158,468.73,2,20.5305,24.3953,12.898,1.53954,0.0420106,-0.410932,-0.503703,0.221263,0.94297,0.278535,0.897804
1159,457.262,2,20.5317,24.3962,12.8975,1.53954,0.0420066,-0.410968,-0.503446,0.221273,0.942975,0.278563,0.89783
1160,457.219,2,20.5324,24.3974,12.8968,1.5396,0.0419971,-0.410992,-0.503172,0.221274,0.943113,0.278575,0.89784
1161,457.15,2,20.5327,24.3985,12.8959,1.5396,0.0419943,-0.41099,-0.502539,0.221286,0.943155,0.278566,0.897887
1162,453.477,2,20.5321,24.3989,12.8976,1.53935,0.0419975,-0.410964,-0.502157,0.221304,0.94318,0.278538,0.898056
1163,455.101,2,20.5325,24.3991,12.897,1.53923,0.0419975,-0.410984,-0.501616,0.221305,0.943378,0.27852,0.898051
1164,454.805,2,20.5331,24.3993,12.8957,1.53921,0.0419953,-0.41099,-0.501207,0.221315,0.943379,0.278503,0.898067
1165,457.338,2,20.5333,24.3996,12.8939,1.53914,0.041997,-0.411005,-0.500895,0.22131,0.94337,0.278546,0.897996
1166,451.142,2,20.5328,24.4002,12.8936,1.53901,0.0419993,-0.410977,-0.500694,0.221307,0.943273,0.278547,0.89799
1167,454.826,2,20.5321,24.4009,12.8945,1.5391,0.0419942,-0.410943,-0.500699,0.221304,0.943173,0.27855,0.897939
1168,461.351,2,20.5322,24.4023,12.8951,1.53913,0.0419935,-0.410948,-0.500421,0.221291,0.94324,0.278546,0.898036
1169,458.231,2,20.5322,24.4033,12.8944,1.53917,0.0419911,-0.410949,-0.500102,0.221278,0.943144,0.278565,0.898111
1170,463.488,2,20.5331,24.4045,12.8925,1.53925,0.0419955,-0.410975,-0.500058,0.221285,0.942945,0.278597,0.898042
1171,462.189,2,20.5338,24.4045,12.8911,1.53925,0.0420019,-0.411004,-0.499947,0.221283,0.942871,0.27859,0.898038
1172,462.91,2,20.5344,24.4047,12.891,1.5393,0.0420028,-0.411023,-0.49977,0.221276,0.942821,0.278608,0.8981
1173,461.546,2,20.5348,24.4046,12.8902,1.53947,0.0419953,-0.41104,-0.49953,0.221285,0.942685,0.278661,0.898038
1174,460.444,2,20.5357,24.4045,12.8905,1.53947,0.0419906,-0.411063,-0.499819,0.221291,0.942675,0.278763,0.897984
1175,454.763,2,20.5365,24.4043,12.8919,1.53959,0.0419775,-0.41111,-0.500237,0.221297,0.942596,0.278808,0.897922
1176,465.298,2,20.5371,24.404,12.8936,1.53972,0.0419779,-0.411146,-0.500801,0.221293,0.942428,0.278868,0.897875
1177,455.059,2,20.5383,24.4039,12.8923,1.53965,0.0419795,-0.411186,-0.500991,0.221277,0.942398,0.27891,0.897799
1178,452.223,2,20.5386,24.4042,12.8928,1.53967,0.0419712,-0.411206,-0.501382,0.221268,0.942368,0.278987,0.897628
1179,462.414,2,20.5394,24.4046,12.8928,1.53977,0.0419657,-0.411235,-0.501386,0.221254,0.942311,0.279073,0.897625
1180,458.302,2,20.5391,24.4053,12.894,1.53958,0.0419737,-0.411225,-0.501857,0.221258,0.94226,0.279099,0.897669
1181,454.098,2,20.54,24.4056,12.8935,1.53944,0.0419758,-0.411257,-0.50194,0.221263,0.942122,0.279104,0.897812
1182,464.175,2,20.5405,24.4057,12.8931,1.53939,0.0419808,-0.411268,-0.501798,0.221263,0.942091,0.279123,0.897957
1183,463.709,2,20.5402,24.4053,12.8934,1.53951,0.0419846,-0.411267,-0.501823,0.221246,0.941905,0.279109,0.898033
1184,460.027,2,20.54,24.4058,12.8935,1.53951,0.0419926,-0.411261,-0.501611,0.221248,0.94187,0.27907,0.897957
1185,462.889,2,20.5401,24.4068,12.8934,1.53943,0.0420032,-0.411267,-0.50155,0.221244,0.942008,0.279015,0.897935
1186,460.278,2,20.5398,24.408,12.8946,1.53936,0.0420075,-0.411257,-0.501564,0.221246,0.942162,0.278983,0.897934
1187,460.992,2,20.5393,24.408,12.8944,1.53942,0.0420107,-0.411234,-0.501435,0.221243,0.94211,0.278945,0.897953
1188,461.176,2,20.539,24.4074,12.894,1.53957,0.0420082,-0.411219,-0.501098,0.221255,0.942125,0.278926,0.897813
1189,466.518,2,20.538,24.4072,12.8934,1.53964,0.0420129,-0.411178,-0.500745,0.221248,0.942345,0.278889,0.897734
1190,456.967,2,20.5376,24.4069,12.8945,1.53964,0.0420096,-0.41117,-0.500433,0.221247,0.942561,0.278844,0.897768
1191,460.425,2,20.5374,24.4064,12.8959,1.53959,0.0420129,-0.411165,-0.500167,0.221251,0.942666,0.278819,0.897809
1192,451.488,2,20.5372,24.4056,12.8973,1.5396,0.0420065,-0.411163,-0.499594,0.221254,0.942815,0.278764,0.89774
1193,457.95,2,20.5363,24.4059,12.8992,1.53939,0.0420142,-0.411133,-0.499132,0.221265,0.942917,0.278717,0.89785
1194,445.903,2,20.5361,24.406,12.9014,1.53916,0.0420135,-0.411112,-0.498551,0.221267,0.943047,0.278677,0.897875
1195,446.911,2,20.5356,24.4054,12.9045,1.53916,0.0420048,-0.411085,-0.497828,0.221269,0.94301,0.278636,0.897883
1196,448.351,2,20.5352,24.4048,12.9063,1.53906,0.0420043,-0.411067,-0.497689,0.221264,0.943033,0.27859,0.897846
1197,443.179,2,20.5346,24.4044,12.9066,1.53895,0.0419984,-0.411045,-0.497187,0.221268,0.942913,0.278551,0.89791
1198,463.642,2,20.5341,24.4034,12.9088,1.53901,0.0419995,-0.411026,-0.496808,0.221268,0.942971,0.278543,0.89793
1199,467.009,2,20.5331,24.4031,12.9098,1.5391,0.0420047,-0.410987,-0.496338,0.221271,0.942937,0.278536,0.897882
1200,457.957,2,20.5321,24.4025,12.9111,1.53914,0.0420061,-0.410956,-0.496039,0.221275,0.942948,0.278499,0.897799
1201,451.406,2,20.532,24.4017,12.9118,1.53921,0.0420004,-0.41095,-0.495897,0.22129,0.942863,0.278466,0.897689
1202,459.181,2,20.5324,24.4009,12.9132,1.53921,0.0420028,-0.410968,-0.496496,0.221288,0.94297,0.27845,0.897627
1203,456.246,2,20.5319,24.4004,12.9137,1.5391,0.0420021,-0.410965,-0.497258,0.221286,0.943247,0.278443,0.897583
1204,466.834,2,20.532,24.4001,12.9128,1.53923,0.0420039,-0.410966,-0.497806,0.221283,0.94325,0.278425,0.897615
1205,467.663,2,20.532,24.4003,12.9118,1.53934,0.0420006,-0.410965,-0.498233,0.221284,0.943396,0.278452,0.897654
1206,459.989,2,20.5328,24.4004,12.91,1.53939,0.0419961,-0.410998,-0.498624,0.221298,0.943377,0.278488,0.897626
1207,458.681,2,20.5327,24.4015,12.9102,1.53917,0.0420046,-0.410988,-0.499031,0.221302,0.943437,0.278509,0.897627
1208,455.25,2,20.5323,24.4022,12.9119,1.53907,0.0420063,-0.410975,-0.499488,0.221303,0.943422,0.278521,0.897649
1209,462.785,2,20.5323,24.4026,12.9134,1.53896,0.0420116,-0.410977,-0.499946,0.221295,0.943493,0.278547,0.897735
1210,463.688,2,20.533,24.4031,12.9135,1.53887,0.042012,-0.411003,-0.500345,0.221308,0.943609,0.278563,0.897938
1211,452.875,2,20.5338,24.4038,12.9136,1.53878,0.0420141,-0.41103,-0.500475,0.221301,0.943687,0.27855,0.897846
1212,465.989,2,20.5337,24.4036,12.9138,1.53886,0.0420148,-0.41103,-0.500449,0.221303,0.943678,0.278571,0.897865
1213,453.26,2,20.5337,24.4027,12.9148,1.53875,0.0420128,-0.41104,-0.500341,0.221303,0.94375,0.27861,0.897774
1214,457.567,2,20.5331,24.4018,12.9155,1.53871,0.0420116,-0.411007,-0.500252,0.221297,0.94385,0.278626,0.897767
1215,457.471,2,20.5334,24.4012,12.9163,1.53882,0.0420063,-0.411026,-0.500319,0.221303,0.943872,0.278619,0.897665
1216,452.298,2,20.5334,24.4006,12.9156,1.53878,0.0420047,-0.41103,-0.500373,0.221302,0.943957,0.278605,0.897533
1217,459.921,2,20.5332,24.4,12.9186,1.53871,0.0420055,-0.411019,-0.500218,0.221298,0.943974,0.278619,0.89769
1218,452.298,2,20.5339,24.3989,12.9198,1.53854,0.0420101,-0.411047,-0.500103,0.221291,0.94383,0.278643,0.897729
1219,454.57,2,20.5337,24.399,12.9203,1.53854,0.0420139,-0.411037,-0.500057,0.221291,0.943691,0.278631,0.897627
1220,458.507,2,20.5337,24.3986,12.9196,1.5386,0.042012,-0.41104,-0.500166,0.221289,0.943528,0.27864,0.897682
1221,467.708,2,20.534,24.3977,12.9188,1.53868,0.0420145,-0.41105,-0.500475,0.221284,0.943534,0.278685,0.897648
1222,460.026,2,20.5343,24.3965,12.9173,1.53863,0.0420146,-0.411057,-0.50083,0.221289,0.94359,0.278719,0.897655
1223,465.653,2,20.5347,24.3963,12.9171,1.53872,0.0420134,-0.41108,-0.501017,0.221286,0.943513,0.278765,0.897723
1224,465.467,2,20.5352,24.3964,12.9165,1.53888,0.0420108,-0.411099,-0.501267,0.221291,0.943439,0.278789,0.897724
1225,464.56,2,20.5356,24.3967,12.9165,1.53898,0.0420128,-0.411105,-0.501647,0.221282,0.943386,0.278821,0.897668
1226,463.292,2,20.5357,24.3978,12.9167,1.53893,0.0420188,-0.411103,-0.501839,0.221266,0.943466,0.278857,0.89762
1227,457.345,2,20.5356,24.3992,12.9174,1.539,0.0420113,-0.411094,-0.501944,0.22126,0.943609,0.278851,0.897603
1228,459.718,2,20.5357,24.4,12.9181,1.539,0.0420105,-0.411088,-0.502142,0.221263,0.94366,0.278842,0.897617
1229,458.65,2,20.5363,24.4016,12.9175,1.53894,0.0420125,-0.411104,-0.501977,0.221274,0.943733,0.278835,0.897613
1230,461.82,2,20.5376,24.4031,12.9159,1.53908,0.0420092,-0.411142,-0.50197,0.2213,0.943675,0.278833,0.89749
1231,465.744,2,20.5379,24.404,12.9141,1.53915,0.0420082,-0.411142,-0.502019,0.221311,0.943837,0.278852,0.897422
1232,459.891,2,20.5385,24.4048,12.9123,1.53924,0.0420028,-0.411157,-0.502077,0.221313,0.943851,0.278874,0.897399
1233,456.478,2,20.5382,24.4059,12.9118,1.53916,0.042003,-0.411148,-0.502085,0.221318,0.943874,0.2789,0.897363
1234,458.462,2,20.5383,24.4061,12.9101,1.53913,0.0420048,-0.411142,-0.501992,0.221331,0.943906,0.278866,0.897393
1235,458.347,2,20.5385,24.4068,12.9101,1.5391,0.0420097,-0.411144,-0.501864,0.221325,0.943859,0.27885,0.897383
1236,459.841,2,20.5384,24.4071,12.9101,1.53901,0.0420177,-0.411132,-0.501569,0.221321,0.943871,0.278829,0.897381
1237,462.411,2,20.5388,24.4081,12.9093,1.53893,0.042026,-0.41115,-0.501417,0.221314,0.943927,0.27882,0.897362
1238,457.572,2,20.5398,24.4095,12.9094,1.53886,0.0420268,-0.411187,-0.501167,0.221315,0.943976,0.278811,0.897439
1239,447.149,2,20.5401,24.4103,12.9083,1.5388,0.0420209,-0.411199,-0.50092,0.221308,0.943932,0.27881,0.897443
1240,447.977,2,20.54,24.4114,12.9073,1.53876,0.0420159,-0.411193,-0.500631,0.221299,0.943883,0.278803,0.897415
1241,453.691,2,20.5393,24.412,12.9061,1.53872,0.0420187,-0.411167,-0.500336,0.2213,0.943777,0.278774,0.89738
1242,444.913,2,20.539,24.412,12.9056,1.53851,0.0420199,-0.41115,-0.500124,0.221309,0.943619,0.278757,0.897423
1243,459.384,2,20.5386,24.4123,12.9038,1.53851,0.0420221,-0.41114,-0.500003,0.221309,0.943472,0.278742,0.897545
1244,467.878,2,20.5385,24.4134,12.9012,1.53844,0.0420324,-0.411133,-0.500251,0.221313,0.943439,0.278742,0.897651
1245,467.532,2,20.5387,24.4139,12.8981,1.53843,0.0420405,-0.411139,-0.500548,0.221314,0.943337,0.278739,0.89777
1246,455.989,2,20.5391,24.4143,12.8979,1.53832,0.0420501,-0.411144,-0.500626,0.221321,0.943159,0.278734,0.897683
1247,466.773,2,20.5395,24.4143,12.8964,1.53843,0.042051,-0.411163,-0.500646,0.221321,0.943244,0.278734,0.897625
1248,461.896,2,20.5405,24.4144,12.8938,1.53852,0.0420495,-0.411206,-0.500616,0.221316,0.943283,0.278738,0.897563
1249,459.397,2,20.541,24.4147,12.8922,1.53867,0.0420425,-0.411233,-0.500409,0.221314,0.94316,0.278759,0.897575
1250,457.727,2,20.54,24.4149,12.8904,1.53879,0.0420329,-0.411198,-0.500351,0.221309,0.943119,0.278786,0.897593
1251,461.927,2,20.5389,24.4153,12.8907,1.53885,0.0420295,-0.411164,-0.500071,0.221302,0.943138,0.278817,0.897627
1252,460.615,2,20.5378,24.4153,12.8919,1.53891,0.0420255,-0.411129,-0.499775,0.221294,0.943162,0.278852,0.897641
1253,466.103,2,20.537,24.4152,12.8914,1.53899,0.0420231,-0.411097,-0.499608,0.221291,0.943122,0.278902,0.897743
1254,468.724,2,20.5364,24.4143,12.8913,1.53906,0.0420225,-0.411068,-0.499345,0.221293,0.943151,0.278959,0.897803
1255,467.561,2,20.536,24.4136,12.8897,1.53917,0.0420206,-0.411044,-0.498908,0.221294,0.943122,0.279002,0.897859
1256,463.193,2,20.5354,24.4135,12.8906,1.53923,0.0420206,-0.411029,-0.498533,0.221298,0.943183,0.279011,0.897786
1257,465.581,2,20.5354,24.4136,12.8903,1.53933,0.0420195,-0.411018,-0.498252,0.221305,0.943311,0.279008,0.897734
1258,462.725,2,20.5353,24.4125,12.8903,1.53946,0.0420189,-0.411002,-0.498314,0.221309,0.94338,0.278997,0.89757
1259,456.529,2,20.5345,24.4112,12.8904,1.53947,0.0420206,-0.410963,-0.498225,0.221316,0.943443,0.278977,0.897384
1260,455.29,2,20.5343,24.4111,12.89,1.53947,0.0420233,-0.410953,-0.498025,0.221321,0.943368,0.27895,0.897338
1261,460.326,2,20.5339,24.41,12.8927,1.5394,0.0420275,-0.410936,-0.497998,0.221322,0.943491,0.278926,0.89735
1262,462.421,2,20.5337,24.4086,12.8945,1.53931,0.042035,-0.410921,-0.497803,0.221319,0.943559,0.278933,0.897312
