iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2,r
850,407.624,1,13.4798,61.947,18.1749,16.1017,3.00389,0.275685,1.0412,0.0182697,0.515994,0.628781
851,405.644,1,13.4631,63.6699,18.1482,16.209,2.95362,0.265721,1.07453,0.0194255,0.486513,0.61571
852,406.411,1,13.9121,60.3556,18.0751,15.7121,3.09993,0.27309,1.01501,0.0180507,0.512509,0.658688
853,413.865,1,13.4284,67.4314,17.9836,17.2954,3.21061,0.251607,1.11441,0.0177234,0.50325,0.63923
854,415.121,1,13.376,60.8407,18.0401,16.5992,3.16804,0.243419,1.09261,0.0202838,0.566995,0.665233
855,410.849,1,13.2808,61.4517,18.0419,15.9597,3.20713,0.239308,1.08766,0.0192816,0.5423,0.678696
856,412.008,1,13.368,58.3878,18.0489,16.107,2.89539,0.263712,1.0086,0.0215914,0.562893,0.584536
857,408.125,1,13.7853,56.0129,18.0669,15.7739,2.67937,0.278776,1.0007,0.0231947,0.562691,0.526023
858,405.891,1,13.7494,58.1586,18.089,15.6416,2.7076,0.281648,0.975983,0.0218444,0.60252,0.56266
859,418.819,1,13.535,63.0901,18.1292,16.9066,3.01759,0.245959,1.13661,0.0204638,0.599098,0.581104
860,419.234,1,13.4032,62.1688,18.0749,16.4644,2.945,0.244925,1.15864,0.0229564,0.582185,0.577262
861,419.473,1,13.7759,62.594,18.1008,16.5928,3.01867,0.261737,1.14112,0.0243201,0.571105,0.630167
862,414.262,1,13.7234,65.8678,18.126,16.0716,3.02071,0.242607,1.16406,0.0229793,0.54799,0.635607
863,419.819,1,13.5905,64.9334,18.0543,16.0257,3.10321,0.248919,1.1394,0.0226396,0.544455,0.634395
864,420.822,1,13.5623,69.8292,18.1062,16.7277,2.88667,0.241918,1.23096,0.0225763,0.557559,0.548636
865,423.818,1,13.5831,70.8193,18.0113,16.2059,2.81488,0.252772,1.29072,0.0228969,0.556761,0.516263
866,422.665,1,13.7738,60.0454,17.8614,16.2001,2.81951,0.258072,1.22118,0.0225048,0.544165,0.506132
867,429.571,1,13.5421,63.1616,17.8704,17.253,2.9437,0.266003,1.26106,0.0231413,0.541986,0.537097
868,424.729,1,13.4904,67.1148,17.9308,16.1293,2.87118,0.258439,1.414,0.019661,0.596285,0.528735
869,416.11,1,13.5801,76.0347,17.853,16.6583,2.8779,0.271282,1.40159,0.0191766,0.524627,0.586811
870,418.718,1,13.5371,79.6343,17.8423,16.0837,3.0003,0.266203,1.41559,0.0207711,0.516331,0.630931
871,413.878,1,13.5138,72.5739,17.8264,16.7639,2.86621,0.265217,1.27797,0.0214965,0.513449,0.599808
872,410.607,1,13.6263,72.2544,17.8477,16.6308,2.73639,0.260773,1.2387,0.0244887,0.493303,0.542003
873,402.98,1,13.5465,72.4476,17.9081,16.8938,2.56668,0.255469,1.2011,0.024096,0.511503,0.510167
874,405.968,1,13.3993,71.1593,17.8932,16.7465,2.5777,0.245674,1.25684,0.0246838,0.515156,0.485288
875,408.173,1,13.544,65.0635,17.8775,16.665,2.8281,0.244714,1.10354,0.0244494,0.492819,0.570208
876,412.945,1,13.7061,65.2345,17.8807,16.7553,2.98695,0.262231,1.1198,0.0212678,0.501025,0.595059
877,410.054,1,13.7463,67.8664,17.8555,15.6579,3.00361,0.253971,1.09936,0.0214024,0.517395,0.630158
878,413.899,1,13.7048,66.086,17.876,15.3439,3.16601,0.267647,1.11873,0.0203398,0.528388,0.675268
879,412.475,1,13.7729,66.1903,17.8713,15.8614,3.16704,0.274434,1.09377,0.0207262,0.520526,0.689035
880,412.713,1,13.8116,67.5641,17.8715,15.9328,3.32651,0.27869,1.12053,0.0183388,0.529823,0.727798
881,412.631,1,14.0071,66.8049,17.9399,16.106,3.00676,0.289256,1.19368,0.017982,0.545362,0.650777
882,419.069,1,13.4803,73.9797,17.9159,16.6352,3.15515,0.277191,1.32591,0.0188376,0.567553,0.678694
883,420.972,1,13.4046,73.5974,17.9143,16.5373,2.99746,0.267421,1.40061,0.0188365,0.579478,0.624343
884,416.893,1,13.5298,68.2321,17.9253,16.9007,3.05988,0.262131,1.24659,0.0197987,0.538939,0.635306
885,427.629,1,13.5935,64.4304,17.9587,16.5725,3.15486,0.2716,1.28509,0.0202351,0.514533,0.611192
886,421.378,1,13.4039,70.1355,17.9312,16.035,3.09954,0.252413,1.2968,0.019896,0.507363,0.603917
887,415.654,1,13.4433,66.884,17.9804,16.6609,3.19251,0.260657,1.20196,0.0182429,0.471304,0.647438
888,413.279,1,13.8601,73.684,18.0002,16.1139,3.21803,0.268618,1.23794,0.0170874,0.48313,0.674416
889,414.823,1,13.9745,68.7123,18.0009,15.7145,3.28209,0.272204,1.13581,0.0172628,0.494197,0.676157
890,425.405,1,13.6831,64.0996,17.988,15.4285,3.3921,0.275272,1.12361,0.0163648,0.499004,0.644012
891,421.68,1,13.4727,67.316,18.0465,15.2646,3.31488,0.268057,1.22215,0.0164234,0.4854,0.638303
892,403.381,1,13.3562,57.0129,18.067,14.9775,3.26695,0.261527,0.96858,0.015555,0.447807,0.663744
893,412.297,1,13.6333,60.4551,18.0465,15.5579,3.30436,0.275095,1.06173,0.0177194,0.503958,0.692153
894,418.4,1,13.9251,65.6661,18.0593,16.3894,3.53141,0.27571,1.1324,0.0161423,0.507997,0.717072
895,418.647,1,13.7002,67.0154,18.0783,15.8592,3.60758,0.287797,1.23424,0.0145223,0.525692,0.748997
896,417.857,1,13.527,67.6557,18.0902,16.0831,3.44937,0.26825,1.18368,0.0133313,0.544161,0.696845
897,410.711,1,13.6502,71.5193,18.0485,16.1722,3.4802,0.248905,1.17473,0.0135046,0.550017,0.7281
898,410.379,1,13.7372,73.7271,18.0621,15.4728,3.38971,0.255244,1.25722,0.0136229,0.543555,0.711701
899,404.654,1,13.7758,63.6539,18.0382,16.7476,3.39749,0.251325,1.14036,0.0133138,0.517123,0.712818
900,405.309,1,13.9703,63.8828,17.9844,16.1713,3.25329,0.262193,1.15082,0.0131239,0.524567,0.680831
901,395.532,1,13.52,71.3245,17.9614,16.1035,3.00521,0.286607,1.21238,0.0119913,0.487507,0.64695
902,393.433,1,13.38,65.3286,18.0037,16.1018,2.82321,0.274621,1.25996,0.011054,0.485696,0.562519
903,389.668,1,13.3413,62.4891,17.9928,16.3547,2.7602,0.252174,1.16764,0.0107561,0.485425,0.515211
904,382.943,1,13.4185,60.8063,18.0422,16.8022,2.77021,0.241136,1.15193,0.0100611,0.496038,0.545668
905,393.664,1,13.5159,58.8432,18.0589,17.1431,2.93897,0.23871,1.2077,0.00990051,0.516176,0.557004
906,385.931,1,13.7947,63.4314,18.0876,17.2088,2.97648,0.246564,1.23329,0.00885151,0.450085,0.58593
907,385.582,1,13.5733,62.9424,18.0958,15.8964,2.76232,0.260643,1.24309,0.00901096,0.496053,0.529749
908,390.168,1,13.3178,61.7952,18.0768,16.021,2.88665,0.248655,1.16499,0.00875752,0.527384,0.559732
909,391.222,1,13.4988,65.6694,18.079,16.8031,2.97699,0.254778,1.18309,0.00955383,0.467577,0.584277
910,382.594,1,13.5321,63.6565,18.0562,17.5129,2.64262,0.279838,1.16657,0.00909934,0.4971,0.49298
911,377.085,1,13.4803,65.1861,18.0755,16.8247,2.71761,0.275167,1.25203,0.00692721,0.515975,0.532539
912,372.958,1,13.5554,61.4225,18.0706,16.6274,2.61348,0.278144,1.22335,0.00706569,0.502969,0.506243
913,372.591,1,13.8641,60.8006,18.0467,15.8803,2.61832,0.263409,1.23833,0.00635844,0.58074,0.486795
914,357.587,1,13.6078,58.9023,18.0704,16.233,2.40398,0.263417,1.16892,0.00565868,0.539832,0.43108
915,367.993,1,13.4876,63.9303,18.0982,15.5661,2.50992,0.25769,1.16867,0.0061288,0.591665,0.427159
916,354.891,1,13.5163,57.9171,18.092,15.9167,2.46608,0.251702,1.18899,0.00520358,0.566699,0.457267
917,361.885,1,13.6016,68.5143,18.079,16.2735,2.48515,0.261081,1.35621,0.00566493,0.55547,0.505972
918,366.665,1,13.5925,73.8236,18.0946,16.2013,2.55517,0.253427,1.34924,0.00642346,0.55057,0.525201
919,371.319,1,13.4898,74.5003,18.0855,16.9074,2.58925,0.263665,1.31171,0.00652315,0.542749,0.501964
920,368.31,1,13.5639,67.1334,18.0892,16.1145,2.59088,0.258902,1.26768,0.00629149,0.55367,0.523813
921,364.256,1,13.5589,67.0366,18.0754,16.4377,2.6071,0.253207,1.25996,0.00579293,0.56815,0.538635
922,370.502,1,13.5097,66.233,18.0743,16.0252,2.61359,0.266075,1.23022,0.00636399,0.57618,0.521598
923,368.645,1,13.4961,67.7386,18.0678,15.6043,2.62251,0.261437,1.23593,0.00631008,0.577376,0.547441
924,362.824,1,13.5309,70.419,18.062,15.1895,2.63057,0.25789,1.25686,0.0057331,0.551785,0.542582
925,364.31,1,13.4968,66.5001,18.0622,15.7207,2.65582,0.263892,1.23655,0.00508761,0.570331,0.549311
926,361.58,1,13.6252,64.8589,18.059,16.2744,2.61682,0.260382,1.22161,0.00472283,0.523623,0.464896
927,360.836,1,13.7091,63.7772,18.0627,16.2504,2.56459,0.274541,1.21708,0.00458966,0.494134,0.433625
928,362.949,1,13.5701,66.8153,18.0518,16.3757,2.5298,0.265177,1.23351,0.00474302,0.528134,0.420049
929,362.954,1,13.4692,62.578,18.0466,15.6881,2.47858,0.253589,1.11129,0.0054435,0.556931,0.356311
930,365.62,1,13.6002,62.6197,18.05,14.9607,2.48522,0.269297,1.1328,0.00577104,0.553717,0.392405
931,365.753,1,13.5106,62.8836,18.0455,16.103,2.4893,0.275035,1.25363,0.00610253,0.529726,0.447225
932,369.597,1,13.366,69.9845,18.0251,16.4763,2.57756,0.269779,1.31518,0.00606725,0.526587,0.482054
933,363.172,1,13.4863,71.4792,18.024,16.2327,2.51658,0.265542,1.27652,0.00616756,0.524852,0.500789
934,361.842,1,13.5971,63.9976,18.009,16.3357,2.47639,0.260487,1.21939,0.00564323,0.566167,0.449746
935,356.866,1,13.511,65.2973,18.0072,15.9797,2.63149,0.256521,1.15159,0.00418749,0.559088,0.499566
936,347.73,1,13.4317,63.0831,17.997,15.7243,2.61514,0.249232,1.10875,0.00362654,0.572705,0.515139
937,347.982,1,13.4477,65.304,17.9947,16.1521,2.51643,0.259846,1.21617,0.00356013,0.562792,0.479414
938,355.466,1,13.6336,68.7587,17.9999,15.1788,2.59665,0.262424,1.229,0.0036994,0.579834,0.502907
939,353.902,1,13.6956,67.756,18.0015,15.4922,2.61146,0.258657,1.20748,0.00339744,0.541578,0.448463
940,351.357,1,13.5558,66.3347,17.9972,15.3483,2.57058,0.277116,1.22677,0.00324277,0.529373,0.441015
941,358.166,1,13.755,71.7404,17.9845,15.5619,2.62928,0.277136,1.25607,0.00324789,0.563853,0.443547
942,355.154,1,13.6812,69.4491,17.9773,16.037,2.59394,0.26801,1.24403,0.00322462,0.557599,0.43073
943,348.453,1,13.5625,71.6198,17.9877,16.2244,2.63859,0.276908,1.19153,0.00309209,0.528152,0.513073
944,347.38,1,13.4918,69.6406,17.9879,17.0617,2.63979,0.272789,1.15325,0.00279711,0.552338,0.481864
945,357.561,1,13.6474,61.6589,17.9873,16.8171,2.80711,0.272485,1.13034,0.00307573,0.551094,0.499366
946,359.461,1,13.3323,67.2255,17.9791,15.2534,2.90617,0.262957,1.13193,0.00323278,0.553748,0.561488
947,362.51,1,13.6219,62.5424,17.9635,15.9526,2.8394,0.261393,1.08473,0.00350052,0.551264,0.511914
948,372.145,1,13.7761,64.1317,17.9635,17.1399,3.00335,0.273897,1.15793,0.00404358,0.540738,0.57956
949,370.254,1,13.6468,66.4186,17.9578,16.2618,2.87376,0.258656,1.26511,0.00483357,0.49509,0.569768
950,372.003,1,13.4825,66.3358,17.9578,16.3612,2.99252,0.271167,1.19927,0.00478109,0.539304,0.628742
951,371.656,1,13.522,66.5494,17.9814,16.4983,2.92333,0.263152,1.11269,0.00519158,0.560547,0.605292
952,375.509,1,13.5945,58.8003,17.986,16.7123,3.13053,0.240676,1.11075,0.00496217,0.51293,0.60856
953,368.973,1,13.2992,62.2505,17.9942,16.8973,3.00637,0.256017,1.15401,0.00457521,0.536329,0.620078
954,372.291,1,13.5499,62.2496,17.9927,16.8612,3.2221,0.264019,1.10982,0.00486314,0.533828,0.691598
955,369.196,1,13.5491,62.0161,17.9899,17.0542,3.16735,0.268925,1.05136,0.00521967,0.507969,0.688217
956,372.339,1,13.5152,60.6413,17.9968,16.1349,3.138,0.272471,1.04019,0.0055537,0.516906,0.678455
957,375.993,1,13.192,60.1755,17.9818,16.5732,3.14674,0.259496,1.09544,0.00621052,0.508817,0.675603
958,374.451,1,13.652,59.5167,17.9602,16.2898,3.04596,0.2612,1.00838,0.00679755,0.503179,0.64015
959,374.551,1,13.7387,63.2432,17.9665,15.8433,3.23283,0.245009,1.07818,0.00610226,0.469138,0.669709
960,383.428,1,13.7416,65.9658,17.9525,16.2209,3.26872,0.245434,1.2405,0.00662846,0.452741,0.666396
961,396.117,1,13.7724,69.855,17.9513,16.091,3.56179,0.244897,1.27485,0.00696278,0.46305,0.696265
962,398.284,1,13.4947,65.8563,17.9246,16.1645,3.54994,0.246253,1.23023,0.00728064,0.490497,0.708017
963,402.798,1,13.8027,66.8597,17.9335,16.2978,3.70114,0.248116,1.25193,0.00745662,0.478843,0.720757
964,390.016,1,13.842,59.5501,17.9208,16.4382,3.42289,0.262866,1.1351,0.0072577,0.482179,0.694714
965,397.532,1,13.5249,56.1252,17.9097,16.2106,3.49477,0.263307,1.09249,0.00771304,0.519769,0.695024
966,396.509,1,13.6739,64.3552,17.895,15.6297,3.68577,0.262317,1.16835,0.0076661,0.49804,0.745894
967,393,1,13.9001,64.5351,17.9059,15.5157,3.67306,0.240972,1.08355,0.00827735,0.513515,0.754305
968,397.939,1,13.6521,66.8508,17.9347,16.209,3.86015,0.229246,1.14046,0.00884382,0.480421,0.765153
969,397.548,1,13.4394,62.7498,17.955,16.4869,3.95095,0.218806,1.1053,0.00943786,0.493521,0.786245
970,403.867,1,13.5569,70.6689,17.9368,16.0453,3.95876,0.203401,1.15603,0.0103361,0.537859,0.783747
971,409.593,1,13.391,72.2231,17.9352,15.4495,4.18915,0.194847,1.21009,0.010814,0.533806,0.799866
972,412.364,1,13.4838,67.6109,17.9464,15.9759,4.24979,0.20685,1.10365,0.0112026,0.538808,0.801504
973,412.521,1,13.6111,60.3142,17.9652,16.4171,4.01197,0.231936,0.992009,0.0125741,0.579685,0.782169
974,401.183,1,13.7646,65.6297,17.9555,15.9943,3.43613,0.282917,1.05875,0.0116102,0.485962,0.731257
975,392.205,1,13.9367,62.5182,17.9102,15.4791,3.42019,0.298733,1.02937,0.0097465,0.477102,0.744854
976,383.882,1,13.5667,60.1002,17.8894,14.9356,3.25035,0.267045,0.908421,0.00989126,0.464672,0.701113
977,383.19,1,13.8362,55.9825,17.8882,15.7351,3.03662,0.265113,0.972716,0.0103541,0.497371,0.660069
978,387.074,1,13.848,57.6562,17.9025,16.0001,3.26514,0.259585,0.976301,0.0113111,0.50709,0.728281
979,389.922,1,13.345,56.8473,17.9153,15.4764,3.10026,0.27525,1.0023,0.0120614,0.513475,0.693743
980,393.561,1,13.5745,62.0409,17.9116,16.1509,3.08995,0.274003,1.0936,0.0127273,0.496275,0.67436
981,392.602,1,13.594,63.2005,17.9028,15.7975,3.13531,0.268247,1.09205,0.0119451,0.484173,0.675709
982,387.301,1,13.5743,71.9939,17.9913,15.9089,3.14505,0.258511,1.1567,0.0121831,0.462681,0.708378
983,393.434,1,13.8072,75.7346,18.0011,16.4004,2.89513,0.283558,1.3011,0.0106416,0.490963,0.610933
984,387.557,1,13.6155,71.6247,17.9889,16.643,2.93682,0.286654,1.21678,0.0104507,0.489446,0.651488
985,390.7,1,14.0151,67.9456,17.97,16.473,2.98176,0.269776,1.17447,0.0102974,0.550044,0.650154
986,388.111,1,13.6356,65.6299,17.9624,15.3986,3.01083,0.269206,1.09397,0.0100212,0.547526,0.6541
987,388.052,1,13.6827,68.14,17.962,15.4704,3.01897,0.269311,1.12291,0.00920478,0.529001,0.635646
988,386.782,1,13.5988,61.6263,17.9174,15.3821,2.88875,0.269821,1.07609,0.00905389,0.557574,0.587666
989,383.385,1,13.5781,59.3167,17.9082,15.8359,2.90773,0.24777,1.07909,0.00860286,0.534909,0.573011
990,383.179,1,13.7261,60.1032,17.8957,15.6403,2.84433,0.262442,0.999354,0.0082643,0.5425,0.531838
991,383.355,1,13.4675,63.4172,17.9225,15.141,2.97607,0.269636,1.10149,0.00866636,0.49719,0.618749
992,390.361,1,13.7271,67.3883,17.9092,15.5539,3.14862,0.280977,1.09536,0.00839834,0.487372,0.640829
993,394.651,1,13.7582,65.2349,17.9459,15.5573,3.34418,0.277288,1.05271,0.0077172,0.504985,0.667323
994,395.803,1,13.8043,62.2076,17.9307,15.61,3.28251,0.256745,1.15455,0.00771423,0.546838,0.658248
995,384.871,1,13.7007,61.9037,17.9235,15.0799,3.12827,0.263577,1.10406,0.00790025,0.554957,0.676295
996,396.705,1,13.714,63.6196,17.9127,15.0781,3.39572,0.264328,1.07134,0.00836746,0.535143,0.685333
997,397.436,1,13.923,65.2242,17.9354,15.8055,3.46142,0.277126,1.10169,0.00849533,0.459002,0.698471
998,394.586,1,13.8486,64.4035,17.9197,15.4327,3.37412,0.244782,1.18704,0.00790843,0.491544,0.668128
999,404.125,1,13.8818,65.4924,17.9512,15.1192,3.55292,0.250563,1.24151,0.0084004,0.509254,0.700831
1000,396.24,1,13.9749,68.9098,17.9626,16.0145,3.36503,0.251755,1.23346,0.00840405,0.481223,0.685377
1001,401.116,1,13.3959,65.9417,17.9831,16.7094,3.43246,0.239148,1.24369,0.00966934,0.523475,0.692944
1002,403.638,1,13.5534,66.955,17.9643,16.7326,3.52962,0.244222,1.23994,0.00949876,0.500897,0.706761
1003,401.018,1,13.612,63.7304,17.955,15.7607,3.60411,0.26739,1.18657,0.00909402,0.508931,0.740023
1004,393.078,1,13.678,67.4912,17.9147,17.0032,3.2062,0.250471,1.18527,0.0100506,0.4928,0.670179
1005,392.969,1,13.724,65.491,17.8992,16.8947,3.08052,0.262155,1.20649,0.00964947,0.473634,0.619953
1006,401.144,1,13.6232,72.5061,17.9117,16.2899,3.21956,0.247035,1.3154,0.0109079,0.531702,0.675131
1007,389.187,1,13.6313,74.5635,17.931,15.7721,3.03909,0.238656,1.39921,0.00911942,0.522221,0.6547
1008,386.39,1,13.6176,71.1401,17.9383,15.4254,3.00916,0.251034,1.34201,0.00905042,0.51789,0.65843
1009,387.449,1,13.523,67.4558,17.9407,15.5614,3.02825,0.250527,1.16832,0.0096377,0.530959,0.644278
1010,383.025,1,13.912,64.5291,17.9537,15.4658,2.89606,0.267102,1.0884,0.0098467,0.531173,0.636429
1011,377.761,1,13.905,63.545,17.9646,15.9114,2.99232,0.260475,1.07253,0.00885906,0.495688,0.662102
1012,373.57,1,13.4655,65.677,17.9711,16.2684,2.8093,0.271727,1.09799,0.00820588,0.490977,0.614596
1013,380.403,1,13.6786,65.6897,17.9629,16.7313,2.85524,0.248444,1.06403,0.00986347,0.49305,0.590871
1014,374.963,1,13.5657,64.8403,17.9889,16.3896,2.48655,0.259924,1.15416,0.00989668,0.516332,0.473194
1015,372.789,1,13.4145,64.4467,17.9953,16.3388,2.40428,0.263462,1.1531,0.00961342,0.565401,0.42404
1016,378.022,1,13.5006,66.6613,18.0256,15.4264,2.49668,0.253944,1.18261,0.0099402,0.591502,0.498889
1017,379.957,1,13.6426,67.9701,18.0079,15.5538,2.5864,0.248473,1.22529,0.0102318,0.559972,0.53917
1018,375.883,1,13.8087,68.7103,18.0601,15.7501,2.5857,0.254397,1.22419,0.0088971,0.565492,0.5279
1019,376.555,1,13.7294,66.5316,18.0787,15.058,2.69619,0.254949,1.23824,0.008166,0.552924,0.559032
1020,379.145,1,13.3936,69.2832,18.0945,15.3097,2.70603,0.265194,1.27553,0.00750951,0.55961,0.536108
1021,379.467,1,13.5795,65.721,18.0793,16.5047,2.71025,0.252631,1.29393,0.00782034,0.582456,0.543698
1022,381.119,1,13.5039,62.4655,18.1028,15.8844,2.64379,0.252519,1.26982,0.00682368,0.594827,0.446257
1023,379.095,1,13.4326,64.0732,18.0922,15.9249,2.70625,0.241712,1.23741,0.00718992,0.561838,0.490913
1024,372.67,1,13.5083,70.3872,18.0755,16.2269,2.54457,0.260018,1.24228,0.0078097,0.553437,0.49702
1025,377.658,1,13.7276,69.285,18.0646,15.9286,2.68585,0.277257,1.24437,0.00722125,0.514422,0.497679
1026,379.348,1,13.6669,71.7074,18.0747,15.9588,2.85412,0.273238,1.19016,0.00626105,0.512143,0.537753
1027,375.661,1,13.7376,70.3172,18.1103,15.5259,2.82824,0.278178,1.1541,0.00653729,0.543629,0.579993
1028,375.113,1,13.8914,61.3965,18.0974,15.6431,2.71997,0.27297,1.18903,0.0065676,0.536534,0.547396
1029,378.335,1,13.89,67.004,18.1084,16.067,2.77783,0.265006,1.23052,0.00716931,0.541061,0.56473
1030,381.82,1,13.8744,62.1034,18.0596,16.5523,2.69691,0.281237,1.2946,0.00749317,0.521911,0.512505
1031,385.288,1,13.7413,70.5946,18.0594,16.4687,2.76425,0.282602,1.34182,0.00792584,0.524798,0.550162
1032,388.903,1,13.7357,67.918,18.0815,15.7548,2.80848,0.287132,1.30543,0.00758977,0.551449,0.549121
1033,384.073,1,13.5676,68.7623,18.0972,15.5143,2.77536,0.276796,1.35779,0.00615226,0.559727,0.538059
1034,375.475,1,13.3609,66.5789,18.1009,15.676,2.7501,0.265658,1.33463,0.00600316,0.587299,0.577669
1035,365.371,1,13.4552,62.9088,18.1163,15.5557,2.55448,0.262562,1.26377,0.00588547,0.576382,0.52181
1036,365.917,1,13.6169,66.2941,18.1184,15.949,2.53004,0.256,1.34684,0.00555279,0.58592,0.486244
1037,365.651,1,13.4779,73.2434,18.1169,16.1119,2.61952,0.25143,1.37204,0.00513846,0.560733,0.495761
1038,363.975,1,13.5642,66.9598,18.1412,16.699,2.53263,0.253086,1.27871,0.00555688,0.57343,0.464235
1039,361.684,1,13.6538,65.3746,18.1491,16.5759,2.42981,0.275098,1.26622,0.00499192,0.553898,0.386183
1040,356.757,1,13.7477,68.8295,18.1578,15.6683,2.37294,0.267301,1.30353,0.00507278,0.574415,0.419753
1041,357.231,1,13.84,66.392,18.146,16.325,2.37241,0.269007,1.33724,0.00492769,0.562224,0.400012
1042,356.094,1,13.543,53.6338,18.1424,16.7161,2.38178,0.257513,1.17979,0.00487916,0.540608,0.32644
1043,354.476,1,13.4906,52.3429,18.1341,16.4561,2.39915,0.263213,1.11831,0.00468379,0.506415,0.304502
1044,357.049,1,13.5365,55.622,18.1619,16.8522,2.4161,0.253078,1.16251,0.00500743,0.528811,0.344938
1045,367.18,1,13.4915,61.3267,18.1719,16.5061,2.4805,0.263827,1.17787,0.00532643,0.581306,0.354456
1046,370.606,1,13.3468,65.637,18.1621,16.6869,2.53263,0.258926,1.31848,0.0054284,0.569329,0.388915
1047,374.208,1,13.5512,61.3995,18.1727,16.2519,2.71517,0.252406,1.31988,0.00493798,0.545573,0.429859
1048,363.407,1,13.3383,63.5717,18.1624,17.0743,2.47066,0.254385,1.23022,0.00509137,0.527664,0.326315
1049,353.977,1,13.4487,65.6657,18.1679,16.286,2.36359,0.25227,1.25412,0.00507399,0.534215,0.378206
1050,357.768,1,13.5575,61.4238,18.1655,15.9425,2.54172,0.264443,1.18852,0.00480934,0.542225,0.473957
1051,354.649,1,13.4848,59.4472,18.154,16.4886,2.51665,0.259008,1.19725,0.00450179,0.52159,0.446978
1052,354.641,1,13.648,55.7719,18.1486,15.468,2.52722,0.264353,1.1316,0.00441424,0.574675,0.475792
1053,362.512,1,13.7222,61.3623,18.1299,15.8184,2.56454,0.256231,1.23609,0.00466406,0.576699,0.466221
1054,370.819,1,13.6749,58.5841,18.1393,15.6623,2.72719,0.279483,1.2722,0.00465145,0.537211,0.501951
1055,365.207,1,13.8009,57.68,18.1523,16.1452,2.62969,0.270122,1.12443,0.00479019,0.520369,0.433508
1056,364.985,1,13.6374,59.8543,18.1399,15.8469,2.59366,0.265264,1.14735,0.00516541,0.543334,0.482453
1057,370.207,1,13.4909,66.5405,18.1215,16.3178,2.72253,0.256566,1.36986,0.00497113,0.528898,0.508562
1058,365.503,1,13.5703,64.948,18.1058,16.5945,2.61044,0.252587,1.24224,0.00523471,0.516933,0.474803
1059,361.694,1,13.7395,64.1171,18.118,16.4772,2.66073,0.247378,1.19819,0.00490207,0.527305,0.48882
1060,361.529,1,13.6787,59.5766,18.13,15.1881,2.70309,0.25983,1.09033,0.00484222,0.559739,0.524688
1061,361.101,1,13.3338,63.6338,18.1288,16.0756,2.80244,0.245732,1.07893,0.00399821,0.566845,0.527451
1062,363.471,1,13.3741,60.1613,18.1002,16.3036,2.74595,0.249292,1.12001,0.0039258,0.574456,0.49289
1063,362.597,1,13.6454,59.9405,18.0993,15.7582,2.71852,0.271689,1.06994,0.00380553,0.610289,0.498954
1064,350.416,1,13.3056,56.9867,18.095,16.0672,2.52334,0.254504,1.03531,0.00444171,0.580729,0.488545
1065,355.375,1,13.3512,61.7172,18.095,16.0762,2.59227,0.248319,1.10573,0.00465119,0.565299,0.494755
1066,355.414,1,13.4412,60.6406,18.0932,15.9944,2.62854,0.257715,1.10735,0.00430159,0.543136,0.497868
1067,346.545,1,13.4552,58.9545,18.0904,16.1883,2.55431,0.262007,1.0336,0.00367341,0.57407,0.500173
1068,355.557,1,13.4701,60.9102,18.0805,16.8825,2.66439,0.26965,1.09069,0.00360265,0.573195,0.498453
1069,353.058,1,13.475,63.7162,18.0777,15.9795,2.8468,0.263074,1.08341,0.00324929,0.537495,0.574113
1070,355.384,1,13.6732,56.3212,18.0596,16.0278,2.92549,0.256878,0.979607,0.0032696,0.532149,0.585749
